Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10b	Toll9
Region5379	chr3R	6932635	6933088	.	454	Time	Down	0.00894384917052305	-0.383944652290799	-0.226782805919879	0.297989129076928
Region5380	chr3R	6935478	6936080	.	603	Toll9	Up	-0.98594823366715	-0.0723734688881915	0.189274583399641	1.01986065498365
Region5381	chr3R	6948823	6950077	.	1255	Toll10b	Down	1.0150570493526	-1.01630320272037	-2.17692784723136	1.65577498582916
Region5382	chr3R	6953185	6953691	.	507	Time	Up	-0.231285783493446	1.74415370513391	-0.167105520468046	0.527970836175845
Region5383	chr3R	6956602	6957373	.	772	Toll9	Up	-1.24247193960595	-0.626357810938501	0.225837168514036	1.30252118048918
Region5384	chr3R	6965037	6965390	.	354	Time	Down	0.437597709725311	-1.4435433658236	-0.865687782589308	0.614435060488335
Region5385	chr3R	6966572	6967068	.	497	Toll9	Up	-0.317822928093578	0.256893359506718	-0.166998965880743	0.640017293875673
Region5386	chr3R	6973278	6973689	.	412	Toll10b	Up	-0.382086231260885	0.445128945515673	0.642072150797641	-0.381142539098418
Region5387	chr3R	6978272	6978725	.	454	Time	Up	-0.941561309603878	2.42617962634018	1.35882280829101	-0.634252297272185
Region5388	chr3R	6983657	6984100	.	444	Toll9	Up	-0.105964094151584	-0.459453814110722	-0.439072113708786	0.736761828035546
Region5389	chr3R	6991628	6992307	.	680	Time	Up	-0.316264733981904	1.90475904626983	0.0332932640632934	0.364575355463563
Region5390	chr3R	6994267	6995540	.	1274	Time	Down	0.133752343439393	-1.61947883467944	-1.29433106847998	1.59350543214907
Region5391	chr3R	6996882	6997419	.	538	Time	Down	-0.491603156028526	-1.68096544751604	-0.312212722028236	1.06354973495298
Region5392	chr3R	6998973	6999707	.	735	Toll10b	Down	0.248850898572525	-0.624533526780635	-0.718007713689499	0.65753750155343
Region5393	chr3R	7000526	7001358	.	833	Gd7	Down	-0.35296563541488	0.243007707916516	0.148008808439163	0.255556754745639
Region5394	chr3R	7006750	7007410	.	661	Time	Down	0.544780732595731	-1.59475889419699	-0.983405270851864	0.63617443090458
Region5395	chr3R	7028586	7028853	.	268	Time	Down	0.559849048944026	-1.25446080796671	0.0631825427092256	-0.812073103965061
Region5396	chr3R	7031480	7031923	.	444	Time	Down	-0.638970120522533	-1.09173421185377	-0.0265958639120769	0.864705380154034
Region5397	chr3R	7033520	7034226	.	707	Time	Down	0.476551277669071	-1.64833468534001	-0.0489033525341041	-0.55107083689518
Region5398	chr3R	7035585	7036318	.	734	Time	Down	0.395752463618537	-2.93969070410902	-0.0258239532087053	-0.477824453879605
Region5399	chr3R	7037084	7037955	.	872	Time	Up	-0.178578452225186	0.456667568200002	0.198240460257282	-0.0391011431991683
Region5400	chr3R	7043885	7044347	.	463	Toll10b	Down	0.902553347026184	-1.00210671719303	-1.87169233824859	1.38495011573471
Region5401	chr3R	7067003	7067707	.	705	Toll10b	Up	-0.283620178221199	0.223445740581237	0.371019652223263	-0.138782141951649
Region5402	chr3R	7074105	7075816	.	1712	Time	Up	-0.0673090310304626	0.103695889508838	0.0222698965540379	0.0568624874048422
Region5403	chr3R	7079711	7080556	.	846	Toll10b	Up	-0.155676167411313	-0.238473922280788	0.449218868824374	-0.411407265275364
Region5404	chr3R	7086281	7089238	.	2958	Gd7	Down	-0.508945925432888	0.103341814868838	0.35633264263004	0.173393047177457
Region5405	chr3R	7089455	7089898	.	444	Time	Up	-0.902815113085121	0.956425690659181	0.520725332923671	0.459613734607526
Region5406	chr3R	7090234	7090648	.	415	Toll9	Up	-0.626828758862404	-0.556859808259434	0.0997134234674936	0.67653797047462
Region5407	chr3R	7102903	7103878	.	976	Time	Up	-0.985832349415042	1.3565867769806	1.13482900213069	-0.271079515089608
Region5408	chr3R	7105397	7106308	.	912	Toll9	Up	-0.710661759085118	0.810162832008018	-0.587143177906765	1.72286189443936
Region5409	chr3R	7107366	7108932	.	1567	Time	Up	-0.369944043096422	0.706299079286783	0.376520324506273	-0.0343757804262406
Region5410	chr3R	7109665	7110404	.	740	Gd7	Down	-0.445484679841817	-0.0653598514537059	0.283094191718935	0.191096964672251
Region5411	chr3R	7111272	7112160	.	889	Time	Down	-1.18352381558152	-2.09633351439265	0.591176587831649	0.727367222143406
Region5412	chr3R	7122582	7123174	.	593	Gd7	Down	-0.246756053705719	0.123018553028697	0.189192874989581	0.0616393554264199
Region5413	chr3R	7123667	7124906	.	1240	Time	Up	-0.411405044376087	0.919895648464934	0.292233350959149	0.134438094460774
Region5414	chr3R	7139556	7140060	.	505	Toll10b	Up	-0.666948816799329	-0.278128132112553	1.59732775757642	-1.31586285094258
Region5415	chr3R	7144560	7145067	.	508	Time	Up	-0.435157519522852	0.519614181824591	0.511840654594711	-0.134556867119269
Region5416	chr3R	7150397	7151724	.	1328	Time	Up	-0.331221574243367	0.542736871326484	0.214858071471346	0.136109566607449
Region5417	chr3R	7155386	7156195	.	810	Gd7	Up	1.14401407467163	-1.02612750943931	-0.620054794336298	-0.636722382084504
Region5418	chr3R	7162274	7163194	.	921	Toll10b	Down	1.26931206192105	0.0942522332399956	-2.33822744669807	1.54633602133445
Region5419	chr3R	7186331	7187632	.	1302	Time	Up	-0.178620117968286	1.02010453716803	0.0911137745015717	0.107193053592616
Region5420	chr3R	7187999	7188326	.	328	Toll10b	Up	-0.28493018470091	0.618800390802717	0.692840908480012	-0.576406594992747
Region5421	chr3R	7246840	7247052	.	213	Time	Up	-0.477652081096357	0.772437164976006	0.378284541114496	0.102854988235562
Region5422	chr3R	7249657	7250480	.	824	Toll9	Down	0.353825639562018	-0.108269847886302	0.117895283143834	-0.619661213630266
Region5423	chr3R	7262495	7263081	.	587	Time	Down	1.48039342570524	-2.66631396650888	-0.069552404679632	-1.82432336695086
Region5424	chr3R	7266271	7266958	.	688	Toll10b	Up	-3.16762697665414	-1.19951000922687	4.93060945287029	-2.62414526218835
Region5425	chr3R	7267666	7268006	.	341	Gd7	Down	-2.66263054916152	0.0355523282133402	2.33931209555692	0.258564518468361
Region5426	chr3R	7290299	7290704	.	406	Toll9	Down	2.77514264700275	-0.230720704983262	-0.536603443525255	-2.86533541197507
Region5427	chr3R	7290910	7291211	.	302	Gd7	Up	3.29705375228297	-0.58269693292943	-1.2488371794661	-2.56969159267759
Region5428	chr3R	7304516	7304812	.	297	Gd7	Up	1.33683990523355	-0.475840498091434	-0.33531167724844	-1.27542021520119
Region5429	chr3R	7365999	7366225	.	227	Toll10b	Down	0.359519676778435	-0.0607884425055411	-0.388998347067195	0.0649244788072439
Region5430	chr3R	7472681	7473892	.	1212	Time	Up	0.39119257831004	0.450557352938676	-0.203930754795491	-0.228776591125245
Region5431	chr3R	7474534	7475094	.	561	Gd7	Down	-0.373269558366169	0.332352301273379	0.1420615786022	0.289998620703647
Region5432	chr3R	7533522	7533896	.	375	Time	Down	1.36952997685899	-2.30697943944617	-1.28085958633421	-0.0270205298779961
Region5433	chr3R	7549077	7549666	.	590	Toll9	Down	0.730587241300512	-0.69040969358848	-0.0163932240503236	-0.924798259219391
Region5434	chr3R	7642212	7642526	.	315	Time	Down	0.597604806790718	-1.50995401424629	0.282992362617547	-1.16108746613588
Region5435	chr3R	7810171	7810672	.	502	Time	Up	-0.63079292775829	1.08119788255076	0.669249909856216	-0.0958050900102461
Region5436	chr3R	7813534	7813984	.	451	Toll9	Down	1.04833174846228	-0.774390387313944	-0.101319102626394	-1.22080765654378
Region5437	chr3R	7884168	7884426	.	259	Time	Down	-0.720000426655459	-1.74539521745644	1.63619241843969	-1.30013828625232
Region5438	chr3R	7886823	7887199	.	377	Time	Up	-0.511188735972651	0.833505751389119	0.442421141264761	0.0587801134215277
Region5439	chr3R	7907127	7907967	.	841	Time	Up	-0.226170396141023	0.80352276573579	0.0587311185176149	0.213046100208088
Region5440	chr3R	7911412	7911917	.	506	Gd7	Down	-0.209204034184285	0.0335667561472913	0.117187953731977	0.111249630228485
Region5441	chr3R	7913025	7913301	.	277	Toll9	Down	0.0262944163080083	-0.0183920680074852	0.38610302311601	-0.561164437659013
Region5442	chr3R	7920180	7920671	.	492	Time	Up	-0.133175974190126	0.572983715888787	-0.0114580677295649	0.188298850947078
Region5443	chr3R	7962740	7963088	.	349	Toll9	Down	-0.100770804748145	0.661600362520224	0.606135029570939	-0.696798359927372
Region5444	chr3R	7963560	7963856	.	297	Time	Up	-0.0149665851744373	0.764589237156876	0.135819985264592	-0.166006240609053
Region5445	chr3R	7974120	7974422	.	303	Toll9	Up	-1.65374231923429	0.22618884357433	-0.405503878654006	2.69756937622946
Region5446	chr3R	7977254	7978068	.	815	Toll10b	Up	-0.166287326908151	0.339997827299913	0.342156208817583	-0.251497548695918
Region5447	chr3R	8001474	8001886	.	413	Time	Up	-0.140541245988805	0.892207737007021	-0.0416376161032407	0.239046164067271
Region5448	chr3R	8009219	8009764	.	546	Toll9	Up	-0.0886063970535598	0.100351097360726	-0.125327887316561	0.285961519984918
Region5449	chr3R	8013743	8014081	.	339	Time	Up	0.302063098852775	0.576464133052841	-0.374639433446824	0.119813054764012
Region5450	chr3R	8027537	8027862	.	326	Time	Down	0.268085167855827	-1.05351811059788	0.18345032289985	-0.597992278225015
Region5451	chr3R	8030494	8031027	.	534	Time	Up	0.446694264966615	0.805476834523317	0.0115737644972467	-0.594920606327379
Region5452	chr3R	8033285	8033486	.	202	Toll9	Down	0.884648968566724	0.616326617091578	0.289515779143817	-1.54213385164784
Region5453	chr3R	8094017	8094223	.	207	Toll9	Down	0.838627769652295	0.396023485190113	-0.0408426261841766	-1.03149221531344
Region5454	chr3R	8105213	8105504	.	292	Time	Up	0.00948543702020354	0.810370932759572	-0.0223485907731983	0.0182108961241652
Region5455	chr3R	8105731	8106377	.	647	Time	Up	-0.720231200343543	1.39803894285312	0.57129476887538	0.153867993493639
Region5456	chr3R	8112777	8114445	.	1669	Time	Up	-0.141326315706052	0.57572419373528	0.244735015695615	-0.150867421433165
Region5457	chr3R	8116230	8116695	.	466	Gd7	Up	0.945624131270747	-0.885881662803858	-0.757122877353732	-0.192404213205465
Region5458	chr3R	8118167	8118460	.	294	Toll10b	Down	0.580122872479874	-0.027655238210653	-1.06341359667349	0.699575288137244
Region5459	chr3R	8119761	8120198	.	438	Toll9	Down	1.06798358037204	-0.102056421760813	0.162504015709761	-1.60643419552762
Region5460	chr3R	8122285	8122569	.	285	Toll9	Down	1.02857186112333	0.331933267077358	0.184980325037505	-1.58602122446137
Region5461	chr3R	8126517	8126967	.	451	Toll9	Up	-0.367165990739181	0.300256323735362	0.0225181899221128	0.445275990013038
Region5462	chr3R	8150018	8150346	.	329	Toll10b	Down	0.798856373822476	-0.0687417585789135	-0.917383657128377	0.216648557898631
Region5463	chr3R	8150898	8151448	.	551	Toll10b	Down	1.62524448838041	-0.484601565075888	-2.18090771448994	0.870124561278593
Region5464	chr3R	8181246	8182234	.	989	Time	Up	0.108787153967633	0.630584992367752	-0.103208232207096	-0.000147114872566464
Region5465	chr3R	8187317	8188290	.	974	Toll10b	Down	0.783145429518689	0.223748854499797	-0.884739110980573	0.192453624116557
Region5466	chr3R	8190750	8191337	.	588	Toll9	Down	0.0510732298667567	0.00382676298621519	0.246084082588302	-0.402147301109886
Region5467	chr3R	8193115	8193569	.	455	Time	Down	0.432003594484341	-1.68135379072133	-0.104327034473423	-0.417656897769194
Region5468	chr3R	8198985	8199295	.	311	Toll10b	Down	0.877515720297163	-0.857395355656265	-0.950429093388063	0.159780688581173
Region5469	chr3R	8202897	8203955	.	1059	Gd7	Up	2.80724045065422	-1.64724384009951	-2.65600688212395	-0.0137208157918944
Region5470	chr3R	8205129	8206043	.	915	Toll10b	Down	1.84988495253897	-1.36288727112716	-2.92989882953534	1.60134580097934
Region5471	chr3R	8209822	8210457	.	636	Toll9	Up	-0.50936792237488	1.51169027042442	-0.72278043215763	1.6470529214989
Region5472	chr3R	8233296	8233724	.	429	Toll10b	Up	-0.266114192710294	0.289453007133785	0.295184142811697	-0.0579538017909948
Region5473	chr3R	8240199	8240686	.	488	Gd7	Down	-0.414435451029836	0.123176128865828	0.344590769321003	0.0668930299103651
Region5474	chr3R	8251594	8251889	.	296	Gd7	Up	1.18771107106145	-1.00995710860953	-0.927521454497406	-0.273646616988635
Region5475	chr3R	8264102	8265480	.	1379	Toll9	Up	-0.153492548923826	0.078166317303112	0.0130101538248052	0.181236549467117
Region5476	chr3R	8269640	8270169	.	530	Time	Up	-0.277001605989233	0.455585544321708	0.23636157762078	0.0364608197132871
Region5477	chr3R	8274983	8275391	.	409	Toll9	Up	-0.714021616696195	-0.804760968980467	-0.698830357258906	1.87968358849836
Region5478	chr3R	8276631	8278319	.	1689	Toll10b	Down	0.557383781500364	-1.01128512840573	-1.45153764348812	1.25888931844289
Region5479	chr3R	8281946	8282492	.	547	Time	Down	1.01973340392074	-2.1616731654177	-1.08640115299056	0.16101861247052
Region5480	chr3R	8284143	8284655	.	513	Toll9	Up	-2.07986885236387	0.586330690407873	-0.511018100276007	3.3940642165323
Region5481	chr3R	8286023	8286363	.	341	Toll10b	Up	-1.13923717353055	0.906883386155206	1.53897114905222	-0.623896604200532
Region5482	chr3R	8288860	8289240	.	381	Toll9	Down	0.325146293745833	-0.640729273161714	0.262027634478771	-0.77923674369223
Region5483	chr3R	8301252	8301746	.	495	Toll10b	Up	-0.172826393655473	-0.118424319480758	0.410909788729994	-0.336876412833944
Region5484	chr3R	8303814	8304082	.	269	Time	Down	-0.17535672249742	-0.456624575411979	-0.00748095471050649	0.237555275315313
Region5485	chr3R	8305017	8305568	.	552	Time	Up	-0.148266700141951	0.42909227793589	0.284412865504807	-0.196034296205431
Region5486	chr3R	8306719	8308699	.	1981	Gd7	Up	1.47770718028814	-1.01246334421425	-0.508363363348008	-1.22181360987216
Region5487	chr3R	8316222	8316669	.	448	Time	Up	-0.313817224011653	0.435510898245415	0.217377834441376	0.110105764001196
Region5488	chr3R	8333644	8335377	.	1734	Time	Up	0.0401153163381387	0.189339569393963	0.00506076829218885	-0.0589164168552766
Region5489	chr3R	8348976	8350108	.	1133	Time	Up	0.0874622793536376	0.42734188785017	-0.0602268385941627	-0.0311747935662952
Region5490	chr3R	8356723	8357451	.	729	Time	Up	0.167133029447489	0.357432471904056	-0.0644018618271433	-0.128765322753573
Region5491	chr3R	8411848	8412067	.	220	Toll9	Down	-0.336338679958091	0.816979021506992	1.51367318365561	-1.63028749438396
Region5492	chr3R	8413962	8414205	.	244	Gd7	Up	2.82228441191074	-0.580355739400571	-0.906737287682067	-2.42117777648427
Region5493	chr3R	8463911	8464282	.	372	Toll10b	Down	2.06019541987683	-0.167026566808269	-2.11867052994996	0.221267349981332
Region5494	chr3R	8464849	8465387	.	539	Toll10b	Down	1.83305997247368	-1.19489633798525	-2.02534046873609	0.38833308613082
Region5495	chr3R	8466502	8467256	.	755	Gd7	Up	2.28869124733143	-0.801931095286207	-1.17748382805471	-1.35979577012158
Region5496	chr3R	8467583	8469109	.	1527	Gd7	Up	2.17113221641732	-0.165734910602844	-2.07201849601385	0.0137569064495606
Region5497	chr3R	8469395	8469839	.	445	Time	Down	1.35594644183547	-1.40006479929048	-1.243832440723	-0.0599563135023157
Region5498	chr3R	8477380	8477757	.	378	Toll10b	Down	0.486748128480061	0.372917858953023	-0.947977034860404	0.663047766705855
Region5499	chr3R	8517702	8518112	.	411	Time	Up	0.02751413713258	0.592045513547554	0.00541122531081632	-0.0430579102855197
Region5500	chr3R	8640096	8640545	.	450	Time	Down	1.0594963828111	-3.16543474304233	-0.258471811853841	-1.02075073189475
Region5501	chr3R	8650407	8651281	.	875	Toll9	Down	0.0129087305487623	0.155377750756041	0.128391308956129	-0.192004470072831
Region5502	chr3R	8652517	8652810	.	294	Toll9	Down	-0.0643900173276092	-0.0809012247442151	0.484326493456619	-0.577681999311443
Region5503	chr3R	8658756	8659107	.	352	Toll9	Down	-0.228698239858606	-0.997472703026758	1.57051647657802	-1.84743657892861
Region5504	chr3R	8659436	8659914	.	479	Toll10b	Up	-0.6574948328095	0.36461788114005	0.737805373030609	-0.154773195687741
Region5505	chr3R	8660184	8660712	.	529	Time	Up	-0.269379698826033	0.558409852762548	0.342264829938995	-0.11799072770384
Region5506	chr3R	8663058	8663318	.	261	Time	Down	0.821154709775637	-1.92949007104512	-0.0856711903429498	-0.947642980667275
Region5507	chr3R	8663583	8663978	.	396	Toll9	Down	0.0122298055545312	0.151344905180354	0.16675680460729	-0.24349756088365
Region5508	chr3R	8669117	8669755	.	639	Toll9	Down	0.0394314567183684	0.505790277609069	0.377164503955531	-0.565993979566547
Region5509	chr3R	8676269	8676850	.	582	Time	Up	-0.0480409737055002	0.354100169868279	0.132276895189584	-0.118289906964344
Region5510	chr3R	8682970	8683354	.	385	Gd7	Up	0.362168952199515	-0.113910245260933	-0.279803880322482	-0.0875731362916786
Region5511	chr3R	8688325	8688883	.	559	Toll10b	Down	0.408545213755032	-0.290723688974334	-0.576036997312341	0.256693998320978
Region5512	chr3R	8689508	8690088	.	581	Toll9	Up	0.202106339350196	0.685713696211861	-1.73993074761341	2.11318176215155
Region5513	chr3R	8692731	8693386	.	656	Time	Down	-0.645181386951768	-1.39922492942946	0.268810157293432	0.469495030039495
Region5514	chr3R	8694287	8694962	.	676	Time	Down	-0.601917493285419	-2.10597284367373	0.250141501532298	0.438889987620242
Region5515	chr3R	8697315	8698357	.	1043	Time	Up	-0.703641880483608	1.671049192663	0.235243240126509	0.591109382695386
Region5516	chr3R	8699038	8700060	.	1023	Time	Down	0.454829139073169	-3.05857033787807	-0.767150761391044	0.457580903228244
Region5517	chr3R	8700468	8701671	.	1204	Time	Down	0.206071648548947	-3.84756930545757	-0.462019534759876	0.363545930129172
Region5518	chr3R	8716116	8716469	.	354	Time	Up	-0.225731989649344	0.437395151661241	0.1243560008373	0.12289225356412
Region5519	chr3R	8731455	8732332	.	878	Time	Up	-0.0471400608529761	0.697810737531141	0.203906806339568	-0.217240925634577
Region5520	chr3R	8747439	8747951	.	513	Time	Up	-0.0735098493029271	0.188005046519406	0.0242954624943958	0.0621364689563072
Region5521	chr3R	8792372	8792855	.	484	Toll10b	Down	1.08432488763654	1.26995145335227	-1.79115394665713	1.03934653012244
Region5522	chr3R	8801410	8801814	.	405	Time	Up	-0.12350094327767	0.363786583502839	0.257551036503001	-0.191472631930942
Region5523	chr3R	8805357	8805867	.	511	Toll10b	Up	-0.345013478313485	0.217652550130088	0.396128257521863	-0.0934643231741895
Region5524	chr3R	8806118	8806548	.	431	Time	Up	-0.395475123848891	0.490127186476131	0.373258481056177	0.00317702518408543
Region5525	chr3R	8807920	8809707	.	1788	Time	Up	-0.732890418377241	0.895532147633993	0.146567606444893	0.750081314520085
Region5526	chr3R	8819642	8820050	.	409	Toll10b	Down	0.157880382763473	-0.163836442251498	-0.540510675098174	0.533173346198701
Region5527	chr3R	8820346	8820996	.	651	Gd7	Down	-0.241678797075066	0.188599641809784	0.189879570132691	0.0541194796189384
Region5528	chr3R	8823922	8824392	.	471	Toll10b	Up	-0.143447290392924	-0.036589456051616	0.26778670536312	-0.179585856284608
Region5529	chr3R	8839499	8842411	.	2913	Time	Down	1.3422662034388	-1.70107809606838	-1.3134945746364	0.0528763441977877
Region5530	chr3R	8846071	8846555	.	485	Time	Up	-0.315241886115965	0.418218590114126	0.177180334409026	0.166826966141145
Region5531	chr3R	8848161	8848492	.	332	Toll9	Up	0.194464840692656	0.610921884907672	-1.09200074080054	1.23859008959312
Region5532	chr3R	8849955	8850199	.	245	Toll10b	Up	-1.18385509296995	1.59644345326858	1.71549671028714	-0.807028853089683
Region5533	chr3R	8857401	8858165	.	765	Toll10b	Down	0.84753993159834	-0.64858263628866	-1.62770421767546	1.12320109838912
Region5534	chr3R	8895788	8896079	.	292	Gd7	Up	2.18309423226297	-0.175303356938176	-0.851836526212956	-1.66743931349973
Region5535	chr3R	8899647	8900072	.	426	Time	Down	1.01348002762677	-1.92978137412051	-0.499621318006287	-0.63189572604133
Region5536	chr3R	8926202	8926543	.	342	Gd7	Up	1.95689020911251	0.357248054338002	-1.21845258391143	-0.873702071955074
Region5537	chr3R	8927076	8928566	.	1491	Toll9	Up	-0.130022127237111	0.700461356970359	-0.712947045439177	1.14182270406396
Region5538	chr3R	8931709	8932084	.	376	Time	Up	-0.196314048103555	0.646415897293671	-0.0496009288282925	0.322224184712599
Region5539	chr3R	8944681	8945282	.	602	Toll10b	Up	-0.282463947301912	0.0539323629707742	0.434055937021463	-0.226332887315927
Region5540	chr3R	8955418	8955854	.	437	Time	Down	0.307583220302349	-0.516310899223145	-0.314316541227106	0.0303087925930719
Region5541	chr3R	8962832	8963200	.	369	Toll9	Up	-0.13281795769449	0.0835160453374153	-0.40343803828529	0.72293219012681
Region5542	chr3R	8965437	8965946	.	510	Toll10b	Down	1.33474177816189	-1.82976884811392	-2.4920577126175	1.67150494134345
Region5543	chr3R	8975999	8976671	.	673	Time	Down	-0.197404675251043	-3.53947160400509	-0.422634042303371	0.832871004943499
Region5544	chr3R	8984702	8985083	.	382	Time	Up	-0.214840924761272	0.274781742987323	0.235418111416584	-0.0428400565379204
Region5545	chr3R	8992680	8993527	.	848	Gd7	Down	-0.343829818842525	0.256959661723502	0.340119874705451	-0.018541041337464
Region5546	chr3R	9005964	9006776	.	813	Time	Up	-0.32346843565023	0.454645486605944	0.258509264741693	0.0664690637113092
Region5547	chr3R	9019474	9020194	.	721	Toll9	Up	-0.374082213997498	0.268549166874653	0.0185599741514374	0.459646011707677
Region5548	chr3R	9022876	9023573	.	698	Gd7	Down	-1.53025174236296	-0.779572200347095	0.789457192313807	0.906210287773951
Region5549	chr3R	9024082	9024316	.	235	Gd7	Down	-1.34717563501744	0.3759859551918	1.29389609490821	-0.0197572977765948
Region5550	chr3R	9024690	9025731	.	1042	Time	Up	-0.797153132031728	1.01525519992012	0.25766528701063	0.681734289350284
Region5551	chr3R	9027143	9027580	.	438	Gd7	Down	-1.91862062145977	-0.508334167825575	0.767508000552188	1.43967802920103
Region5552	chr3R	9029949	9030533	.	585	Toll10b	Down	1.02327499236388	-0.840523009127967	-2.09415460721543	1.53212581430374
Region5553	chr3R	9031371	9032040	.	670	Time	Down	-0.0565894799497883	-1.35117201501918	-0.508955467894944	0.768148404070744
Region5554	chr3R	9033185	9034492	.	1308	Toll9	Up	-0.434909187451777	0.106133036916444	0.00102440764291409	0.562443782855369
Region5555	chr3R	9037653	9038367	.	715	Toll9	Up	-0.332318695556653	0.497551755371065	-0.980953409086822	1.76995138387763
Region5556	chr3R	9038760	9039034	.	275	Toll9	Up	-0.0551642138741295	-0.0785958278449205	-0.0365683409966552	0.121438145878017
Region5557	chr3R	9039576	9040118	.	543	Gd7	Down	-0.282101943598331	0.201374089028479	0.240892353723982	0.0368881740706472
Region5558	chr3R	9047788	9048229	.	442	Time	Up	-0.0701423589337676	0.244387232579569	0.199894793746154	-0.181942518059717
Region5559	chr3R	9048473	9048847	.	375	Toll10b	Down	0.251057264968922	0.0988546988417909	-0.320289827660939	0.111746632502897
Region5560	chr3R	9052393	9053446	.	1054	Time	Up	-0.37576954705716	0.905166533174762	0.416418923352943	-0.0812894004427947
Region5561	chr3R	9054439	9054769	.	331	Toll10b	Up	-1.36031040369755	-0.225984066481374	2.04742166995235	-1.03137719565183
Region5562	chr3R	9056360	9056799	.	440	Toll9	Down	0.0982999658162739	-0.0275335722168211	0.493675534058979	-0.801365508963114
Region5563	chr3R	9057088	9058082	.	995	Time	Up	-0.0597997708847923	0.869252872477174	0.478267932021846	-0.575362439329371
Region5564	chr3R	9064809	9065134	.	326	Toll10b	Up	-0.117242402895211	0.247430144922539	0.356738102434031	-0.334988266724985
Region5565	chr3R	9157855	9158524	.	670	Toll10b	Up	-0.574467112917426	0.468210832174776	1.03448866814258	-0.667421916467636
Region5566	chr3R	9216468	9216698	.	231	Toll10b	Down	2.06934948170422	0.252684242978014	-2.42083252821998	0.621885165998583
Region5567	chr3R	9220319	9220838	.	520	Time	Up	0.452935053704483	1.04619550715355	-0.447658171836292	0.0238925812968976
Region5568	chr3R	9226220	9226467	.	248	Gd7	Up	1.5719173139724	0.967839648204893	-0.872543285373115	-0.846806000369895
Region5569	chr3R	9226765	9227348	.	584	Time	Up	0.244161711379233	0.767895533262817	0.139133348861751	-0.506478743637083
Region5570	chr3R	9229342	9229909	.	568	Time	Up	0.266812876087085	0.990580555801954	-0.0844788945616399	-0.230588776620409
Region5571	chr3R	9236237	9236540	.	304	Toll9	Down	-0.153714633185584	0.707905950440488	0.91059798762296	-1.04378558337656
Region5572	chr3R	9236869	9237874	.	1006	Time	Up	-0.333526945395782	0.74896577296213	0.277644142503554	0.0533882190905926
Region5573	chr3R	9239671	9240129	.	459	Gd7	Down	-0.294409083499545	0.190297464756704	0.269506914192068	0.0137817365853283
Region5574	chr3R	9258163	9258522	.	360	Toll9	Down	-0.114463310561957	0.212991474677957	0.419846422170129	-0.424741322372443
Region5575	chr3R	9260485	9260742	.	258	Time	Up	-0.339167166100152	0.438245936274963	0.254842260722743	0.091827714327697
Region5576	chr3R	9266834	9267277	.	444	Time	Up	0.224448366917236	0.331365639010459	-0.129437733989643	-0.114290941491728
Region5577	chr3R	9334493	9334862	.	370	Time	Up	-0.274075896401043	0.388583828306636	0.302495667493144	-0.0576128416035208
Region5578	chr3R	9340815	9341497	.	683	Time	Up	-0.403172855528474	1.15540301788803	0.104026493140526	0.380689281094779
Region5579	chr3R	9341721	9342193	.	473	Time	Up	-0.242730647862347	0.811470863156527	0.0881779664415386	0.194317483047414
Region5580	chr3R	9342528	9342757	.	230	Time	Up	-0.354714429542514	0.55768361985723	0.536229488476381	-0.272141635808487
Region5581	chr3R	9343242	9343530	.	289	Gd7	Up	0.694969476700678	0.467326430691391	-0.356984225070765	-0.41367559229015
Region5582	chr3R	9378774	9379608	.	835	Time	Up	-0.32582125351553	1.61966655531121	-0.62099163283463	1.27013871662213
Region5583	chr3R	9391890	9392328	.	439	Gd7	Up	2.09715963712861	0.288954906194762	-1.05688706254847	-1.27611114260539
Region5584	chr3R	9394296	9394789	.	494	Time	Up	0.034924238336786	0.733511552889762	-0.162174602039063	0.176109014661444
Region5585	chr3R	9396019	9396485	.	467	Gd7	Up	1.16569802462894	0.491979415676085	-0.516123178891961	-0.806713290852424
Region5586	chr3R	9398764	9399976	.	1213	Time	Down	1.35751233700366	-1.48293070429713	-0.948859990412908	-0.464657566019636
Region5587	chr3R	9400849	9401435	.	587	Time	Up	-0.143044642796373	0.496950305260229	-0.0679780761085519	0.278249457674514
Region5588	chr3R	9403896	9404625	.	730	Time	Up	-0.147226588852615	0.335601894225576	0.0896095233828248	0.0685460843977674
Region5589	chr3R	9417585	9419721	.	2137	Toll9	Down	0.481216371589937	0.534568382049259	0.273471044602078	-0.997196867125337
Region5590	chr3R	9427462	9428742	.	1281	Time	Up	0.420828467315338	0.906457462215437	-0.20785710678806	-0.261838406099293
Region5591	chr3R	9493713	9494360	.	648	Toll9	Down	1.72848352611203	-0.784310435410561	0.202541478221229	-2.51740144501322
Region5592	chr3R	9494605	9495131	.	527	Gd7	Up	2.08853690427054	-0.459398174502586	-0.608558818885052	-1.87695144814867
Region5593	chr3R	9502342	9502795	.	454	Time	Up	0.276153053734736	0.576861875040216	0.0758045577365861	-0.461503185194401
Region5594	chr3R	9505315	9505690	.	376	Time	Down	-0.173198090242507	-0.862645262122628	0.185253619681058	-0.0283480426790318
Region5595	chr3R	9509848	9510493	.	646	Gd7	Down	-0.352323156197861	-0.185672202017995	0.315701883479564	0.025803578774923
Region5596	chr3R	9512228	9513388	.	1161	Time	Up	-0.217940204293646	0.227531030855587	0.206628323209945	0.00047938812354797
