geneID	Chr	Start	End	ATACseq_Geneid	ATACseq_Start	ATACseq_End	SYMBOL	SYMBOL_unique	annotation	factor	direction	PPC_factor	PPC_direction	ATACseq_factor	ATACseq_direction	CBP_factor	CBP_direction	K27ac_Geneid	K27ac_factor	K27ac_direction	PROseq_Time	PROseq_Gd7	PROseq_Toll10b	PROseq_Toll9	PPC_Time	PPC_Gd7	PPC_Toll10b	PPC_Toll9	ATACseq_Time	ATACseq_Gd7	ATACseq_Toll10b	ATACseq_Toll9	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	hclust	PC1	PC2	tsne1	tsne2	umap1	umap2	kmeans_UMAP	ATAC_NC_PC2	MoreOpenInNC13	NaiveState	log2FoldChange	padj
FBgn0262719	3L	8472907	8506646	Region8894	8479505	8482339	CG43163	CG43163	Roshan & This	Gd7	Up	Toll10b	Down	Toll9	Down	Gd7	Up	Region2628	Gd7	Up	-1.46732139192252	3.64615053841631	-2.44082217169404	-1.63110012598089	-0.507421514886692	0.704471801196098	-0.872201477123943	0.42838549883228	-0.788382222093417	1.12683626063771	-0.036511352427663	-1.30850263459728	3.39137427025066	-1.63438353578152	-2.69672663507078	6.62944058323427	-2.67992338994793	-3.03690228260579	3	7.9437099716424	-5.19257720045463	-19.3831611608805	-7.42318811520031	2.77370201495841	3.0179177725757	5	-0.708914130731329	TRUE	FALSE	-0.226068764545959	0.0609456975803426
FBgn0262719	3L	8472907	8506646	Region8894	8479505	8482339	CG43163	CG43163.1	Roshan & This	Gd7	Up	Toll10b	Down	Toll9	Down	Gd7	Up	Region2629	Gd7	Up	-1.46732139192252	3.64615053841631	-2.44082217169404	-1.63110012598089	-0.507421514886692	0.704471801196098	-0.872201477123943	0.42838549883228	-0.788382222093417	1.12683626063771	-0.036511352427663	-1.30850263459728	3.39137427025066	-1.63438353578152	-2.69672663507078	5.48726388560204	-1.89455535985635	-2.87649578244248	3	7.48480165523204	-5.05216503351044	-19.2040025898392	-7.56559051792382	2.66426546418144	2.85367013551764	5	-0.708914130731329	TRUE	FALSE	-0.226068764545959	0.0609456975803426
FBgn0262719	3L	8472907	8506646	Region8902	8504423	8505771	CG43163	CG43163.2	Roshan & This	Gd7	Up	Toll10b	Down	Gd7	Up	Gd7	Up	Region2630	Gd7	Up	-1.46732139192252	3.64615053841631	-2.44082217169404	-1.63110012598089	-0.507421514886692	0.704471801196098	-0.872201477123943	0.42838549883228	-0.827089581171214	2.17283628286898	-1.20490220458593	-0.975117969875744	3.05944011910881	-2.05039980796588	-1.64371772300958	0.999999997748791	-0.269632450753609	-0.60899802749383	3	6.55952580622842	-3.47265446961679	-1.76656075560187	-4.73477936019586	2.22191129594757	2.24973762977809	5	-1.11630399372344	TRUE	FALSE	0.053723682425066	0.784739855817646
FBgn0262719	3L	8472907	8506646	Region8903	8506096	8510636	CG43163	CG43163.3	Roshan & This	Gd7	Up	Toll10b	Down	Toll9	Up	Toll10b	Down	Region2631	Gd7	Up	-1.46732139192252	3.64615053841631	-2.44082217169404	-1.63110012598089	-0.507421514886692	0.704471801196098	-0.872201477123943	0.42838549883228	0.374783928733104	0.104790889474247	-0.593370669216245	0.683333731121422	0.310018440557322	-0.672490864350129	0.470079406434072	2.15739372948678	-1.61891185288808	-0.151113225509138	1	6.18429706962467	-2.03060908316885	2.45955742026999	3.90645585112393	1.94173174033508	1.73810892923591	5	-0.73509479573185	TRUE	FALSE	-0.0445024154454751	0.746083939488106
FBgn0266801	3R	8382824	8477117	Region13079	8348690	8353405	CG45263	CG45263	Roshan & This	Gd7	Up	Gd7	Up	Time	Up	Toll10b	Down	Region3651	Toll9	Down	0.644510107843199	5.96998024170797	-3.30647516644133	-3.6116194880893	-0.185997372808402	1.29013028628707	-0.911714258090186	-0.322512811011768	0.408005625854297	-0.0922545445111223	0.110970945435636	-0.0402129991061468	0.15211034235798	-0.343653055348952	0.24940669338261	1.09394567779267	0.68549415332986	-1.76532675340758	4	6.39209293632187	-5.09087539497194	-7.17665809942902	10.447543234713	2.72336724301844	1.65465395834055	5	-0.731261496353635	TRUE	FALSE	0.219657438828722	0.0578954291450474
FBgn0266801	3R	8382824	8477117	Region13097	8463545	8466808	CG45263	CG45263.1	Roshan & This	Gd7	Up	Gd7	Up	Gd7	Up	Toll10b	Down	Region3655	Gd7	Up	0.644510107843199	5.96998024170797	-3.30647516644133	-3.6116194880893	-0.185997372808402	1.29013028628707	-0.911714258090186	-0.322512811011768	-0.36726655570533	2.27916658125306	-1.97769908079059	-0.0488135746956978	1.98860539017108	-2.35063298290796	0.32605618359298	5.17049395123093	-2.85370445456963	-1.51260638502117	3	9.67648159290596	-5.57436300705896	-11.7199339225636	7.98447437783242	2.76013840523271	4.11697756837577	5	0.118762930873689	FALSE	FALSE	-0.0357597477566634	0.835565404122436
FBgn0266801	3R	8382824	8477117	Region13098	8467030	8470200	CG45263	CG45263.2	Roshan & This	Gd7	Up	Gd7	Up	Gd7	Up	Gd7	Up	Region3655	Gd7	Up	0.644510107843199	5.96998024170797	-3.30647516644133	-3.6116194880893	-0.185997372808402	1.29013028628707	-0.911714258090186	-0.322512811011768	0.0796609599171223	1.98706876559887	-1.79598275104912	0.0553387158221858	4.02442326150563	-3.03819629430159	-1.69491023700898	5.17049395123093	-2.85370445456963	-1.51260638502117	3	10.0719415931556	-6.31515296496043	-14.0476908788107	-10.0750013057253	2.84740549735057	4.00858467364126	5	-0.163568343634473	TRUE	FALSE	-0.168791787520884	0.283732004691072
FBgn0284250	2R	14458983	14465781	Region5660	14480655	14483228	Oaz	Oaz	This	Gd7	Up	Time	Up	Time	Up	Toll10b	Up	Region1623	Gd7	Down	1.98700066664207	6.32615168758895	-4.53071443698655	-2.42654943253141	0.898007359331008	-0.895749932914704	0.607078588718388	0.265799130072583	1.35394282110013	-1.10690607846095	1.07935376392096	-0.138475941068992	-0.388909592719746	0.843942015584101	-0.590141078430501	-1.18102555517213	0.502550420109616	0.512853246969128	2	5.17128010267858	-3.21068701586904	-4.56138987445866	15.1285233065792	2.94470725783855	1.45045601427838	5	-2.21478955207306	TRUE	TRUE	0.660831587872788	2.84240878963937e-08
FBgn0000046	3R	13426483	13427989	Region13828	13402643	13407228	Act87E	Act87E	This	Toll10b	Up	Toll10b	Up	Toll10b	Down	Toll10b	Down	Region3921	Toll10b	Down	0.747216481348018	-2.34437623637414	3.82237757680697	-2.02378049823527	-0.065269299952961	-3.23249351147063	6.34178407526166	-5.74356446989182	0.644716095696003	0.854417075895276	-1.28819174901895	0.727792319816479	1.36856709739684	-1.37982224356088	-0.101507682722341	0.834869107240194	-2.51486276211934	2.05843593612266	6	-4.41230707016271	-2.75205052623705	13.4187048519989	24.7066630742177	1.89648550329846	-4.91694625126575	4	-0.429010505524258	TRUE	FALSE	0.0966274656913954	0.489349308725054
FBgn0000046	3R	13426483	13427989	Region13828	13402643	13407228	Act87E	Act87E.1	This	Toll10b	Up	Toll10b	Up	Toll10b	Down	Toll10b	Down	Region3922	Toll10b	Down	0.747216481348018	-2.34437623637414	3.82237757680697	-2.02378049823527	-0.065269299952961	-3.23249351147063	6.34178407526166	-5.74356446989182	0.644716095696003	0.854417075895276	-1.28819174901895	0.727792319816479	1.36856709739684	-1.37982224356088	-0.101507682722341	0.656895398640798	-2.21293809944101	1.88215198180452	6	-4.54275344909806	-2.81539207280149	13.4089031378996	24.58401556797	1.84212726946569	-4.91497137204381	4	-0.429010505524258	TRUE	FALSE	0.0966274656913954	0.489349308725054
FBgn0001250	X	16752289	16782934	Region19525	16774122	16775631	if	if.	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region5542	Toll10b	Up	0.846628554725286	-3.27973677115416	5.33856915734223	-2.81914294302767	-0.792575052532698	-0.711233271912886	1.54468265786448	-1.5048518501763	1.25328269688414	-2.55755132373754	2.60050195862311	-0.465425046131167	-2.57421490623467	4.27425732738547	-2.10902724577062	-2.40247959127529	4.31614735086428	-2.64921416400228	8	-8.2705060544139	-2.6711209730773	6.10284887698628	17.5813406442645	0.189440050538592	-4.02827956335008	6	0.130233201984311	FALSE	FALSE	0.0967873043484279	0.83134390367631
FBgn0001250	X	16752289	16782934	Region19528	16783106	16783597	if	if..1	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region5543	Toll10b	Up	0.846628554725286	-3.27973677115416	5.33856915734223	-2.81914294302767	-0.792575052532698	-0.711233271912886	1.54468265786448	-1.5048518501763	0.362871093044795	-0.816438233530675	1.07844394748732	-0.487373151954955	-0.419268357327097	0.856519263931654	-0.56318764745114	-1.26174527929341	2.63179052740393	-1.80051852837338	8	-5.89119696664058	-2.39839111677193	12.4978652554544	2.55533537504555	0.723221073502007	-3.70652246060836	6	-1.44323703358282	TRUE	FALSE	0.631236621842484	0.0570830746290218
FBgn0001250	X	16752289	16782934	Region19531	16789686	16794136	if	if..2	Roshan & This	Toll10b	Up	Toll10b	Up	Gd7	Down	Toll10b	Down	Region5550	Toll9	Up	0.846628554725286	-3.27973677115416	5.33856915734223	-2.81914294302767	-0.792575052532698	-0.711233271912886	1.54468265786448	-1.5048518501763	0.525773451499974	-0.659126405738494	0.117613758879503	0.634047251995288	0.387598220349821	-1.03777637419304	0.857591628020573	-1.05917189874251	-1.42264384088475	2.56000098682399	6	-3.71216857633859	-0.115947970759404	14.9034981049338	0.0218675145995258	1.38238296716828	-4.15599276682256	6	-1.37083193035225	TRUE	FALSE	0.301672579343773	0.209519300327807
FBgn0003900	2R	23046822	23048225	Region7057	23044210	23050538	twi	twi	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2092	Toll10b	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	-0.986071626062343	-1.33107808352652	2.03430770288931	-1.1712829639359	-1.3619610359109	3.55118005532145	-2.88274287600757	-2.79134014476193	5.47863975182402	-3.5980416971181	6	-15.115217498162	-5.9224056128887	17.7687944833508	12.6816712952509	1.32218704897779	-6.96569308700403	4	-0.657820699947619	TRUE	FALSE	-0.0931816210049156	0.385675306816679
FBgn0003900	2R	23046822	23048225	Region7057	23044210	23050538	twi	twi.1	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2093	Toll10b	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	-0.986071626062343	-1.33107808352652	2.03430770288931	-1.1712829639359	-1.3619610359109	3.55118005532145	-2.88274287600757	-5.54294731586628	7.90191761530608	-3.80715746816425	6	-16.3951611008243	-5.83629341231741	17.1301569049321	14.1047252174394	1.25182019035906	-7.05790640498542	4	-0.657820699947619	TRUE	FALSE	-0.0931816210049156	0.385675306816679
FBgn0003900	2R	23046822	23048225	Region7057	23044210	23050538	twi	twi.2	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2094	Toll10b	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	-0.986071626062343	-1.33107808352652	2.03430770288931	-1.1712829639359	-1.3619610359109	3.55118005532145	-2.88274287600757	-4.34533909840911	7.25224369206522	-4.17019293778791	6	-15.9710365673684	-6.06601628851118	17.3566842979419	13.6071897852415	1.24850776876128	-7.08099964630577	4	-0.657820699947619	TRUE	FALSE	-0.0931816210049156	0.385675306816679
FBgn0003900	2R	23046822	23048225	Region7058	23050799	23051101	twi	twi.3	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2094	Toll10b	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	-0.464530034886984	-1.56225883103624	2.75632495628432	-1.87780029910114	-1.37645254883451	2.47991234662865	-1.39407661920573	-4.34533909840911	7.25224369206522	-4.17019293778791	6	-15.8846873370791	-5.84563310153847	15.3464471429553	9.81356547638014	1.19311566367823	-7.05998855472174	4	0.394230837948243	FALSE	FALSE	0.304566961508064	0.314286299876468
FBgn0003900	2R	23046822	23048225	Region7059	23051904	23052454	twi	twi.4	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2095	Toll10b	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	-0.398195000430525	-0.964852997373037	1.99688095285799	-1.56167302128219	-0.82832282684492	2.17920455816291	-1.77986123005648	-1.49970469705573	2.93775165453075	-1.92666473386928	6	-13.5996542843813	-5.19977806297457	17.8995590490382	10.0112635014251	1.4184821740711	-6.91324980093411	4	0.213433830328554	FALSE	FALSE	0.170075126219925	0.451051686619509
FBgn0003900	2R	23046822	23048225	Region7060	23052757	23054091	twi	twi.5	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Toll10b	Up	Toll10b	Up	Region2096	Toll10b	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	0.455202243917357	-1.53570420396609	3.19481681781508	-2.50813036561756	-1.41164014089603	2.42047034748325	-1.26143315153221	-2.85057358244533	4.4475398244282	-2.38817703634318	6	-14.785229375857	-5.27244336361955	16.3529970771408	9.73058856020665	1.3090887877115	-6.96546171565505	4	0.00144666394039966	FALSE	FALSE	0.245778865302799	0.103389306846712
FBgn0003900	2R	23046822	23048225	Region7064	23070625	23079781	twi	twi.6	Literature & Roshan & This	Toll10b	Up	Toll9	Down	Time	Up	Toll9	Up	Region2100	Gd7	Up	-2.12878405787603	-6.82556676103694	9.66102968067421	-3.89060113745846	-3.54635530179348	-2.4694618172759	5.9596467231856	-6.18795950658992	0.191746118593893	-0.138264856802797	0.0111653199182829	0.151433572432707	-0.0152366656376505	-4.25343637672463e-05	0.0222334102333352	2.70175675324141	-0.350924565159049	-2.06861458120919	6	-10.6146907042075	-4.88159774383495	19.3271067116371	9.53370785222206	1.71626525379036	-5.26208051020714	4	0.215319453003597	FALSE	TRUE	-0.337229921575854	0.00052052147023434
FBgn0004110	3R	21379477	21381870	Region15044	21371218	21381089	tin	tin	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Gd7	Down	Gd7	Down	Region4286	Toll10b	Up	0.504802370713351	-4.64202108739929	6.30456492213787	-2.28343718506498	-2.23500333355645	-3.02593362426133	3.84503538527453	-1.99934441395137	0.412690449403643	-0.56418333443053	0.199705665126815	0.407585961532274	-0.448610254294683	0.3791036336193	0.133548122088607	-2.55585569472039	3.60130105033517	-1.70808864307132	6	-8.81143918277869	-1.7495662427092	13.7666894442358	3.74593455017623	0.817232160129875	-4.39962740014471	6	-1.84727463829861	TRUE	TRUE	0.319941312390583	1.57370588263608e-07
FBgn0004666	3R	13058255	13078024	Region13800	13088092	13089930	sim	sim	Literature & This	Toll10b	Up	Toll10b	Up	Time	Up	Toll10b	Down	Region3914	Gd7	Down	-0.561444377772889	-2.77133820679647	5.64075363162224	-3.92281284710553	-0.273461250489838	-4.03185035968476	7.16761439686417	-5.96508016656664	0.343226248748879	0.0369302554434867	-0.0671300422499142	0.0470818261746382	0.454031628816893	-0.857857868667151	0.51442768454806	-1.61756869399324	-0.0288610116916369	1.50638340402472	6	-7.99921827836637	-4.16387730872242	13.1586234752344	23.0177115208502	1.85530382888351	-5.17562498765891	4	0.200874024010906	FALSE	FALSE	0.0654792930942681	0.789108518668189
FBgn0010389	3R	18045316	18052484	Region14593	18048892	18051045	htl	htl	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll9	Down	Region4129	Toll10b	Up	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	0.0444298503262813	-1.56471494001948	2.17035820887824	-1.07529044015951	-0.0969761477307895	1.23850618372761	-1.55554559940625	-2.87974601458483	5.56488299011985	-3.61416146639804	6	-11.5239017131922	-7.01260577882367	-21.6270491265023	13.5771743368324	1.43880881696603	-6.05288531311592	4	-0.884639061150175	TRUE	FALSE	0.20499855078059	0.0608730625869629
FBgn0010389	3R	18045316	18052484	Region14594	18051824	18052345	htl	htl.1	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region4131	Toll10b	Up	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	0.29645270805196	-1.16913061522344	2.0775783378516	-1.42554190072493	-1.06730041349579	1.32129459119468	-0.256770324081037	-2.41912595451203	5.02988632466473	-3.43416326484187	6	-11.3728052674007	-6.59893058971876	-22.7845298078341	14.1553201052152	1.38786611438891	-6.11852056772916	4	0.836794311671607	FALSE	FALSE	0.00599702917792078	0.989150223523662
FBgn0010389	3R	18045316	18052484	Region14595	18052654	18053954	htl	htl.2	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region4131	Toll10b	Up	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	1.12037012416888	-1.42025617255685	2.23691194230847	-1.34023766354931	-1.17246021737667	1.35005880900692	-0.143128169984566	-2.41912595451203	5.02988632466473	-3.43416326484187	6	-11.4478838934242	-6.5233101064907	-23.0151368692865	14.379844432435	1.37648079612236	-6.12319254368353	4	-0.325319563222854	TRUE	FALSE	0.27681381540414	0.0676857474209035
FBgn0010389	3R	18045316	18052484	Region14598	18074737	18076241	htl	htl.3	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Down	Gd7	Up	Region4132	Gd7	Up	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	0.0779259106970097	1.05852631519474	-1.17853322613612	0.332124322650731	2.4148119600907	-1.48186328363739	-1.48440127966927	2.54788735809108	-0.665276243825111	-1.57600350518836	6	-6.54266719670951	-6.63136020864719	21.6826716717026	-3.38469342483476	1.63301880164604	-5.04593475607761	4	-2.07647378103239	TRUE	TRUE	0.464007773254246	0.00131968839146467
FBgn0010389	3R	18045316	18052484	Region14599	18078356	18080066	htl	htl.4	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Time	Down	Toll10b	Down	Region4134	Gd7	Up	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	-1.0723779589594	-0.21275002407032	-0.434722830572762	0.849632755122791	1.23938309568658	-1.33527667404375	0.0254792610022346	1.52730536471268	-0.452308648258906	-0.884727233356698	6	-7.26003907890267	-5.60890371486963	22.7502635311338	-2.48517667650365	1.68242553771843	-5.05361148143327	4	-1.04898837304565	TRUE	FALSE	-0.119046112709025	0.62899179167228
FBgn0010389	3R	18045316	18052484	Region14600	18080356	18082249	htl	htl.5	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Time	Down	Gd7	Up	Region4134	Gd7	Up	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	-1.88590143754853	0.54826082231869	-0.685852817256191	0.27495328071101	1.72673909013122	-1.20391900287243	-0.863761484529216	1.52730536471268	-0.452308648258906	-0.884727233356698	6	-7.11156605082317	-6.04142570927406	23.4080515764319	-2.99947723625083	1.64921309015769	-5.12364141269902	4	-1.10235232320228	TRUE	TRUE	-0.386092435293059	0.0110286810884312
FBgn0010389	3R	18045316	18052484	Region14600	18080356	18082249	htl	htl.6	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Time	Down	Gd7	Up	Region4135	Toll10b	Down	-0.697425321659729	-3.40391101685262	8.01936754683977	-6.306184321095	0.377826870702313	-3.72055944352289	5.1925976404222	-3.20900340887165	-1.88590143754853	0.54826082231869	-0.685852817256191	0.27495328071101	1.72673909013122	-1.20391900287243	-0.863761484529216	1.75503738701014	-1.78515399497034	0.401900361028245	6	-6.63394478462543	-5.51112714282905	23.7949475545563	-3.45258523383945	1.79352691109565	-5.07715858098171	4	-1.10235232320228	TRUE	TRUE	-0.386092435293059	0.0110286810884312
FBgn0011656	2R	9916218	9929115	Region4812	9929331	9930845	Mef2	Mef2	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region1346	Toll10b	Up	0.93638284393469	-4.16590469189772	8.85866764469544	-6.41425981278343	-0.464618900040751	-2.35783735372652	3.92604878383314	-3.05953729652958	0.238057043997821	-2.35112024210272	3.92119934682889	-2.51634936024416	-0.656610639856951	1.82970876003163	-1.55097844805625	-1.87910062184986	3.12594242630376	-1.79190180931517	6	-11.2271352632216	-6.058596293846	25.9290384304192	7.40261423534638	1.27496825158427	-6.04476326987972	4	-0.220623414112023	TRUE	FALSE	0.0894420660115583	0.62664078753775
FBgn0011656	2R	9916218	9929115	Region4813	9931347	9932437	Mef2	Mef2.1	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region1347	Toll10b	Up	0.93638284393469	-4.16590469189772	8.85866764469544	-6.41425981278343	-0.464618900040751	-2.35783735372652	3.92604878383314	-3.05953729652958	0.116121621809171	-3.64358407300543	5.80968010388701	-3.53519884084469	-3.61999304327969	7.18974824346923	-4.58107860774918	-2.41980664903767	4.73160896289423	-3.09916698160402	6	-14.122006869364	-7.03753849237777	5.00520998744432	21.3677040322548	1.15490151786256	-6.09313479576685	4	0.519881836822619	FALSE	FALSE	-0.122961256105471	0.578045272425173
FBgn0011656	2R	9916218	9929115	Region4814	9933747	9936877	Mef2	Mef2.2	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region1348	Toll10b	Up	0.93638284393469	-4.16590469189772	8.85866764469544	-6.41425981278343	-0.464618900040751	-2.35783735372652	3.92604878383314	-3.05953729652958	-0.112149001177869	-2.94499228233459	4.76571070953902	-2.95281043684262	-1.99065114450486	3.81409763718298	-2.32794185293178	-3.41369947306235	6.20204555594419	-3.8418640952337	6	-13.4237740247936	-6.89474971983037	25.8306464508515	7.64533868441016	1.05451263096471	-6.25789154913474	4	0.785356276720742	FALSE	FALSE	-0.0157086246028261	0.930478626284106
FBgn0011656	2R	9916218	9929115	Region4820	9958377	9961311	Mef2	Mef2.3	Literature & Roshan & This	Toll10b	Up	Toll10b	Up	Gd7	Down	Toll9	Down	Region1349	Toll10b	Up	0.93638284393469	-4.16590469189772	8.85866764469544	-6.41425981278343	-0.464618900040751	-2.35783735372652	3.92604878383314	-3.05953729652958	0.374827877928607	-0.479390247388796	0.458635739687195	-0.0479351792006922	0.120087628124554	0.324236231750648	-0.618958274323903	-0.431527188845052	2.43845627098905	-2.34033277217228	8	-9.34423527738147	-5.81835702472138	13.8298417908165	1.24466489839945	1.4375587314536	-5.755211745172	4	-1.17484234400683	TRUE	FALSE	-0.0702359660112113	0.726239191453167
FBgn0015609	2L	17649966	17751846	Region2577	17727836	17729388	CadN	CadN	Roshan & This	Toll10b	Up	Toll10b	Up	Gd7	Down	Toll10b	Up	Region813	Toll9	Down	0.534998227359173	-3.98277923006614	7.33902708495151	-4.59094374663522	-0.77387779525828	-5.64089535212722	7.95393142828007	-4.99644794536085	1.19061307692198	-5.06290250745905	3.6550111766918	1.11572696266248	-2.18771280703689	2.62300301539094	-0.409410596642368	0.102284640740677	1.45732876427782	-1.72690823132568	6	-12.6980006658577	-4.91141098651799	-12.7705909714628	22.823030633355	1.72269139727113	-6.38063691527982	4	-1.29275428382331	TRUE	FALSE	-0.056085487426565	0.829789133977174
FBgn0015609	2L	17649966	17751846	Region2579	17737959	17741112	CadN	CadN.1	Roshan & This	Toll10b	Up	Toll10b	Up	Gd7	Down	Toll10b	Up	Region814	Toll10b	Up	0.534998227359173	-3.98277923006614	7.33902708495151	-4.59094374663522	-0.77387779525828	-5.64089535212722	7.95393142828007	-4.99644794536085	0.122195195870308	-1.4951962804365	1.28250287780803	0.0523845919123345	-0.704085930563984	1.58489316137811	-1.14650046040941	-2.02040438180771	2.87335736219418	-1.37998316297031	6	-12.2682669474692	-5.36197834868898	-8.68047443385765	25.3023992041919	1.63107841622467	-6.49318214408484	4	-0.161054475351598	TRUE	FALSE	-0.176185651978919	0.36189708032736
FBgn0015609	2L	17649966	17751846	Region2582	17746770	17749400	CadN	CadN.2	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region815	Toll10b	Up	0.534998227359173	-3.98277923006614	7.33902708495151	-4.59094374663522	-0.77387779525828	-5.64089535212722	7.95393142828007	-4.99644794536085	-0.0556498160314608	-2.72813972873626	3.02729247576579	-0.842146553537905	-1.90574792209237	3.42229864988644	-1.9147660739787	-3.4655588474145	5.63595390773798	-3.16000444305871	6	-14.5410291397803	-6.18055182804141	-9.57016568346353	24.3102762928382	1.57335984312199	-6.54334105055603	4	-0.40212448081	TRUE	FALSE	0.171685759563363	0.175502851908105
FBgn0015609	2L	17649966	17751846	Region2582	17746770	17749400	CadN	CadN.3	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region816	Toll10b	Up	0.534998227359173	-3.98277923006614	7.33902708495151	-4.59094374663522	-0.77387779525828	-5.64089535212722	7.95393142828007	-4.99644794536085	-0.0556498160314608	-2.72813972873626	3.02729247576579	-0.842146553537905	-1.90574792209237	3.42229864988644	-1.9147660739787	-3.09529739804222	5.60826873684331	-3.46637404631375	6	-14.4667500451471	-6.33376893092693	-9.77290702596159	24.2311612509163	1.62146315731207	-6.41182577294075	4	-0.40212448081	TRUE	FALSE	0.171685759563363	0.175502851908105
FBgn0015609	2L	17649966	17751846	Region2585	17755341	17756434	CadN	CadN.4	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region817	Toll10b	Up	0.534998227359173	-3.98277923006614	7.33902708495151	-4.59094374663522	-0.77387779525828	-5.64089535212722	7.95393142828007	-4.99644794536085	0.825664591928647	-3.15085739121912	3.98939096140871	-1.64536939066436	-3.09250794928975	4.62897833230069	-1.840661367556	-3.10810794412275	4.94798435370972	-2.71450583471869	6	-14.9653705803744	-5.96961294336996	-8.77282126427771	21.4175912266201	1.69113355808033	-6.4230551014004	4	-0.0705696746491993	TRUE	FALSE	0.220654976954764	0.304318896532729
FBgn0015609	2L	17649966	17751846	Region2585	17755341	17756434	CadN	CadN.5	Roshan & This	Toll10b	Up	Toll10b	Up	Toll10b	Up	Toll10b	Up	Region818	Toll10b	Up	0.534998227359173	-3.98277923006614	7.33902708495151	-4.59094374663522	-0.77387779525828	-5.64089535212722	7.95393142828007	-4.99644794536085	0.825664591928647	-3.15085739121912	3.98939096140871	-1.64536939066436	-3.09250794928975	4.62897833230069	-1.840661367556	-2.54239708454624	4.47929217889564	-2.70460183252122	6	-14.7119124878306	-6.00132663502284	-8.89316233994833	21.302136459309	1.75484305586929	-6.49716309287871	4	-0.0705696746491993	TRUE	FALSE	0.220654976954764	0.304318896532729
