Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	distance	Gd7	Toll10b	Toll9
Region2401	chr3L	3038411	3039132	.	722	Toll10b	Down	1.39582305263697	0.811075043086334	1.61436201633658	1.2831828422041	-1.51217462637365	0.525867322721585
Region2407	chr3L	3059508	3061208	.	1701	Toll9	Down	-0.508170132137022	1.3169169441364	1.41156194371686	1.02251352751358	0.279877306059608	-1.24552722172605
Region2410	chr3L	3073524	3075021	.	1498	Gd7	Up	2.09405231032642	3.31733304649	3.92297764710915	3.8659637165912	-2.62123898742033	-0.584436334304133
Region2419	chr3L	3178942	3179597	.	656	Toll10b	Down	1.64635072742884	0.665530487251362	1.7757819537225	1.24449877121201	-1.7347131111677	0.810589577752589
Region2421	chr3L	3192855	3195028	.	2174	Toll9	Down	-2.27255113475084	2.94527926693047	3.72010196369237	1.852440563265	1.74585246491112	-3.64520141955216
Region2429	chr3L	3308151	3308727	.	577	Gd7	Up	1.06132858467995	1.12150992235245	1.5440864194059	1.44211769328786	-1.23454240232193	0.0698036660811012
Region2432	chr3L	3334495	3334949	.	455	Gd7	Down	0.0879767768372018	-1.1155761476019	1.11903979123218	-0.997152113903412	0.100552002493128	0.795946047850451
Region2435	chr3L	3390271	3390869	.	599	Toll10b	Up	-2.42401764646719	-0.721701638154452	2.5291727510985	-1.59377295169826	2.5107731435521	-1.36229084015742
Region2438	chr3L	3460090	3460531	.	442	Toll9	Up	0.51218492232214	-0.902424089829999	1.03764282513765	-0.637986474752265	-0.353419166191663	0.977564345996238
Region2443	chr3L	3806499	3807085	.	587	Toll9	Up	0.848359969033132	-0.982509171758231	1.29809048592421	-0.583435232138867	-0.67137867957782	1.28429400022995
Region2446	chr3L	3814187	3814699	.	513	Gd7	Up	0.110866286101622	1.16532861715495	1.17059050028361	1.11915902806703	-0.304925378805704	-0.678018962310356
Region2448	chr3L	3898635	3899000	.	366	Toll9	Up	0.699094804937999	-0.860807913810239	1.10892912792912	-0.528060632114474	-0.54466281852241	1.09178172597032
Region2449	chr3L	3905386	3905775	.	390	Toll9	Up	1.0593621381529	-1.63867041688747	1.9512787793993	-1.10904382053128	-0.769231527265676	1.87295670396679
Region2454	chr3L	4062289	4063538	.	1250	Gd7	Up	-0.521515670434766	2.63701544499086	2.68809022386328	2.23718274504065	0.07141852910718	-2.11872237524963
Region2462	chr3L	4229058	4229753	.	696	Toll9	Up	0.996089356554034	-1.12694132328294	1.50405809474333	-0.660400467420921	-0.792764553105844	1.49050596619143
Region2466	chr3L	4251249	4252066	.	818	Gd7	Down	0.210641320335621	-1.61430996586847	1.62799460433227	-1.41107700875542	0.0633545478833995	1.21483946805887
Region2471	chr3L	4278006	4278615	.	610	Toll9	Up	1.3634995405195	-0.973155979492161	1.67516075569428	-0.377808702002103	-1.18077750621975	1.6679624331778
Region2472	chr3L	4281640	4284743	.	3104	Toll9	Down	-0.767604748283455	1.2782412539612	1.49101232487045	0.887571971130017	0.542122768740911	-1.41654343461401
Region2475	chr3L	4313535	4314079	.	545	Gd7	Down	0.367109908698733	-1.76301260043652	1.80082845223045	-1.4886463927458	-0.065929580206574	1.4304561025784
Region2483	chr3L	4407215	4409025	.	1811	Toll10b	Down	1.51201855993842	0.712006145501464	1.67127283135642	1.23607506434943	-1.61008962543045	0.678559903893095
Region2484	chr3L	4409303	4410021	.	719	Gd7	Up	0.00320645300412223	1.97747489850065	1.97747749811243	1.82841502136857	-0.335134604692601	-1.2904720208716
Region2485	chr3L	4542119	4542964	.	846	Toll10b	Up	-1.77661754125628	-1.3240301238689	2.2157223780997	-1.90276584896214	1.97367847070407	-0.47862137409016
Region2486	chr3L	4545017	4546549	.	1533	Toll10b	Up	-5.32755241044057	-1.1723238990372	5.45501219157619	-3.12043077477921	5.4487498837044	-3.26464653010653
Region2487	chr3L	4547244	4548125	.	882	Toll10b	Up	-5.06085950979697	-1.7301044727207	5.34841663153036	-3.53383994488279	5.27948076854155	-2.69816760880424
Region2490	chr3L	4695492	4696303	.	812	Toll10b	Down	1.49019839909923	0.516855515424558	1.57728592604597	1.04741186574842	-1.55581772816117	0.789641499415257
Region2491	chr3L	4696838	4697425	.	588	Gd7	Up	1.04888539764105	2.40955790079246	2.6279516461792	2.62751724407913	-1.43851016077802	-0.781753678938999
Region2492	chr3L	4825273	4826462	.	1190	Toll9	Up	0.411278315303737	-0.919139557890035	1.00695947262905	-0.692017252616519	-0.251138488487763	0.912141498336278
Region2493	chr3L	5134273	5135432	.	1160	Gd7	Up	0.545721872071616	2.50097738942529	2.55982426429509	2.51958429713592	-0.957834885904835	-1.22224681840944
Region2494	chr3L	5135636	5137015	.	1380	Gd7	Up	0.95763950576187	1.35954704546965	1.66296169283634	1.6224145910373	-1.17228598501716	-0.164285036505004
Region2496	chr3L	5145564	5146656	.	1093	Toll9	Up	1.02657328943206	-0.356685075024505	1.0867736476933	0.0629738720365705	-0.952124592010478	1.00996851201745
Region2497	chr3L	5151855	5152434	.	580	Toll9	Up	0.896366468276538	-1.08104685388617	1.40432729295836	-0.656126954494907	-0.702161598077689	1.38504361462192
Region2498	chr3L	5152732	5153235	.	504	Toll9	Up	0.859650846617423	-0.834310839815504	1.19794580658881	-0.442182298470975	-0.707388489534703	1.19594336368703
Region2499	chr3L	5355763	5356196	.	434	Gd7	Up	0.766445311251064	1.41157862412518	1.60623554537492	1.59738109555696	-0.992540180793214	-0.342972260028408
Region2503	chr3L	5367549	5368067	.	519	Toll9	Up	0.826959192097294	-1.06068557026724	1.34495925007688	-0.663853748384982	-0.637157562668164	1.31921368701359
Region2504	chr3L	5561158	5561558	.	401	Toll9	Up	0.963555055067834	-0.378371855424276	1.03518288486817	0.0188377274191139	-0.886359997871766	0.976464452276149
Region2508	chr3L	5591171	5593446	.	2276	Toll9	Down	-1.14661640919605	3.73681658536668	3.9087756884361	3.01436795604731	0.503015816635579	-3.31077282223777
Region2511	chr3L	5620363	5620815	.	453	Toll9	Up	1.0333393821306	-0.719002291425641	1.25887035620725	-0.26922033513892	-0.897969729609406	1.25197571736183
Region2512	chr3L	5621352	5621816	.	465	Toll10b	Down	1.09480897419988	-0.0528586165753015	1.09608426835479	0.369802479130415	-1.07039751006859	0.862953884243771
Region2514	chr3L	5751480	5752610	.	1131	Toll9	Down	-1.04897327342007	1.93503434974122	2.20106857299541	1.38685700617323	0.709237249314066	-2.05886240603054
Region2517	chr3L	5768318	5771786	.	3469	Toll10b	Up	-1.08477050154296	-0.328248366402992	1.13334638617856	-0.718107125522778	1.12448081474438	-0.606185623530962
Region2522	chr3L	5805892	5808956	.	3065	Gd7	Up	0.734536977509515	1.6188798671372	1.77772793068876	1.77672623960491	-0.995885921347609	-0.502652091480815
Region2525	chr3L	5835244	5835887	.	644	Gd7	Down	-1.34550945945187	-2.75508519684819	3.06608710694372	-3.06021087864961	1.78893076953233	0.78322131006588
Region2526	chr3L	5896790	5897402	.	613	Gd7	Down	-0.663271520801979	-1.24454573877109	1.41025643278102	-1.40358991643814	0.862789574827358	0.31183115002969
Region2528	chr3L	5927758	5928338	.	581	Toll9	Up	0.503405256057747	-1.01442295422116	1.13246226510085	-0.744830800109948	-0.325962006312272	1.04414743508272
Region2531	chr3L	5931372	5932881	.	1510	Gd7	Down	0.185701079333683	-1.46341923289404	1.47515448074766	-1.28119070758135	0.0626096654818377	1.09731399670028
Region2532	chr3L	5974831	5975872	.	1042	Gd7	Down	-0.437708754077791	-1.04297217081149	1.13109676972554	-1.13108280119919	0.606588349319134	0.350713308845149
Region2533	chr3L	5993180	5993614	.	435	Gd7	Down	-2.33285421907902	-2.26740369505635	3.25320277938987	-2.98714331955655	2.68039220844405	-0.282711810235536
Region2534	chr3L	6055138	6055623	.	486	Toll9	Up	0.574417906250388	-1.62739614847613	1.72579667258226	-1.28406416213604	-0.293062391282978	1.49864927307923
Region2535	chr3L	6074780	6076093	.	1314	Gd7	Down	0.229698013330397	-1.19707883001557	1.21891710243124	-1.01826790918748	-0.0254754342006305	0.956467821548127
Region2540	chr3L	6184448	6184911	.	464	Toll9	Up	0.548573679795584	-1.18300002423264	1.30400235410021	-0.88332424266203	-0.342189086244894	1.18854224275057
Region2544	chr3L	6488643	6489067	.	425	Toll9	Up	0.518916613482507	-1.07699971036853	1.19549271343746	-0.796720402786679	-0.330747991243642	1.09679768135214
Region2546	chr3L	6495660	6496987	.	1328	Gd7	Up	0.678386182847493	1.28823482761031	1.45593845479352	1.44973837506645	-0.885024144956215	-0.328959024983006
Region2547	chr3L	6606199	6606650	.	452	Gd7	Down	0.241766934379924	-1.17887471815712	1.20341050837589	-0.99683225695488	-0.0404291332176319	0.953697768717295
Region2549	chr3L	6743791	6744093	.	303	Toll9	Down	-1.48733831764557	2.29729452624822	2.73673846237941	1.5539594274022	1.08056559889316	-2.62740443959714
Region2553	chr3L	6954292	6956576	.	2285	Toll9	Down	-0.580187355811085	1.61155194726241	1.71280969362283	1.26721792413404	0.301409845791679	-1.49265562419633
Region2555	chr3L	6968524	6968990	.	467	Toll9	Up	0.962510856037168	-0.625836180495465	1.14808452337211	-0.210218862897376	-0.843786911534474	1.13746967109239
Region2557	chr3L	6978765	6980043	.	1279	Toll9	Down	-1.24936182373677	1.05740593776954	1.63676885473824	0.499300863316459	1.0541159712525	-1.63668308869167
Region2559	chr3L	7134610	7135045	.	436	Toll10b	Down	1.60914830898921	-0.117578324634478	1.61343823642143	0.50667956827522	-1.56657227942497	1.29444661596745
Region2561	chr3L	7155711	7157034	.	1324	Gd7	Down	-0.144869741336272	-1.12530583547768	1.13459264289654	-1.09518051323082	0.33172732516852	0.626122626300592
Region2570	chr3L	7328212	7328839	.	628	Toll10b	Down	0.958141813245853	0.518970524358938	1.08966331471856	0.845913070223504	-1.03166722950629	0.385674643178822
Region2571	chr3L	7329055	7329634	.	580	Toll9	Up	0.928637001938106	-0.880196828115364	1.27949722062728	-0.458201391175118	-0.767692355588693	1.2781430235947
Region2572	chr3L	7338295	7340426	.	2132	Gd7	Down	-0.071413018140395	-1.01423217251401	1.01674319221837	-0.964459221476071	0.240666335139048	0.609082756625213
Region2573	chr3L	7344885	7346370	.	1486	Gd7	Up	3.04816747501676	2.67776714187246	4.05730967783356	3.63984814642916	-3.45444444791826	0.555657350960259
Region2576	chr3L	7360561	7360991	.	431	Gd7	Up	0.270246461368789	1.21884322316403	1.24844381232607	1.22955195053917	-0.4710275087871	-0.592411457049944
Region2583	chr3L	7518549	7519329	.	781	Toll10b	Up	-4.89731214153404	-0.809517284578428	4.96376716271502	-2.62067754324212	4.96370855876459	-3.17631003688486
Region2584	chr3L	7519664	7519877	.	214	Toll10b	Up	-3.41016114889494	-0.90250218376122	3.52756420963903	-2.13792416564644	3.51327350776162	-1.99025296862946
Region2591	chr3L	7974546	7975000	.	455	Toll9	Down	-0.383263818315056	1.24065336494579	1.29850372597877	0.999808812529097	0.169546624343896	-1.10115395960678
Region2594	chr3L	7978148	7978690	.	543	Gd7	Up	0.154424263855854	1.17249675707259	1.18262229752917	1.14243852783244	-0.349068545216119	-0.649747159306758
Region2596	chr3L	7991307	7992083	.	777	Toll10b	Down	1.66375798541941	-0.458891449524015	1.72588296141225	0.212188067282688	-1.56310811324109	1.55892223475268
Region2597	chr3L	7992723	7993414	.	692	Toll10b	Down	1.42471268847276	-0.345635411210353	1.46603890882126	0.225428259143074	-1.34646852921925	1.30399883758941
Region2598	chr3L	7996203	7996794	.	592	Toll9	Up	0.599878012788458	-0.804137011960352	1.00323973417701	-0.513636158109108	-0.456367898202713	0.979656546882801
Region2600	chr3L	8110381	8110912	.	532	Toll9	Up	0.809245613183223	-1.08935891843776	1.35704875212211	-0.697121446258202	-0.614881765761887	1.32455759284751
Region2601	chr3L	8115583	8116701	.	1119	Toll9	Up	0.438110316132814	-1.09834360164442	1.18249706823113	-0.847341693161502	-0.247505348292575	1.04960998412074
Region2606	chr3L	8175363	8175971	.	609	Gd7	Down	0.319307284648527	-1.4178844347384	1.45339375679926	-1.18802684189854	-0.0767446518272305	1.16863676160758
Region2608	chr3L	8180957	8181293	.	337	Toll9	Up	0.891024132084346	-0.853568293179398	1.23389741675629	-0.447979378255914	-0.735083626503334	1.23227292944385
Region2609	chr3L	8186081	8189244	.	3164	Toll9	Up	0.839654647316406	-0.619797544782815	1.04363256143091	-0.25161813076926	-0.723688047466037	1.04056159413793
Region2620	chr3L	8339089	8341409	.	2321	Toll9	Up	0.314888467147445	-1.07771478596731	1.12277509174145	-0.875399436397908	-0.129495396971342	0.942885998141458
Region2623	chr3L	8411894	8412327	.	434	Toll9	Up	0.392516656169593	-1.06961611776984	1.13936296445144	-0.838232022746515	-0.207381460058339	0.996328854346842
Region2628	chr3L	8479989	8481147	.	1159	Gd7	Up	1.61016808540442	6.50835676909103	6.70457672765612	6.62944058323427	-2.67992338994793	-3.03690228260579
Region2629	chr3L	8481349	8481817	.	469	Gd7	Up	0.979555606836211	5.53320978005006	5.6192472500261	5.48726388560204	-1.89455535985635	-2.87649578244248
Region2630	chr3L	8504972	8505358	.	387	Gd7	Up	0.0959770894600087	1.04253054197693	1.04693912557318	0.999999997748791	-0.269632450753609	-0.60899802749383
Region2631	chr3L	8506251	8507107	.	857	Gd7	Up	1.33897235351239	1.78071680813916	2.22795855308393	2.15739372948678	-1.61891185288808	-0.151113225509138
Region2635	chr3L	8525261	8528216	.	2956	Toll9	Down	-0.835942712515373	0.735319759862553	1.11332626298488	0.359780186564146	0.700635205554335	-1.1132828262486
Region2641	chr3L	8633381	8634070	.	690	Toll9	Up	0.664995349147816	-1.67576891639548	1.80289219742765	-1.2941247514965	-0.374233643720247	1.5988120076519
Region2646	chr3L	8824846	8825208	.	363	Toll10b	Down	1.82443075064798	1.21595017133935	2.19250595964758	1.82118314653441	-2.00266890949155	0.585463592056117
Region2647	chr3L	8829104	8829522	.	419	Toll9	Up	1.2573950780632	-0.857703285883641	1.52207007360146	-0.311703565568268	-1.0955608101049	1.51219337204096
Region2648	chr3L	8829854	8830748	.	895	Toll10b	Down	1.81764593674802	-0.213057147061386	1.83009018884057	0.498184422527537	-1.75608212683682	1.5146329533025
Region2649	chr3L	8891562	8892222	.	661	Gd7	Down	0.242121355298069	-2.17689723557924	2.19032059867132	-1.91887059588353	0.126767059502185	1.60648574115876
Region2658	chr3L	9112973	9113531	.	559	Toll10b	Up	-4.07799078027935	-0.413383765566995	4.09888947663605	-1.9413495355133	4.08951319771155	-2.81536238702395
Region2659	chr3L	9130326	9130582	.	257	Toll9	Down	-0.9197104398673	0.436960965443556	1.01823483466353	0.0520644105899149	0.833301835094397	-0.98159544654579
Region2661	chr3L	9165073	9165633	.	561	Toll9	Down	-1.65259502432941	0.889407774654736	1.87673026939266	0.189878077911671	1.47982954892598	-1.83195274974413
Region2666	chr3L	9373548	9373885	.	338	Toll9	Down	-2.3341028377658	3.2822139456436	4.02752584625396	2.14023181447162	1.7499668459128	-3.91206708366646
Region2667	chr3L	9377215	9377493	.	279	Toll9	Down	-2.04133757583218	1.72248538015581	2.67095769029667	0.810991443654862	1.72319997491399	-2.67077401997963
Region2668	chr3L	9377799	9378305	.	507	Toll9	Down	-2.10967954164463	2.24649005956953	3.08179580053231	1.26903904623094	1.70260339530982	-3.06508632249422
Region2669	chr3L	9379448	9379997	.	550	Toll10b	Up	-1.72147104670367	0.0850537236304745	1.72357091543761	-0.57968341487218	1.68276106707524	-1.35817134041096
Region2670	chr3L	9380315	9380871	.	557	Toll9	Down	-1.95385648938147	0.775252813904875	2.10203998690927	-0.0308005693129069	1.79597952344153	-1.98526821103257
Region2671	chr3L	9381281	9382116	.	836	Toll9	Down	-2.77817476598029	2.4796968063886	3.72386241447552	1.22889650423428	2.32246105862442	-3.72338106504666
Region2672	chr3L	9383299	9384122	.	824	Toll9	Down	-2.15189896357275	2.4761643616704	3.28055774151775	1.46511406462813	1.70566647193661	-3.24719589530597
Region2674	chr3L	9401398	9402442	.	1045	Toll9	Down	-0.973943835736033	1.2481030657327	1.58313860980635	0.780822269655423	0.75059298723181	-1.55296650154503
Region2676	chr3L	9421586	9422932	.	1347	Gd7	Up	0.269277339344587	2.61096587572667	2.62481486769898	2.51550417734084	-0.703778292856766	-1.5033322207774
Region2677	chr3L	9423444	9423932	.	489	Gd7	Up	0.128992125072211	1.02656980945544	1.0346422289932	0.997876880201157	-0.299499483356403	-0.573581658891743
Region2684	chr3L	9455448	9456877	.	1430	Gd7	Down	0.18316676058741	-1.39510637892155	1.40707919844324	-1.21903865586707	0.0536398216615015	1.05073257657144
Region2688	chr3L	9476415	9477914	.	1500	Gd7	Down	-0.234941428081852	-1.26592935320766	1.28754596109883	-1.25955929646194	0.444128234236766	0.649910747333532
Region2689	chr3L	9487346	9487792	.	447	Toll9	Down	-1.59708221321386	1.06657302476334	1.92048160962736	0.374806495579592	1.39536251406626	-1.90578151495649
Region2691	chr3L	9491717	9493126	.	1410	Gd7	Down	-0.359001826832728	-1.07071619569583	1.12929866881821	-1.12662157541318	0.533656041427342	0.428406807230391
Region2692	chr3L	9504396	9505310	.	915	Gd7	Down	-0.679054355475253	-1.19984856107943	1.37867740505685	-1.36832487339961	0.870844764142335	0.270665384234021
Region2697	chr3L	9678595	9679647	.	1053	Toll10b	Down	1.31360013864618	0.513263327195861	1.41031364146257	0.976563288401836	-1.38112272818593	0.658365908496157
Region2701	chr3L	9722688	9723942	.	1255	Toll9	Up	1.09402863734074	-0.763958437856939	1.3343654499778	-0.287552903794004	-0.950250545952023	1.32728953203271
Region2702	chr3L	9726931	9727276	.	346	Toll10b	Down	1.1897793588182	-0.0491592748175931	1.19079450660911	0.40953639096415	-1.16464109760049	0.932395159749563
Region2704	chr3L	9803327	9804180	.	854	Toll10b	Up	-4.2350614817729	0.699463357245805	4.29243459385534	-0.973139862530523	4.05753267083824	-3.66180452613569
Region2705	chr3L	9804545	9805425	.	881	Toll10b	Up	-4.50613921323016	0.596907971753329	4.54550214341091	-1.17155853495111	4.34197997533329	-3.79986522096109
Region2706	chr3L	9805659	9805902	.	244	Toll10b	Up	-1.91072419202023	0.141721088945735	1.91597280905114	-0.599691200943869	1.85981512521159	-1.53842079277793
Region2707	chr3L	9806244	9806687	.	444	Toll9	Down	-2.56679541896883	1.00609704991614	2.75693126441145	-0.0518819076688392	2.36146596759185	-2.59998128639373
Region2710	chr3L	9854211	9855379	.	1169	Toll9	Up	1.08689114041593	-0.878253594300842	1.39737673052652	-0.39589105647311	-0.924026753601827	1.39661652401712
Region2712	chr3L	9864635	9865377	.	743	Toll9	Up	0.701737379770228	-0.923444621477708	1.15982124446093	-0.584926522581187	-0.536752591985773	1.1347339222168
Region2713	chr3L	9888130	9888685	.	556	Toll9	Up	0.748889788886609	-0.69032233525171	1.01851894555084	-0.351490677425315	-0.622371807500204	1.01799378416606
Region2714	chr3L	9888993	9889586	.	594	Toll10b	Up	-1.54676854673742	-0.684146656457519	1.69131593285175	-1.2236209109549	1.6396694523445	-0.723068592603612
Region2716	chr3L	9971614	9972692	.	1079	Toll9	Up	0.990022617550907	-0.879147956979173	1.3240264021246	-0.433758993558086	-0.828382859517787	1.32390507905534
Region2717	chr3L	10224648	10225250	.	603	Toll9	Up	0.913521264492733	-2.25863275721567	2.43637908229571	-1.73765775880894	-0.521382684440858	2.16794452135522
Region2718	chr3L	10462542	10463155	.	614	Toll9	Up	0.710121660154626	-1.34556746952879	1.52145476018016	-0.971762418277922	-0.474152928283487	1.41706722122989
Region2720	chr3L	10525317	10525506	.	190	Toll10b	Up	-2.12515280332563	-0.255769471293966	2.14048883667465	-1.04896823649021	2.13793027920921	-1.44078520345366
Region2721	chr3L	10555343	10555614	.	272	Toll10b	Up	-2.76611761498902	-0.478047261893107	2.80712234228508	-1.49945162292584	2.80711387760141	-1.78044730666935
Region2722	chr3L	10631018	10631735	.	718	Toll9	Up	1.04844988840853	-1.03495935927222	1.47322369104254	-0.555386896324005	-0.85982368420855	1.46998592295535
Region2723	chr3L	10637222	10637906	.	685	Toll9	Up	1.0489999100956	-1.60213178467264	1.91500053964455	-1.07924449694124	-0.765150377830728	1.84122663567159
Region2724	chr3L	10638126	10638712	.	587	Toll9	Up	0.869635171795551	-1.19131424866891	1.47495592175001	-0.768235922225235	-0.657298255026464	1.43691143046434
Region2729	chr3L	10673640	10674172	.	533	Toll9	Down	-0.583111977109135	1.44063009472807	1.5541668661004	1.10816760523532	0.332986903751218	-1.38311767967407
Region2730	chr3L	10674381	10678629	.	4249	Toll9	Down	-0.617549254208855	1.46823220348072	1.59281916258933	1.12050351599881	0.362301667362587	-1.42722147607668
Region2731	chr3L	10682118	10682632	.	515	Gd7	Up	0.578364561305197	0.884492604229815	1.05680307186864	1.03843287380815	-0.718642786092517	-0.140669234514528
Region2733	chr3L	10693623	10694056	.	434	Toll9	Up	0.817178939635645	-1.14278152464571	1.40489538132048	-0.743450367195196	-0.613734044584482	1.36548877376349
Region2734	chr3L	10848235	10849514	.	1280	Toll9	Down	-0.75052876590824	2.98804944657596	3.08086561271969	2.47396624000675	0.238250706161271	-2.52151709502362
Region2735	chr3L	10849877	10852345	.	2469	Toll9	Down	-1.41004534494713	1.47106878108178	2.03771225482905	0.820082013789802	1.14307434028011	-2.02872332893348
Region2737	chr3L	10857996	10859655	.	1660	Toll9	Up	1.95099335562796	-1.15267710115194	2.26606257045662	-0.319034706331328	-1.72979595580347	2.22986659506205
Region2738	chr3L	10860331	10863297	.	2967	Gd7	Up	-0.124915430578734	2.2803129768476	2.28373184441086	2.05924521276786	-0.259670762808567	-1.5854156497507
Region2739	chr3L	10878527	10879605	.	1079	Toll9	Up	0.820388084800103	-1.0575072651472	1.33841631248318	-0.663429716158132	-0.631213279588087	1.31216360017387
Region2740	chr3L	10885509	10886067	.	559	Toll9	Up	0.582927750921123	-1.31404069126647	1.43753528690534	-0.991269308244219	-0.354056812124881	1.30021252397453
Region2741	chr3L	11044855	11045138	.	284	Gd7	Up	-0.0083122015237413	2.76263769022353	2.76265019503696	2.54950165751078	-0.455590637161368	-1.8125370903031
Region2742	chr3L	11061581	11062607	.	1027	Toll9	Up	1.06979080532514	-0.931181915781727	1.41829197538347	-0.451335877195896	-0.898283631569996	1.41828265434065
Region2743	chr3L	11064265	11065470	.	1206	Gd7	Down	0.250880646733812	-1.24572910707927	1.27074077101905	-1.05512079173329	-0.0381901508432253	1.00430396634781
Region2745	chr3L	11074799	11075152	.	354	Toll9	Up	0.79316273172535	-0.913396684700709	1.20971096656196	-0.540682086902674	-0.628567245107373	1.19734203390943
Region2750	chr3L	11118854	11119100	.	247	Toll9	Down	-0.977727857373472	0.352504838871148	1.03933220122908	-0.0481584146754254	0.904674149287101	-0.970276210310212
Region2755	chr3L	11170133	11170447	.	315	Toll10b	Down	1.59751863271091	-0.136776530841618	1.60336321563381	0.484493334574057	-1.5518847052211	1.29819897768951
Region2756	chr3L	11209923	11211283	.	1361	Toll9	Down	-0.400981692754428	1.11019349547799	1.1803880359127	0.872488618323473	0.208914328505704	-1.02926398361528
Region2757	chr3L	11214786	11215360	.	575	Toll10b	Down	1.52173000696636	-0.066266955657711	1.52317219102569	0.520663451704493	-1.48900865804545	1.19475297095524
Region2758	chr3L	11236462	11237276	.	815	Gd7	Up	0.62015747641508	3.69137106326542	3.74310240606195	3.64797273934884	-1.23105447302327	-1.94421914270947
Region2759	chr3L	11238096	11238524	.	429	Gd7	Up	-0.308004361148554	2.96196543261925	2.97793651888651	2.61908144743279	-0.193614407126433	-2.16962409934791
Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	-0.812199784535604	2.82125906336656	2.93584250133205	2.29626937400042	0.327046843027889	-2.45913119686695
Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	-1.48148581836908	2.99291451073328	3.33951156587105	2.19895096838096	0.958017174436815	-3.07778128917771
Region2762	chr3L	11245150	11245754	.	605	Gd7	Up	0.294041226964993	3.14251582472332	3.15624237849243	3.01612635524685	-0.817426035479705	-1.83212857375413
Region2763	chr3L	11251414	11252039	.	626	Toll9	Down	-0.973447322372632	1.47683911815341	1.76880000857717	0.992364486686129	0.711703870416123	-1.70214134771982
Region2764	chr3L	11252403	11254428	.	2026	Toll9	Down	-1.49362907851335	1.59471973656604	2.18496198190584	0.902374052228733	1.20471362078534	-2.17281206349793
Region2767	chr3L	11341930	11343302	.	1373	Gd7	Up	0.765251951761245	1.98010497606012	2.12283448857711	2.12224371985013	-1.08680657359334	-0.715584972793641
Region2768	chr3L	11440516	11440830	.	315	Toll10b	Up	-2.64544453983119	-1.40240130276493	2.99417872334292	-2.30741157282058	2.84333171198149	-1.08478483652829
Region2774	chr3L	11682029	11682535	.	507	Toll9	Up	0.388285483735705	-1.09269086762802	1.15962879796836	-0.861171073733549	-0.1993366043694	1.00821387504556
Region2775	chr3L	11691592	11692894	.	1303	Toll9	Down	-2.16405973318842	1.10197216593086	2.42847630898345	0.190708860986641	1.94835068499321	-2.35793310890828
Region2776	chr3L	11694013	11696927	.	2915	Toll9	Down	-1.28677618136895	1.47764378951051	1.95939381177379	0.873294212010576	1.02045083428642	-1.93974974777407
Region2778	chr3L	11710852	11711383	.	532	Toll9	Up	1.02626888280883	-1.29215033694687	1.65011524236751	-0.801513425379454	-0.794780881251328	1.62135725019088
Region2786	chr3L	11831600	11833548	.	1949	Toll10b	Up	-1.7229274282849	-0.182855184571085	1.73260351542438	-0.827788436156759	1.72917267291057	-1.18411107405851
Region2787	chr3L	11992649	11993079	.	431	Toll9	Up	0.352549580938506	-1.00893479799491	1.06875658296216	-0.79744542483995	-0.178168635203729	0.926413292335593
Region2788	chr3L	11997557	11998131	.	575	Toll9	Up	0.464640684948049	-1.14754397203612	1.23804205658186	-0.882657942503442	-0.265399556181184	1.10185218530741
Region2791	chr3L	12116127	12116679	.	553	Toll9	Up	0.249196998282187	-0.982226972558973	1.01334543447692	-0.81228834978813	-0.0807664920030094	0.83074898068462
Region2794	chr3L	12124284	12125148	.	865	Toll10b	Up	-1.23549112235947	-0.372302465442336	1.29036717224343	-0.816447203325985	1.28045808112168	-0.691426220852678
Region2799	chr3L	12193162	12193683	.	522	Toll9	Up	0.627667960664566	-1.24103056666352	1.39072784405792	-0.906699671136088	-0.410418823757518	1.28633054458077
Region2801	chr3L	12267578	12268150	.	573	Toll9	Up	0.856046326212355	-1.18840017623306	1.46461950399838	-0.770739553538629	-0.644391471687685	1.42472408551501
Region2802	chr3L	12270886	12271325	.	440	Toll9	Up	0.713212708348951	-0.903614471282942	1.15116961394158	-0.562215392966195	-0.551394098228939	1.13045159931017
Region2806	chr3L	12398841	12399287	.	447	Toll9	Up	0.851565054566169	-1.32415498176234	1.57434095985727	-0.897890731035362	-0.617183613582878	1.51009151856135
Region2812	chr3L	12504237	12505251	.	1015	Toll9	Up	0.363531547789917	-1.07178644903416	1.13176030084633	-0.851321023908729	-0.178443362650018	0.975816075877755
Region2821	chr3L	12571981	12572559	.	579	Toll9	Up	1.18824138904125	-1.14664813961814	1.65127815788874	-0.605132589660103	-0.978881203710345	1.64878360382271
Region2831	chr3L	13016053	13016544	.	492	Toll9	Down	-0.642071587471624	1.36277985982499	1.5064610415749	1.01368834585278	0.404179058096046	-1.37683037559454
Region2832	chr3L	13017425	13017860	.	436	Gd7	Up	0.148373311680066	1.19942069043399	1.20856304438786	1.16500244783623	-0.347623393236492	-0.671928860762216
Region2838	chr3L	13047016	13047642	.	627	Gd7	Down	-0.536383289612795	-1.2153932658694	1.32849080692963	-1.32813222215792	0.732808113943087	0.388781688941407
Region2839	chr3L	13050227	13050987	.	761	Toll9	Up	1.5293550359723	-0.468986559243736	1.59964846725932	0.151465844437362	-1.42891788768055	1.46382568986325
