geneID	Chr	Start	End	Strand	Length	min	max	mean	sd	overQC
Region3358	chr3L	27083440	27085415	.	1976	9.97722637698022	10.2459259773934	10.1433067226653	0.128244070589191	6
Region3359	chr3L	27088147	27088701	.	555	8.11730775984296	8.23654120632396	8.18924186566167	0.0524856099352721	6
Region3360	chr3L	27089156	27089663	.	508	7.74557043782284	8.00155920107863	7.90284683948578	0.112765780637226	6
Region3361	chr3L	27105120	27105822	.	703	8.5718158140258	9.08188961462135	8.8228494067988	0.19056690770528	6
Region3362	chr3L	27135306	27137300	.	1995	10.9466154808562	11.2941124530082	11.1001955702458	0.132353239390784	6
Region3363	chr3L	27264552	27264849	.	298	7.61029483732261	7.82570990922662	7.7517153113907	0.0796620562031625	6
Region3364	chr3L	27265774	27266634	.	861	8.84455411530308	9.11617780972381	9.01718010911375	0.101626576314067	6
Region3365	chr3L	27267251	27268016	.	766	9.55409825503782	9.87614651806113	9.69530295849928	0.131377099812367	6
Region3366	chr3L	27278269	27279045	.	777	8.60341488524086	8.81796464983992	8.71637829420166	0.0839152925973269	6
Region3367	chr3L	27279250	27279968	.	719	9.15740320577819	9.63840823012307	9.40903468580277	0.154679716387259	6
Region3368	chr3L	27358979	27359589	.	611	8.07458945941505	8.57678920222488	8.33510142480593	0.1613503816464	6
Region3369	chr3L	27857610	27858253	.	644	7.99757284696509	8.49734673828074	8.28342488497173	0.181734284663486	6
Region3370	chr3L	27858743	27860756	.	2014	10.3847623732558	10.7557722668247	10.5475696861392	0.168569536947019	6
Region3371	chr3L	28011883	28012604	.	722	9.28533765122783	9.79349417520117	9.5260430638944	0.195810686224116	6
Region3372	chr3R	565718	567674	.	1957	9.94805127001443	10.4501614365358	10.2367884406541	0.172957226740815	6
Region3373	chr3R	1213152	1214194	.	1043	8.65513242670978	9.09037501010913	8.97939415696201	0.165018261076792	6
Region3374	chr3R	1816193	1816977	.	785	8.99550036045501	9.980753285538	9.44107990602444	0.394862896204028	6
Region3375	chr3R	2009977	2010428	.	452	7.62328416915512	8.0865733650511	7.90089898436533	0.178201814909007	6
Region3376	chr3R	2010954	2011659	.	706	8.7607351284071	9.15324373898203	8.94217867188481	0.136606221338062	6
Region3377	chr3R	2015145	2016195	.	1051	8.57038070432802	8.99897776466675	8.81856855223749	0.15199372081798	6
Region3378	chr3R	2026373	2026675	.	303	7.76276385129978	7.83155311332312	7.79947842179417	0.0320132951892324	6
Region3379	chr3R	2030844	2031836	.	993	9.03336793338874	9.52047263966484	9.30630798644133	0.167880640270062	6
Region3380	chr3R	2035509	2036259	.	751	8.38506640269141	8.76259465637416	8.62042015844015	0.152383033462064	6
Region3381	chr3R	2038478	2038807	.	330	7.43909358821767	7.77205950132555	7.68655963583495	0.122707384667492	6
Region3382	chr3R	2042337	2043404	.	1068	9.04623583528097	9.45601957096292	9.33868138858744	0.155136587510135	6
Region3383	chr3R	2046511	2047139	.	629	7.92809899393681	8.35006875541626	8.14254764671451	0.157134985556456	6
Region3384	chr3R	2048789	2049756	.	968	8.4916682967606	8.99913899558242	8.76812488041915	0.198896025177766	6
Region3385	chr3R	2050517	2050831	.	315	7.68071690256528	8.15311310767508	7.83973845340645	0.168088901829124	6
Region3386	chr3R	2053450	2053765	.	316	7.78810147523158	7.98745768809486	7.89645177333438	0.0775635562937658	6
Region3387	chr3R	2054622	2055671	.	1050	8.58759401107516	9.08894436480716	8.82248929973854	0.18945469401576	6
Region3388	chr3R	2064831	2065187	.	357	7.81651036659509	7.95583876443233	7.88875219610275	0.0454439329024212	6
Region3389	chr3R	2066144	2066467	.	324	7.23440143074589	7.71203340420071	7.44811587784854	0.171427231446386	6
Region3390	chr3R	2066721	2067205	.	485	7.67516141134484	8.0867616666357	7.93138006154426	0.16218781721443	6
Region3391	chr3R	2069692	2070050	.	359	7.86627026490816	8.00791964367194	7.96088526820135	0.052282357072937	6
Region3392	chr3R	2070950	2072074	.	1125	8.5500121470257	9.15865400169493	8.89551369575916	0.24963802410261	6
Region3393	chr3R	2076399	2076803	.	405	7.44287301176338	7.87407125594881	7.66550070036715	0.158502969245189	6
Region3394	chr3R	2797161	2797468	.	308	6.95776925355624	7.48114264190321	7.23160321044147	0.202250618696356	5
Region3395	chr3R	2800897	2801288	.	392	7.23631114551544	8.17011767684132	7.75697069398128	0.339377028552664	6
Region3396	chr3R	2804846	2805110	.	265	6.70880595459411	7.31748205054372	7.02774457443871	0.232233049730013	3
Region3397	chr3R	2855984	2856860	.	877	9.59270328506154	10.3963354919054	9.97263336989576	0.285375791202211	6
Region3398	chr3R	2871242	2872003	.	762	9.36826922754643	10.0554609097391	9.64551901735022	0.234286410626629	6
Region3399	chr3R	3586488	3587024	.	537	8.61301139892296	8.70589102647017	8.65840372556401	0.036496934327482	6
Region3400	chr3R	3623103	3623858	.	756	9.53206002332181	10.0139109022127	9.68918035949419	0.1736148951617	6
Region3401	chr3R	3734863	3735802	.	940	10.0203527303237	10.3839548865057	10.2414590997795	0.148342302162975	6
Region3402	chr3R	3748687	3749034	.	348	8.06833592003688	8.41669273874617	8.22726967336267	0.131808999269195	6
Region3403	chr3R	3749405	3751378	.	1974	10.7602774823807	11.1621487687716	10.9059337648937	0.170258082971019	6
Region3404	chr3R	3789206	3790531	.	1326	9.90595869151994	10.2581771372701	10.0867437129947	0.151832872893283	6
Region3405	chr3R	3846328	3847616	.	1289	9.97384106298097	10.2667514400046	10.1145057480512	0.0945713637591157	6
Region3406	chr3R	3890524	3891056	.	533	9.49614709424137	10.065968254292	9.7681654184269	0.188268395770453	6
Region3407	chr3R	3974970	3975778	.	809	8.7295952778432	9.88211097422731	9.3088125074489	0.451691305489195	6
Region3408	chr3R	4174597	4176586	.	1990	11.0217652114944	11.8228012821119	11.3797162200434	0.297253359112127	6
Region3409	chr3R	4196504	4197086	.	583	8.07676141060097	8.72004164020007	8.42469949249338	0.215071476019452	6
Region3410	chr3R	4218798	4219586	.	789	7.6333033521079	9.31013358773473	8.27004921172973	0.786606902128465	6
Region3411	chr3R	4219840	4220291	.	452	6.97785539265602	8.70068316171675	7.60665898273218	0.817672570768443	5
Region3412	chr3R	4221023	4221450	.	428	8.45710042346939	8.74791682961261	8.60131744470078	0.0999440374943734	6
Region3413	chr3R	4231670	4233606	.	1937	10.565956188309	10.7648552316597	10.6571457904861	0.0673632465771532	6
Region3414	chr3R	4310508	4310912	.	405	8.24145963032009	8.63722467770252	8.4328913964409	0.146217795672758	6
Region3415	chr3R	4311584	4312171	.	588	8.83103848554733	9.36252316863548	9.03989402463943	0.233427523254893	6
Region3416	chr3R	4319706	4320167	.	462	8.60282676944128	8.75482807338174	8.67435107158373	0.0604411512402347	6
Region3417	chr3R	4333545	4334061	.	517	9.27930363723408	9.66570993605663	9.49999666878957	0.168524887140629	6
Region3418	chr3R	4337111	4338367	.	1257	9.98842399998558	10.2485553874461	10.0847183284398	0.0932771272682729	6
Region3419	chr3R	4381369	4381684	.	316	7.41551436534489	7.61746639548817	7.52660827608781	0.0908701282373909	6
Region3420	chr3R	4387225	4387420	.	196	7.31222716561879	7.66737286444618	7.43997782933792	0.148234999426728	6
Region3421	chr3R	4387820	4388100	.	281	7.53474684070819	7.71788549997452	7.60250051654497	0.0851013488087222	6
Region3422	chr3R	4390445	4390796	.	352	7.85278490783551	8.09152516701341	7.9602756559901	0.079935756623871	6
Region3423	chr3R	4399556	4400052	.	497	8.85334385066362	9.00799409755394	8.90742833812303	0.0603521738298921	6
Region3424	chr3R	4400434	4401122	.	689	9.44045100132478	9.82885836685465	9.63242355302939	0.151795432492854	6
Region3425	chr3R	4403018	4404339	.	1322	10.0290632014289	10.2305008787071	10.1544550805644	0.0724261907148344	6
Region3426	chr3R	4428686	4429340	.	655	9.21162935157144	10.1463508124294	9.58230050855874	0.360046356655571	6
Region3427	chr3R	4433170	4435372	.	2203	11.1155407063209	11.6152615868661	11.4318258402497	0.223846560847845	6
Region3428	chr3R	4436641	4437768	.	1128	9.89452064489329	10.2652388396843	10.1123662945953	0.149007352510031	6
Region3429	chr3R	4452763	4453250	.	488	8.36889357324826	9.32315925715713	8.72985221566925	0.348590988542049	6
Region3430	chr3R	4453521	4453943	.	423	8.26784353003986	8.8083190019791	8.45643064036062	0.198115768512825	6
Region3431	chr3R	4478511	4479597	.	1087	9.68882656583658	10.0864042337119	9.8545544771274	0.143961001445231	6
Region3432	chr3R	4479834	4480227	.	394	8.12889302641563	8.71413239607117	8.38524012769426	0.235390731454729	6
Region3433	chr3R	4485046	4485498	.	453	8.22516988921042	8.60772393909756	8.47550406036901	0.143637399236286	6
Region3434	chr3R	4608089	4608838	.	750	8.27644716828484	9.29397371119264	8.71210541730194	0.424041181536638	6
Region3435	chr3R	4612941	4613682	.	742	7.16226309477631	8.16495840408104	7.735254628705	0.387081044814058	6
Region3436	chr3R	4634078	4634507	.	430	7.69426222258328	8.66431486932718	8.0560358816302	0.422279359274759	6
Region3437	chr3R	4634762	4635879	.	1118	8.54102571115862	9.95346677013985	9.01982336352601	0.601942345640899	6
Region3438	chr3R	4639087	4643314	.	4228	12.0773509158259	12.5479799948574	12.361736407422	0.204827409585625	6
Region3439	chr3R	4645096	4646416	.	1321	10.2708023813496	10.6182204667478	10.4185631593397	0.137912998713571	6
Region3440	chr3R	4649315	4650494	.	1180	10.3955325499051	11.292916701636	10.7031870956378	0.349421479043599	6
Region3441	chr3R	4659629	4660012	.	384	8.90219098980139	9.44413880653284	9.17037881826916	0.195734249768367	6
Region3442	chr3R	4660224	4660770	.	547	7.68926598603407	8.21978988299308	8.01082420794858	0.220171000772002	6
Region3443	chr3R	4662072	4662771	.	700	7.59588001581481	8.31383690688181	7.99583246220196	0.286735901211559	6
Region3444	chr3R	4663323	4664418	.	1096	8.01368384554408	8.81528424583814	8.48557089026044	0.363209344775893	6
Region3445	chr3R	4713643	4714217	.	575	9.23120220367581	9.37736609762883	9.30432872755303	0.0510851967072879	6
Region3446	chr3R	4748554	4749045	.	492	8.67898218024903	9.18345386207843	8.8440164188981	0.192729162154878	6
Region3447	chr3R	4775637	4776058	.	422	8.56546628658961	8.69998533642589	8.64664407550766	0.0469652491211478	6
Region3448	chr3R	4802624	4803194	.	571	8.1810327101848	8.52261179648919	8.35299556891361	0.148664719239572	6
Region3449	chr3R	4803615	4805318	.	1704	9.92431260594076	10.495380330942	10.1677311403679	0.206584432533905	6
Region3450	chr3R	4805593	4806993	.	1401	10.0944890442672	10.364517062536	10.2433600907372	0.119232276450768	6
Region3451	chr3R	4807223	4807711	.	489	7.39082736186693	7.93874380325401	7.67988912704572	0.193110925815148	6
Region3452	chr3R	4810351	4812094	.	1744	10.1911968685502	10.5808300492542	10.325316221229	0.143095543547222	6
Region3453	chr3R	4820520	4821412	.	893	9.455504047564	9.59404648838717	9.5148192127219	0.0502142634144725	6
Region3454	chr3R	4835614	4835935	.	322	7.13702844997203	7.8195923378553	7.37647266407375	0.267599194976162	6
Region3455	chr3R	4842881	4843332	.	452	6.91357524177772	7.46563071190741	7.19860886189672	0.208686976664408	5
Region3456	chr3R	4844686	4845316	.	631	7.79497780315258	8.43624831097327	8.15615335497286	0.211801386372458	6
Region3457	chr3R	4846641	4848852	.	2212	9.77601052944993	10.6253933661729	10.21506206615	0.292067898848398	6
Region3458	chr3R	4849671	4851480	.	1810	8.87490431364789	9.92893584446242	9.50234549908785	0.403472942388018	6
Region3459	chr3R	4852943	4854648	.	1706	9.48705146047724	10.2558228045973	9.9746087908973	0.303898246320752	6
Region3460	chr3R	4858384	4858662	.	279	7.56766922039964	8.38194899951373	7.93069773386279	0.30596289514781	6
Region3461	chr3R	4906667	4907153	.	487	8.0392375630436	8.48441170082716	8.31761606881002	0.176777211774008	6
Region3462	chr3R	4910564	4911396	.	833	9.11395891168258	9.63284477932675	9.4116632584319	0.183354722637882	6
Region3463	chr3R	4958774	4961215	.	2442	9.77549536740961	10.9779124491451	10.4473040115077	0.475816982966803	6
Region3464	chr3R	4963278	4963795	.	518	7.74501771561636	8.32003682021522	7.95184219029283	0.242680213119056	6
Region3465	chr3R	4964263	4965266	.	1004	8.35583042133488	9.19373503348963	8.81578570287004	0.32621661794301	6
Region3466	chr3R	4976371	4978365	.	1995	10.0661065781554	10.5018941829298	10.2368950934916	0.195841999682046	6
Region3467	chr3R	4980060	4980310	.	251	7.16431137122104	7.68864955168387	7.34910258043003	0.180962694976215	6
Region3468	chr3R	4988182	4989222	.	1041	8.65804390421784	9.10364037903231	8.88475670726567	0.188726995341424	6
Region3469	chr3R	4989670	4990586	.	917	8.10043363856031	8.95886803711402	8.57884301977217	0.361795869426124	6
Region3470	chr3R	4991173	4994460	.	3288	9.91037898012209	10.6509306093361	10.2743335098857	0.272496081911461	6
Region3471	chr3R	4995052	4996017	.	966	8.51154320837388	9.13782719253184	8.79220834105858	0.228680633886242	6
Region3472	chr3R	5021076	5021563	.	488	7.48784826015728	7.83547247805138	7.69506537770148	0.146154786693274	6
Region3473	chr3R	5021793	5022686	.	894	8.14940905306474	8.61572482919685	8.33296513464969	0.180503179216353	6
Region3474	chr3R	5025179	5025686	.	508	8.28799556142709	8.67281466282165	8.44203643900583	0.149455997267462	6
Region3475	chr3R	5026059	5026718	.	660	8.03001952063388	8.4714870290153	8.17921104443168	0.163310415617927	6
Region3476	chr3R	5028150	5029175	.	1026	8.3164170917282	8.78326892514518	8.58769729609377	0.209169601284269	6
Region3477	chr3R	5037035	5038796	.	1762	9.18374921437914	10.0012382340124	9.71006454975495	0.330913349408943	6
Region3478	chr3R	5039449	5041095	.	1647	9.23229583093944	9.95956375837316	9.73298308283996	0.275219784538185	6
Region3479	chr3R	5042808	5044327	.	1520	8.99683835079633	9.65767725524024	9.33304326856263	0.22758874566574	6
Region3480	chr3R	5053201	5053940	.	740	7.88082446290655	8.25949616257109	8.08880437408404	0.174945770622097	6
Region3481	chr3R	5054704	5057814	.	3111	10.4293718924585	10.8042026156705	10.6624396904806	0.175285777505705	6
Region3482	chr3R	5060336	5060704	.	369	7.67774682233528	7.97962462597564	7.78157149842747	0.109371209839128	6
Region3483	chr3R	5077042	5077693	.	652	7.96619114159664	8.25376009462581	8.11149426793126	0.113708630826027	6
Region3484	chr3R	5084270	5085900	.	1631	9.01028245576588	9.73510735259735	9.40171061909434	0.284996322905052	6
Region3485	chr3R	5088665	5089396	.	732	8.0191679381584	8.61427010531295	8.33293349099395	0.20487585777915	6
Region3486	chr3R	5089695	5091989	.	2295	10.195778911771	10.9117930856009	10.4596515343142	0.292376779411737	6
Region3487	chr3R	5093783	5095476	.	1694	9.65467101732446	10.4284641889013	10.0531705280393	0.264953698586792	6
Region3488	chr3R	5100628	5101179	.	552	7.44742874259153	8.03667303957417	7.80124843790228	0.211473326653319	6
Region3489	chr3R	5101393	5102706	.	1314	9.13462452731671	9.53143931092399	9.30064368224039	0.138960902853944	6
Region3490	chr3R	5108139	5109779	.	1641	9.42980138467161	10.074348445209	9.87010727577404	0.240158903534908	6
Region3491	chr3R	5110174	5114164	.	3991	11.3851476772254	11.9407739799523	11.5887768188683	0.206530682050696	6
Region3492	chr3R	5114565	5115164	.	600	7.99454964983492	8.5786684707772	8.25972219984352	0.210307745346063	6
Region3493	chr3R	5117298	5118460	.	1163	8.40576708898675	9.12457435181133	8.78985290301793	0.294116821907529	6
Region3494	chr3R	5118733	5119501	.	769	8.469895671987	8.97572197367435	8.72142307526578	0.199329338146157	6
Region3495	chr3R	5119925	5121902	.	1978	10.0104302731527	10.5024438004331	10.2708395578981	0.177636107889462	6
Region3496	chr3R	5122736	5125912	.	3177	10.1941365395725	11.0712624060584	10.6440112133903	0.308501180644572	6
Region3497	chr3R	5126236	5126893	.	658	8.39718844724651	8.93913749809431	8.69600481621941	0.189021369358015	6
Region3498	chr3R	5128111	5128610	.	500	8.56062236990033	8.84470565335583	8.74356273649986	0.114964879563619	6
Region3499	chr3R	5210683	5212107	.	1425	9.3888672369768	10.7854512271769	10.1193614615493	0.544106593598021	6
Region3500	chr3R	5212361	5213697	.	1337	9.79311093749001	10.827617588518	10.2633588762006	0.422438558226486	6
Region3501	chr3R	5216226	5217402	.	1177	9.5572653425611	10.4205039315475	10.0480711490539	0.304910739206943	6
Region3502	chr3R	5219641	5220176	.	536	8.83973978818307	9.16372153234374	9.03617651074384	0.140614173079569	6
Region3503	chr3R	5226205	5226621	.	417	8.00763103345074	8.27816099899161	8.15989869381085	0.108530045143098	6
Region3504	chr3R	5231708	5233067	.	1360	10.229429227063	10.4796789910498	10.310450938348	0.0941083499448535	6
Region3505	chr3R	5251023	5251743	.	721	9.545961189537	9.71929890813883	9.63203109118016	0.0713873859996501	6
Region3506	chr3R	5256282	5256604	.	323	7.47942424410847	7.83963147864553	7.66685834051365	0.129578875323427	6
Region3507	chr3R	5257053	5257878	.	826	9.46238776911549	9.78518545813895	9.62881086116232	0.111765943696031	6
Region3508	chr3R	5264209	5264785	.	577	8.9357932059113	9.67546381008794	9.34205466700852	0.317403446678696	6
Region3509	chr3R	5265024	5265413	.	390	7.74764378741622	7.97539304912027	7.81742561953733	0.0829871096399498	6
Region3510	chr3R	5270524	5270950	.	427	8.22834541342365	8.59844333641791	8.42335583209007	0.14066121770278	6
Region3511	chr3R	5297001	5297474	.	474	8.5370128955396	8.76468523710296	8.64513802135232	0.0781164030172543	6
Region3512	chr3R	5327176	5327837	.	662	8.18308407205727	9.32917642334061	8.77309153262658	0.507218315045004	6
Region3513	chr3R	5328182	5329714	.	1533	9.47491687692064	10.6588377303817	10.1844045685609	0.542066766131462	6
Region3514	chr3R	5354811	5355587	.	777	9.03703548379039	9.5052500801078	9.24770886357165	0.156438062301943	6
Region3515	chr3R	5357810	5358125	.	316	7.92346778367766	8.1475318855717	8.04335397564673	0.0885141936069446	6
Region3516	chr3R	5370959	5371427	.	469	7.95120985860044	8.25649109810383	8.06859278844343	0.112524647163233	6
Region3517	chr3R	5371804	5372299	.	496	8.9440722091781	9.13705842615436	9.03235443118628	0.0725684788869852	6
Region3518	chr3R	5373976	5375677	.	1702	10.7034403959986	11.0873483759491	10.9033349240996	0.147229024351743	6
Region3519	chr3R	5393959	5394499	.	541	9.06984087476424	9.27508238300022	9.19087172028646	0.0808228512797051	6
Region3520	chr3R	5463452	5464428	.	977	9.26753895011824	10.2280054677895	9.85497233717137	0.404753297258537	6
Region3521	chr3R	5466635	5468237	.	1603	10.041757010779	10.3191746802196	10.212357575774	0.103159242352113	6
Region3522	chr3R	5470194	5470624	.	431	8.41720548833456	8.64678068152397	8.54688401862698	0.100942305660632	6
Region3523	chr3R	5470942	5471403	.	462	8.52173784701275	8.96638699354265	8.71083935776327	0.191821620747546	6
Region3524	chr3R	5483210	5483889	.	680	9.22238796857922	9.597679832417	9.37640715872098	0.126053484233023	6
Region3525	chr3R	5484715	5485141	.	427	7.62657021532567	8.10593112837308	7.95007912675454	0.172952424252094	6
Region3526	chr3R	5485594	5486068	.	475	8.54512540884941	8.7563051962397	8.65314855418885	0.106420017116563	6
Region3527	chr3R	5516702	5517023	.	322	7.73927899052504	8.07936489231448	7.81493816898814	0.132931782172266	6
Region3528	chr3R	5547472	5547734	.	263	7.73298444772571	7.98010790978989	7.83319198671739	0.081441218062283	6
Region3529	chr3R	5550003	5550605	.	603	8.56579290511641	8.83775731368046	8.73788148637403	0.0951792627475357	6
Region3530	chr3R	5553823	5554309	.	487	8.4779562423199	8.62988621717058	8.59448765266825	0.0585567516740766	6
Region3531	chr3R	5563056	5563600	.	545	8.23482105187081	8.49920079830817	8.38232055867186	0.107113099294425	6
Region3532	chr3R	5564313	5564842	.	530	8.78221728324359	9.01612242029968	8.92822849017886	0.0807101588682231	6
Region3533	chr3R	5568064	5568726	.	663	9.13811815302218	9.3693572608454	9.21955965245473	0.087940074810927	6
Region3534	chr3R	5568960	5569435	.	476	8.30860447380779	8.53900432428153	8.42557695474874	0.0970373176884156	6
Region3535	chr3R	5587663	5588340	.	678	8.91280977492084	9.2153738576442	9.07090914859547	0.114554569921624	6
Region3536	chr3R	5590890	5592146	.	1257	10.259830125298	10.5124632000048	10.3702309665109	0.098907504417101	6
Region3537	chr3R	5606030	5606568	.	539	8.48028327555609	8.72471678546732	8.61427260318724	0.0958118975277243	6
Region3538	chr3R	5611576	5613840	.	2265	11.1159352146969	11.309551769519	11.180516262718	0.0763635121551965	6
Region3539	chr3R	5625501	5625828	.	328	7.7831587727086	8.26224547050635	7.98246867822235	0.163478000108012	6
Region3540	chr3R	5632844	5633369	.	526	8.1604196839394	8.55612778251738	8.28189447667726	0.152637935229239	6
Region3541	chr3R	5633707	5634211	.	505	8.00372727171179	8.45470249775297	8.19077380911612	0.172271977677729	6
Region3542	chr3R	5636277	5636998	.	722	9.21075914595816	9.65006665959152	9.3970101013524	0.149910248568912	6
Region3543	chr3R	5637257	5637834	.	578	8.75472618222968	9.1947807802975	8.92475169043162	0.152812547532047	6
Region3544	chr3R	5647408	5648737	.	1330	10.4997232045422	10.7952931959196	10.623775783912	0.13174330223712	6
Region3545	chr3R	5649077	5649531	.	455	8.16295130614023	8.41840873093494	8.28421367299787	0.0972609689313427	6
Region3546	chr3R	5654455	5655600	.	1146	9.62608410460478	9.7441397717093	9.6880548614544	0.0510675373271966	6
Region3547	chr3R	5658413	5661300	.	2888	11.439905601008	11.6557650530664	11.5519701611689	0.084527160192527	6
Region3548	chr3R	5668632	5674159	.	5528	12.375285726753	12.8323871502708	12.6261502776867	0.19930332628273	6
Region3549	chr3R	5684151	5685402	.	1252	8.75579347789466	9.95297539708974	9.5282501410136	0.485846339826997	6
Region3550	chr3R	5685833	5686372	.	540	8.72933686660928	8.86880355323508	8.79279622587562	0.0500439584640986	6
Region3551	chr3R	5733308	5734168	.	861	8.96704930151039	9.35305180857447	9.23807581794942	0.145364972660565	6
Region3552	chr3R	5735853	5736341	.	489	7.69166888398576	8.02001163789283	7.89414500915409	0.156186273643217	6
Region3553	chr3R	5736825	5737182	.	358	7.20070281727111	7.74127646844325	7.5532476473561	0.251470163196026	6
Region3554	chr3R	5741645	5743251	.	1607	10.5960248908496	10.7477744809718	10.6870996935051	0.0551064444110851	6
Region3555	chr3R	5754333	5754759	.	427	8.31336735097092	8.70497375809824	8.53308515813653	0.145269386330839	6
Region3556	chr3R	5758495	5758955	.	461	8.43421231015186	8.73743338628254	8.57383652319521	0.119923927591133	6
Region3557	chr3R	5779322	5779875	.	554	8.8649817326903	9.08566854127817	8.95717603199898	0.0852900916634416	6
Region3558	chr3R	5788522	5789994	.	1473	9.44620628263287	9.97032984654146	9.7154801245199	0.20456038900147	6
Region3559	chr3R	5791849	5792325	.	477	7.78351674137555	8.17987597481732	8.04344751709641	0.173234212492442	6
Region3560	chr3R	5793857	5794609	.	753	9.05119628829467	9.42874382303333	9.19609883326311	0.150758233377373	6
Region3561	chr3R	5794813	5795484	.	672	8.60371571012061	9.4101985118838	8.85899068747008	0.316172624703747	6
Region3562	chr3R	5820991	5821391	.	401	7.79782962538692	8.17476399298231	8.02637424212993	0.140600562929579	6
Region3563	chr3R	5824057	5825266	.	1210	9.43660742673828	9.65451978006459	9.57779976799531	0.0755616925343225	6
Region3564	chr3R	5855954	5857113	.	1160	9.4396801220972	9.62483858570643	9.5362344155824	0.0801407154253995	6
Region3565	chr3R	5862077	5862370	.	294	7.57051452384275	7.92159024266445	7.77246930627665	0.117770759267251	6
Region3566	chr3R	6006756	6008598	.	1843	11.4651994635059	12.0722383692344	11.7681334563621	0.238459485127372	6
Region3567	chr3R	6345430	6345932	.	503	8.08027752389967	8.49780358696143	8.32404149203592	0.164806915497117	6
Region3568	chr3R	6350207	6351771	.	1565	10.1154028103135	10.4045387243575	10.2138972932717	0.112006571771129	6
Region3569	chr3R	6367567	6369517	.	1951	10.809602244584	11.3618126188138	11.04652515533	0.210248511127753	6
Region3570	chr3R	6373469	6373965	.	497	7.71815495845639	8.04030528969502	7.91516635812627	0.12325899184172	6
Region3571	chr3R	6379709	6381084	.	1376	10.0253090740221	10.3892745092117	10.2318545893987	0.142480435162241	6
Region3572	chr3R	6382937	6383440	.	504	8.88855682337622	9.28292504202083	9.15333965332289	0.145429415937253	6
Region3573	chr3R	6455948	6456694	.	747	8.94835460830723	9.10085022310359	9.0398767403416	0.0585347287911528	6
Region3574	chr3R	6457133	6457671	.	539	8.48626730946413	8.89129898341736	8.71445505963256	0.155585764578014	6
Region3575	chr3R	6646930	6647304	.	375	7.74539646603079	8.20407341249226	7.9790500067935	0.174804113360841	6
Region3576	chr3R	6656966	6657410	.	445	8.74772889868152	8.94176762092746	8.83393452081171	0.0714950238087865	6
Region3577	chr3R	6657837	6658399	.	563	9.20706362227225	9.58528250915954	9.39125363825157	0.140724622686668	6
Region3578	chr3R	6755006	6755525	.	520	7.3317411775883	8.64593918199786	7.82218782026951	0.612005797056035	6
Region3579	chr3R	6755839	6756594	.	756	7.85806646570376	9.36673751001772	8.41065934149609	0.65665004625074	6
Region3580	chr3R	6760382	6760891	.	510	8.15504128777585	9.01995731726469	8.45755455087777	0.339602847096054	6
Region3581	chr3R	6761308	6762973	.	1666	9.77126805384942	11.0955999953188	10.4906690319594	0.514020249218419	6
Region3582	chr3R	6763629	6764839	.	1211	9.37700928965522	9.97739440566156	9.65445107345768	0.251798594752755	6
Region3583	chr3R	6765714	6766128	.	415	7.17898925788573	7.85303820256147	7.51784422248119	0.274907902235426	6
Region3584	chr3R	6810116	6810669	.	554	8.46622736672068	9.27537314911022	8.72485971817378	0.310678953848855	6
Region3585	chr3R	6810926	6813483	.	2558	10.4935100576801	11.1348312812124	10.6854131034414	0.256716415378346	6
Region3586	chr3R	6814981	6819338	.	4358	11.6760267097629	12.3684903867015	11.9653920230155	0.248434023619336	6
Region3587	chr3R	6964425	6965143	.	719	7.51882250242658	8.24974274805053	7.88348137015986	0.28772371022414	6
Region3588	chr3R	6965424	6966100	.	677	7.46032943989572	8.1976462588772	7.81365506392991	0.280331707633487	6
Region3589	chr3R	6994032	6994350	.	319	7.11417084119634	7.77965197114555	7.5375165526552	0.233315622263238	6
Region3590	chr3R	7043304	7043964	.	661	7.73912373250323	8.5402264431416	8.16626987280259	0.34459416747561	6
Region3591	chr3R	7067420	7067898	.	479	8.24372092254499	8.54395008488438	8.39550806675413	0.126254890426332	6
Region3592	chr3R	7078749	7080418	.	1670	11.1825743885173	11.4950283470314	11.3565537471457	0.12484654166982	6
Region3593	chr3R	7080773	7081488	.	716	8.60863364007474	9.03219982160454	8.82223770961451	0.139557695576317	6
Region3594	chr3R	7082209	7082683	.	475	8.60798598343156	8.81789228783928	8.74798846964199	0.0902638832501477	6
Region3595	chr3R	7085764	7086120	.	357	7.95005444464195	8.10721212461843	8.02516047883572	0.0623264410790419	6
Region3596	chr3R	7086682	7087682	.	1001	10.3167009046968	10.7723308658993	10.4686435186324	0.171464985214767	6
Region3597	chr3R	7088509	7092073	.	3565	12.0873187413308	12.9770149182285	12.5515994920717	0.368113568441726	6
Region3598	chr3R	7103060	7103580	.	521	8.02568460785552	9.12859820269685	8.48435369170973	0.387616887835856	6
Region3599	chr3R	7104136	7105475	.	1340	9.50565170758029	10.1398277970561	9.78272501915821	0.239768492161829	6
Region3600	chr3R	7105816	7106541	.	726	8.52944396188225	8.77936550654095	8.67273479340847	0.0998927007785943	6
Region3601	chr3R	7107081	7107300	.	220	7.01568542430415	7.37363335829559	7.25035930392921	0.158662882956166	6
Region3602	chr3R	7109401	7109705	.	305	7.60569603469697	8.03589668167874	7.87075833270907	0.151726367343249	6
Region3603	chr3R	7110008	7111210	.	1203	9.53262831134073	9.82636923672686	9.66796263790702	0.117680965493904	6
Region3604	chr3R	7123912	7125097	.	1186	9.67122790248822	9.82198307364693	9.7233628913506	0.056726886920682	6
