VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT14569,chr2R,6260867,6262975,2108,not_verified,1,NA,NA,head_subset;3|salivary_gland_anlage;4,head_subset;3|telson;3|salivary_gland_primordium;4,head_subset;3|lateral_epidermis_subset;3|head_epidermis_dorsal_subset;3,ventral_nerve_cord_subset;1|brain_subset;1|head_epidermis_dorsal_subset;3
VT14571,chr2R,6267197,6269267,2070,correct,0,NA,NA,NA,NA,NA,NA
VT14576,chr2R,6275558,6277722,2164,not_verified,1,NA,NA,ventral_nerve_cord_anlage_subset;1,anterior_ventral_nerve_cord_primordium_subset;2,head_subset;2|trunk_epidermis_subset;2|peripheral_nervous_system;2,trunk_epidermis_subset;1
VT14577,chr2R,6277228,6279415,2187,correct,0,NA,NA,NA,NA,NA,NA
VT14587,chr2R,6294866,6296717,1851,correct,0,NA,NA,NA,NA,NA,NA
VT14602,chr2R,6324829,6325505,676,correct,0,NA,NA,NA,NA,NA,NA
VT14603,chr2R,6325396,6327580,2184,correct,1,NA,NA,amnioserosa_anlage;3,amnioserosa;3,NA,NA
VT14605,chr2R,6328601,6330666,2065,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1|lymph_gland;2
VT14607,chr2R,6331673,6333815,2142,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;4|ventral_nerve_cord_broad;4
VT14608,chr2R,6333268,6335361,2093,correct,1,NA,NA,NA,visceral_muscle_primordium_broad;1,visceral_muscle_broad;4,visceral_muscle_broad;2
VT14610,chr2R,6337166,6339384,2218,correct,1,NA,NA,NA,telson;1,head_subset;1,head_subset;3
VT14612,chr2R,6340397,6342577,2180,correct,1,NA,NA,NA,ventral_midline;3,NA,head_subset;3|telson_subset;3|head_epidermis_subset;2|anal_pad;3
VT14615,chr2R,6345353,6347431,2078,correct,1,NA,NA,NA,hindgut_proper_primordium;2,hindgut;1,hindgut;3|anal_pad;4|atrium;4
VT14616,chr2R,6346902,6349294,2392,correct,1,NA,NA,NA,hindgut_proper_primordium;2,hindgut;2|anal_pad;3,hindgut;5|anal_pad;4|atrium;4
VT14617,chr2R,6351270,6353703,2433,correct,1,middle;4|yolk;4|dorsal_ectoderm_AISN_subset;4,NA,NA,NA,NA,NA
VT14633,chr2R,6381747,6383866,2119,correct,0,NA,NA,NA,NA,NA,NA
VT14643,chr2R,6408733,6409585,852,correct,0,NA,NA,NA,NA,NA,NA
VT14644,chr2R,6410596,6411137,541,correct,0,NA,NA,NA,NA,NA,NA
VT14647,chr2R,6415821,6417945,2124,correct,0,NA,NA,NA,NA,NA,NA
VT14648,chr2R,6417186,6419442,2256,correct,1,NA,NA,NA,NA,yolk;2,NA
VT14649,chr2R,6420865,6423087,2222,correct,0,NA,NA,NA,NA,NA,NA
VT14652,chr2R,6425502,6427669,2167,correct,0,NA,NA,NA,NA,NA,NA
VT14654,chr2R,6428673,6430755,2082,correct,0,NA,NA,NA,NA,NA,NA
VT14658,chr2R,6436146,6438250,2104,correct,0,NA,NA,NA,NA,NA,NA
VT14660,chr2R,6439671,6441780,2109,correct,0,NA,NA,NA,NA,NA,NA
VT14663,chr2R,6445326,6447498,2172,correct,0,NA,NA,NA,NA,NA,NA
VT14669,chr2R,6455629,6457794,2165,correct,0,NA,NA,NA,NA,NA,NA
VT14702,chr2R,6540227,6542340,2113,correct,0,NA,NA,NA,NA,NA,NA
VT14703,chr2R,6541647,6543819,2172,correct,0,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;1,NA
VT14704,chr2R,6543192,6545299,2107,not_verified,0,NA,NA,NA,NA,NA,NA
VT14706,chr2R,6554092,6556193,2101,correct,0,NA,NA,NA,NA,NA,NA
VT14708,chr2R,6557661,6559722,2061,correct,0,NA,NA,NA,NA,NA,NA
VT14709,chr2R,6559272,6561558,2286,correct,0,NA,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1,NA
VT14710,chr2R,6561189,6563292,2103,correct,1,NA,NA,lateral_epidermis_anlage_broad;1,lateral_epidermis_primordium_broad;1,head_subset;3|epipharynx;2|telson_subset;2|posterior_spiracle;3,NA
VT14711,chr2R,6562890,6565074,2184,not_verified,1,NA,NA,NA,head_subset;2,lateral_epidermis_subset;4|head_epidermis_subset;4|dorsal_epidermis_subset;3,head_subset;3|head_epidermis_subset;3|trunk_epidermis_subset;3|sensory_system_head;3
VT14712,chr2R,6564693,6566858,2165,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_subset;2,lateral_epidermis_subset;2|ventral_nerve_cord_subset;4|brain_subset;2
VT14713,chr2R,6566460,6568633,2173,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT14714,chr2R,6568214,6570324,2110,correct,0,NA,NA,NA,NA,NA,NA
VT14716,chr2R,6571766,6573903,2137,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;1
VT14717,chr2R,6573526,6575627,2101,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;4|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;3
VT14718,chr2R,6575291,6577370,2079,correct,1,NA,NA,NA,ventral_midline;3,ventral_midline;4,ventral_midline;3
VT14719,chr2R,6577068,6579207,2139,correct,0,NA,NA,NA,NA,NA,NA
VT14720,chr2R,6578802,6580921,2119,correct,1,NA,NA,hindgut_anlage;3,antenno-maxillary-labial_complex;4|hindgut_proper_primordium;4|head_epidermis_lateral_primordium_subset;4,antenno-maxillary-labial_complex;4|head_subset;3|lateral_epidermis_subset;3|hindgut;4|anal_pad;4|head_epidermis_lateral_subset;4|clypeolabrum;2,head_epidermis_ventral_subset;2|anal_pad;2|atrium;4
VT14721,chr2R,6580576,6582668,2092,correct,1,A-P_stripes;2,A-P_stripes;2,NA,NA,NA,NA
VT14724,chr2R,6585899,6588021,2122,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;3
VT14726,chr2R,6589291,6591522,2231,correct,0,amnioserosa_AISN;1,amnioserosa_anlage;1,NA,NA,NA,NA
VT14729,chr2R,6604750,6607490,2740,correct,1,procephalic_ectoderm_AISN;1,procephalic_ectoderm_anlage;1,head_subset;2|ventral_nerve_cord_anlage_subset;2,head_subset;3,head_subset;3|anal_pad;3,head_subset;3|anal_pad;3
VT14788,chr2R,6717179,6719310,2131,correct,1,anterior_endoderm_AISN;2,NA,NA,NA,NA,NA
VT14844,chr2R,6818987,6821190,2203,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT14919,chr2R,6974597,6976819,2222,correct,1,NA,NA,NA,head_subset;2,head_subset;2|visceral_muscle_subset;2,antenno-maxillary-labial_complex;3|head_subset;3|midgut_chamber;2|hindgut;2
VT14955,chr2R,7042408,7044641,2233,correct,0,NA,NA,NA,NA,NA,NA
VT14957,chr2R,7045773,7047900,2127,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;1|posterior_spiracle;2
VT14958,chr2R,7047453,7049533,2080,correct,0,NA,NA,NA,NA,NA,NA
VT14959,chr2R,7049096,7051204,2108,correct,0,NA,NA,NA,NA,NA,NA
VT14960,chr2R,7050730,7052829,2099,correct,0,NA,NA,NA,NA,NA,NA
VT14962,chr2R,7054036,7056145,2109,correct,0,NA,NA,NA,NA,NA,NA
VT14963,chr2R,7055632,7057776,2144,correct,0,NA,NA,NA,NA,NA,NA
VT14964,chr2R,7057309,7059503,2194,not_verified,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT14966,chr2R,7061257,7063435,2178,correct,0,NA,NA,NA,NA,NA,NA
VT14967,chr2R,7062962,7065151,2189,correct,0,NA,NA,NA,NA,NA,NA
VT14969,chr2R,7066420,7068531,2111,correct,1,NA,NA,hypopharynx_anlage;3,head_subset;3,epipharynx;3|hypopharynx;3,fat_body;2
VT14971,chr2R,7069850,7071967,2117,correct,1,procephalic_ectoderm_AISN;3,procephalic_ectoderm_anlage;3,lateral_epidermis_anlage_subset;3,epipharynx_primordium;3|ventral_epidermis_primordium_broad;3|clypeo-labral_primordium;3|dorsal_epidermis_primordium_broad;3|head_epidermis_ventral_primordium_broad;3|lateral_epidermis_primordium_broad;3,lateral_epidermis_subset;3|epipharynx;3,NA
VT14973,chr2R,7073209,7075402,2193,correct,0,NA,NA,NA,NA,NA,lymph_gland;1
VT14974,chr2R,7074968,7077154,2186,correct,1,NA,NA,NA,NA,head_subset;1,midgut_chamber;1|lymph_gland;2
VT14975,chr2R,7076689,7078821,2132,correct,1,NA,NA,NA,NA,hemocyte;1|macrophage;1,hemocyte;2|macrophage;2
VT14976,chr2R,7078363,7080511,2148,correct,1,dorsal_ectoderm_AISN_broad;3,dorsal_ectoderm_anlage_broad;2,NA,NA,NA,NA
VT14977,chr2R,7080024,7082201,2177,correct,1,NA,NA,NA,NA,fat_body;2,fat_body;2
VT14978,chr2R,7081823,7083895,2072,correct,1,NA,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3|trunk_mesoderm_anlage_broad;2,ubiquitous;2|anterior_midgut_anlage;4|posterior_midgut_anlage;4|trunk_mesoderm_anlage;1,amnioserosa;4|ubiquitous;2|hindgut_proper_primordium;3|anterior_midgut_primordium;3|posterior_midgut_primordium;3|foregut_primordium;3,amnioserosa;4|midgut_broad;4|hindgut;3|ubiquitous;3|foregut;3,amnioserosa;5|midgut_broad;3|ubiquitous;3
VT14979,chr2R,7083386,7085626,2240,correct,1,posterior_endoderm_AISN;2,posterior_endoderm_anlage;3|anterior_endoderm_anlage;2,anterior_midgut_anlage;4|posterior_midgut_anlage;4,anterior_midgut_primordium;3|posterior_midgut_primordium;3,midgut_broad;4|ubiquitous;2,midgut_broad;3|ubiquitous;2|midgut_interstitial_cell;3
VT14981,chr2R,7086913,7089020,2107,correct,1,A-P_stripes;3|trunk_mesoderm_AISN_subset;4|pair_rule;3,ventral_ectoderm_anlage;3|A-P_stripes;3|trunk_mesoderm_anlage_broad;3,trunk_mesoderm_anlage;3,ventral_midline;2,somatic_muscle;1,NA
VT14982,chr2R,7088643,7090833,2190,correct,1,NA,NA,NA,NA,ubiquitous;2,atrium;3
VT14983,chr2R,7090286,7092411,2125,correct,0,NA,NA,NA,NA,head_subset;1|salivary_gland;1,NA
VT14985,chr2R,7093721,7096022,2301,correct,1,NA,NA,NA,NA,yolk;2,hindgut;2|yolk;2
VT14989,chr2R,7107043,7108679,1636,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT15086,chr2R,7278362,7280475,2113,correct,1,NA,NA,NA,antenno-maxillary-labial_complex;2|lateral_epidermis_primordium_subset;2,antenno-maxillary-labial_complex;2|hindgut;3|malpighian_tubule;3,ventral_midline;1|hindgut;3|malpighian_tubule;2
VT15116,chr2R,7331480,7333598,2118,correct,0,NA,NA,NA,NA,NA,NA
VT15155,chr2R,7412275,7414094,1819,correct,0,NA,NA,NA,NA,muscle_system;1,NA
VT15159,chr2R,7419436,7421535,2099,correct,1,A-P_stripes;3|segment_polarity;3,ventral_ectoderm_anlage;3|dorsal_ectoderm_anlage_broad;3,ventral_epidermis_anlage_subset;3|head_epidermis_ventral_anlage;3,antenno-maxillary-labial_complex;3|lateral_epidermis_primordium_subset;4|dorsal_epidermis_primordium_subset;3,antenno-maxillary-labial_complex;3|lateral_epidermis_subset;4|dorsal_epidermis_subset;4|head_epidermis_ventral_broad;3,lateral_epidermis_subset;4|ventral_epidermis_subset;3|head_epidermis_subset;3
VT15160,chr2R,7421199,7423515,2316,correct,1,anterior_endoderm_AISN;2,NA,NA,ventral_epidermis_primordium_broad;3|dorsal_epidermis_primordium_broad;3|lateral_epidermis_primordium_broad;3,ventral_epidermis_subset;1|dorsal_epidermis_subset;3,hindgut;3|esophagus;3
VT15161,chr2R,7422999,7425114,2115,correct,1,A-P_stripes;3|segment_polarity;3,A-P_stripes;4|segmentally_repeated;4,NA,ventral_nerve_cord_primordium_subset;1,NA,head_subset;1
VT15163,chr2R,7426532,7428751,2219,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|hindgut;2,hindgut;3
VT15164,chr2R,7428282,7430560,2278,correct,0,NA,NA,NA,NA,lateral_epidermis_subset;1,lateral_epidermis_subset;1
VT15167,chr2R,7433749,7435982,2233,correct,1,NA,ventral_ectoderm_anlage;3,lateral_epidermis_anlage_subset;4|ventral_epidermis_anlage_subset;4|dorsal_epidermis_anlage_subset;3,antenno-maxillary-labial_complex;3|ventral_epidermis_primordium_subset;3,NA,NA
VT15168,chr2R,7435416,7437806,2390,correct,1,NA,ventral_epidermis_anlage;2,ventral_epidermis_anlage_subset;3,lateral_epidermis_primordium_subset;3|ventral_epidermis_primordium_subset;4|foregut_primordium;2,NA,NA
VT15169,chr2R,7437249,7439486,2237,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;4,ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;1
VT15173,chr2R,7444533,7446663,2130,correct,1,NA,NA,NA,antenno-maxillary-labial_complex;1|telson;1,antenno-maxillary-labial_complex;2|lateral_epidermis_subset;1|telson_subset;2|midgut_subset;2,antenno-maxillary-labial_complex;2|lateral_epidermis_subset;1|telson_subset;2
VT15174,chr2R,7446371,7448496,2125,correct,1,NA,NA,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;4,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;4,head_subset;3|ventral_nerve_cord_subset;4|brain_subset;4,head_subset;3|ventral_nerve_cord_subset;2|brain_subset;2
VT15176,chr2R,7449961,7452083,2122,correct,1,NA,NA,NA,head_epidermis_lateral_primordium_subset;2,head_epidermis_subset;3|trunk_epidermis_subset;3,head_epidermis_subset;3|trunk_epidermis_subset;3
VT15177,chr2R,7451755,7453894,2139,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|amnioserosa;2,amnioserosa;3|dorsal_vessel;3|hemocyte;2|macrophage;2
VT15178,chr2R,7453423,7455647,2224,correct,0,NA,NA,NA,NA,NA,NA
VT15180,chr2R,7457131,7459307,2176,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT15181,chr2R,7458901,7461041,2140,correct,1,NA,NA,NA,antenno-maxillary-labial_complex;2|anal_pad_specific_anlage;1,antenno-maxillary-labial_complex;3|head_subset;3|anal_pad;2,antenno-maxillary-labial_complex;3|head_subset;3
VT15182,chr2R,7460711,7462863,2152,correct,0,NA,NA,NA,NA,NA,NA
VT15183,chr2R,7462495,7464709,2214,correct,1,NA,NA,NA,NA,lateral_epidermis_broad;4|dorsal_epidermis_broad;4,lateral_epidermis_subset;2
VT15241,chr2R,7580398,7582480,2082,correct,0,NA,NA,NA,NA,NA,NA
VT15242,chr2R,7582927,7585129,2202,correct,0,NA,NA,NA,NA,NA,NA
VT15243,chr2R,7584549,7586649,2100,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,brain_broad;1|ventral_nerve_cord_broad;2,brain_broad;1|ventral_nerve_cord_broad;2
VT15244,chr2R,7587733,7588284,551,correct,0,NA,NA,NA,NA,NA,NA
VT15245,chr2R,7589867,7592466,2599,correct,0,NA,NA,NA,NA,NA,NA
VT15248,chr2R,7594435,7596633,2198,not_verified,0,NA,NA,NA,brain_primordium_subset;1|ventral_epidermis_primordium_subset;1,trunk_epidermis_subset;1|brain_subset;1,NA
VT15249,chr2R,7595725,7597840,2115,correct,1,NA,NA,ventral_epidermis_anlage_subset;3,brain_primordium_subset;1|ventral_epidermis_primordium_subset;2|ventral_nerve_cord_primordium_subset;1,ventral_epidermis_subset;2|ventral_nerve_cord_subset;3|brain_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT15250,chr2R,7597266,7599805,2539,correct,1,NA,NA,NA,NA,NA,midgut_chamber;4|proventriculus;2
VT15253,chr2R,7603053,7605225,2172,correct,1,NA,NA,NA,ventral_midline;1,ventral_midline;1,telson_subset;2|esophagus;3
VT15255,chr2R,7606381,7608535,2154,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;2,lateral_epidermis_subset;3,NA
VT15256,chr2R,7608050,7610170,2120,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT15257,chr2R,7609758,7611907,2149,correct,1,NA,NA,NA,NA,midgut_subset;2,midgut_broad;1
VT15258,chr2R,7613745,7616052,2307,not_verified,1,NA,NA,NA,NA,NA,antenno-maxillary-labial_complex;2|head_subset;2|ventral_epidermis_subset;3
VT15305,chr2R,7695277,7697728,2451,correct,1,NA,NA,NA,visceral_muscle_primordium_subset;3,NA,NA
VT15340,chr2R,7778481,7779646,1165,correct,0,NA,NA,NA,NA,NA,NA
VT15341,chr2R,7779541,7781099,1558,correct,1,mesoderm_AISN;2,head_mesoderm_anlage;2|trunk_mesoderm_anlage_broad;2,head_mesoderm_anlage;2|trunk_mesoderm_anlage;1,NA,brain_subset;1,brain_subset;1
VT15342,chr2R,7783087,7783570,483,correct,0,NA,NA,NA,NA,NA,NA
VT15350,chr2R,7798127,7800265,2138,correct,0,NA,NA,NA,NA,NA,NA
VT15409,chr2R,7907290,7909826,2536,correct,1,NA,NA,ventral_nerve_cord_anlage_broad;4|hindgut_anlage;3,head_subset;3|ventral_nerve_cord_primordium_broad;4|hindgut_proper_primordium;3|posterior_midgut_primordium;3|trunk_mesoderm_primordium;3,brain_broad;2|hindgut;3|ventral_nerve_cord_broad;4|proventriculus;3|midgut_subset;4|esophagus;3|visceral_muscle_broad;4,ventral_nerve_cord_subset;3|midgut_chamber;4|hindgut;3
VT15430,chr2R,7940414,7942528,2114,correct,0,NA,NA,NA,NA,NA,NA
VT15432,chr2R,7943687,7945915,2228,correct,0,NA,NA,NA,NA,NA,NA
VT15433,chr2R,7945564,7947658,2094,correct,1,NA,NA,NA,NA,NA,anal_pad;3
VT15434,chr2R,7947282,7949397,2115,correct,0,NA,NA,NA,NA,NA,NA
VT15722,chr2R,8473117,8475326,2209,correct,1,NA,NA,NA,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3,brain_broad;3|hindgut;2|ubiquitous;2|ventral_nerve_cord_broad;3,brain_broad;4|hindgut;1|ventral_nerve_cord_broad;4
VT15723,chr2R,8474766,8476836,2070,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3|head_epidermis_lateral_primordium_subset;3,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT15724,chr2R,8477773,8480401,2628,correct,1,NA,NA,NA,NA,epipharynx;3|head_epidermis_broad;2|trunk_epidermis_broad;2,head_epidermis_broad;2|pharynx;3|trunk_epidermis_broad;2
VT15725,chr2R,8480351,8481138,787,correct,0,NA,NA,NA,NA,NA,NA
VT15726,chr2R,8481031,8483229,2198,correct,1,NA,NA,NA,NA,telson_subset;3|trunk_epidermis_subset;2|anal_pad;3|esophagus;4,head_subset;3|head_epidermis_broad;3|pharynx;3|trunk_epidermis_broad;3|anal_pad;4|anterior_hindgut;3|esophagus;5|telson_broad;4
VT15728,chr2R,8484495,8486564,2069,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;4|head_epidermis_lateral_subset;3
VT15729,chr2R,8486045,8488250,2205,correct,1,NA,NA,NA,NA,hindgut;2|anal_pad;2,hindgut;3
VT15731,chr2R,8489529,8491646,2117,correct,1,NA,NA,NA,NA,NA,head_epidermis_subset;3|trunk_epidermis_subset;4
VT15732,chr2R,8491223,8493346,2123,not_verified,1,NA,NA,NA,NA,head_subset;2|trunk_epidermis_subset;3|posterior_spiracle;3,amnioserosa;4|trunk_epidermis_subset;2|dorsal_epidermis_subset;4
VT15733,chr2R,8492899,8495108,2209,correct,0,NA,NA,NA,NA,NA,NA
VT15734,chr2R,8494549,8496787,2238,correct,0,NA,NA,NA,NA,NA,NA
VT15735,chr2R,8497244,8498625,1381,correct,0,NA,NA,NA,NA,NA,NA
VT15736,chr2R,8499356,8500284,928,not_verified,0,NA,NA,NA,NA,NA,NA
VT15737,chr2R,8500209,8502359,2150,correct,1,middle;3|yolk;3|head_mesoderm_AISN;3,head_mesoderm_anlage;4,head_mesoderm_anlage;4|crystal_cell_specific_anlage;4,ubiquitous;3|crystal_cell_primordium;3|malpighian_tubule_main_body_primordium;3,ubiquitous;3|malpighian_tubule;3|crystal_cell;3,ubiquitous;3|malpighian_tubule;2|crystal_cell;2
VT15767,chr2R,8546503,8547120,617,correct,0,NA,NA,NA,NA,NA,NA
VT15769,chr2R,8549480,8551682,2202,correct,1,NA,head_mesoderm_anlage;3,head_mesoderm_anlage;3,trunk_mesoderm_primordium;3|crystal_cell_primordium;4,lateral_epidermis_subset;3|ventral_midline;3|crystal_cell;3|fat_body;4|visceral_muscle_broad;4,antenno-maxillary-labial_complex;4|head_subset;4|lateral_epidermis_subset;3|ventral_epidermis_subset;4|ventral_midline;3|pharynx;4|dorsal_epidermis_subset;3|crystal_cell;3|fat_body;3|visceral_muscle_broad;4
VT15772,chr2R,8554419,8556501,2082,correct,0,NA,NA,NA,NA,lateral_epidermis_subset;1|brain_subset;1,NA
VT15773,chr2R,8556056,8558189,2133,correct,0,NA,NA,NA,NA,NA,NA
VT15775,chr2R,8562835,8565027,2192,correct,0,NA,NA,NA,NA,NA,NA
VT15777,chr2R,8565508,8567598,2090,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,brain_broad;3|ventral_nerve_cord_broad;3,lateral_epidermis_subset;1|brain_broad;3|ventral_nerve_cord_broad;3
VT15778,chr2R,8568300,8568976,676,correct,0,NA,NA,NA,NA,NA,NA
VT15780,chr2R,8578021,8578877,856,correct,0,NA,NA,NA,NA,NA,NA
VT15782,chr2R,8579974,8582118,2144,correct,0,NA,NA,NA,NA,NA,NA
VT15783,chr2R,8581591,8583735,2144,correct,0,NA,NA,NA,NA,NA,NA
VT15784,chr2R,8583234,8585335,2101,correct,0,NA,NA,NA,NA,NA,NA
VT15785,chr2R,8584778,8587031,2253,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT15786,chr2R,8586508,8588724,2216,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2|head_epidermis_dorsal_subset;2,ventral_nerve_cord_subset;2|brain_subset;3|head_epidermis_dorsal_subset;3
VT15787,chr2R,8588148,8590358,2210,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;4
VT15788,chr2R,8589741,8591930,2189,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2|clypeolabrum;2,ventral_nerve_cord_subset;3|brain_subset;3|dorsal_pouch;3
VT15789,chr2R,8591351,8593651,2300,correct,1,NA,NA,NA,NA,ubiquitous;1,ubiquitous;2
VT15791,chr2R,8603223,8605453,2230,not_verified,0,NA,NA,NA,NA,NA,NA
VT15792,chr2R,8604967,8607145,2178,correct,1,NA,NA,NA,NA,amnioserosa;2,NA
VT15794,chr2R,8608163,8610360,2197,correct,1,NA,NA,ventral_epidermis_anlage_subset;1,ventral_epidermis_primordium_subset;2,antenno-maxillary-labial_complex;3|head_subset;4|ventral_nerve_cord_subset;2|telson_subset;3|hindgut;1|trunk_epidermis_subset;2|posterior_spiracle;3|head_epidermis_lateral_subset;4|clypeolabrum;3,antenno-maxillary-labial_complex;4|trunk_epidermis_subset;2|head_epidermis_lateral_subset;4
VT15796,chr2R,8611292,8613559,2267,correct,1,NA,NA,hindgut_anlage;2,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3|hindgut_proper_primordium;4,brain_broad;2|hindgut;4|ventral_nerve_cord_broad;2|salivary_gland;2,brain_broad;2|hindgut;3|ventral_nerve_cord_broad;2
VT15821,chr2R,8654476,8656606,2130,correct,1,NA,NA,head_subset;1,head_subset;2|anterior_ventral_nerve_cord_primordium_subset;2,head_subset;2,NA
VT15822,chr2R,8656017,8658186,2169,correct,1,NA,NA,NA,NA,brain_subset;2,ventral_nerve_cord_subset;1|brain_subset;1
VT15824,chr2R,8659191,8661383,2192,correct,0,NA,NA,NA,NA,NA,NA
VT15828,chr2R,8665547,8668087,2540,correct,1,A-P_stripes;3|procephalic_ectoderm_AISN;4|trunk_mesoderm_AISN_broad;4,ventral_ectoderm_anlage;4|procephalic_ectoderm_anlage;3|trunk_mesoderm_anlage_broad;3,ventral_ectoderm_anlage;4|brain_anlage_broad;4,brain_primordium_broad;4,brain_subset;3,brain_subset;3
VT15830,chr2R,8672171,8674315,2144,correct,0,NA,NA,NA,NA,NA,NA
VT15834,chr2R,8689329,8692298,2969,correct,0,NA,NA,NA,NA,trunk_epidermis_subset;1,trunk_epidermis_subset;1
VT15970,chr2R,8951657,8953820,2163,correct,1,NA,NA,ventral_epidermis_anlage_subset;2,ventral_epidermis_primordium_subset;3,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT15971,chr2R,8953385,8955617,2232,correct,0,NA,NA,NA,NA,NA,NA
VT15972,chr2R,8954997,8957101,2104,correct,1,NA,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT15982,chr2R,8972349,8974492,2143,correct,0,NA,NA,NA,NA,NA,NA
VT15991,chr2R,8987813,8989926,2113,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT16028,chr2R,9067552,9068855,1303,correct,1,NA,NA,head_epidermis_ventral_anlage;2,head_epidermis_ventral_primordium_subset;2,head_epidermis_lateral_subset;2,NA
VT16029,chr2R,9070637,9073358,2721,correct,0,NA,NA,NA,NA,NA,NA
VT16054,chr2R,9109456,9111773,2317,correct,1,ubiquitous;4,ubiquitous;4,ubiquitous;4,ubiquitous;4,ubiquitous;4,brain_broad;4|ubiquitous;3|ventral_nerve_cord_broad;4
VT16055,chr2R,9110499,9112636,2137,correct,1,NA,ventral_ectoderm_anlage;1|procephalic_ectoderm_anlage;1,ventral_epidermis_anlage_subset;1,head_subset;1|ventral_epidermis_primordium_subset;2,ventral_epidermis_subset;1,NA
VT16114,chr2R,9216542,9218685,2143,correct,1,NA,NA,NA,head_epidermis_ventral_primordium_subset;3|anterior_ventral_nerve_cord_primordium_subset;2,head_subset;3|anterior_ventral_nerve_cord_subset;3,NA
VT16116,chr2R,9220057,9222240,2183,correct,1,NA,NA,head_subset;2|hindgut_anlage;2|head_epidermis_ventral_anlage;3,head_epidermis_ventral_primordium_subset;3|head_subset;2,head_subset;3,head_subset;3
VT16117,chr2R,9221821,9224053,2232,correct,1,NA,NA,NA,NA,head_subset;3|lateral_epidermis_subset;3|yolk;3|brain_subset;3|midgut_subset;2|lymph_gland;2,ventral_midline;3|midgut_broad;2|ubiquitous;3|yolk;3|brain_subset;3|visceral_muscle_subset;2|lymph_gland;3|brain_glia;3
VT16119,chr2R,9225375,9227537,2162,correct,1,trunk_mesoderm_AISN_broad;2,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;2,NA
