VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT1970,chr2L,3827045,3829231,2186,correct,1,procephalic_ectoderm_AISN;4|gap;4|anterior;4,ventral_ectoderm_anlage;3,lateral_epidermis_anlage_subset;3|ventral_epidermis_anlage_subset;3|brain_anlage_subset;3,head_subset;3|brain_primordium_subset;3|ventral_epidermis_primordium_subset;4|clypeo-labral_primordium;3|dorsal_epidermis_primordium_subset;3,head_subset;3|ventral_epidermis_subset;3|dorsal_epidermis_subset;3|clypeolabrum;3,head_subset;2|hindgut;3
VT1971,chr2L,3828414,3830695,2281,correct,1,procephalic_ectoderm_AISN;4|anterior;4,procephalic_ectoderm_anlage;3,ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3|ventral_nerve_cord_primordium_glia;3,ventral_nerve_cord_subset;3|brain_subset;3|brain_glia;3|ventral_nerve_cord_glia;3,ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;3|brain_glia;3|ventral_nerve_cord_glia;3
VT1972,chr2L,3829962,3832146,2184,correct,1,NA,NA,head_subset;3,brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;4|brain_subset;3|peripheral_nervous_system;2|brain_glia;3|ventral_nerve_cord_glia;3,ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;2|brain_glia;3|ventral_nerve_cord_glia;3
VT1973,chr2L,3831420,3833497,2077,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;3
VT1974,chr2L,3832858,3834942,2084,not_verified,1,A-P_stripes;4|procephalic_ectoderm_AISN;4|anterior;4,procephalic_ectoderm_anlage;2|anterior_endoderm_anlage;3,anterior_endoderm_anlage;3,head_subset;2,brain_subset;2,brain_subset;2
VT1978,chr2L,3842682,3844889,2207,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT1979,chr2L,3844454,3846610,2156,correct,1,NA,NA,brain_anlage_subset;4|ventral_nerve_cord_anlage_subset;4,brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;4,ventral_nerve_cord_subset;4|brain_subset;4,ventral_nerve_cord_subset;3|brain_subset;4
VT1980,chr2L,3846245,3848335,2090,correct,1,NA,NA,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT1981,chr2L,3848042,3850152,2110,correct,1,NA,NA,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;4,ventral_nerve_cord_subset;3|brain_subset;4,brain_subset;3
VT1982,chr2L,3849824,3851957,2133,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;3,ventral_epidermis_subset;3|dorsal_epidermis_subset;2,ventral_epidermis_subset;3
VT1985,chr2L,3855117,3857221,2104,correct,1,NA,NA,NA,NA,proventriculus;1|hypopharynx;4|clypeolabrum;2,atrium;3
VT1987,chr2L,3858699,3860810,2111,correct,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;1,brain_subset;3,telson_subset;3|posterior_spiracle;3
VT2012,chr2L,3900697,3902864,2167,correct,0,NA,NA,NA,NA,NA,NA
VT2014,chr2L,3905480,3907619,2139,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT2015,chr2L,3907243,3909375,2132,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2
VT2016,chr2L,3908937,3911140,2203,correct,0,NA,NA,NA,NA,NA,NA
VT2017,chr2L,3911146,3911868,722,correct,0,NA,NA,NA,NA,NA,NA
VT2018,chr2L,3914144,3914869,725,correct,0,NA,NA,NA,head_subset;1,NA,NA
VT2019,chr2L,3914843,3916873,2030,correct,0,NA,NA,NA,NA,NA,NA
VT2021,chr2L,3921399,3923529,2130,correct,0,NA,NA,NA,NA,NA,NA
VT2022,chr2L,3923123,3925259,2136,correct,1,NA,dorsal_ectoderm_anlage_broad;2,ventral_nerve_cord_anlage_subset;2,NA,NA,NA
VT2024,chr2L,3926475,3928679,2204,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;3,muscle_system;1,head_subset;3|lateral_epidermis_subset;2|muscle_system;2
VT2026,chr2L,3929817,3932005,2188,correct,0,NA,NA,NA,NA,NA,head_subset;1
VT2027,chr2L,3931516,3933670,2154,correct,0,NA,NA,NA,NA,NA,NA
VT2028,chr2L,3933223,3935329,2106,correct,1,procephalic_ectoderm_AISN;2,procephalic_ectoderm_anlage;2,NA,head_epidermis_dorsal_primordium_subset;2,head_epidermis_dorsal_subset;3,NA
VT2029,chr2L,3934958,3937071,2113,correct,1,NA,NA,ventral_ectoderm_anlage;2,ventral_epidermis_primordium_subset;2,NA,NA
VT2032,chr2L,3939877,3942108,2231,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT2033,chr2L,3941679,3943789,2110,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT2034,chr2L,3943312,3945524,2212,correct,1,A-P_semi-stripes_ventral;3,ventral_ectoderm_anlage;3,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3|clypeolabrum_anlage;3,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;3,head_epidermis_subset;3|trunk_epidermis_subset;2
VT2036,chr2L,3947070,3949825,2755,correct,0,NA,NA,NA,NA,NA,NA
VT2037,chr2L,3949075,3951158,2083,correct,1,NA,NA,NA,NA,NA,anal_pad;2|posterior_hindgut;2|anterior_hindgut;2
VT2038,chr2L,3950831,3952956,2125,correct,0,NA,NA,NA,NA,NA,NA
VT2039,chr2L,3952572,3954670,2098,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1|midgut_interstitial_cell;2|midgut_subset;2,ventral_nerve_cord_subset;2|midgut_chamber;1|brain_subset;2|midgut_interstitial_cell;1
VT2041,chr2L,3956039,3958206,2167,correct,0,NA,NA,NA,NA,NA,NA
VT2042,chr2L,3957600,3959942,2342,correct,0,NA,NA,NA,NA,NA,NA
VT2043,chr2L,3959573,3961720,2147,correct,0,NA,NA,NA,NA,anterior_ventral_nerve_cord_broad;1,anterior_ventral_nerve_cord_broad;1
VT2044,chr2L,3961385,3963568,2183,correct,0,NA,NA,NA,NA,NA,trunk_epidermis_subset;1
VT2045,chr2L,3963084,3965258,2174,correct,0,NA,NA,NA,NA,NA,NA
VT2047,chr2L,3966598,3968858,2260,correct,1,NA,NA,NA,posterior_spiracle_specific_anlage;3,posterior_spiracle;3,NA
VT2049,chr2L,3970171,3972359,2188,correct,0,NA,NA,NA,NA,brain_broad;1,brain_broad;1
VT2050,chr2L,3971824,3974038,2214,correct,1,NA,NA,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;2
VT2051,chr2L,3973697,3975895,2198,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT2052,chr2L,3975335,3977532,2197,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT2053,chr2L,3977172,3979301,2129,correct,1,NA,NA,NA,NA,NA,head_subset;3
VT2054,chr2L,3978950,3981062,2112,correct,0,NA,NA,ventral_ectoderm_anlage;1,NA,NA,NA
VT2055,chr2L,3980731,3982835,2104,correct,1,NA,NA,NA,NA,NA,amnioserosa;3
VT2057,chr2L,3984182,3986355,2173,correct,0,NA,NA,NA,NA,NA,NA
VT2058,chr2L,3985975,3988097,2122,correct,0,NA,NA,NA,NA,NA,NA
VT2060,chr2L,3989506,3991676,2170,correct,0,NA,NA,NA,NA,NA,NA
VT2061,chr2L,3991275,3993374,2099,correct,0,NA,NA,NA,NA,NA,NA
VT2062,chr2L,3993042,3995140,2098,correct,1,NA,NA,NA,NA,telson_subset;3|dorsal_epidermis_subset;2,telson_subset;4|dorsal_epidermis_subset;2
VT2063,chr2L,3994783,3996886,2103,correct,0,NA,NA,NA,NA,NA,NA
VT2064,chr2L,3996501,3998763,2262,correct,0,NA,NA,NA,NA,NA,NA
VT2067,chr2L,4001570,4004124,2554,correct,0,NA,NA,NA,NA,NA,NA
VT2071,chr2L,4007917,4010020,2103,correct,0,NA,NA,NA,NA,NA,NA
VT2072,chr2L,4009687,4011810,2123,correct,1,NA,NA,brain_anlage_subset;1,brain_primordium_subset;2,brain_subset;2,head_subset;1|lateral_epidermis_subset;1
VT2073,chr2L,4011442,4013565,2123,correct,0,NA,NA,NA,NA,NA,NA
VT2074,chr2L,4013218,4015436,2218,correct,0,NA,NA,NA,NA,NA,NA
VT2075,chr2L,4015007,4017094,2087,correct,0,NA,NA,NA,NA,NA,NA
VT2077,chr2L,4018545,4020642,2097,correct,0,NA,NA,NA,NA,NA,NA
VT2079,chr2L,4022083,4024320,2237,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;3|epipharynx_primordium;2,brain_broad;3|head_epidermis_lateral_subset;3|anterior_ventral_nerve_cord_broad;3,head_subset;3|brain_broad;2|ventral_nerve_cord_broad;2
VT2080,chr2L,4023798,4026055,2257,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;3
VT2081,chr2L,4025604,4027724,2120,correct,0,NA,NA,NA,visceral_muscle_primordium_subset;1,NA,brain_subset;1
VT2083,chr2L,4028880,4031424,2544,correct,1,NA,NA,tracheal_system_anlage;3|ubiquitous;2,tracheal_system_primordium_broad;4|ubiquitous;2|clypeo-labral_primordium;3,epipharynx;3|head_epidermis_broad;3|trunk_epidermis_broad;3|tracheal_system_broad;3|hindgut;3|ubiquitous;2|clypeolabrum;3,tracheal_system_broad;2|ubiquitous;2|foregut;3
VT2208,chr2L,4280575,4283186,2611,correct,1,dorsal_ectoderm_AISN_broad;3|ventral_ectoderm_AISN;3,NA,posterior_endoderm_anlage;2|anterior_endoderm_anlage;2,antenno-maxillary-labial_complex;1|ubiquitous;1,head_subset;3|hypopharynx;3|clypeolabrum;3,head_subset;2
VT2209,chr2L,4283178,4285245,2067,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT2210,chr2L,4284704,4286926,2222,correct,1,NA,NA,NA,NA,head_subset;2,head_subset;4
VT2211,chr2L,4286471,4288638,2167,not_verified,1,NA,ventral_ectoderm_anlage;2,ventral_ectoderm_anlage;1,NA,antenno-maxillary-labial_complex;2|epipharynx;2,lateral_epidermis_subset;3|epipharynx;3|hypopharynx;3|head_epidermis_lateral_subset;4|anterior_spiracle;4
VT2212,chr2L,4288059,4290258,2199,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT2213,chr2L,4289855,4291957,2102,correct,1,NA,NA,NA,NA,NA,pharynx;3
VT2214,chr2L,4291481,4293712,2231,correct,0,NA,NA,NA,NA,NA,NA
VT2215,chr2L,4293109,4295323,2214,correct,0,NA,NA,NA,NA,NA,NA
VT2216,chr2L,4295549,4297666,2117,correct,0,NA,NA,NA,NA,NA,NA
VT2218,chr2L,4298624,4300748,2124,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT2219,chr2L,4300168,4302288,2120,correct,0,NA,NA,NA,NA,NA,NA
VT2223,chr2L,4308355,4310501,2146,correct,1,anterior_endoderm_AISN;2,procephalic_ectoderm_anlage;2|anterior_endoderm_anlage;2,brain_anlage_subset;3,brain_primordium_subset;3,brain_subset;2,ventral_nerve_cord_subset;1
VT2224,chr2L,4309607,4311739,2132,correct,0,NA,NA,NA,NA,NA,NA
VT2225,chr2L,4310769,4312973,2204,correct,1,NA,NA,hindgut_anlage;1,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;3|brain_subset;1
VT2226,chr2L,4312089,4314309,2220,correct,1,NA,NA,hindgut_anlage;1,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;2
VT2228,chr2L,4317282,4319466,2184,not_verified,0,NA,NA,NA,NA,NA,NA
VT2229,chr2L,4321210,4322668,1458,correct,0,NA,NA,NA,NA,NA,NA
VT2248,chr2L,4357035,4359107,2072,correct,1,NA,NA,ventral_epidermis_anlage_subset;3|posterior_midgut_anlage;2|clypeolabrum_anlage;3,head_subset;3|epipharynx_primordium;3|ventral_nerve_cord_primordium_subset;3|clypeo-labral_primordium;3|ventral_nerve_cord_primordium_glia;3,head_subset;3|ventral_epidermis_subset;3|epipharynx;3|brain_subset;3|hypopharynx;3|clypeolabrum;3|ventral_nerve_cord_glia;4,head_subset;3|ventral_epidermis_subset;3
VT2288,chr2L,4436945,4439113,2168,correct,0,NA,NA,NA,NA,NA,NA
VT2289,chr2L,4438503,4440620,2117,correct,0,NA,NA,NA,NA,NA,NA
VT2308,chr2L,4469396,4471679,2283,correct,0,NA,NA,NA,NA,NA,NA
VT2311,chr2L,4474947,4477043,2096,correct,1,NA,NA,NA,NA,anal_pad;2|midgut_subset;1,midgut_chamber;1|hindgut;1|anal_pad;2
VT2329,chr2L,4569055,4571270,2215,correct,0,NA,NA,NA,NA,NA,NA
VT2408,chr2L,4736262,4738550,2288,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,NA,NA
VT2413,chr2L,4745242,4747368,2126,correct,1,NA,ventral_ectoderm_anlage;3,NA,NA,NA,head_epidermis_subset;4|trunk_epidermis_subset;4
VT2427,chr2L,4770364,4772569,2205,correct,0,NA,NA,NA,NA,NA,NA
VT2434,chr2L,4782964,4785097,2133,correct,0,NA,NA,NA,NA,NA,NA
VT2435,chr2L,4784715,4786982,2267,correct,0,NA,NA,NA,NA,NA,NA
VT2458,chr2L,4828491,4829484,993,correct,1,posterior_endoderm_AISN;3,posterior_endoderm_anlage;3,NA,NA,brain_broad;1,brain_broad;1|proventriculus;2
VT2459,chr2L,4830640,4830925,285,correct,0,NA,NA,NA,NA,NA,NA
VT2460,chr2L,4832464,4833311,847,correct,1,NA,NA,NA,head_epidermis_lateral_primordium_subset;2,head_epidermis_lateral_subset;2,NA
VT2461,chr2L,4833481,4835452,1971,correct,0,NA,NA,NA,NA,NA,NA
VT2463,chr2L,4837949,4839337,1388,correct,0,NA,NA,NA,NA,midgut_interstitial_cell;1|midgut_subset;1,NA
VT2470,chr2L,4852851,4855075,2224,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT2471,chr2L,4854618,4856695,2077,correct,0,NA,NA,NA,NA,NA,NA
VT2472,chr2L,4856216,4858416,2200,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,brain_broad;2|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT2478,chr2L,4867703,4869838,2135,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT2479,chr2L,4869261,4871567,2306,correct,0,NA,NA,lateral_epidermis_anlage_subset;1,lateral_epidermis_primordium_subset;1,lateral_epidermis_subset;1,NA
VT2480,chr2L,4872178,4873638,1460,correct,0,NA,NA,NA,NA,telson_subset;1,NA
VT2481,chr2L,4873864,4874865,1001,correct,1,NA,NA,NA,NA,head_subset;3,head_subset;3|malpighian_tubule;2
VT2483,chr2L,4879115,4881415,2300,correct,0,procephalic_ectoderm_AISN;1,NA,NA,NA,NA,NA
VT2489,chr2L,4891315,4892162,847,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;2,NA
VT2490,chr2L,4892026,4894202,2176,correct,1,NA,amnioserosa_anlage;2|head_mesoderm_anlage;2|dorsal_ectoderm_anlage_subset;2,head_mesoderm_anlage;2,NA,NA,NA
VT2512,chr2L,4942758,4943534,776,correct,0,NA,NA,NA,NA,NA,NA
VT2578,chr2L,5068104,5070315,2211,correct,0,NA,NA,NA,NA,NA,NA
VT2593,chr2L,5095281,5096276,995,correct,1,NA,NA,NA,crystal_cell_primordium;2,crystal_cell;2,crystal_cell;2
VT2594,chr2L,5096233,5097789,1556,correct,1,NA,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT2595,chr2L,5098468,5100119,1651,correct,0,NA,NA,NA,NA,NA,NA
VT2660,chr2L,5282963,5285062,2099,correct,1,NA,NA,NA,NA,posterior_spiracle;3,posterior_spiracle;3
VT2662,chr2L,5286059,5288286,2227,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT2664,chr2L,5289281,5291413,2132,correct,1,NA,NA,head_mesoderm_anlage;3,head_subset;3|hemocyte;3,NA,NA
VT2666,chr2L,5292457,5294592,2135,correct,1,NA,NA,NA,yolk;3,yolk;3,NA
VT2667,chr2L,5294014,5296157,2143,correct,0,NA,NA,NA,NA,amnioserosa;1,macrophage;1
VT2668,chr2L,5295659,5297750,2091,correct,1,NA,NA,NA,NA,head_subset;3|epipharynx;2|posterior_spiracle;3|foregut;2|tracheal_system_subset;3,trunk_epidermis_subset;2|posterior_spiracle;3|foregut;3|tracheal_system_subset;3
VT2669,chr2L,5297152,5299682,2530,correct,1,NA,NA,NA,NA,epipharynx;2|trunk_epidermis_broad;3|hindgut;3|head_epidermis_subset;3|anal_pad;3|posterior_spiracle;3|hypopharynx;3|esophagus;3|clypeolabrum;2,head_epidermis_broad;2|trunk_epidermis_broad;2|amnioserosa;2
VT2670,chr2L,5299658,5301792,2134,correct,1,NA,NA,NA,posterior_midgut_primordium;2,epipharynx;3|amnioserosa;3|trunk_epidermis_subset;4|midgut_interstitial_cell;3|midgut_subset;3|hypopharynx;3,amnioserosa;4|midgut_chamber;3|head_epidermis_subset;3|trunk_epidermis_subset;4
VT2672,chr2L,5302787,5304964,2177,correct,1,NA,NA,NA,yolk;2,yolk;3,yolk;3
VT2673,chr2L,5304374,5306466,2092,correct,1,NA,NA,NA,NA,yolk;1,head_subset;3|telson_subset;3|proventriculus;2|anterior_hindgut;2
VT2674,chr2L,5305968,5308166,2198,correct,0,NA,NA,NA,NA,NA,NA
VT2675,chr2L,5310867,5312206,1339,correct,0,NA,NA,NA,NA,NA,NA
VT2692,chr2L,5348738,5350823,2085,correct,1,NA,NA,NA,NA,head_epidermis_subset;3|trunk_epidermis_subset;3,head_epidermis_subset;3|trunk_epidermis_subset;3
VT2769,chr2L,5490713,5492803,2090,correct,0,NA,NA,NA,NA,NA,NA
VT2794,chr2L,5537669,5538179,510,correct,0,NA,NA,NA,NA,NA,NA
VT2828,chr2L,5600108,5602233,2125,correct,0,NA,NA,NA,NA,NA,NA
VT2833,chr2L,5607807,5609954,2147,correct,0,NA,NA,NA,NA,NA,NA
VT2834,chr2L,5610126,5612891,2765,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;3|brain_subset;1
VT2841,chr2L,5623729,5626348,2619,correct,1,NA,NA,NA,NA,NA,brain_subset;2|proventriculus;2|anterior_ventral_nerve_cord_subset;2
VT2843,chr2L,5628723,5630872,2149,correct,1,ubiquitous;3|dorsal_ectoderm_AISN_subset;3|head_mesoderm_AISN;4,ubiquitous;3|head_mesoderm_anlage;3,ubiquitous;3,ubiquitous;3,ubiquitous;3,ventral_nerve_cord_subset;3|ubiquitous;3
VT2844,chr2L,5630554,5632614,2060,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1|amnioserosa;2
VT2846,chr2L,5634004,5636073,2069,correct,0,NA,NA,NA,NA,NA,NA
VT2847,chr2L,5635582,5637842,2260,correct,0,NA,NA,NA,NA,NA,NA
VT2848,chr2L,5637419,5639613,2194,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT2849,chr2L,5639180,5641278,2098,correct,0,NA,NA,NA,NA,brain_subset;1,brain_subset;1
VT2851,chr2L,5642635,5644715,2080,correct,1,NA,NA,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;2|brain_subset;2
VT2853,chr2L,5646097,5648294,2197,correct,0,NA,NA,NA,NA,NA,NA
VT2854,chr2L,5647704,5650003,2299,correct,0,NA,NA,NA,NA,NA,NA
VT2856,chr2L,5651823,5653970,2147,correct,0,NA,NA,NA,NA,NA,NA
VT2857,chr2L,5653312,5655491,2179,correct,0,NA,NA,NA,NA,NA,NA
VT2858,chr2L,5654939,5657034,2095,correct,0,NA,NA,NA,NA,NA,NA
VT2860,chr2L,5658504,5661126,2622,correct,0,NA,NA,NA,NA,NA,NA
VT2865,chr2L,5666854,5668992,2138,correct,0,NA,NA,NA,NA,NA,NA
VT2963,chr2L,5854338,5856558,2220,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,head_subset;3|proventriculus;3|anterior_hindgut;2
VT2993,chr2L,5919882,5922953,3071,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;1,lateral_epidermis_subset;3|dorsal_epidermis_subset;3
VT2996,chr2L,5927471,5929679,2208,correct,0,NA,NA,NA,NA,NA,NA
VT2997,chr2L,5929201,5931305,2104,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,brain_subset;2|anterior_ventral_nerve_cord_subset;2
VT3059,chr2L,6058141,6058968,827,correct,0,NA,NA,NA,NA,NA,NA
VT3060,chr2L,6059880,6060560,680,correct,0,NA,NA,NA,NA,NA,NA
VT3065,chr2L,6070568,6071026,458,not_verified,0,NA,NA,NA,NA,NA,NA
VT3066,chr2L,6070979,6073301,2322,correct,0,NA,NA,NA,NA,NA,NA
VT3067,chr2L,6073895,6076535,2640,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,head_epidermis_broad;5|trunk_epidermis_broad;5|somatic_muscle;5|midgut_broad;5|hindgut;3|ventral_nerve_cord_broad;5|malpighian_tubule;5|muscle_system;5,midgut_broad;2|ventral_nerve_cord_broad;4|trunk_epidermis_subset;2|brain_subset;3
VT3137,chr2L,6214401,6216524,2123,correct,1,anterior_endoderm_AISN;2,anterior_endoderm_anlage;2,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;4,brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4,brain_broad;4|ventral_nerve_cord_broad;4,brain_broad;3|ventral_nerve_cord_broad;2
VT3155,chr2L,6247023,6249145,2122,correct,1,NA,NA,NA,brain_primordium_subset;3|anterior_ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2|brain_subset;3|anterior_ventral_nerve_cord_subset;3,brain_broad;2|ventral_nerve_cord_broad;2|brain_subset;3|anterior_ventral_nerve_cord_subset;3
VT3173,chr2L,6280041,6282115,2074,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT3210,chr2L,6348077,6349467,1390,correct,0,NA,NA,NA,NA,NA,NA
VT3211,chr2L,6350979,6352407,1428,correct,1,NA,NA,NA,NA,midgut_subset;2,telson_subset;3|midgut_chamber;3
VT3212,chr2L,6352517,6353504,987,correct,0,NA,NA,NA,NA,NA,NA
VT3213,chr2L,6354235,6355030,795,correct,0,NA,NA,NA,NA,NA,NA
VT3214,chr2L,6356467,6357492,1025,correct,0,NA,NA,NA,NA,NA,NA
VT3222,chr2L,6378892,6381443,2551,correct,0,NA,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;1
VT3226,chr2L,6390471,6392627,2156,correct,1,procephalic_ectoderm_AISN;2,ventral_ectoderm_anlage;3|head_mesoderm_anlage;3|trunk_mesoderm_anlage_broad;3,ventral_ectoderm_anlage;3,NA,anterior_ventral_nerve_cord_subset;2,anterior_ventral_nerve_cord_subset;3
VT3228,chr2L,6393720,6395914,2194,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2
VT3229,chr2L,6397047,6399146,2099,correct,1,NA,NA,NA,head_subset;2|hemocyte;2,hemocyte;2|macrophage;2,hemocyte;3|macrophage;3
VT3230,chr2L,6398784,6400903,2119,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,brain_broad;2|ventral_nerve_cord_broad;2|brain_subset;3,brain_broad;1|ventral_nerve_cord_broad;1|brain_subset;2
VT3231,chr2L,6400536,6402638,2102,correct,0,NA,NA,mesectoderm_anlage;1,NA,NA,NA
VT3232,chr2L,6402155,6404407,2252,correct,0,NA,NA,NA,NA,NA,NA
VT3233,chr2L,6403974,6406082,2108,correct,1,NA,NA,NA,NA,NA,pharynx;2
VT3234,chr2L,6405751,6407848,2097,correct,1,NA,NA,NA,antenno-maxillary-labial_complex;3|head_subset;3,head_subset;3,pharynx;4
VT3235,chr2L,6407486,6409552,2066,correct,1,NA,NA,brain_anlage_subset;3,brain_primordium_subset;3,ventral_nerve_cord_subset;1|brain_subset;3,NA
VT3236,chr2L,6409209,6411313,2104,correct,0,NA,NA,NA,NA,NA,NA
VT3238,chr2L,6412301,6413517,1216,correct,0,NA,NA,NA,NA,NA,NA
VT3273,chr2L,6498347,6498684,337,correct,0,NA,NA,NA,NA,NA,NA
VT3274,chr2L,6499627,6501884,2257,correct,1,NA,NA,NA,hemocyte;2|plasmatocytes_anlage;2,hemocyte;2|macrophage;2,NA
VT3275,chr2L,6501559,6503679,2120,correct,1,NA,NA,NA,NA,hindgut;2|proventriculus;3|posterior_spiracle;4,head_subset;2|posterior_hindgut;3|proventriculus;2|anterior_hindgut;3|posterior_spiracle;3
VT3276,chr2L,6503356,6505450,2094,correct,0,NA,NA,NA,NA,NA,NA
VT3280,chr2L,6510433,6512599,2166,correct,1,NA,NA,NA,NA,crystal_cell;3,head_subset;3|crystal_cell;3
VT3282,chr2L,6514051,6516169,2118,correct,0,NA,NA,NA,NA,NA,NA
VT3285,chr2L,6520886,6523090,2204,correct,0,NA,NA,NA,NA,NA,antenno-maxillary-labial_complex;1
VT3286,chr2L,6522394,6524495,2101,correct,0,NA,NA,NA,NA,NA,NA
VT3373,chr2L,6688627,6689644,1017,correct,0,NA,NA,NA,NA,NA,NA
VT3374,chr2L,6690014,6692212,2198,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;3|proventriculus_primordium;2,ventral_epidermis_subset;2|proventriculus;3,NA
VT3375,chr2L,6691704,6693879,2175,correct,1,NA,NA,NA,hindgut_proper_primordium;2,posterior_hindgut;2,posterior_hindgut;2
VT3376,chr2L,6693330,6695541,2211,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;3,lateral_epidermis_subset;4|epipharynx;2|dorsal_epidermis_subset;3|telson_broad;3,head_subset;3|telson_subset;3|dorsal_epidermis_subset;3|lateral_epidermis_broad;4
