VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT26329,chr3L,5982839,5984999,2160,correct,1,head_mesoderm_AISN;2,head_mesoderm_anlage;3,NA,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,lateral_epidermis_subset;2|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;3
VT26330,chr3L,5984597,5986690,2093,correct,1,anterior_endoderm_AISN;1,anterior_endoderm_anlage;2,anterior_endoderm_anlage;2,ventral_nerve_cord_primordium_subset;1|malpighian_tubule_primordium;1|salivary_gland_primordium;4,brain_subset;2|salivary_gland;3|malpighian_tubule;1,NA
VT26333,chr3L,5990331,5992468,2137,correct,0,NA,NA,NA,NA,NA,NA
VT26337,chr3L,5998991,6001091,2100,correct,0,NA,NA,NA,NA,NA,NA
VT26338,chr3L,6000603,6002695,2092,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;2|brain_subset;3
VT26339,chr3L,6003575,6005746,2171,correct,0,NA,NA,trunk_mesoderm_anlage;1,NA,NA,NA
VT26340,chr3L,6005326,6007549,2223,correct,1,A-P_stripe;2,procephalic_ectoderm_anlage;2|ventral_nerve_cord_anlage;2,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT26341,chr3L,6007006,6009198,2192,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;2
VT26342,chr3L,6008683,6010780,2097,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1
VT26343,chr3L,6010371,6012637,2266,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;3,brain_broad;2|ventral_nerve_cord_broad;2
VT26346,chr3L,6016022,6018186,2164,correct,0,NA,NA,NA,NA,NA,NA
VT26347,chr3L,6019277,6021348,2071,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT26348,chr3L,6020649,6022768,2119,correct,0,NA,NA,NA,NA,NA,NA
VT26349,chr3L,6022003,6024134,2131,correct,0,NA,NA,NA,NA,NA,NA
VT26380,chr3L,6083296,6085390,2094,correct,0,NA,NA,NA,NA,NA,NA
VT26385,chr3L,6091189,6094250,3061,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;3
VT26386,chr3L,6094347,6096476,2129,correct,0,NA,NA,NA,NA,brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT26387,chr3L,6096044,6098211,2167,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;1|brain_subset;1|anterior_ventral_nerve_cord_subset;2
VT26389,chr3L,6099388,6101836,2448,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_broad;1,brain_broad;1|ventral_nerve_cord_broad;1|anterior_ventral_nerve_cord_broad;2,ventral_nerve_cord_broad;1|brain_subset;1
VT26390,chr3L,6101112,6103281,2169,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;2,ventral_nerve_cord_subset;3|brain_subset;3|peripheral_nervous_system;2
VT26391,chr3L,6102809,6104988,2179,correct,0,NA,NA,NA,NA,NA,NA
VT26392,chr3L,6104494,6106646,2152,correct,0,NA,NA,NA,NA,NA,NA
VT26394,chr3L,6107910,6110051,2141,correct,0,NA,brain_anlage;1,brain_anlage_subset;1,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,trunk_epidermis_subset;1|brain_subset;1|anterior_ventral_nerve_cord_subset;1,NA
VT26395,chr3L,6109575,6111771,2196,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT26396,chr3L,6111300,6113420,2120,correct,0,NA,NA,NA,NA,NA,brain_subset;1
VT26397,chr3L,6113038,6115331,2293,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,brain_subset;1|anterior_ventral_nerve_cord_subset;1
VT26468,chr3L,6257704,6259800,2096,correct,0,NA,NA,NA,NA,NA,NA
VT26477,chr3L,6273772,6276035,2263,correct,1,NA,NA,NA,NA,anterior_spiracle;2,anterior_spiracle;3
VT26523,chr3L,6359873,6362034,2161,correct,0,NA,NA,NA,NA,NA,NA
VT26537,chr3L,6383165,6385296,2131,correct,1,NA,NA,NA,hypopharynx_primordium;2,hypopharynx;2,hypopharynx;2
VT26543,chr3L,6393340,6395460,2120,correct,0,NA,NA,NA,NA,NA,NA
VT26561,chr3L,6450774,6452847,2073,correct,1,NA,NA,NA,clypeo-labral_primordium;3,clypeolabrum;4,head_subset;2
VT26571,chr3L,6469553,6471764,2211,correct,0,NA,NA,NA,NA,NA,NA
VT26599,chr3L,6520422,6522505,2083,correct,0,NA,NA,NA,NA,NA,NA
VT26646,chr3L,6617136,6619320,2184,correct,0,NA,NA,ventral_ectoderm_anlage;1|head_subset;1,NA,NA,NA
VT26647,chr3L,6618653,6620877,2224,correct,1,NA,NA,NA,NA,telson_subset;2,NA
VT26649,chr3L,6621927,6624114,2187,correct,0,NA,NA,NA,NA,yolk;1,yolk;1
VT26651,chr3L,6625997,6626636,639,correct,1,NA,anterior_endoderm_anlage;3|head_mesoderm_anlage;3,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,NA
VT26652,chr3L,6626887,6627503,616,correct,0,NA,NA,NA,brain_primordium_broad;1,NA,NA
VT26654,chr3L,6629757,6631894,2137,correct,0,NA,NA,NA,NA,NA,NA
VT26655,chr3L,6631493,6633625,2132,correct,0,NA,NA,NA,NA,head_subset;1,NA
VT26656,chr3L,6633098,6635295,2197,correct,0,NA,NA,NA,NA,NA,NA
VT26658,chr3L,6636592,6638810,2218,correct,0,NA,NA,NA,NA,NA,NA
VT26660,chr3L,6639989,6642103,2114,correct,0,NA,NA,NA,NA,NA,NA
VT26661,chr3L,6641711,6643825,2114,correct,0,NA,NA,NA,NA,NA,NA
VT26662,chr3L,6643405,6645506,2101,correct,0,NA,NA,NA,NA,NA,NA
VT26663,chr3L,6645073,6647175,2102,correct,1,NA,NA,NA,NA,yolk;2,lateral_epidermis_subset;2|yolk;2
VT26664,chr3L,6646707,6648872,2165,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;2|clypeolabrum;3,atrium;3
VT26665,chr3L,6648349,6650583,2234,correct,1,NA,NA,NA,NA,anal_pad;2,anal_pad;2
VT26666,chr3L,6650195,6652305,2110,correct,0,NA,NA,NA,NA,anal_pad;1,NA
VT26667,chr3L,6651845,6653996,2151,correct,0,NA,NA,NA,NA,NA,NA
VT26668,chr3L,6653583,6655646,2063,correct,1,NA,posterior_endoderm_anlage;3,anterior_endoderm_anlage;3|posterior_midgut_anlage;4,anterior_midgut_primordium;3|posterior_midgut_primordium;3|trunk_mesoderm_primordium;4,somatic_muscle;4,anterior_ventral_nerve_cord_subset;2
VT26669,chr3L,6655236,6657379,2143,correct,0,NA,NA,NA,NA,NA,NA
VT26680,chr3L,6675107,6677270,2163,correct,1,NA,dorsal_ectoderm_anlage_subset;2,dorsal_epidermis_anlage_subset;1,ventral_nerve_cord_primordium_subset;1|telson;3,ventral_nerve_cord_subset;1|telson_subset;3,ventral_nerve_cord_subset;1|telson_subset;3
VT26683,chr3L,6680380,6682640,2260,correct,1,NA,NA,NA,NA,NA,sensory_system_head;3
VT26692,chr3L,6698553,6701790,3237,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;2,muscle_system;3
VT26693,chr3L,6701945,6704145,2200,correct,1,NA,NA,NA,NA,NA,proventriculus;3
VT26697,chr3L,6709953,6712696,2743,correct,0,NA,NA,NA,NA,NA,NA
VT26699,chr3L,6714463,6716678,2215,correct,0,NA,NA,NA,NA,NA,NA
VT26700,chr3L,6716089,6718301,2212,correct,0,NA,NA,NA,NA,NA,NA
VT26701,chr3L,6717841,6720042,2201,correct,0,NA,NA,NA,NA,ventral_epidermis_subset;1,NA
VT26702,chr3L,6719552,6721688,2136,correct,1,trunk_mesoderm_AISN_broad;2|anterior_endoderm_AISN;2,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT26703,chr3L,6721214,6723300,2086,correct,0,NA,NA,NA,NA,NA,NA
VT26704,chr3L,6730203,6731875,1672,correct,0,NA,NA,NA,NA,NA,NA
VT26705,chr3L,6732075,6732792,717,correct,0,NA,NA,NA,NA,NA,NA
VT26720,chr3L,6759983,6762094,2111,correct,1,NA,ventral_ectoderm_anlage;2,tracheal_system_anlage;4,tracheal_system_primordium_broad;3|posterior_spiracle_specific_anlage;2,ventral_epidermis_subset;2|posterior_spiracle;2,head_epidermis_ventral_subset;2|telson_subset;2
VT26721,chr3L,6761714,6763819,2105,not_verified,1,NA,NA,NA,NA,NA,antenno-maxillary-labial_complex;3
VT26722,chr3L,6763504,6765592,2088,correct,0,NA,NA,NA,NA,NA,NA
VT26724,chr3L,6766986,6769093,2107,correct,0,NA,NA,NA,NA,NA,NA
VT26725,chr3L,6768705,6770834,2129,correct,1,NA,NA,NA,tracheal_system_primordium_broad;3,tracheal_system_broad;3,tracheal_system_broad;2
VT26726,chr3L,6770430,6772584,2154,correct,1,NA,NA,NA,posterior_spiracle_specific_anlage;2,lateral_epidermis_subset;3|posterior_spiracle;3|dorsal_epidermis_broad;3,head_epidermis_broad;4|trunk_epidermis_broad;4|posterior_spiracle;4|telson_broad;4
VT26728,chr3L,6776188,6778272,2084,correct,0,NA,NA,NA,NA,NA,NA
VT26729,chr3L,6777721,6779877,2156,correct,1,NA,NA,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;2,lateral_epidermis_primordium_subset;3|brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;4,lateral_epidermis_subset;3|ventral_nerve_cord_subset;3|brain_subset;3,NA
VT26732,chr3L,6787445,6789684,2239,correct,0,NA,NA,NA,NA,peripheral_nervous_system;1,ventral_nerve_cord_subset;1|peripheral_nervous_system;1
VT26733,chr3L,6789210,6791431,2221,correct,1,NA,NA,NA,NA,head_subset;3|trunk_epidermis_subset;1|head_epidermis_lateral_subset;3,head_subset;3|lateral_epidermis_subset;3|trunk_epidermis_subset;1
VT26735,chr3L,6792817,6794936,2119,correct,0,NA,NA,NA,NA,NA,proventriculus;1
VT26737,chr3L,6796276,6798438,2162,correct,1,NA,NA,NA,NA,NA,amnioserosa;3|dorsal_epidermis_subset;3
VT26739,chr3L,6799713,6801916,2203,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;3,trunk_epidermis_broad;5,trunk_epidermis_broad;5
VT26741,chr3L,6803270,6805446,2176,correct,0,NA,NA,NA,NA,head_subset;1,head_subset;1
VT26742,chr3L,6805044,6807234,2190,correct,1,NA,NA,NA,head_subset;2|lateral_epidermis_primordium_subset;3|ventral_epidermis_primordium_subset;3|dorsal_epidermis_primordium_subset;3,head_epidermis_subset;3|trunk_epidermis_subset;4,head_epidermis_subset;4|trunk_epidermis_subset;4
VT26744,chr3L,6808422,6810661,2239,correct,0,NA,NA,NA,NA,telson_subset;1,NA
VT26747,chr3L,6813800,6815919,2119,correct,1,NA,NA,mesectoderm_anlage;3,ventral_midline;2|brain_primordium_subset;2,NA,NA
VT26749,chr3L,6817279,6819356,2077,correct,1,NA,NA,ventral_epidermis_anlage_subset;3|dorsal_epidermis_anlage_broad;3|ventral_epidermis_anlage_broad;3,ventral_epidermis_primordium_broad;4|dorsal_epidermis_primordium_broad;4,ventral_epidermis_broad;4|dorsal_epidermis_broad;4,lateral_epidermis_subset;3|head_epidermis_subset;3
VT26750,chr3L,6818985,6821185,2200,correct,1,NA,NA,lateral_epidermis_anlage_subset;3,lateral_epidermis_primordium_subset;4|ventral_epidermis_primordium_subset;4|dorsal_epidermis_primordium_subset;4,lateral_epidermis_subset;4,lateral_epidermis_subset;3
VT26752,chr3L,6822467,6824604,2137,correct,1,NA,NA,hindgut_anlage;3,hindgut_proper_primordium;4,anterior_hindgut;4,hindgut;2|anterior_hindgut;4|esophagus;4
VT26753,chr3L,6824274,6826359,2085,correct,0,NA,NA,NA,lateral_epidermis_primordium_subset;1|ventral_epidermis_primordium_subset;1|dorsal_epidermis_primordium_subset;1,trunk_epidermis_subset;1,NA
VT26755,chr3L,6827755,6829851,2096,correct,1,NA,NA,mesectoderm_anlage;3,ventral_midline;3,ventral_midline;3,ventral_midline;2
VT26756,chr3L,6829432,6831615,2183,correct,0,NA,NA,NA,NA,lateral_epidermis_subset;1|ventral_epidermis_subset;1,lateral_epidermis_subset;1|ventral_epidermis_subset;1
VT26759,chr3L,6834695,6836817,2122,correct,0,NA,NA,NA,NA,NA,brain_subset;1
VT26761,chr3L,6838201,6840374,2173,correct,1,NA,NA,NA,brain_primordium_subset;3,brain_subset;3,brain_subset;3
VT26762,chr3L,6839906,6842111,2205,correct,0,NA,NA,NA,NA,NA,NA
VT26763,chr3L,6841681,6843804,2123,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;3
VT26765,chr3L,6845761,6847952,2191,correct,0,NA,NA,NA,NA,NA,NA
VT26768,chr3L,6855509,6857685,2176,correct,1,NA,NA,head_epidermis_lateral_anlage;3,head_subset;2|head_epidermis_lateral_primordium_subset;2,head_epidermis_lateral_subset;2,proventriculus;2
VT26769,chr3L,6857229,6859410,2181,correct,0,NA,NA,NA,lateral_epidermis_primordium_subset;1,lateral_epidermis_subset;1,NA
VT26771,chr3L,6860820,6862977,2157,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT26772,chr3L,6862493,6864783,2290,correct,1,NA,NA,NA,esophagus_primordium;3,esophagus;4,head_subset;3
VT26773,chr3L,6864351,6866525,2174,correct,0,NA,NA,NA,NA,NA,NA
VT26774,chr3L,6866158,6868287,2129,not_verified,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT26775,chr3L,6867929,6870043,2114,correct,0,NA,NA,NA,NA,NA,NA
VT26776,chr3L,6869705,6871867,2162,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;1,ventral_nerve_cord_subset;3|brain_subset;1
VT26778,chr3L,6873282,6875416,2134,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;3,brain_subset;3|macrophage;3
VT26779,chr3L,6875072,6877168,2096,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;2,ventral_nerve_cord_subset;3|brain_subset;3
VT26782,chr3L,6887946,6890147,2201,correct,0,NA,NA,NA,NA,NA,NA
VT26784,chr3L,6891390,6893545,2155,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT26785,chr3L,6893039,6895150,2111,correct,1,posterior;3|A-P_stripe;3,NA,NA,NA,NA,NA
VT26786,chr3L,6894717,6896823,2106,correct,1,NA,NA,head_mesoderm_anlage;2,NA,NA,ventral_nerve_cord_subset;1
VT26788,chr3L,6898061,6900163,2102,correct,1,NA,NA,lateral_epidermis_anlage_subset;3,head_subset;2|lateral_epidermis_primordium_subset;3,trunk_epidermis_subset;2,lateral_epidermis_subset;1
VT26789,chr3L,6899718,6901796,2078,correct,0,NA,NA,NA,NA,antenno-maxillary-labial_complex;1,antenno-maxillary-labial_complex;1
VT26791,chr3L,6902982,6905123,2141,correct,1,NA,NA,NA,NA,head_subset;2,ventral_nerve_cord_subset;3
VT26798,chr3L,6916731,6918916,2185,correct,0,NA,NA,NA,NA,brain_subset;1,brain_subset;1
VT26827,chr3L,6965501,6966043,542,not_verified,0,NA,NA,NA,NA,NA,NA
VT26828,chr3L,6966380,6967140,760,correct,0,NA,NA,NA,NA,NA,NA
VT26829,chr3L,6967379,6969885,2506,not_verified,1,NA,NA,NA,NA,trunk_epidermis_subset;1,dorsal_vessel;3|head_epidermis_subset;3|trunk_epidermis_subset;2
VT26830,chr3L,6972151,6973143,992,correct,1,NA,head_mesoderm_anlage;2,ubiquitous;2,ubiquitous;2|ventral_nerve_cord_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;1,brain_broad;2|ventral_nerve_cord_broad;1
VT26832,chr3L,6974998,6976653,1655,correct,1,NA,NA,NA,NA,visceral_muscle_subset;3,visceral_muscle_subset;3
VT26834,chr3L,6979547,6981806,2259,correct,0,NA,NA,NA,NA,NA,NA
VT26836,chr3L,6984897,6986221,1324,correct,0,NA,NA,NA,NA,NA,NA
VT26837,chr3L,6986401,6987150,749,correct,0,NA,posterior_endoderm_anlage;1,NA,NA,head_subset;1,NA
VT26839,chr3L,6988558,6990698,2140,correct,0,NA,NA,NA,NA,NA,NA
VT26840,chr3L,6990053,6992246,2193,correct,0,NA,NA,NA,NA,NA,NA
VT26841,chr3L,6991659,6993933,2274,correct,0,NA,NA,NA,NA,NA,NA
VT26842,chr3L,6993315,6995418,2103,correct,0,NA,NA,NA,NA,NA,NA
VT26844,chr3L,6996437,6998652,2215,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;2
VT26845,chr3L,6998029,7000232,2203,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT26846,chr3L,6999658,7001813,2155,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|proventriculus;3
VT26851,chr3L,7007211,7009422,2211,correct,0,NA,NA,NA,NA,NA,NA
VT26852,chr3L,7008794,7010917,2123,not_verified,0,NA,NA,NA,NA,NA,NA
VT26857,chr3L,7016794,7019025,2231,correct,0,NA,NA,NA,NA,NA,NA
VT26867,chr3L,7034566,7036862,2296,not_verified,1,NA,NA,ventral_epidermis_anlage_subset;2,ventral_epidermis_primordium_subset;2,ventral_epidermis_subset;2|head_epidermis_dorsal_subset;1,ventral_epidermis_subset;2
VT26868,chr3L,7036200,7038409,2209,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;1
VT26873,chr3L,7045506,7047706,2200,correct,0,NA,NA,NA,NA,NA,NA
VT26901,chr3L,7094960,7097148,2188,correct,1,NA,NA,NA,NA,tracheal_system_broad;2,tracheal_system_broad;2
VT26922,chr3L,7137778,7138756,978,correct,0,NA,NA,NA,NA,NA,NA
VT26925,chr3L,7144470,7146612,2142,correct,1,NA,NA,NA,NA,visceral_muscle_subset;3|peripheral_nervous_system;3|muscle_system;3,peripheral_nervous_system;3
VT26926,chr3L,7146270,7148356,2086,correct,0,NA,NA,NA,NA,NA,NA
VT26927,chr3L,7148070,7150169,2099,correct,1,NA,NA,brain_anlage_subset;1|ventral_nerve_cord_anlage_subset;2,brain_primordium_broad;3|ventral_nerve_cord_primordium_subset;3,brain_broad;3|ventral_nerve_cord_broad;2,NA
VT26929,chr3L,7151874,7154725,2851,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,midgut_broad;1|brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT26935,chr3L,7164901,7167304,2403,correct,0,NA,NA,NA,NA,brain_subset;1,NA
VT26953,chr3L,7197094,7199345,2251,correct,0,NA,NA,NA,NA,NA,NA
VT26989,chr3L,7262202,7262998,796,correct,0,NA,NA,NA,NA,NA,ventral_epidermis_subset;1
VT26990,chr3L,7263936,7265738,1802,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,amnioserosa;2|dorsal_vessel;2,amnioserosa;3|dorsal_vessel;3
VT26991,chr3L,7266468,7267659,1191,correct,1,posterior_endoderm_AISN;3,NA,NA,NA,NA,NA
VT26992,chr3L,7267645,7269898,2253,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT26993,chr3L,7269079,7271524,2445,correct,1,NA,NA,NA,NA,NA,sensory_system_head;3
VT26995,chr3L,7272745,7274949,2204,correct,0,NA,NA,NA,NA,NA,NA
VT26996,chr3L,7274244,7276342,2098,correct,0,NA,NA,NA,NA,NA,NA
VT26997,chr3L,7275671,7277837,2166,not_verified,0,NA,NA,NA,NA,NA,NA
VT26999,chr3L,7280014,7282317,2303,correct,0,NA,NA,NA,anterior_ventral_nerve_cord_primordium_subset;1,anterior_ventral_nerve_cord_subset;1,brain_subset;1|anterior_ventral_nerve_cord_subset;1|posterior_ventral_nerve_cord_subset;1
VT27000,chr3L,7281733,7283861,2128,correct,1,NA,NA,head_epidermis_ventral_anlage;2,hypopharynx_primordium;2,NA,NA
VT27001,chr3L,7283400,7285612,2212,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT27002,chr3L,7285200,7287403,2203,correct,0,NA,NA,NA,NA,NA,NA
VT27003,chr3L,7286883,7289105,2222,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT27004,chr3L,7288618,7290703,2085,correct,0,NA,NA,NA,NA,NA,NA
VT27005,chr3L,7290315,7292429,2114,correct,0,NA,NA,NA,NA,NA,NA
VT27007,chr3L,7293732,7295842,2110,correct,0,NA,NA,NA,NA,NA,NA
VT27008,chr3L,7295431,7297606,2175,correct,1,NA,NA,NA,NA,brain_subset;1,brain_subset;3
VT27009,chr3L,7297154,7299255,2101,correct,0,NA,NA,NA,NA,NA,NA
VT27010,chr3L,7298822,7301007,2185,correct,1,NA,NA,posterior_midgut_anlage;2,ventral_epidermis_primordium_subset;3|posterior_midgut_primordium;1,brain_subset;2|anterior_ventral_nerve_cord_subset;2,brain_subset;2|anterior_ventral_nerve_cord_subset;2
VT27011,chr3L,7300584,7302704,2120,correct,1,NA,NA,posterior_midgut_anlage;3,ventral_epidermis_primordium_subset;3|posterior_midgut_primordium;2,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2|brain_subset;1
VT27012,chr3L,7302329,7304428,2099,correct,1,NA,NA,NA,head_subset;2,head_subset;2,NA
VT27014,chr3L,7305715,7307818,2103,correct,1,NA,NA,NA,NA,NA,hemocyte;2|macrophage;2
VT27016,chr3L,7309160,7311281,2121,not_verified,0,NA,NA,NA,anterior_ventral_nerve_cord_broad;1,anterior_ventral_nerve_cord_broad;1,anterior_ventral_nerve_cord_broad;1
VT27104,chr3L,7471960,7474056,2096,correct,1,NA,NA,NA,head_subset;2,ventral_midline_glia;3,head_subset;3|ventral_midline_glia;1
VT27147,chr3L,7561851,7563967,2116,correct,1,NA,NA,NA,NA,NA,head_subset;3|pharynx;3
VT27158,chr3L,7587686,7589830,2144,not_verified,0,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,NA,NA
VT27160,chr3L,7590808,7592881,2073,correct,0,NA,NA,NA,NA,NA,NA
VT27161,chr3L,7592206,7594481,2275,correct,1,NA,NA,NA,NA,head_epidermis_lateral_subset;3,antenno-maxillary-labial_complex;4
VT27163,chr3L,7596551,7598647,2096,correct,0,NA,NA,NA,NA,NA,NA
VT27166,chr3L,7601355,7603572,2217,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;3|salivary_gland_primordium;3,muscle_system;3,head_subset;3
VT27168,chr3L,7604784,7607025,2241,correct,1,NA,NA,head_epidermis_lateral_anlage;3|ventral_epidermis_anlage_broad;4,ventral_epidermis_primordium_subset;4|head_epidermis_lateral_primordium_subset;3,head_subset;2|ventral_epidermis_subset;2,NA
VT27169,chr3L,7606397,7608575,2178,correct,1,NA,NA,ventral_epidermis_anlage_broad;3,ventral_epidermis_primordium_subset;2,NA,NA
VT27170,chr3L,7608076,7610196,2120,correct,0,NA,NA,NA,NA,NA,NA
VT27171,chr3L,7610669,7612802,2133,correct,1,NA,NA,NA,NA,NA,head_epidermis_subset;2|trunk_epidermis_subset;1|head_epidermis_dorsal_subset;4|dorsal_epidermis_subset;4
VT27174,chr3L,7615616,7617828,2212,correct,0,NA,NA,NA,NA,NA,NA
VT27175,chr3L,7617946,7618503,557,correct,0,NA,NA,NA,NA,NA,NA
VT27194,chr3L,7686686,7688861,2175,correct,0,NA,NA,NA,NA,NA,NA
VT27231,chr3L,7763080,7765193,2113,correct,0,NA,NA,NA,NA,NA,NA
VT27232,chr3L,7764806,7766949,2143,correct,0,NA,NA,NA,NA,NA,NA
VT27233,chr3L,7766621,7768720,2099,correct,0,NA,NA,NA,NA,NA,NA
VT27247,chr3L,7802298,7804496,2198,correct,1,NA,NA,NA,NA,NA,head_epidermis_broad;3|trunk_epidermis_broad;3|esophagus;3
VT27249,chr3L,7805315,7807568,2253,correct,0,NA,NA,NA,NA,NA,NA
VT27250,chr3L,7809204,7811586,2382,correct,0,NA,NA,NA,NA,NA,NA
VT27251,chr3L,7811085,7813343,2258,correct,1,NA,NA,NA,NA,NA,head_epidermis_broad;3|midgut_chamber;2|trunk_epidermis_subset;3|proventriculus;3|malpighian_tubule;3|foregut;3
VT27253,chr3L,7814803,7816921,2118,correct,0,NA,NA,NA,NA,NA,NA
VT27255,chr3L,7819495,7821763,2268,correct,0,NA,NA,NA,NA,NA,NA
VT27256,chr3L,7821434,7823692,2258,correct,0,NA,NA,NA,NA,NA,NA
VT27257,chr3L,7824445,7826843,2398,correct,0,NA,NA,NA,NA,NA,NA
VT27260,chr3L,7829897,7832109,2212,correct,1,NA,NA,NA,NA,ubiquitous;1,ubiquitous;3
VT27261,chr3L,7831750,7833929,2179,correct,0,NA,NA,NA,NA,NA,proventriculus;1
VT27262,chr3L,7833488,7835592,2104,correct,1,NA,NA,NA,hindgut_proper_primordium;2|posterior_midgut_primordium;3,hindgut;2|anal_pad;2|midgut_subset;4,midgut_chamber;4|hindgut;4|anal_pad;2
VT27263,chr3L,7835233,7837394,2161,correct,1,NA,NA,NA,NA,midgut_subset;4,midgut_chamber;3
VT27265,chr3L,7838859,7840953,2094,correct,1,NA,NA,head_subset;3|head_mesoderm_anlage;3,head_subset;3|hemocyte;3,head_subset;2|hemocyte;2,midgut_chamber;3|midgut_interstitial_cell;2
VT27266,chr3L,7840607,7842734,2127,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT27269,chr3L,7845890,7848126,2236,correct,1,NA,NA,NA,NA,ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;3
VT27271,chr3L,7849411,7851629,2218,correct,1,posterior_endoderm_AISN;3,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,anterior_endoderm_anlage;2|posterior_midgut_anlage;3,amnioserosa;3|anterior_midgut_primordium;3|posterior_midgut_primordium;3,amnioserosa;3|midgut_broad;2|dorsal_pouch;3,head_subset;3|dorsal_pouch;4
