geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background
Region4712	chr3L	19618229	19619212	Time	Down	None	None	0.560649973445236	-0.0492979075330632	-0.490832793245221	-0.949831654469609	Yes
Region4713	chr3L	19635150	19635981	Time	Up	None	None	1.6264680338938	-4.7451896246263	3.13881124957347	4.03919163993274	No
Region4716	chr3L	19642489	19642931	Time	Up	None	region 2954	-0.187111415158783	0.0380445692169858	-0.048982696221503	0.878923671188538	Yes
Region4719	chr3L	19687092	19687605	Toll10b	Up	None	None	0.141176066458601	0.100986855311606	-0.032694097709677	-0.665981672289628	Yes
Region4720	chr3L	19791248	19792174	Toll10b	Up	None	region 2987	-1.31708189665862	2.05303045211377	-1.11185814291888	0.0578012096598689	Yes
Region4720	chr3L	19791248	19792174	Toll10b	Up	None	region 2988	-1.31708189665862	2.05303045211377	-1.11185814291888	0.0578012096598689	Yes
Region4722	chr3L	19805872	19806170	Toll10b	Up	None	None	-0.844640820833183	1.67743169911451	-0.894092630543963	0.993808949864034	Yes
Region4723	chr3L	19807009	19807530	Gd7	Down	None	None	1.06386975968537	0.0500100292007419	-0.82778239859189	0.246196075494717	Yes
Region4724	chr3L	19817971	19818470	Gd7	Down	None	region 2991	-0.520737749433604	1.11266018176345	-0.208845203386312	0.815642833417349	Yes
Region4725	chr3L	19834077	19834470	Time	Up	None	None	-0.0522739815659012	0.725532657666243	-0.828037120332083	3.33342154441784	No
Region4726	chr3L	19836474	19836761	Toll10b	Up	None	None	0.158103765877665	0.025090270491544	-0.187628376735775	-0.510548712188368	Yes
Region4727	chr3L	19845122	19845483	Toll10b	Up	None	None	0.329583807250203	-0.324373435796895	0.152934198590213	-0.250192215784464	Yes
Region4728	chr3L	19861237	19861653	Gd7	Down	None	None	-0.195938477831058	0.637277603495116	0.197973719514934	-0.0576663137407491	Yes
Region4729	chr3L	19870730	19871407	Toll10b	Up	None	None	0.53738828849008	0.964588789003093	-1.47333433798662	0.712347721384244	Yes
Region4730	chr3L	19895383	19896016	Gd7	Down	None	None	-0.799780423379965	-1.13215666270302	1.93347730454699	-0.317488624160872	Yes
Region4730	chr3L	19895383	19896016	Gd7	Down	None	None	-0.407536994208665	-0.80190484443927	1.21754049744429	-0.317488624160872	Yes
Region4731	chr3L	19896276	19898251	Toll9	Up	None	None	-0.119356939400833	-0.610374682036038	0.654402049787064	0.00462641593764096	Yes
Region4732	chr3L	19898572	19898946	Gd7	Down	None	None	-1.15758985007613	0.563406757025298	0.846561294186395	-0.070599631878354	Yes
Region4733	chr3L	19899158	19899872	Gd7	Down	None	None	-0.859134564610736	0.0715236572301601	1.03444438885158	-0.098451508062506	Yes
Region4734	chr3L	19906820	19907672	Toll9	Up	None	None	1.74300364966438	-2.03349760097425	0.269389370195045	0.0593217966791904	Yes
Region4735	chr3L	19908125	19910701	Time	Up	None	None	-0.202862742865604	1.2879446193883	-0.95635132772764	0.928675111939245	Yes
Region4736	chr3L	19914837	19915320	Toll10b	Up	None	None	-1.45386738922087	1.67099756560225	-0.148590798554615	0.2923039138703	Yes
Region4737	chr3L	19922774	19923941	Toll10b	Up	None	None	2.15662511883378	0.109002089524149	-1.90243704038397	-1.14438803462236	No
Region4739	chr3L	19928293	19928677	Gd7	Down	None	None	1.82472723832749	0.51005973412667	-2.21949266880157	-0.825441157260263	Yes
Region4742	chr3L	19991685	19992195	Time	Down	None	None	-0.081495316843962	1.17093398117917	-1.051631300225	0.485400830456051	Yes
Region4743	chr3L	20006245	20006681	Time	Up	None	None	-0.173800287026063	0.0866544241919233	0.374865110806661	0.715110657091729	Yes
Region4747	chr3L	20226183	20226551	Gd7	Down	None	None	0.0396140108320019	0.416854266070843	-0.204973629058228	0.363152136956226	Yes
Region4748	chr3L	20241155	20241718	Time	Up	None	None	-0.439165463498371	0.769381238877013	-0.038600986049713	0.842780197618011	Yes
Region4749	chr3L	20242387	20242779	Toll10b	Up	None	None	0.526246936725368	1.35681604677502	-2.08411195243912	0.137713619911652	Yes
Region4751	chr3L	20301907	20302768	Time	Up	None	None	-1.3668764601938	2.05456546273073	-0.211021557665922	1.81591070733409	Yes
Region4752	chr3L	20309802	20310762	Gd7	Down	None	None	-0.771804055057663	1.00862004972556	-0.199715948276702	0.894667772929373	Yes
Region4753	chr3L	20313459	20313868	Time	Up	None	None	-1.11580240897103	0.274932311737364	0.875049630148921	1.79148037311519	Yes
Region4756	chr3L	20356739	20357023	Toll10b	Up	None	None	-2.004800616922	0.295527770981101	1.7836502164902	0.0504636269467641	Yes
Region4757	chr3L	20361244	20361692	Gd7	Down	None	None	-2.27219913079726	1.18287242498065	1.09692426695486	-1.02967340422413	Yes
Region4758	chr3L	20375676	20376512	Gd7	Down	None	None	-0.072886906137536	0.00226829223150901	0.232861900080472	-0.457712355476937	Yes
Region4758	chr3L	20375676	20376512	Gd7	Down	None	None	-1.28495543024509	0.511825591521446	0.78581953778426	-0.457712355476937	Yes
Region4759	chr3L	20384492	20384740	Toll10b	Up	None	None	-0.623714279876232	1.61083001908206	-0.812747748012634	-0.777709470773921	Yes
Region4763	chr3L	20400163	20401944	Gd7	Down	None	None	-1.4957481857176	-0.180344490501916	1.46455714347583	-1.39299983508722	Yes
Region4763	chr3L	20400163	20401944	Gd7	Down	None	None	-0.825520017677429	0.417221298103795	0.205158972070679	-1.39299983508722	Yes
Region4764	chr3L	20402514	20403471	Toll9	Up	None	region 3032	0.523836759785543	-1.44504868068049	1.24333777951126	-1.85984003761919	Yes
Region4764	chr3L	20402514	20403471	Toll9	Up	None	region 3032	-0.236113556025613	-1.41886232758398	1.90811685988725	-1.85984003761919	Yes
Region4765	chr3L	20405305	20405919	Toll9	Up	None	region 3032	-3.93412435378001	1.9474160570001	2.8352722204852	-1.9804128320623	No
Region4765	chr3L	20405305	20405919	Toll9	Up	None	region 3033	-3.93412435378001	1.9474160570001	2.8352722204852	-1.9804128320623	No
Region4766	chr3L	20435961	20436493	Gd7	Down	None	None	-1.24449301885856	-0.948748307771014	2.43853976625687	0.508069888884087	Yes
Region4769	chr3L	20452585	20453340	Gd7	Down	None	None	-2.01868571908276	1.68940338648014	0.542916351936254	0.685384119789108	Yes
Region4770	chr3L	20472820	20473516	Toll10b	Up	None	None	-1.19164722203139	3.08680788329837	-1.87244507622786	1.78847103393537	No
Region4774	chr3L	20516485	20516857	Toll9	Down	None	None	-0.342585970685603	-1.57452038193706	1.5613881109388	-1.06147336549678	Yes
Region4775	chr3L	20517260	20517839	Toll9	Up	None	None	0.435259005407836	-4.42717888589419	4.03421208749224	-1.60124468838633	No
Region4775	chr3L	20517260	20517839	Toll9	Up	None	None	0.527443078975082	-4.13472954602183	3.6329669634879	-1.60124468838633	No
Region4776	chr3L	20518414	20518692	Toll10b	Down	None	None	-0.267776618258625	-2.13940869792081	2.80916629241751	-0.046874801328896	Yes
Region4777	chr3L	20519146	20519545	Toll10b	Up	None	None	-0.055949952354151	-1.09622720516098	1.01759367659186	-0.112065665346162	Yes
Region4778	chr3L	20525937	20526793	Toll10b	Up	None	None	-0.0614626559775741	0.171193359628045	0.080004222860099	0.072266260415695	Yes
Region4778	chr3L	20525937	20526793	Toll10b	Up	None	None	0.903168225267783	-0.611618632859761	0.04908754169001	0.072266260415695	Yes
Region4793	chr3L	20769289	20769631	Toll10b	Up	None	None	-0.653493536337741	-0.01130687120219	0.51397156608919	-0.705493364875876	Yes
Region4794	chr3L	20770813	20771081	Toll10b	Up	None	None	-1.45348132620561	1.1091443483049	0.410047463439151	0.971074596981119	Yes
Region4795	chr3L	20771298	20772102	Gd7	Down	None	None	-1.45526921999129	0.602328028694877	1.08847788033077	0.801109990501293	Yes
Region4796	chr3L	20778004	20778349	Time	Up	None	None	2.24339530957005	-0.437769998561584	-1.66001968425644	0.409830188069974	Yes
Region4797	chr3L	20784425	20784607	Time	Down	None	None	-1.51320145902583	-1.43213801660911	2.85658844542265	-0.257439093161852	Yes
Region4798	chr3L	20785008	20786375	Time	Up	None	None	-0.508929828906301	0.375677649450309	0.191417994557456	0.917088663171236	Yes
Region4799	chr3L	20787943	20788272	Time	Up	None	None	-0.508598263476624	0.638510320710655	-0.0959942837358257	0.694423752550517	Yes
Region4803	chr3L	20798450	20798878	Time	Up	None	None	0.061077312764524	0.452166592656446	-0.240627144684296	1.1040597916108	Yes
Region4805	chr3L	20808916	20809927	Time	Up	None	None	-0.0532408491098283	0.513758904935035	-0.123663306353326	1.38434522485771	Yes
Region4806	chr3L	20841356	20841718	Time	Up	None	None	1.17360693885729	-1.52612579473236	0.255366197473093	-0.772777972549123	Yes
Region4812	chr3L	21008779	21009308	Gd7	Down	None	None	-1.88368730001061	0.404236060386495	1.31386286891406	0.126375133332083	Yes
Region4813	chr3L	21009529	21010159	Toll10b	Up	None	None	-2.32332456931064	0.943562423215712	1.15210950034042	0.513337382969319	Yes
Region4817	chr3L	21025089	21027555	Time	Up	None	None	-1.04183033290194	0.986312801506745	0.0390922067858962	1.04881590380993	Yes
Region4818	chr3L	21027770	21028287	Time	Up	None	None	-1.26170000564334	1.15510266003572	0.651438002832966	0.224560416093681	Yes
Region4819	chr3L	21031706	21032082	Time	Up	None	None	-0.453994627161709	0.726000280553454	-0.060801172061863	-0.153003098329789	Yes
Region4822	chr3L	21047145	21048218	Gd7	Down	None	None	-1.59583805958389	3.57648291871655	-1.92581343190241	1.40943467700131	No
Region4824	chr3L	21066227	21067139	Toll9	Up	None	None	-3.23830493023473	-1.43709678897627	5.72978032562438	0.895528651252276	No
Region4824	chr3L	21066227	21067139	Toll9	Up	None	None	-2.93021547764082	-0.382759931035436	4.30533467803266	0.895528651252276	No
Region4825	chr3L	21067373	21068132	Toll9	Up	None	None	-0.329972988442095	-1.52191102937368	2.18250579351282	0.4065897011505	Yes
Region4825	chr3L	21067373	21068132	Toll9	Up	None	None	-3.31164765023388	-2.432469188685	5.88969735729126	0.4065897011505	No
Region4826	chr3L	21068705	21069095	Toll9	Up	region 601	None	-7.18407360385933	-1.28264811971094	9.00212444195311	0.0840350891609114	No
Region4828	chr3L	21131518	21131996	Gd7	Down	None	None	0.833146920774788	-1.39976386999498	0.449399264966444	-2.37848798167415	Yes
Region4829	chr3L	21135719	21136268	Toll10b	Up	None	None	-2.05153335697859	1.86904822049874	0.056582866320592	0.577517551651791	Yes
Region4830	chr3L	21144865	21145250	Time	Down	None	None	6.03621424185783	-3.32723696152074	-3.33130851628891	-8.65560500813618	No
Region4831	chr3L	21145712	21146550	Time	Down	None	None	5.71520246342115	-3.74683787674437	-3.25372561849173	-11.0385972396957	No
Region4831	chr3L	21145712	21146550	Time	Down	None	None	5.98202838301936	-3.92763232028202	-3.30103597674645	-11.0385972396957	No
Region4832	chr3L	21175524	21176747	Gd7	Down	None	None	0.00955927463034567	-0.138232314736807	0.118536520083589	-1.09956273791451	Yes
Region4834	chr3L	21196544	21196998	Toll10b	Up	None	None	-0.492783377949547	0.141433691558083	0.38489157634967	0.077770917538122	Yes
Region4836	chr3L	21216614	21217139	Toll10b	Up	None	None	-1.14341574166608	1.03016051549742	0.445840282006623	1.05472914569355	Yes
Region4839	chr3L	21281206	21281641	Gd7	Down	None	None	-2.10485970587577	-0.174098509202414	2.50480914237221	1.27903256919654	Yes
Region4840	chr3L	21285599	21286782	Gd7	Down	None	None	-1.31341467603512	1.89513056704765	-0.54391245918719	0.689492260372431	Yes
Region4842	chr3L	21317374	21318255	Gd7	Down	None	region 3079	-1.41969239617582	1.4348963322883	-0.119438626383576	0.00926922937132402	Yes
Region4842	chr3L	21317374	21318255	Gd7	Down	None	region 3080	-1.41969239617582	1.4348963322883	-0.119438626383576	0.00926922937132402	Yes
Region4843	chr3L	21335093	21335407	Time	Up	None	None	-1.80467716096104	1.76612710220013	0.204353710005178	1.02585819189764	Yes
Region4844	chr3L	21343421	21343846	Toll10b	Up	None	None	-1.19567629692127	0.625339560606338	0.389617534086057	0.514943932393502	Yes
Region4845	chr3L	21346386	21347404	Toll9	Down	None	region 3090	0.44427851792804	1.38646435746916	-2.0554459449056	-1.40423778716635	No
Region4845	chr3L	21346386	21347404	Toll9	Down	None	region 3091	0.44427851792804	1.38646435746916	-2.0554459449056	-1.40423778716635	No
Region4845	chr3L	21346386	21347404	Toll9	Down	None	region 3092	0.44427851792804	1.38646435746916	-2.0554459449056	-1.40423778716635	No
Region4845	chr3L	21346386	21347404	Toll9	Down	None	region 3093	0.44427851792804	1.38646435746916	-2.0554459449056	-1.40423778716635	No
Region4846	chr3L	21432909	21433619	Time	Up	None	None	-1.73281112561217	0.22385697362597	1.68963465530912	0.973580990062926	Yes
Region4846	chr3L	21432909	21433619	Time	Up	None	None	-1.20184896791804	1.20402233855881	0.14233759524844	0.973580990062926	Yes
Region4847	chr3L	21445662	21446043	Toll10b	Up	None	None	-1.32555635415873	0.811539960371064	0.678991178630309	1.32091335399824	Yes
Region4859	chr3L	21507291	21507725	Time	Up	None	None	0.263180860775549	1.14455523573205	-1.2811151537375	0.854598043479427	Yes
Region4860	chr3L	21515368	21515726	Toll9	Down	None	None	1.89426730909229	0.839824649171787	-3.21859188989514	-1.39000362585494	No
Region4861	chr3L	21516139	21516426	Gd7	Down	None	None	-0.752412168831766	1.27324810756708	-0.434771114581858	0.748724126216796	Yes
Region4862	chr3L	21517023	21517449	Time	Up	None	None	-0.635368949328256	0.517789691895375	0.125891401454847	0.183691752085942	Yes
Region4863	chr3L	21523248	21523591	Gd7	Down	None	None	-0.139955809995147	0.170987565088313	0.176575300210479	-0.617087560969574	Yes
Region4864	chr3L	21533438	21533802	Gd7	Down	None	None	-0.0139440586428541	1.37457498266409	-1.117859440122	0.292121828893673	Yes
Region4865	chr3L	21536882	21537296	Gd7	Down	None	None	-0.777769848706648	1.07122217537025	-0.265034469726271	0.602013341450554	Yes
Region4866	chr3L	21539187	21540203	Time	Up	None	None	-0.788302520283144	0.979769206606369	-0.0497411229586603	0.680110559623038	Yes
Region4867	chr3L	21554749	21555105	Toll10b	Up	None	None	-1.52137870634974	1.11572030381864	0.551365218580242	0.741280236314876	Yes
Region4871	chr3L	21635254	21635749	Gd7	Up	None	None	6.12246577864914	-2.40800963903718	-4.07328021863422	0.618145707434568	No
Region4872	chr3L	21640710	21641274	Time	Up	None	None	-0.564761505113966	-0.825323353548265	1.55888618962176	2.8101985441066	Yes
Region4878	chr3L	21727464	21727922	Toll10b	Up	None	None	-4.25551493101411	9.43902185693089	-5.01609751115931	1.7236697184472	No
Region4879	chr3L	21728295	21729039	Gd7	Down	None	None	-1.73363738451562	2.99550485314186	-0.98755941386362	0.793761661988102	Yes
Region4883	chr3L	21823396	21823695	Toll9	Up	None	None	-0.849249536795901	0.723741283881361	0.476444201940163	-0.0396701051172472	Yes
Region4884	chr3L	21824733	21825254	Time	Up	None	None	-1.63958841277008	1.51719469060458	0.373135996376986	1.30730181334976	Yes
Region4885	chr3L	21832513	21833027	Gd7	Down	None	None	-1.73164445689126	2.09664317183662	-0.107869710042369	0.46433658883182	Yes
Region4887	chr3L	21879247	21879882	Time	Up	None	None	-0.873537763990078	1.33824918375597	-0.269042826384954	1.75949417697382	Yes
Region4888	chr3L	21880217	21880870	Time	Up	None	None	-2.0310733339162	1.92934540532574	0.342629271656529	2.87524932249807	Yes
Region4890	chr3L	21941540	21941929	Time	Up	None	None	-2.12990728140122	0.483699864867721	2.1664817052198	1.39237858839128	Yes
Region4893	chr3L	22065685	22067137	Time	Down	None	None	1.99849155979799	-1.05138654637216	-1.09003343978633	-4.88088685587711	No
Region4894	chr3L	22067739	22068363	Time	Down	None	None	2.69287091354182	-1.36563078765754	-1.50247223817897	-2.71939167931549	No
Region4895	chr3L	22071546	22072031	Toll10b	Up	None	None	0.14691726598955	1.31473902268872	-1.29692864835509	0.381691821307796	Yes
Region4896	chr3L	22075528	22076325	Time	Up	None	None	0.099485399826754	2.03298469021228	-1.9343160913655	0.843280980374712	Yes
Region4904	chr3L	22163275	22163843	Toll10b	Down	None	None	0.518901946746584	-1.30491460922315	1.29037647203274	-0.282281325240032	No
Region4911	chr3L	22262577	22263105	Toll10b	Up	None	None	-0.65173062212607	-0.297172155212183	1.13358826597477	-0.572484655132244	Yes
Region4912	chr3L	22266388	22266777	Toll10b	Up	None	None	0.596549421939885	2.96701934985763	-3.02529212153061	0.085492884559364	No
Region4913	chr3L	22267166	22268101	Toll9	Up	None	None	0.161172877278528	0.16250890733611	-0.0770231468223587	-0.163332883030784	Yes
Region4914	chr3L	22288530	22288941	Time	Up	None	None	-2.36455570437387	2.73335921154589	0.0064099951337398	1.3653235931278	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3136	-0.0510177153458719	-1.19334929836846	1.1549758469896	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3137	-0.0510177153458719	-1.19334929836846	1.1549758469896	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3138	-0.0510177153458719	-1.19334929836846	1.1549758469896	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3139	-0.0510177153458719	-1.19334929836846	1.1549758469896	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3136	0.127250390734509	-0.5584005635009	0.303770485891796	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3137	0.127250390734509	-0.5584005635009	0.303770485891796	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3138	0.127250390734509	-0.5584005635009	0.303770485891796	-0.174437019546903	Yes
Region4920	chr3L	22399867	22401636	Time	Up	None	region 3139	0.127250390734509	-0.5584005635009	0.303770485891796	-0.174437019546903	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3138	0.238175564015898	-1.33814583899316	1.22982753821774	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3139	0.238175564015898	-1.33814583899316	1.22982753821774	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3140	0.238175564015898	-1.33814583899316	1.22982753821774	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3141	0.238175564015898	-1.33814583899316	1.22982753821774	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3138	0.0170311643852729	-1.3086715793061	1.39957655754673	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3139	0.0170311643852729	-1.3086715793061	1.39957655754673	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3140	0.0170311643852729	-1.3086715793061	1.39957655754673	-1.16886268292572	Yes
Region4921	chr3L	22402684	22404120	Toll9	Up	None	region 3141	0.0170311643852729	-1.3086715793061	1.39957655754673	-1.16886268292572	Yes
Region4922	chr3L	22406894	22408290	Gd7	Down	None	region 3142	-1.83706658420669	0.0750506508132223	1.62080481117742	0.490070981322629	Yes
Region4922	chr3L	22406894	22408290	Gd7	Down	None	region 3143	-1.83706658420669	0.0750506508132223	1.62080481117742	0.490070981322629	Yes
Region4934	chr3L	22717042	22717473	Time	Up	None	None	-1.27727194574684	1.24319779093849	0.103275236735021	0.795457961105754	Yes
Region4936	chr3L	22724294	22724842	Toll10b	Up	region 445	None	-2.92659085117524	8.06030318123255	-5.71839092434153	-0.698474667962761	No
Region4937	chr3L	22727884	22728365	Time	Up	None	None	-1.36037976449404	0.961841160679553	0.62797998657106	1.04016193795044	Yes
Region4938	chr3L	22741043	22742077	Time	Up	None	None	-0.751608325566131	0.468725650919032	0.535274541343371	0.920010894259898	Yes
Region4939	chr3L	22749172	22749622	Gd7	Up	None	None	1.62791772040304	-0.866967896349958	-0.710156050285604	-1.08912502144609	Yes
Region4940	chr3L	22773330	22773941	Time	Up	None	None	0.129509283748592	0.557368722983002	-0.362117213323965	1.36105986981336	Yes
Region4941	chr3L	22782361	22783409	Toll10b	Down	None	None	5.94738156098371	-6.60313618293335	1.30549620776314	-0.712581410429053	No
Region4946	chr3L	22863594	22864945	Time	Up	None	region 3154	1.22375877953751	-0.899881653432429	-0.173882325982505	0.826534657491293	Yes
Region4946	chr3L	22863594	22864945	Time	Up	None	region 3155	1.22375877953751	-0.899881653432429	-0.173882325982505	0.826534657491293	Yes
Region4947	chr3L	22867942	22868400	Toll10b	Up	None	None	-0.825833604112596	0.393386247271677	0.332012117926042	1.35853603420697	Yes
Region4948	chr3L	22871971	22872330	Time	Up	None	None	-0.0300096776488507	0.714961137787445	-0.580000590417851	1.50892113502286	Yes
Region4949	chr3L	22877996	22878317	Gd7	Down	None	None	-0.6043263438135	2.13376345544193	-1.1551136566402	0.25682916665287	Yes
Region4950	chr3L	22878686	22879617	Time	Up	None	None	-0.217097088658688	1.38289922423534	-0.985579495964562	1.07782085597667	Yes
Region4953	chr3L	22943433	22943860	Toll10b	Up	None	None	-6.23021383005188	14.574228706965	-9.40287784656307	2.60259021499541	No
Region4953	chr3L	22943433	22943860	Toll10b	Up	None	None	-6.39116590253307	13.7931576017075	-8.40899765785825	2.60259021499541	No
Region4954	chr3L	22945174	22945923	Toll10b	Up	None	None	-1.92917776290478	5.85737474455444	-4.69661474500226	0.635481917463382	No
Region4955	chr3L	22947886	22948903	Time	Up	region 446	None	-3.87596360491544	7.50732964868534	-3.78874502017385	3.52916627924386	No
Region4967	chr3L	23279507	23279993	Gd7	Up	None	None	1.29293803773404	-0.574566698111773	-0.597146196349664	-0.406222121472781	Yes
Region4968	chr3L	23343294	23343884	Toll9	Up	None	None	-2.11157642872484	-0.899248160084658	3.31423467959748	-0.679486842188711	Yes
Region4970	chr3L	23580519	23580964	Gd7	Up	None	None	1.91940563167952	-1.48706374086604	-0.473122048539857	1.42587148603178	Yes
Region4976	chr3L	24231394	24231840	Toll10b	Up	None	None	-1.55706348357115	3.74587766928466	-2.23011991092726	-0.044762780607849	No
Region4983	chr3L	25117985	25118459	Gd7	Up	None	None	3.16256594598818	-1.60363099491227	-2.05666935892787	-1.52108401746566	No
Region4988	chr3L	25217079	25217542	Toll10b	Down	region 173	None	4.0838824603578	-5.86488785260896	2.59094175311412	0.978054210087144	No
Region4989	chr3L	25224157	25224593	Toll10b	Down	None	None	3.78392925203761	-4.61585692899125	1.53394028854744	1.02710092430634	No
Region5003	chr3L	26013965	26014429	Time	Up	None	None	-2.41000293740294	-2.3734306016202	4.5258459731003	0.898950436010324	No
Region5016	chr3L	27358767	27359094	Gd7	Up	None	None	4.17174845632915	-3.56378446839707	-0.591933458100432	-0.619786728271341	No
Region5065	chr3R	2025976	2026443	Gd7	Down	None	None	-2.56002821016789	1.74647959260009	1.49622785452079	-0.742866948057555	Yes
Region5068	chr3R	2038015	2038635	Gd7	Down	None	None	-2.15204756346533	1.64913790257289	1.26225547841624	-0.780372899333987	No
Region5071	chr3R	2052978	2053555	Gd7	Down	None	None	-3.37660457359157	3.97777590317288	-0.372443497729325	-1.18448790189542	No
Region5072	chr3R	2064445	2064993	Toll9	Up	None	None	-0.557219250001294	-0.0535898581330894	1.22027685117987	-1.14573895697301	Yes
Region5073	chr3R	2069277	2069852	Gd7	Down	None	None	-2.90370991141523	3.69781252661985	-0.610140744904397	-1.11691042917548	No
Region5104	chr3R	3734609	3734960	Time	Up	None	None	-0.688243989211548	0.573080634868907	0.525684007255995	1.02075475040461	Yes
Region5109	chr3R	4174286	4176183	Toll10b	Down	None	None	4.83099440627825	-5.52589113868847	0.981634831725859	-1.99824544201856	No
Region5110	chr3R	4196978	4197498	Gd7	Up	None	None	3.95721357624127	-0.120280943113871	-4.13095310815785	-0.74650335686111	No
Region5113	chr3R	4220759	4221278	Time	Up	None	None	-0.409614053061017	1.64775614829031	-1.22086177008681	1.10850508177433	Yes
Region5114	chr3R	4232073	4232397	Toll10b	Up	None	None	-0.972397702954065	1.29864700417171	-0.025652490990127	0.079184858533377	Yes
Region5116	chr3R	4311557	4311903	Time	Down	None	None	1.46782835402914	0.00750367158281595	-0.981096682826358	-2.03420063292212	No
Region5117	chr3R	4319496	4319944	Time	Up	None	None	0.410538998775145	0.14650832448387	-0.296082291815657	1.21370278637573	Yes
Region5118	chr3R	4333701	4334287	Toll9	Up	None	None	-0.069190103335295	0.980414224796993	-0.738516329994768	0.344818237942031	Yes
Region5119	chr3R	4337421	4338083	Time	Up	None	None	-0.98444026007332	-0.194654237432859	1.36721820809303	1.01643984902256	Yes
Region5126	chr3R	4381132	4381527	Time	Up	None	None	-0.625362978489528	0.00477941066324095	0.856057248550338	1.4172608135685	Yes
Region5127	chr3R	4387511	4387986	Toll9	Down	None	None	0.793830145653004	2.92584386476011	-4.24491607637708	0.484203534754567	No
Region5129	chr3R	4399746	4400097	Time	Up	None	None	-0.402287083307493	0.289063011776891	0.36529606748942	1.07350972934767	Yes
Region5130	chr3R	4400365	4400863	Time	Up	None	None	1.17352526524283	0.184743759859075	-0.978052814800874	0.836801847469389	Yes
Region5131	chr3R	4402913	4404173	Gd7	Down	None	None	0.127351221359026	0.248007559799464	-0.089189866652199	0.563948836981345	Yes
Region5133	chr3R	4428997	4429484	Time	Up	None	None	-0.957667532793978	3.12751111914544	-2.18792697237305	2.00071118160545	No
Region5134	chr3R	4433432	4434186	Toll10b	Up	None	None	0.707342013654191	1.03902927199939	-1.66517574546498	-0.426048560333472	Yes
Region5135	chr3R	4437112	4437586	Gd7	Down	None	None	-0.605287000668603	1.26412159526762	-0.46826917024062	1.57197270868936	Yes
Region5136	chr3R	4452309	4454113	Time	Up	None	region 3190	-1.21725940656655	3.46769171817023	-2.34145310175399	1.63670394039733	No
Region5136	chr3R	4452309	4454113	Time	Up	None	region 3191	-1.21725940656655	3.46769171817023	-2.34145310175399	1.63670394039733	No
Region5136	chr3R	4452309	4454113	Time	Up	None	region 3192	-1.21725940656655	3.46769171817023	-2.34145310175399	1.63670394039733	No
Region5136	chr3R	4452309	4454113	Time	Up	None	region 3190	-1.16608758389686	2.17941823024707	-0.990998847477664	1.63670394039733	Yes
Region5136	chr3R	4452309	4454113	Time	Up	None	region 3191	-1.16608758389686	2.17941823024707	-0.990998847477664	1.63670394039733	Yes
Region5136	chr3R	4452309	4454113	Time	Up	None	region 3192	-1.16608758389686	2.17941823024707	-0.990998847477664	1.63670394039733	Yes
Region5141	chr3R	4478215	4478971	Time	Up	None	None	-0.176358178675039	1.48417544732228	-1.03596837633311	2.11892659841683	Yes
Region5148	chr3R	4613631	4614061	Gd7	Up	None	None	6.53056354076318	-8.34592580618742	0.998823800659321	-4.20628069828996	No
Region5151	chr3R	4639339	4640516	Time	Down	None	None	3.06400586790467	-1.03804652274964	-2.59957147897299	-5.4361938578879	No
Region5152	chr3R	4641856	4642264	Time	Up	None	None	0.163169686651653	1.58803248388451	-1.37973426689883	0.115042231901362	Yes
Region5153	chr3R	4649165	4650331	Gd7	Down	None	None	-0.790319213909283	2.12017777787979	-1.43348459338482	1.14035253982867	No
Region5154	chr3R	4659392	4660286	Toll9	Up	None	None	1.17022388597395	-2.24899577260068	1.29200920498441	0.253209820104557	Yes
Region5154	chr3R	4659392	4660286	Toll9	Up	None	None	1.03585555099214	-3.25754881236504	2.50834509218185	0.253209820104557	Yes
Region5155	chr3R	4662709	4663291	Toll10b	Down	None	None	2.97171687655837	-8.56750795178187	6.55031937138444	-1.71690064867314	No
Region5156	chr3R	4713862	4714409	Toll9	Down	None	None	0.297427998887563	0.109040337112965	-0.488339688102104	0.794651922019907	Yes
Region5159	chr3R	4748797	4749167	Time	Up	None	None	-1.37991819958168	1.7638424354055	-0.54799956670438	1.79043014739191	Yes
