geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time
Region4133	chr3L	12081575	12082105	Time	Up	NA	NA	-0.87388576958388	-0.357105653243346	1.31656271730725	1.62140830296218
Region4137	chr3L	12118282	12118587	Gd7	Down	NA	NA	0.773498157470294	-0.731244863464933	0.139116206507205	-0.059153658410802
Region4138	chr3L	12120084	12120390	Toll10b	Up	NA	NA	0.035565467563478	0.729080237040365	-0.903854865043737	-0.459628776346991
Region4139	chr3L	12124110	12125384	Toll10b	Up	NA	region 2517	-1.5763647660698	2.32521447620209	-1.07469606698521	1.05833876829795
Region4139	chr3L	12124110	12125384	Toll10b	Up	NA	region 2518	-1.5763647660698	2.32521447620209	-1.07469606698521	1.05833876829795
Region4140	chr3L	12131969	12132468	Time	Up	NA	NA	-0.326826002511102	-0.506510964715119	1.04409200032299	1.27369856918754
Region4141	chr3L	12138158	12138618	Time	Up	NA	NA	0.167238922257747	0.197233505503352	-0.379457813321023	0.951339851629933
Region4142	chr3L	12145753	12146076	Toll10b	Up	NA	NA	-0.989041932519987	0.869790076056693	-0.035054957145433	-0.694173496284029
Region4143	chr3L	12146371	12146769	Time	Up	NA	NA	-1.08656078582328	0.058451204620662	1.25147634083183	1.10500559626306
Region4145	chr3L	12266590	12266980	Time	Up	NA	NA	-0.627402523855341	0.336044821786639	0.338608410831119	1.06834228121718
Region4146	chr3L	12271059	12271429	Toll9	Down	NA	NA	-0.401482475345306	-0.112650711179055	0.298520868273473	0.152671413854565
Region4147	chr3L	12276961	12277944	Toll9	Down	NA	region 2526	1.09486051889355	0.039868833164347	-1.25327358166763	0.485131940920861
Region4147	chr3L	12276961	12277944	Toll9	Down	NA	region 2527	1.09486051889355	0.039868833164347	-1.25327358166763	0.485131940920861
Region4147	chr3L	12276961	12277944	Toll9	Down	NA	region 2526	0.230053677863889	-0.161372924371581	-0.240426133782356	0.485131940920861
Region4147	chr3L	12276961	12277944	Toll9	Down	NA	region 2527	0.230053677863889	-0.161372924371581	-0.240426133782356	0.485131940920861
Region4151	chr3L	12414536	12415010	Toll9	Up	NA	NA	-0.338681223542685	1.05557682773199	-1.00019727759899	0.425983906962149
Region4152	chr3L	12417377	12417662	Toll10b	Up	NA	NA	0.326716371055715	-0.075323715197981	-0.296086085557787	1.81811253319595
Region4157	chr3L	12504070	12504682	Time	Up	NA	NA	-1.3928200553086	0.288714408876689	1.10862925395915	0.804392874922797
Region4158	chr3L	12505877	12506502	Toll9	Up	NA	NA	-1.96293039880447	-0.831739245488502	4.03417527922572	-1.5129742602614
Region4159	chr3L	12514458	12515350	Time	Up	NA	NA	-0.603938628693362	0.138772532082083	0.499151915926582	0.635129665416764
Region4160	chr3L	12523599	12524101	Time	Down	NA	NA	0.507708511513722	-0.415931373802173	-0.464030216113186	-1.41570811572553
Region4161	chr3L	12526209	12526813	Gd7	Down	NA	NA	-0.739342383927896	0.251702831701058	0.521455516247099	-0.64833479500691
Region4162	chr3L	12529631	12530305	Time	Up	NA	NA	1.03855429900061	-2.11723117008081	1.6312988625023	0.854557049201166
Region4163	chr3L	12534442	12534851	Toll9	Down	NA	NA	0.133162543878498	0.0248744485353038	-0.436624448665354	0.568846070186532
Region4165	chr3L	12572261	12572741	Toll9	Up	NA	NA	-1.50242925269631	-0.646782327546459	2.52733907821422	-0.110607918252554
Region4186	chr3L	12804327	12805247	Time	Up	NA	NA	-0.579361101076077	1.2980381469839	-0.761786327291213	0.698891381936106
Region4187	chr3L	12806081	12806610	Time	Up	NA	NA	-1.1702873590257	1.70103494214482	-0.455107627549094	1.34148239761536
Region4189	chr3L	12849713	12850212	Toll9	Down	NA	NA	1.43343760674653	-0.70184437450778	-1.05725954062427	0.175094749315442
Region4191	chr3L	13022234	13022871	Time	Up	NA	NA	-1.20888611068395	0.685328970345826	0.594786200013637	1.2946436247284
Region4192	chr3L	13023151	13023555	Time	Up	NA	NA	-0.0593508244907868	0.985813826276818	-1.20662898779564	0.97385640012408
Region4195	chr3L	13036623	13037248	Time	Up	NA	NA	-0.844820646179097	0.952154066968951	-0.262046963038169	0.905822026318883
Region4196	chr3L	13041509	13042096	Time	Up	NA	region 2604	-0.394645609124009	0.375177930853113	0.165874871934739	0.940868682547894
Region4197	chr3L	13044306	13044946	Toll10b	Up	NA	NA	-1.23658716280853	1.88535124760612	-0.900139159017416	0.993353159283244
Region4198	chr3L	13046846	13047151	Time	Up	NA	NA	-1.77463324189255	1.27894378249041	0.250870056687643	0.930896596376411
Region4199	chr3L	13049354	13050269	Time	Down	region 592	NA	-0.091258728686864	-3.08773509789726	4.20749760454487	-1.76961016967086
Region4213	chr3L	13113700	13114522	Time	Up	NA	NA	-1.59735026788935	0.877811831015645	0.846801095009625	1.49149016037153
Region4225	chr3L	13378040	13379105	Time	Down	NA	NA	3.12984621918769	2.47360564763536	-6.57200516682564	-11.9607426242703
Region4225	chr3L	13378040	13379105	Time	Down	NA	NA	2.69560496947054	1.24841616386669	-4.80313702273999	-11.9607426242703
Region4226	chr3L	13387533	13387956	Toll10b	Up	NA	NA	-0.268660350738068	0.596417928886252	-0.381013653705599	-0.315866622674746
Region4235	chr3L	13412734	13413144	Toll9	Down	NA	NA	-0.00233023018266205	0.340654404180132	-0.451285175234169	-0.230860254313014
Region4236	chr3L	13442434	13442930	Toll9	Down	NA	NA	-0.524532401611427	-0.170712223120008	0.639698978127434	-0.370989942636112
Region4239	chr3L	13486067	13486396	Toll9	Down	NA	NA	-0.107890214846976	0.472991194817186	-0.29322365458926	0.570503082767066
Region4240	chr3L	13486628	13487100	Time	Up	NA	NA	-0.954822772500042	0.365310285053207	0.722806360495455	0.268086455048373
Region4242	chr3L	13502515	13503001	Time	Up	NA	NA	-1.30411916261968	-0.619485250425335	2.04264297020423	0.220494639229617
Region4243	chr3L	13513106	13513616	Time	Up	NA	NA	-0.110002990391847	-1.11852540440266	1.47751180227672	1.53963626111419
Region4259	chr3L	13925067	13925683	Toll9	Up	NA	NA	1.29942531818638	-5.19190125569081	4.82252571598239	-1.32192803518596
Region4260	chr3L	13928711	13929743	Time	Down	NA	NA	0.840570923863326	-0.846117273971635	0.251367099979965	-1.24223325826551
Region4260	chr3L	13928711	13929743	Time	Down	NA	NA	1.24066189001981	-0.255942910783228	-0.774488719126381	-1.24223325826551
Region4262	chr3L	13964431	13965614	Time	Up	NA	NA	-0.749900517567262	0.160588475707802	0.574306689003289	0.92410369614077
Region4262	chr3L	13964431	13965614	Time	Up	NA	NA	-0.918951566054033	0.265588561692001	0.610476326872997	0.92410369614077
Region4265	chr3L	14001922	14002503	Time	Up	NA	NA	-0.964243944239754	1.2254341789632	-0.332979375209488	2.44433997879196
Region4266	chr3L	14002730	14003222	Time	Up	NA	NA	-0.756561703805702	0.731374296241536	-0.033183406726902	1.05312938671413
Region4267	chr3L	14003572	14004436	Time	Up	NA	NA	-0.704871382091048	0.983336743139198	-0.413632939135681	0.596826949291739
Region4268	chr3L	14028460	14029209	Time	Up	NA	NA	-0.734377221694369	-0.262507784002362	1.18429911904209	-0.0248645239496309
Region4269	chr3L	14031091	14032399	Toll9	Up	NA	NA	-0.29220709961611	-0.276012235599864	0.729297584627737	0.897320541691559
Region4269	chr3L	14031091	14032399	Toll9	Up	NA	NA	0.114528353456216	-0.592256568247601	0.713593473749955	0.897320541691559
Region4270	chr3L	14036921	14037316	Time	Up	NA	NA	2.27107646903771	1.58548430391705	-3.74546449400552	2.53662046255444
Region4271	chr3L	14038044	14038544	Toll10b	Up	NA	NA	0.785073400416591	3.22421027927398	-3.71796980607875	1.70216612051916
Region4272	chr3L	14051003	14051593	Toll9	Down	NA	NA	0.337297012216701	-0.190801071869623	-0.0784385220154982	-0.453455045843501
Region4273	chr3L	14052598	14053627	Toll9	Up	NA	NA	-0.918676394750416	0.0942073299466475	1.18600267075669	0.110529495353066
Region4284	chr3L	14151422	14152370	Toll9	Up	NA	NA	-6.62183069812226	1.2656122742798	6.72879931869239	-1.72242898523942
Region4288	chr3L	14176143	14178412	Gd7	Down	NA	region 2682	-1.97962445945377	0.846318759150814	1.38378403482198	-1.4621254761346
Region4291	chr3L	14190718	14191576	Toll10b	Down	NA	NA	0.795364228347878	-1.91869704529456	1.62766565900779	0.842944222257467
Region4299	chr3L	14276078	14277118	Toll10b	Down	NA	NA	0.641382486286144	-1.68384522318586	1.33700018185783	0.748450850102966
Region4299	chr3L	14276078	14277118	Toll10b	Down	NA	NA	1.75707853336299	-1.80053810850895	0.452210224548294	0.748450850102966
Region4303	chr3L	14409388	14411124	Time	Up	NA	NA	0.254910596278276	1.2604927537514	-1.54928213045527	0.855305113966731
Region4303	chr3L	14409388	14411124	Time	Up	NA	NA	-0.438079257426919	0.377304215595648	0.0717018110319391	0.855305113966731
Region4313	chr3L	14537310	14537859	Time	Up	NA	NA	-0.790116542977669	0.398000094105863	0.492230310233546	2.06268538887195
Region4315	chr3L	14550770	14551533	Time	Up	NA	NA	1.49123120812145	1.31458311752561	-2.94059306249084	1.94985117967429
Region4316	chr3L	14552303	14552691	Time	Up	NA	NA	1.82254916114268	0.434250550994567	-2.49426698540009	3.47332616265781
Region4321	chr3L	14631806	14632158	Time	Up	NA	NA	-2.16292001634699	0.789170130432999	1.74883202731874	-0.113812341892341
Region4322	chr3L	14632389	14632901	Time	Up	NA	NA	-0.873128786434814	-0.157819762491545	1.20396989700932	1.2036170558085
Region4331	chr3L	14756273	14758448	Toll10b	Up	NA	region 2706	-0.650617514426364	1.41105329023744	-0.898269578058786	0.884974381572213
Region4331	chr3L	14756273	14758448	Toll10b	Up	NA	region 2707	-0.650617514426364	1.41105329023744	-0.898269578058786	0.884974381572213
Region4331	chr3L	14756273	14758448	Toll10b	Up	NA	region 2706	-0.665095687082164	0.897477171718078	-0.309311905595694	0.884974381572213
Region4331	chr3L	14756273	14758448	Toll10b	Up	NA	region 2707	-0.665095687082164	0.897477171718078	-0.309311905595694	0.884974381572213
Region4333	chr3L	14761874	14762237	Gd7	Down	NA	region 2709	-0.691320998604817	0.48744465435928	0.329133493013743	0.814791701689343
Region4336	chr3L	14783754	14784192	Time	Down	region 157	NA	6.90074139569955	-2.92872164923958	-4.56801302952611	-3.22382059090919
Region4337	chr3L	14785234	14787131	Gd7	Down	NA	NA	-0.27231260769944	1.25634262254522	-0.931820694699281	-0.583397312135359
Region4337	chr3L	14785234	14787131	Gd7	Down	NA	NA	0.380711745410474	0.989195942534621	-1.22676531001281	-0.583397312135359
Region4338	chr3L	14789772	14790660	Time	Up	NA	NA	-0.80102154728443	0.332974300736647	0.73900498621518	0.12482249057776
Region4339	chr3L	14801901	14802317	Toll10b	Up	NA	NA	-0.953366116051322	2.23297662960642	-1.46162099492107	-0.836577879088646
Region4342	chr3L	14945611	14946388	Toll9	Up	NA	NA	-0.593463970047503	-1.22299924211977	2.38897115284407	0.983705478245036
Region4345	chr3L	14953073	14953883	Toll9	Up	region 425	NA	-4.63748821787838	1.47153695540781	4.76564224810751	0.585450637551512
Region4352	chr3L	14967408	14968644	Toll9	Up	region 158	NA	3.75160670582097	-2.71790122875587	-0.518739072450998	1.18929724984853
Region4354	chr3L	14971829	14973776	Toll9	Up	NA	NA	0.800192234131187	-2.73273816872311	2.72315108060634	2.10475136532115
Region4355	chr3L	14974593	14976354	Toll9	Up	NA	NA	-1.37411931980903	-1.03223653916367	3.41759828798087	2.05363523715625
Region4355	chr3L	14974593	14976354	Toll9	Up	NA	NA	-2.92442757617525	2.63026795393435	0.722750147633332	2.05363523715625
Region4356	chr3L	14977187	14978038	Time	Up	NA	NA	-0.369069523324251	2.86961027768576	-3.11227799577508	1.04885569360786
Region4357	chr3L	14978478	14978771	Time	Up	NA	NA	1.53791582624752	-0.244683554177329	-1.03689468452844	2.98979711466876
Region4358	chr3L	14982781	14983103	Toll10b	Up	NA	NA	-0.457203273675609	0.6706025155339	-0.263872039309312	0.793264088736737
Region4362	chr3L	14995237	14995691	Time	Down	NA	NA	4.15135665470639	-4.65373520806313	0.399279808826003	-1.80735626752446
Region4362	chr3L	14995237	14995691	Time	Down	NA	NA	3.64519369260186	-4.52059762223202	0.710776445659761	-1.80735626752446
Region4363	chr3L	14999378	14999745	Gd7	Down	NA	NA	-3.39427780715934	1.00973317074259	2.74730146018504	0.03779300326535
Region4375	chr3L	15094260	15095008	Gd7	Down	NA	NA	-0.70082776091549	-0.246093225096116	0.942654590613415	0.746066521235984
Region4380	chr3L	15136542	15137063	Time	Up	NA	NA	-0.56119719863389	-0.0725422612991479	0.817832018106567	0.166367891506621
Region4381	chr3L	15141215	15142742	Time	Up	NA	NA	0.79967502864481	-0.384925360407379	-0.233566109430066	1.68112981179166
Region4382	chr3L	15144332	15144687	Toll10b	Up	NA	NA	-0.577574336355224	0.925475963270157	-0.425907749144866	0.319115887931153
Region4384	chr3L	15158313	15158577	Toll9	Down	NA	NA	-0.853559744802304	0.395938522767217	0.241426057698705	1.28390439499306
Region4386	chr3L	15163227	15163750	Toll9	Down	NA	NA	0.444062692934334	-0.570739502893563	0.130718244980817	0.126004918701551
Region4389	chr3L	15232644	15233361	Toll9	Up	NA	region 2718	0.939247331424853	-3.89389980630986	3.70304085644452	-1.20039890517267
Region4391	chr3L	15235154	15235836	Gd7	Down	NA	NA	-2.28463962646569	-0.832334665723447	3.37981034493017	0.289429353885357
Region4392	chr3L	15236072	15236350	Gd7	Down	NA	NA	-2.63595121734787	-0.669453153187319	3.70391576232809	-0.55936653296365
Region4393	chr3L	15261743	15263107	Toll9	Up	NA	NA	-1.67262946146929	-2.20075880646248	5.0585714571033	-0.344609869167152
Region4406	chr3L	15498805	15499177	Toll10b	Up	NA	NA	-1.66466431774523	0.683105800869508	0.92423089435266	-0.124829131608784
Region4407	chr3L	15507400	15510152	Toll9	Down	NA	NA	2.55281210160292	0.081721665016473	-2.82716567536988	-4.31967966108077
Region4407	chr3L	15507400	15510152	Toll9	Down	NA	NA	0.908090643198764	1.41800707018994	-2.82810904827617	-4.31967966108077
Region4409	chr3L	15516697	15517258	Toll9	Up	NA	NA	-1.72817253973394	0.757204389129944	1.39610212048783	-0.350900249493627
Region4412	chr3L	15554000	15554590	Gd7	Down	NA	NA	-1.39334768873165	0.771152673501089	0.995093552466993	1.32102109527349
Region4413	chr3L	15563573	15563888	Toll9	Up	NA	NA	-0.000267935251591522	-0.611232077141792	0.860609269121031	1.50695470976934
Region4414	chr3L	15565890	15566347	Time	Up	NA	NA	0.914201986792477	0.228998362185984	-1.0752717962378	1.382109741839
Region4415	chr3L	15580283	15581081	Toll10b	Up	NA	NA	-0.306028875742275	0.393772340174066	-0.0273923905068647	0.119448548008021
Region4416	chr3L	15588022	15588451	Gd7	Down	NA	NA	-1.14748481152467	-0.199608745775717	1.66548425310678	-0.348392059543606
Region4417	chr3L	15588733	15589811	Toll10b	Up	NA	NA	-1.41708510891711	0.839311157323167	0.480274048881979	-0.14559868871493
Region4418	chr3L	15593072	15593698	Toll9	Up	NA	NA	-7.156797568807	1.73529745202652	7.02909981963967	-2.50562637601896
Region4418	chr3L	15593072	15593698	Toll9	Up	NA	NA	-6.96356457573884	1.25275051651229	7.39419107610575	-2.50562637601896
Region4419	chr3L	15594188	15594630	Toll9	Up	NA	NA	-3.04889047139741	-0.680423947761234	4.32798871185078	-0.956925569508374
Region4420	chr3L	15619537	15620397	Gd7	Down	NA	NA	0.095394031836154	1.00848266889343	-1.29042573268637	0.044683911247136
Region4424	chr3L	15699400	15700436	Time	Up	NA	NA	-0.426825046522889	-0.58618063285321	1.06458007247624	1.26584607458396
Region4428	chr3L	15711068	15712595	Time	Down	NA	NA	2.53848608341993	-3.32921993575226	1.288072287996	-1.96662897281476
Region4431	chr3L	15727667	15728624	Time	Up	NA	NA	-0.703815645045859	-0.523684362518112	1.48163427476283	1.8451233855574
Region4443	chr3L	15815562	15816534	Time	Up	NA	NA	-0.527272456713999	0.1801218793385	0.29220141986015	2.38847438866009
Region4444	chr3L	15825460	15826303	Time	Up	NA	NA	-0.431849584135111	0.85664620977547	-0.564756276912589	0.590380838611042
Region4445	chr3L	15826863	15827175	Toll10b	Up	NA	NA	-0.812248889403158	0.89736701014157	0.017486040666602	0.271414440215763
Region4446	chr3L	15832129	15832734	Time	Up	NA	NA	0.145666922143061	-0.0472279552865659	-0.00146766746403099	0.257779689050914
Region4449	chr3L	15952942	15953375	Time	Down	NA	NA	-4.74770539804176	7.53113894320215	-3.65377533083579	-2.86585498131685
Region4450	chr3L	15967640	15968508	Gd7	Down	NA	NA	-2.27798786803999	1.3515847313935	0.982653216428997	-0.167006428829295
Region4450	chr3L	15967640	15968508	Gd7	Down	NA	NA	-1.76362274321649	0.901366764512295	1.01917393833435	-0.167006428829295
Region4451	chr3L	15982626	15983293	Gd7	Down	NA	NA	-1.6644197945221	0.918940639399235	0.601705084048833	1.16159924884386
Region4452	chr3L	15986134	15986647	Toll10b	Up	NA	NA	-5.51345892488788	9.77858561800512	-4.90420949107588	-1.57313974056049
Region4453	chr3L	15988153	15988725	Time	Up	NA	NA	-0.413583828584875	0.689000172464329	-0.24435189591192	1.41807086929019
Region4454	chr3L	16004477	16004739	Gd7	Down	NA	NA	-1.06919594174437	0.465750262376099	0.74112377195138	-0.081045246372554
Region4455	chr3L	16011335	16012056	Time	Up	NA	NA	-0.651931990809801	0.332088665040163	0.444374076327337	0.506709370828228
Region4458	chr3L	16016353	16018308	Toll9	Up	NA	NA	-3.24155936153227	0.616175394085166	3.31200484115978	-2.49455821748366
Region4458	chr3L	16016353	16018308	Toll9	Up	NA	NA	-2.71205258962127	0.892739766252171	2.51993510335356	-2.49455821748366
Region4461	chr3L	16023141	16023641	Toll9	Up	NA	NA	-2.86953028884127	-0.679997537209018	4.03672090428003	-0.520071102841108
Region4466	chr3L	16043357	16044706	Time	Up	NA	region 2755	2.27968961263028	-1.27946484215739	-0.58365785104402	2.61557514151542
Region4466	chr3L	16043357	16044706	Time	Up	NA	region 2756	2.27968961263028	-1.27946484215739	-0.58365785104402	2.61557514151542
Region4466	chr3L	16043357	16044706	Time	Up	NA	region 2757	2.27968961263028	-1.27946484215739	-0.58365785104402	2.61557514151542
Region4466	chr3L	16043357	16044706	Time	Up	NA	region 2755	1.94421237130554	-0.754731865342025	-0.86655984568776	2.61557514151542
Region4466	chr3L	16043357	16044706	Time	Up	NA	region 2756	1.94421237130554	-0.754731865342025	-0.86655984568776	2.61557514151542
Region4466	chr3L	16043357	16044706	Time	Up	NA	region 2757	1.94421237130554	-0.754731865342025	-0.86655984568776	2.61557514151542
Region4467	chr3L	16045099	16045393	Toll10b	Up	NA	region 2755	0.266793216025334	2.1017097034777	-2.48493698062077	1.68538039613469
Region4467	chr3L	16045099	16045393	Toll10b	Up	NA	region 2756	0.266793216025334	2.1017097034777	-2.48493698062077	1.68538039613469
Region4467	chr3L	16045099	16045393	Toll10b	Up	NA	region 2757	0.266793216025334	2.1017097034777	-2.48493698062077	1.68538039613469
Region4468	chr3L	16046664	16047514	Toll10b	Up	NA	NA	0.691344949351065	2.42415102158274	-3.4328307282855	0.55425318190215
Region4469	chr3L	16048973	16049520	Toll9	Up	NA	region 2758	-4.85369016919087	4.03094853924204	2.46156132761982	1.56966330326526
Region4469	chr3L	16048973	16049520	Toll9	Up	NA	region 2759	-4.85369016919087	4.03094853924204	2.46156132761982	1.56966330326526
Region4470	chr3L	16049949	16051313	Toll10b	Up	NA	region 2758	-1.18048647893221	4.27693685394534	-3.3884247590161	2.57388141541548
Region4470	chr3L	16049949	16051313	Toll10b	Up	NA	region 2759	-1.18048647893221	4.27693685394534	-3.3884247590161	2.57388141541548
Region4470	chr3L	16049949	16051313	Toll10b	Up	NA	region 2760	-1.18048647893221	4.27693685394534	-3.3884247590161	2.57388141541548
Region4471	chr3L	16051784	16053127	Toll10b	Up	NA	region 2760	-0.98049934470618	0.863352232898088	0.0143420991164417	0.956786990201163
Region4471	chr3L	16051784	16053127	Toll10b	Up	NA	region 2761	-0.98049934470618	0.863352232898088	0.0143420991164417	0.956786990201163
Region4472	chr3L	16087229	16087679	Gd7	Down	NA	NA	-0.034904170430585	0.266279023088497	0.023033095851959	-0.601178808357266
Region4473	chr3L	16090075	16090740	Gd7	Down	NA	NA	-0.951658429628068	0.736925205748873	0.198405695983021	-0.062331153602322
Region4474	chr3L	16113068	16114636	Gd7	Down	NA	region 2769	-0.410796595068074	0.916513166734144	-0.51958011186852	-0.635047468570749
Region4475	chr3L	16129427	16129931	Gd7	Down	NA	NA	0.670657986095062	0.153489812187578	-0.85231433355868	0.916942463076571
Region4476	chr3L	16131862	16132300	Toll9	Up	NA	NA	-2.33738655195825	1.30505867622806	1.1321885065104	-0.212512327877282
Region4481	chr3L	16231857	16232327	Gd7	Down	NA	NA	-0.513121653548007	0.190763239644504	0.304123558372173	0.490052832633384
Region4482	chr3L	16351714	16352200	Gd7	Down	NA	NA	-0.984586273952301	-0.331967286088696	1.50122074573603	-0.255559872510109
Region4484	chr3L	16378428	16378760	Gd7	Down	NA	NA	-0.883494232735429	0.076970085725735	0.940083052327768	0.4547068257837
Region4486	chr3L	16385393	16386020	Gd7	Down	NA	NA	-1.85232108421763	0.751243079097215	1.30222942785767	-0.050917859677557
Region4487	chr3L	16407794	16412017	Gd7	Down	NA	NA	-3.51540741893935	4.82388967615954	-1.98918158857447	-0.349481928190431
Region4487	chr3L	16407794	16412017	Gd7	Down	NA	NA	-0.876344092796942	2.40831962242422	-1.6833829967424	-0.349481928190431
Region4487	chr3L	16407794	16412017	Gd7	Down	NA	NA	-1.24796653273661	1.18122806928536	0.030615793170588	-0.349481928190431
Region4490	chr3L	16419047	16419412	Toll9	Up	NA	NA	-0.588551187061832	-0.42936820205262	1.33917157002102	-0.706952375010182
Region4498	chr3L	16563939	16564707	Time	Down	region 160	NA	8.24936753729063	-6.62560200701343	-1.8838792590661	-4.24290782070863
Region4498	chr3L	16563939	16564707	Time	Down	region 161	NA	8.24936753729063	-6.62560200701343	-1.8838792590661	-4.24290782070863
Region4499	chr3L	16570619	16570994	Toll10b	Down	NA	NA	1.1350148445789	-4.17062688675138	4.1653955840997	-1.23503992017813
Region4499	chr3L	16570619	16570994	Toll10b	Down	NA	NA	1.61706235026474	-4.88057516682207	4.52252269402477	-1.23503992017813
Region4500	chr3L	16574521	16574860	Gd7	Down	NA	NA	-0.524285835113384	0.968230499404423	-0.447863686460629	-0.458266643738624
Region4501	chr3L	16584103	16584748	Gd7	Down	NA	NA	0.507498492601706	-0.57061131198011	0.132987192120468	-0.920002826905547
Region4502	chr3L	16586865	16587147	Toll10b	Up	NA	NA	-0.249408337853262	0.93890789585744	-0.795577412734117	-0.93938779591267
Region4503	chr3L	16588034	16588933	Gd7	Down	NA	NA	-1.03090421284195	1.4620978167668	-0.329600000086397	-0.874476463349531
Region4504	chr3L	16590718	16591289	Gd7	Down	NA	NA	0.598333430950424	-0.13870044406959	-0.206381700899456	0.646802732817357
Region4505	chr3L	16594713	16595199	Time	Up	NA	NA	-2.24672510566994	0.651462554077515	1.52857160157626	0.626133933650457
Region4508	chr3L	16609979	16610483	Toll10b	Up	NA	NA	-0.0845852885462109	0.287699442508508	0.0383336921577035	-0.714127399782728
Region4509	chr3L	16612537	16612833	Toll9	Down	NA	NA	0.15055862686882	0.397990591182162	-0.484732143189018	-0.911896498376601
Region4510	chr3L	16615168	16615660	Toll9	Down	NA	NA	0.201883580617866	0.205126025386505	-0.391196255464248	-1.1961972621463
Region4513	chr3L	16647583	16648199	Time	Up	NA	NA	-0.385809220458764	0.115785904627717	0.409418301654664	3.02724954267016
Region4515	chr3L	16661138	16661865	Time	Up	NA	region 2770	-0.644324205472533	1.09693497527425	-0.469994457488501	1.48701144430607
Region4515	chr3L	16661138	16661865	Time	Up	NA	region 2771	-0.644324205472533	1.09693497527425	-0.469994457488501	1.48701144430607
Region4517	chr3L	16711441	16712757	Gd7	Down	NA	NA	-0.84383171162933	0.406818686240535	0.751777357394328	1.8416846283879
Region4518	chr3L	16713496	16714168	Toll9	Up	NA	NA	-0.897616030301438	-0.196141854461018	1.31584169327014	-0.461378186496432
Region4523	chr3L	16772778	16776408	Time	Down	NA	NA	2.553790074208	0.769272664855516	-3.4150559198397	-6.28782076550265
Region4523	chr3L	16772778	16776408	Time	Down	NA	NA	0.268430976946151	0.157575055400818	-0.648913744337161	-6.28782076550265
Region4524	chr3L	16780076	16780549	Gd7	Down	NA	NA	-1.66378599610638	1.06691375948675	0.628411199403747	0.913139031136201
Region4525	chr3L	16786711	16787203	Time	Up	NA	NA	-1.32774952097027	0.070063133333099	1.49324282623646	1.1379628439309
Region4526	chr3L	16808222	16808615	Time	Up	NA	region 2773	-0.779939110330417	0.622480117685502	0.170996393947652	2.07942221365662
Region4527	chr3L	16844692	16845635	Time	Up	NA	NA	-0.268443372933283	0.228643835279686	0.186087525851621	1.32643611470222
Region4527	chr3L	16844692	16845635	Time	Up	NA	NA	-0.107490164341447	0.117749347689609	0.163897643395336	1.32643611470222
Region4529	chr3L	16853569	16854009	Time	Up	NA	NA	0.121567206462519	0.328107778569096	-0.392984708458761	0.896568931423396
Region4530	chr3L	16860668	16861359	Toll10b	Down	NA	NA	1.42355334613573	-2.15765031784346	1.34195941183663	0.523712371824071
Region4531	chr3L	16863038	16863411	Toll9	Down	NA	NA	0.0035164406090239	-0.182884339528365	0.101663763475265	0.70134259557942
Region4538	chr3L	17010055	17010530	Gd7	Down	NA	region 2774	-1.25446650883309	-0.888923459875909	2.62712810759783	-1.27625693575075
Region4538	chr3L	17010055	17010530	Gd7	Down	NA	region 2775	-1.25446650883309	-0.888923459875909	2.62712810759783	-1.27625693575075
Region4539	chr3L	17010771	17012799	Toll9	Up	NA	region 2775	-1.07276097884384	-0.912889331249422	2.37791969123604	-1.00897310193755
Region4539	chr3L	17010771	17012799	Toll9	Up	NA	region 2776	-1.07276097884384	-0.912889331249422	2.37791969123604	-1.00897310193755
Region4540	chr3L	17015749	17016217	Time	Up	NA	NA	-0.334484372507937	0.945389792670851	-0.668277492251866	0.306208000613915
Region4540	chr3L	17015749	17016217	Time	Up	NA	NA	-1.39584570393768	1.15548105018975	0.0623412921903169	0.306208000613915
Region4541	chr3L	17016424	17016843	Time	Up	NA	NA	-1.78013522953981	1.58487296630049	0.0377735625782823	1.4753764503248
Region4542	chr3L	17042586	17043029	Time	Up	NA	NA	-1.16572797051154	0.507026999919262	0.764678136187565	1.25673689435373
Region4543	chr3L	17044797	17045075	Gd7	Down	NA	NA	-0.54844123095169	0.328678600803871	0.269544378895371	0.568621195729927
Region4544	chr3L	17051147	17051556	Time	Up	NA	NA	0.0692546443580828	-0.107934324594201	-0.0442348686799059	0.837231507460701
Region4550	chr3L	17338920	17339454	Gd7	Down	NA	NA	-2.52677215294313	0.423906329899907	2.39896486569442	0.894345947659232
Region4553	chr3L	17352821	17353299	Gd7	Down	NA	NA	0.342331087332618	-0.430019601444742	0.221318341100175	-1.49433333085412
Region4559	chr3L	17378268	17378683	Time	Down	NA	NA	0.701579426062538	-0.940841091073561	0.285446797073311	-2.21852027021696
Region4560	chr3L	17378969	17379760	Toll10b	Down	NA	NA	1.60675645048995	-3.46696456626304	2.44858065887836	-0.324211186047938
Region4563	chr3L	17415494	17416858	Toll10b	Down	NA	NA	0.702576013140148	-3.94966993696608	3.87544032516639	-1.47862113523322
Region4563	chr3L	17415494	17416858	Toll10b	Down	NA	NA	1.06101727198966	-2.20859270982926	1.59720296546004	-1.47862113523322
Region4563	chr3L	17415494	17416858	Toll10b	Down	NA	NA	1.07592626243077	-2.54503033137594	1.96081681556193	-1.47862113523322
