Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region3215	chr3L	20787525	20788126	.	602	Gd7	Down	-0.674551442833721	0.54379852691171	0.00508232785475356
Region3216	chr3L	20788950	20789171	.	222	Toll10b	Up	-1.02736032179537	1.9670344683652	-1.26889742930102
Region3217	chr3L	20798698	20799090	.	393	Gd7	Up	0.600859979235799	-0.439690809312449	-0.0546372869249951
Region3218	chr3L	20808831	20810114	.	1284	Toll10b	Down	0.61498932445435	-0.665784259145446	0.185943287903694
Region3219	chr3L	20841075	20841575	.	501	Toll10b	Down	0.194273631238509	-0.726719978726945	0.637636064954466
Region3220	chr3L	21009219	21009812	.	594	Gd7	Down	-0.522930564968812	0.373097619509025	0.0582756861311153
Region3221	chr3L	21025353	21028639	.	3287	Toll10b	Up	-0.275865974180447	0.338210832904508	-0.127756070536581
Region3222	chr3L	21030942	21031297	.	356	Toll9	Down	0.395672650738851	0.0447001050792521	-0.41067148547572
Region3223	chr3L	21031841	21032268	.	428	Gd7	Down	-0.191163720032606	-0.0128910933681411	0.188651530987635
Region3224	chr3L	21033862	21034208	.	347	Gd7	Down	-0.694165101883848	0.521855776300049	0.0475538613137182
Region3225	chr3L	21047301	21048448	.	1148	Toll9	Down	0.71218171939946	1.20436876738515	-1.99911035350006
Region3226	chr3L	21065756	21066673	.	918	Toll10b	Down	0.776098551169442	-1.08374179849923	0.507670815221012
Region3227	chr3L	21066904	21067517	.	614	Gd7	Up	1.09879316154667	-0.195464932904979	-0.782168068100434
Region3228	chr3L	21067938	21069880	.	1943	Toll9	Up	-1.82537981989081	-1.07387262695602	2.86723665696441
Region3229	chr3L	21131736	21132201	.	466	Toll9	Down	0.0493196883429111	0.210944333610402	-0.281416774929129
Region3230	chr3L	21135542	21136032	.	491	Gd7	Down	-0.98017149724996	0.950416211025248	-0.172245669688969
Region3231	chr3L	21144605	21145061	.	457	Gd7	Up	2.23216255830963	0.0575639197775103	-2.09861632243238
Region3232	chr3L	21145352	21146013	.	662	Gd7	Up	1.31008226038312	-0.004501764838956	-1.18878211618415
Region3233	chr3L	21146544	21147464	.	921	Gd7	Up	1.57294388463454	-0.20021166600185	-1.20892259240306
Region3234	chr3L	21175543	21177029	.	1487	Toll10b	Down	0.0615639493442446	-0.156435534084568	0.119267029265913
Region3235	chr3L	21196345	21196699	.	355	Gd7	Down	-0.691083628999126	0.160681753764674	0.449630470267412
Region3236	chr3L	21216422	21217365	.	944	Toll9	Up	-0.390811703710226	-0.585699100460392	1.01271458308425
Region3237	chr3L	21280893	21281504	.	612	Toll9	Up	-0.52254418358512	-0.450532444157483	0.981232413244557
Region3238	chr3L	21285657	21287089	.	1433	Toll10b	Up	-0.706453168684594	0.725466133131805	-0.169500521181741
Region3239	chr3L	21298167	21298638	.	472	Gd7	Down	-2.00242715535284	1.82914545528302	-0.225778837296368
Region3240	chr3L	21304735	21305243	.	509	Toll9	Up	-0.228095099618983	-0.218701928219215	0.453024532204247
Region3241	chr3L	21317159	21318052	.	894	Toll10b	Up	-0.299745330705	0.470860410751627	-0.254699031511982
Region3242	chr3L	21335230	21335639	.	410	Gd7	Down	-1.16967741600112	0.0692251939300896	0.988279963100679
Region3243	chr3L	21343090	21343743	.	654	Toll9	Up	-0.879683021820826	-0.443614861970737	1.29892483356335
Region3244	chr3L	21346572	21347873	.	1302	Gd7	Down	-0.718748297229799	0.237177982988961	0.389086156189027
Region3245	chr3L	21432513	21433073	.	561	Toll9	Up	-0.472047950818477	-0.429587606510517	0.911737435710212
Region3246	chr3L	21433294	21433959	.	666	Toll9	Down	0.0603058317859754	0.443327993041994	-0.551935624207174
Region3247	chr3L	21440829	21441369	.	541	Toll9	Up	-0.63251050912937	-0.307066512213658	0.920611880737708
Region3248	chr3L	21445906	21446251	.	346	Toll9	Up	-0.498627629263039	-0.396231572298604	0.898565592297891
Region3249	chr3L	21491179	21492335	.	1157	Toll10b	Down	0.565040755546007	-0.799513506462788	0.381373196262109
Region3250	chr3L	21493145	21493492	.	348	Gd7	Down	-0.516547847342965	0.412761038777282	0.00799572251742448
Region3251	chr3L	21506934	21507477	.	544	Toll9	Down	0.261442053918209	0.334748965054951	-0.613503836405036
Region3252	chr3L	21515184	21517872	.	2689	Toll10b	Up	-0.100334255026196	0.559163514464612	-0.535404718487545
Region3253	chr3L	21523158	21524344	.	1187	Toll9	Up	0.0185835405711432	-0.193874822564695	0.200403789323396
Region3254	chr3L	21528873	21529218	.	346	Toll9	Up	-0.0872991554991541	-0.333543750921246	0.453462887709823
Region3255	chr3L	21533080	21533693	.	614	Toll9	Down	0.542585132872401	0.500706675490784	-1.05574147922296
Region3256	chr3L	21537078	21537463	.	386	Gd7	Up	0.284266439379607	-0.139066605785067	-0.103144355968132
Region3257	chr3L	21538927	21540281	.	1355	Toll9	Up	-0.124431526740724	-0.0270848101791473	0.14375248549653
Region3258	chr3L	21554331	21554950	.	620	Toll9	Up	-0.323270877559592	-0.384975348788972	0.726151085022886
Region3259	chr3L	21568383	21569799	.	1417	Gd7	Up	0.323476780567603	-0.239597410680854	-0.0261778505444688
Region3260	chr3L	21574541	21575010	.	470	Toll9	Up	-0.00623330628117632	-0.247819304490904	0.283491491438243
Region3261	chr3L	21617083	21617352	.	270	Toll9	Up	-0.535924713711249	-0.369942320382439	0.903082148414225
Region3262	chr3L	21626241	21626844	.	604	Toll10b	Up	-0.0506074687711431	0.306852037289325	-0.297871723080661
Region3263	chr3L	21633873	21634424	.	552	Gd7	Down	-0.779607027113437	0.148191271433955	0.54430064097594
Region3264	chr3L	21635304	21635704	.	401	Gd7	Up	1.12910706906424	-0.424947105887643	-0.552537037345963
Region3265	chr3L	21641033	21641449	.	417	Toll9	Up	-0.00639081191926817	-0.0659284700978562	0.0797310841176766
Region3266	chr3L	21680129	21680467	.	339	Toll10b	Down	0.333470774440619	-0.645697293293274	0.419962591880532
Region3267	chr3L	21727298	21727589	.	292	Toll10b	Up	-1.22576074166174	2.67255239382551	-1.87900490274291
Region3268	chr3L	21727821	21729443	.	1623	Toll10b	Up	-0.611397274733732	1.09849039018341	-0.674290416054197
Region3269	chr3L	21823476	21824044	.	569	Gd7	Up	0.480008682628102	-0.284137038520604	-0.118889508444254
Region3270	chr3L	21824983	21825548	.	566	Gd7	Down	-0.502669892224122	0.144298000863848	0.296302692116101
Region3271	chr3L	21831730	21832286	.	557	Gd7	Up	0.807533547636037	-0.236171708769482	-0.471120873568923
Region3272	chr3L	21832603	21833397	.	795	Toll10b	Up	-0.430086588977577	0.760926179303525	-0.461094545325201
Region3273	chr3L	21879669	21880558	.	890	Toll10b	Up	-0.166013331556557	0.588686934712084	-0.508650299577437
Region3274	chr3L	21941407	21941809	.	403	Toll9	Up	-0.529607048212415	-0.411265935414241	0.943649849253644
Region3275	chr3L	21942100	21942706	.	607	Toll9	Up	-0.917242032301347	-0.0910760842772323	0.937946622301045
Region3276	chr3L	22065000	22068565	.	3566	Toll9	Down	1.37441065534507	1.01744325684667	-2.39302675366445
Region3277	chr3L	22069929	22072625	.	2697	Toll9	Down	0.547995641726853	0.685240599595473	-1.26753877498792
Region3278	chr3L	22074228	22076603	.	2376	Toll9	Down	0.534506942704596	1.10610237998527	-1.7270430612958
Region3279	chr3L	22162309	22164222	.	1914	Toll9	Down	0.286881652556967	1.10558878115951	-1.50081568930626
Region3280	chr3L	22262462	22262867	.	406	Toll9	Up	-0.496992078275794	-0.752351539647017	1.29629409985721
Region3281	chr3L	22263379	22263906	.	528	Toll9	Up	-0.611401389718923	-0.171302218864423	0.749180943432032
Region3282	chr3L	22266126	22268744	.	2619	Toll9	Down	0.650710846118065	0.55767005538179	-1.21812967481255
Region3283	chr3L	22287744	22288169	.	426	Toll9	Up	-0.495500469320122	-0.62179086889487	1.14857324641829
Region3284	chr3L	22288707	22289131	.	425	Toll10b	Up	-0.894087718827511	1.07515437456189	-0.390525017683615
Region3285	chr3L	22399435	22400027	.	593	Toll10b	Down	0.0797904229063544	-0.284048206067971	0.245714759070176
Region3286	chr3L	22400364	22402784	.	2421	Toll9	Down	0.252989078201946	0.321540006182497	-0.590993401532519
Region3287	chr3L	22403337	22404557	.	1221	Toll9	Down	0.0342292591850922	0.35254681874649	-0.426405176187148
Region3288	chr3L	22405625	22407767	.	2143	Gd7	Down	-0.814434937477988	0.206023395031442	0.511206824856057
Region3289	chr3L	22431901	22432274	.	374	Toll10b	Up	-2.53383267277452	4.03839641895967	-2.21815166251876
Region3290	chr3L	22716796	22718215	.	1420	Gd7	Down	-0.720226547372771	0.460431722798577	0.140160496372426
Region3291	chr3L	22723862	22724125	.	264	Toll10b	Up	-0.748936611282632	1.57887644613603	-1.08748014469239
Region3292	chr3L	22724736	22725124	.	389	Toll10b	Up	-2.92402070380414	4.97173905676819	-2.90888719977515
Region3293	chr3L	22727343	22727985	.	643	Gd7	Down	-0.497047813554062	0.0621850574609447	0.383230058914308
Region3294	chr3L	22740913	22742293	.	1381	Toll9	Up	-0.279514828355336	-0.214007893381166	0.494619273176167
Region3295	chr3L	22749498	22749918	.	421	Toll9	Up	0.0122435473151655	-0.16066356632426	0.16895058140279
Region3296	chr3L	22773570	22773894	.	325	Toll10b	Down	0.213612567011953	-0.561461086717823	0.434754085294571
Region3297	chr3L	22783398	22783894	.	497	Toll10b	Down	1.67378828695278	-1.91833678241123	0.625240671965481
Region3298	chr3L	22863859	22864676	.	818	Gd7	Up	0.497500057632334	-0.0597460981551087	-0.38637630312401
Region3299	chr3L	22867686	22868208	.	523	Toll9	Up	-0.333232648289785	-0.0859513728179562	0.400015907973279
Region3300	chr3L	22871023	22872954	.	1932	Toll10b	Up	-0.0556893093007743	0.224921314588557	-0.201394550937829
Region3301	chr3L	22877501	22879900	.	2400	Toll9	Down	0.441697698517183	0.818713695922884	-1.32029996081249
Region3302	chr3L	22943120	22943543	.	424	Toll10b	Up	-2.18526394164582	4.72424793787205	-3.30464504790135
Region3303	chr3L	22943794	22945129	.	1336	Toll10b	Up	-2.32805799713075	3.91902707102219	-2.27185051858128
Region3304	chr3L	22945643	22946077	.	435	Toll10b	Up	-1.94062817145102	3.16958414306722	-1.78475746579428
Region3305	chr3L	22948188	22949253	.	1066	Toll10b	Up	-1.48580189073895	3.03227149551015	-2.04529282040252
Region3306	chr3L	23094813	23095460	.	648	Gd7	Up	0.507781318940001	-0.241695792841056	-0.191775309881271
Region3307	chr3L	23095788	23097796	.	2009	Toll9	Up	-0.100638008961524	-0.230640704387425	0.350261329259566
Region3308	chr3L	23099574	23100891	.	1318	Gd7	Down	-0.344790222293559	0.344218743448644	-0.0716830050799638
Region3309	chr3L	23125029	23126414	.	1386	Toll9	Up	-0.109769628632986	-0.788726731348858	0.984210294118955
Region3310	chr3L	23149523	23150477	.	955	Gd7	Up	0.0134537127964889	-0.0091460893448304	-0.00200687965175349
Region3311	chr3L	23230873	23231402	.	530	Gd7	Up	2.34004864401927	-0.968097282136922	-1.04713833934703
Region3312	chr3L	23248123	23249529	.	1407	Toll9	Down	0.303231041112217	0.591504202220897	-0.939413275185856
Region3313	chr3L	23249747	23250860	.	1114	Toll9	Down	0.0346089573161429	0.877147119352226	-1.01484055116432
Region3314	chr3L	23278157	23280323	.	2167	Toll10b	Up	-0.251008157205014	0.539761034506512	-0.376350617292352
Region3315	chr3L	23337297	23338154	.	858	Gd7	Down	-0.683907371524042	-0.050588122371518	0.67992955505942
Region3316	chr3L	23338436	23340166	.	1731	Gd7	Down	-0.154384541256605	0.102640680953417	0.025622191172501
Region3317	chr3L	23342934	23343604	.	671	Toll9	Up	0.0129247401904909	-0.103974020317684	0.104779511297632
Region3318	chr3L	23521916	23522856	.	941	Gd7	Up	1.86610607871515	-0.92833492961953	-0.659826840668843
Region3319	chr3L	23556041	23556411	.	371	Toll9	Up	-0.368446869818581	-0.268992284137535	0.637298503680961
Region3320	chr3L	23580251	23580698	.	448	Gd7	Up	0.73754040629872	-0.308164379681999	-0.32663326543283
Region3321	chr3L	23583206	23583765	.	560	Toll10b	Down	0.131126754376912	-0.310024181333678	0.228053574505877
Region3322	chr3L	23588910	23589320	.	411	Toll9	Up	-0.111721139025201	-0.475563879221511	0.634925652758903
Region3323	chr3L	23671263	23672252	.	990	Toll9	Down	1.57963160474774	0.415218933920152	-1.90492914888477
Region3324	chr3L	23714962	23715809	.	848	Toll9	Up	-0.574224624374103	-0.360206474748695	0.927069303120109
Region3325	chr3L	23737997	23738806	.	810	Toll9	Down	1.16782514868467	0.658072089375327	-1.80190955355042
Region3326	chr3L	24008279	24008804	.	526	Toll10b	Down	0.889921666283579	-1.16049964724549	0.489995458128993
Region3327	chr3L	24022462	24022827	.	366	Gd7	Up	0.30618131076113	-0.285444845106001	0.040978921338545
Region3328	chr3L	24027518	24030216	.	2699	Toll9	Up	-0.1298559242482	-0.0382328831877462	0.161192789032364
Region3329	chr3L	24231603	24232134	.	532	Gd7	Down	-0.590486656614963	0.485491801652975	-0.00615952984165204
Region3330	chr3L	24535330	24535997	.	668	Gd7	Down	-0.66862172880304	0.543198205470981	0.000351776993821568
Region3331	chr3L	24536531	24538242	.	1712	Toll9	Up	-0.291515042881963	-0.10357964170374	0.381761930081951
Region3332	chr3L	24927219	24927544	.	326	Toll10b	Up	-0.0586110557181146	0.189949408881928	-0.159527738139158
Region3333	chr3L	24974441	24976885	.	2445	Toll9	Up	-0.0546515672253567	-0.39602747991701	0.493758109262567
Region3334	chr3L	25107509	25108621	.	1113	Toll9	Up	-0.186190940963884	-0.229838284339501	0.427322967280897
Region3335	chr3L	25109127	25109810	.	684	Toll9	Up	-0.133018629844816	-0.459821828659937	0.636686043523379
Region3336	chr3L	25115225	25115909	.	685	Toll9	Up	-0.234241512726796	-0.192947976458604	0.429754737038615
Region3337	chr3L	25116485	25117021	.	537	Toll9	Up	0.0126313939385823	-0.190304404184117	0.201825233107017
Region3338	chr3L	25118076	25118738	.	663	Gd7	Up	0.311747202755456	-0.220312382670459	-0.037108100815396
Region3339	chr3L	25119378	25120144	.	767	Gd7	Down	-0.952600669633972	0.484548044279964	0.324879328142612
Region3340	chr3L	25120700	25121687	.	988	Gd7	Down	-0.697681391683044	0.476623541452253	0.101464531283571
Region3341	chr3L	25173823	25174265	.	443	Toll9	Up	-0.297584801567356	-0.815085414147842	1.18490790699298
Region3342	chr3L	25196286	25197392	.	1107	Toll9	Down	1.2710107894956	0.140178368969905	-1.31536761297008
Region3343	chr3L	25216759	25217830	.	1072	Gd7	Up	2.34887223193796	-1.72405285807653	-0.207734825958549
Region3344	chr3L	25223870	25224856	.	987	Gd7	Up	2.43570103693456	-1.05860892719657	-1.03283706892612
Region3345	chr3L	25252980	25253937	.	958	Gd7	Up	1.63729053660878	-0.118707336680103	-1.35892756161504
Region3346	chr3L	25359552	25359713	.	162	Toll9	Down	1.42326429606585	0.130464800677095	-1.4432213680912
Region3347	chr3L	25373887	25374213	.	327	Toll9	Down	1.56133059082963	0.196086796126622	-1.64259980302762
Region3348	chr3L	25427825	25428179	.	355	Gd7	Up	1.077446165869	-0.131412739669436	-0.834519380339714
Region3349	chr3L	25428890	25429172	.	283	Gd7	Up	1.13657985204954	0.0838295582066106	-1.12969740227184
Region3350	chr3L	25970355	25970883	.	529	Toll10b	Down	0.262107542260843	-0.46245948831955	0.279579299685163
Region3351	chr3L	25971381	25971793	.	413	Toll10b	Down	0.190913039355085	-0.821491429380036	0.746939488297777
Region3352	chr3L	26013007	26014792	.	1786	Toll9	Up	-0.237832452194053	-0.127496704218512	0.359654597727178
Region3353	chr3L	26015063	26015407	.	345	Gd7	Up	0.372277785037925	-0.307203159990541	0.0051392764075365
Region3354	chr3L	26163991	26164497	.	507	Toll10b	Down	0.661906347004135	-0.884164624821945	0.387999135140909
Region3355	chr3L	26215489	26216032	.	544	Toll10b	Up	-0.498869816654351	0.503591656596189	-0.109936877427283
Region3356	chr3L	26221652	26222222	.	571	Toll10b	Up	-1.05369456767282	1.13509368438603	-0.312274684892118
Region3357	chr3L	26222754	26223189	.	436	Toll10b	Up	-0.296992000050168	1.07212895605451	-0.931244327945971
Region3358	chr3L	27083440	27085415	.	1976	Toll9	Up	-0.247938121055175	-0.383116182563651	0.655419007333049
Region3359	chr3L	27088147	27088701	.	555	Gd7	Down	-0.186389864052306	0.122712539541393	0.0322864091565735
Region3360	chr3L	27089156	27089663	.	508	Toll10b	Up	-0.138193368748569	0.139973919552426	-0.0309836607939212
Region3361	chr3L	27105120	27105822	.	703	Gd7	Up	1.26907573152167	-0.740867275477251	-0.325931218620617
Region3362	chr3L	27135306	27137300	.	1995	Toll10b	Down	0.136373404561497	-0.29817994540561	0.209994830289377
Region3363	chr3L	27264552	27264849	.	298	Toll9	Down	0.320182152024364	0.0332525645895612	-0.329046868440305
Region3364	chr3L	27265774	27266634	.	861	Toll9	Up	-0.45903563135649	-0.0553524494491599	0.480353317599899
Region3365	chr3L	27267251	27268016	.	766	Toll10b	Down	0.297181144657368	-0.709715219083866	0.524797578991938
Region3366	chr3L	27278269	27279045	.	777	Toll9	Up	-0.259165526021482	-0.252276465501681	0.51897569548513
Region3367	chr3L	27279250	27279968	.	719	Gd7	Down	-0.608602025271398	0.36277097280892	0.147921282126146
Region3368	chr3L	27358979	27359589	.	611	Toll10b	Down	0.67548243589568	-0.732549310726761	0.205663395349125
Region3369	chr3L	27857610	27858253	.	644	Gd7	Down	-0.87704062753612	0.0919835646461865	0.696098388743517
Region3370	chr3L	27858743	27860756	.	2014	Toll9	Down	0.00416945411176056	0.559052280562659	-0.630510323163617
Region3371	chr3L	28011883	28012604	.	722	Toll9	Up	-0.477369206748422	-0.0788768986596821	0.523431480572497
Region3372	chr3R	565718	567674	.	1957	Toll9	Up	0.0169645411155623	-0.379173678843407	0.409603532240624
Region3373	chr3R	1213152	1214194	.	1043	Toll10b	Down	0.261779056706756	-0.721687073383886	0.570478902938479
Region3374	chr3R	1816193	1816977	.	785	Toll9	Down	2.26721398508816	0.216007725909202	-2.30817663152263
Region3375	chr3R	2009977	2010428	.	452	Toll9	Up	-0.422339742871234	-0.656535834052724	1.12085455686618
Region3376	chr3R	2010954	2011659	.	706	Gd7	Down	-0.660999706222606	0.294679576358182	0.272001387714702
Region3377	chr3R	2015145	2016195	.	1051	Gd7	Down	-0.827628723723192	0.154311553116966	0.581200026529869
Region3378	chr3R	2026373	2026675	.	303	Toll9	Up	0.012346651852106	-0.124011540039911	0.12776883597362
Region3379	chr3R	2030844	2031836	.	993	Gd7	Down	-0.938497789897791	0.214924882561666	0.614281858676167
Region3380	chr3R	2035509	2036259	.	751	Gd7	Down	-0.904045932617359	0.0145615496210958	0.807499221587106
Region3381	chr3R	2038478	2038807	.	330	Toll10b	Down	0.22145390058129	-0.545398149404035	0.40960163943727
Region3382	chr3R	2042337	2043404	.	1068	Gd7	Down	-1.01954959293424	0.235189231074105	0.665424504056332
Region3383	chr3R	2046511	2047139	.	629	Gd7	Down	-1.03564227153435	0.288602027083082	0.620212146692391
Region3384	chr3R	2048789	2049756	.	968	Gd7	Down	-1.30958978995117	0.259307294931346	0.902690308106962
Region3385	chr3R	2050517	2050831	.	315	Gd7	Down	-0.808324068256408	0.661532551924225	-0.00499834122107177
Region3386	chr3R	2053450	2053765	.	316	Gd7	Down	-0.482465410256823	0.329656591315687	0.0700997344263763
Region3387	chr3R	2054622	2055671	.	1050	Gd7	Down	-0.95613037912436	0.0937955653695319	0.766138609621601
Region3388	chr3R	2064831	2065187	.	357	Toll9	Up	-0.0278451790323193	-0.0434630217060385	0.0740973420327822
Region3389	chr3R	2066144	2066467	.	324	Gd7	Down	-1.00700311346073	0.300716418594808	0.580533838845809
Region3390	chr3R	2066721	2067205	.	485	Gd7	Down	-1.12296534047902	0.17063672708768	0.832028272988265
Region3391	chr3R	2069692	2070050	.	359	Toll10b	Up	-0.0747405690546851	0.129805858326658	-0.0774071735349147
Region3392	chr3R	2070950	2072074	.	1125	Gd7	Down	-1.4897804664096	0.108626326687525	1.23580823254693
Region3393	chr3R	2076399	2076803	.	405	Gd7	Down	-1.10382121246717	0.428923232534151	0.525037654837877
Region3394	chr3R	2797161	2797468	.	308	Toll9	Up	-0.458434524574344	-0.91628788247574	1.44493457674618
Region3395	chr3R	2800897	2801288	.	392	Toll9	Up	-0.0924022744676984	-1.82368680841726	2.1285988529494
Region3396	chr3R	2804846	2805110	.	265	Toll9	Up	-0.505059669749818	-1.03605950932289	1.62168915067473
Region3397	chr3R	2855984	2856860	.	877	Gd7	Up	1.65385375384916	0.0650299857749996	-1.57999489183106
Region3398	chr3R	2871242	2872003	.	762	Gd7	Up	1.24573335872402	-0.0258131343203904	-1.10625283151223
Region3399	chr3R	3586488	3587024	.	537	Toll10b	Down	0.0239278451649258	-0.12439298910145	0.117642943430301
Region3400	chr3R	3623103	3623858	.	756	Gd7	Up	0.917968744667549	-0.133481477597838	-0.686874498931505
Region3401	chr3R	3734863	3735802	.	940	Toll10b	Up	-0.245738496981785	0.36701655103558	-0.187502000372607
Region3402	chr3R	3748687	3749034	.	348	Toll9	Down	0.646266534855756	0.0516646193266637	-0.646835654600899
Region3403	chr3R	3749405	3751378	.	1974	Gd7	Up	0.412060542558114	-0.145811181690691	-0.212037487350957
Region3404	chr3R	3789206	3790531	.	1326	Toll10b	Up	-0.144620580872384	0.545053568935605	-0.479230671676205
Region3405	chr3R	3846328	3847616	.	1289	Toll10b	Down	0.041237501792012	-0.150318683072276	0.130932621632919
Region3406	chr3R	3890524	3891056	.	533	Toll9	Down	0.830968377243962	0.122982656102855	-0.895096707792259
Region3407	chr3R	3974970	3975778	.	809	Toll9	Down	2.1525359533421	0.72403038523852	-2.77318029497177
Region3408	chr3R	4174597	4176586	.	1990	Gd7	Up	1.7545331126987	-0.562965324407749	-0.967742579122431
Region3409	chr3R	4196504	4197086	.	583	Gd7	Down	-0.985063045871688	0.890903707489641	-0.101073258416865
Region3410	chr3R	4218798	4219586	.	789	Toll10b	Up	-2.5616337275859	4.64612275977302	-2.87409323822582
Region3411	chr3R	4219840	4220291	.	452	Toll10b	Up	-2.66063507477532	4.88527784782936	-3.05197555509218
Region3412	chr3R	4221023	4221450	.	428	Gd7	Down	-0.5753578645215	0.252984784459295	0.240700047648944
Region3413	chr3R	4231670	4233606	.	1937	Gd7	Up	0.400935879593434	-0.220887375188929	-0.117737808042316
Region3414	chr3R	4310508	4310912	.	405	Gd7	Up	0.77404866799477	-0.00121431586981236	-0.704000167957232
Region3415	chr3R	4311584	4312171	.	588	Gd7	Up	1.63023833477931	-0.524759156088897	-0.897307442019653
Region3416	chr3R	4319706	4320167	.	462	Gd7	Up	0.377576039831571	-0.276443894492768	-0.0341706895949296
Region3417	chr3R	4333545	4334061	.	517	Toll9	Down	0.366262917077036	0.601084373065232	-1.00759145215697
Region3418	chr3R	4337111	4338367	.	1257	Gd7	Down	-0.56466012094835	0.359673749025751	0.111350738317737
Region3419	chr3R	4381369	4381684	.	316	Toll9	Up	0.0288506913319694	-0.479856167183968	0.51163958617003
Region3420	chr3R	4387225	4387420	.	196	Toll10b	Up	-0.326139450528663	0.72834259184748	-0.519290690110657
Region3421	chr3R	4387820	4388100	.	281	Toll10b	Up	-0.29071719642401	0.417044961376504	-0.202597636589335
Region3422	chr3R	4390445	4390796	.	352	Gd7	Down	-0.432151623572285	0.270827528173309	0.0901994466244799
Region3423	chr3R	4399556	4400052	.	497	Gd7	Up	0.0378033986035034	-0.0126785499837742	-0.0202358606159911
Region3424	chr3R	4400434	4401122	.	689	Gd7	Up	0.718385596533282	0.0051890344654471	-0.660454811505575
Region3425	chr3R	4403018	4404339	.	1322	Toll10b	Down	0.124640263243058	-0.186604548632857	0.0956081365832634
Region3426	chr3R	4428686	4429340	.	655	Toll10b	Up	-0.407251695168631	1.91002172067644	-1.77006646159195
Region3427	chr3R	4433170	4435372	.	2203	Toll9	Down	1.00432166750016	0.418687733463927	-1.38455944277661
Region3428	chr3R	4436641	4437768	.	1128	Toll9	Down	0.377733829645177	0.456168606277981	-0.855590454276473
Region3429	chr3R	4452763	4453250	.	488	Toll10b	Up	-0.366802918878084	1.80990059047803	-1.69468775055408
Region3430	chr3R	4453521	4453943	.	423	Toll10b	Up	-0.323149436078614	0.617770358515256	-0.398061283646974
Region3431	chr3R	4478511	4479597	.	1087	Toll9	Down	0.152734951995199	0.527887356269604	-0.730955856159975
Region3432	chr3R	4479834	4480227	.	394	Toll10b	Up	-0.194693934389947	1.11174722178149	-1.06887772335781
Region3433	chr3R	4485046	4485498	.	453	Toll9	Up	-0.421962676054113	-0.270034871014934	0.687234210164407
Region3434	chr3R	4608089	4608838	.	750	Toll10b	Up	-0.618097255631012	2.35844569392705	-2.08062473265825
Region3435	chr3R	4612941	4613682	.	742	Toll9	Up	0.269934945700829	-2.24388683419456	2.26946875697668
Region3436	chr3R	4634078	4634507	.	430	Gd7	Up	3.04027792387987	-1.10639082823113	-1.53020060875708
Region3437	chr3R	4634762	4635879	.	1118	Gd7	Up	4.44556133305003	-1.65313698076371	-2.1978671418611
Region3438	chr3R	4639087	4643314	.	4228	Toll9	Down	0.603993468299184	0.643237100321036	-1.27148057047714
Region3439	chr3R	4645096	4646416	.	1321	Toll10b	Up	-0.255428222720969	0.689295623431819	-0.539954596046514
Region3440	chr3R	4649315	4650494	.	1180	Toll10b	Up	-0.497433022681925	1.80141491678408	-1.56613680767469
Region3441	chr3R	4659629	4660012	.	384	Gd7	Up	0.970773709542095	-0.337084591899209	-0.506749761154353
Region3442	chr3R	4660224	4660770	.	547	Toll10b	Down	0.851815025695321	-1.35549368768341	0.743313547601424
Region3443	chr3R	4662072	4662771	.	700	Toll10b	Down	0.393582329041496	-1.70115681895925	1.54838033587935
Region3444	chr3R	4663323	4664418	.	1096	Toll10b	Down	0.744154840170184	-2.24238511301065	1.83564653405394
Region3445	chr3R	4713643	4714217	.	575	Toll9	Up	-0.0469120660375731	-0.0781781711913229	0.130388784539001
Region3446	chr3R	4748554	4749045	.	492	Toll10b	Up	-0.741116849727477	1.03916219383513	-0.489573530944686
Region3447	chr3R	4775637	4776058	.	422	Toll10b	Down	0.231785854652695	-0.323502095547372	0.151435782746917
Region3448	chr3R	4802624	4803194	.	571	Toll9	Up	-0.718945602979998	-0.178148243584183	0.854856496990683
Region3449	chr3R	4803615	4805318	.	1704	Toll9	Down	0.233210478535116	0.550883645595561	-0.830069562760549
Region3450	chr3R	4805593	4806993	.	1401	Toll9	Up	-0.0543432797969346	-0.3133441985586	0.400787260471056
Region3451	chr3R	4807223	4807711	.	489	Toll9	Up	0.029432634126567	-1.10141789635186	1.20789471339921
Region3452	chr3R	4810351	4812094	.	1744	Toll10b	Up	-0.395067310080553	0.481515202241898	-0.179779969856466
Region3453	chr3R	4820520	4821412	.	893	Toll10b	Down	0.0963250715305166	-0.136181041070693	0.0648847590162075
Region3454	chr3R	4835614	4835935	.	322	Toll10b	Up	-1.16855640774852	1.52088017787419	-0.640081211737429
Region3455	chr3R	4842881	4843332	.	452	Toll9	Up	-1.1334242123741	-0.379540065813495	1.45832027405523
Region3456	chr3R	4844686	4845316	.	631	Gd7	Down	-1.3047044151706	0.694149390323301	0.410770154797264
Region3457	chr3R	4846641	4848852	.	2212	Gd7	Down	-1.9655667673511	1.06209530008327	0.600513080735032
Region3458	chr3R	4849671	4851480	.	1810	Gd7	Down	-2.77204445661604	0.943963385192248	1.46785454962369
Region3459	chr3R	4852943	4854648	.	1706	Gd7	Down	-1.93464874222904	0.315562024411758	1.40922014239527
Region3460	chr3R	4858384	4858662	.	279	Toll9	Down	0.695709282186354	1.02920754901303	-1.78773976364562
Region3461	chr3R	4906667	4907153	.	487	Gd7	Down	-1.33708998250395	0.546585644386847	0.605704361075237
