Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10B	Toll9
Region3958	chr3L	9423089	9423567	.	479	Toll10B	Down	0.85456669747183	0.677006912409134	-0.898774463634743	0.125845524128349
Region3959	chr3L	9426606	9427317	.	712	Time	Up	0.054652073800624	0.55328050231819	0.202723622300455	-0.362927203372054
Region3960	chr3L	9430073	9430481	.	409	Time	Up	-0.326263749997999	0.890962665826099	0.316888436673147	-0.010616588113664
Region3961	chr3L	9441993	9442470	.	478	Time	Up	-0.114665254852586	0.146358604892137	0.108520771122899	0.000331430066931911
Region3962	chr3L	9446767	9447742	.	976	Toll9	Up	-0.133601290419029	0.189694663711494	-0.0407110933672701	0.238699099933583
Region3963	chr3L	9455494	9456370	.	877	Toll9	Up	-1.19830911065008	0.457410537601324	-0.170622732880908	1.86362195482326
Region3964	chr3L	9457579	9458305	.	727	Toll9	Up	-0.212506815769185	-0.0825356014055338	-0.826408192798796	1.46557647979054
Region3965	chr3L	9460957	9461349	.	393	Time	Up	-0.200018981314685	0.855391518319934	-0.211471504898583	0.571965404010753
Region3966	chr3L	9461615	9463197	.	1583	Toll10B	Up	-0.127606498419705	0.133364873401378	0.173453565527281	-0.0747450337590562
Region3967	chr3L	9463440	9463955	.	516	Time	Down	-0.449116328348609	-1.4216202728404	0.118019763833784	0.439035779205404
Region3968	chr3L	9465959	9466270	.	312	Toll10B	Up	-0.987788254374343	-0.0616933860234824	1.63923041019332	-1.00138207082677
Region3969	chr3L	9467632	9468103	.	472	Toll9	Up	-1.21115137121915	-1.02008704313849	-0.772179466975443	2.73863627706563
Region3970	chr3L	9476703	9477277	.	575	Toll10B	Up	-0.488764407648727	0.203227643697128	0.565064747965637	-0.144710878974165
Region3971	chr3L	9491305	9491885	.	581	Time	Down	0.239679541768054	-1.60173120445947	-0.879885828927276	0.930370655104959
Region3972	chr3L	9505074	9505446	.	373	Toll10B	Up	-0.382192608182468	0.0181711495267595	0.616497586224419	-0.36214666229814
Region3973	chr3L	9505688	9505948	.	261	Toll10B	Up	-0.289568682791188	0.070184412799083	0.5766234609656	-0.430544249399258
Region3974	chr3L	9509043	9509758	.	716	Time	Up	-0.368096507830619	0.9149692817192	0.85019703965404	-0.714396509646683
Region3975	chr3L	9613996	9614260	.	265	Time	Up	0.0292392140880312	0.493661919602823	0.1135349886353	-0.201406105132543
Region3976	chr3L	9614536	9615871	.	1336	Time	Up	-0.244131958756327	0.636285809287531	0.253801600103326	-0.0317319053004015
Region3977	chr3L	9630085	9630452	.	368	Time	Down	-0.0779833650680332	-0.243479241584628	-0.0318394650249673	0.150843709874511
Region3978	chr3L	9678227	9678643	.	417	Toll10B	Down	0.412549301323856	0.375432536179835	-0.450470179866306	0.0843902259569738
Region3979	chr3L	9679023	9679419	.	397	Time	Up	-0.312856475259003	0.351124767958309	0.206246049748386	0.12899859183457
Region3980	chr3L	9692624	9692871	.	248	Toll10B	Up	-0.745316217203711	1.00689996637675	2.0190876748909	-1.87082304391461
Region3981	chr3L	9704382	9704738	.	357	Toll9	Down	0.22282160344011	0.186885697581027	0.023899353014188	-0.335374703102234
Region3982	chr3L	9714070	9714837	.	768	Time	Up	-0.427405529562238	0.665939450842517	0.241723497254993	0.233311913064668
Region3983	chr3L	9726728	9727171	.	444	Gd7	Up	0.750908089601486	0.507211981706363	-0.470930577097287	-0.343970316693023
Region3984	chr3L	9729878	9730251	.	374	Time	Up	0.0402956904898203	0.48004676952555	0.153243250349542	-0.272969449162139
Region3985	chr3L	9751615	9751956	.	342	Toll9	Down	0.888540349259862	0.335893781765896	0.73824736280335	-2.25402173334827
Region3986	chr3L	9803924	9804451	.	528	Gd7	Up	2.65518830813987	-2.10379711522466	-0.87848288519134	-2.33789834605405
Region3987	chr3L	9836430	9836952	.	523	Toll10B	Up	-0.175230622750064	0.021402556689976	0.410123854553682	-0.347771904401545
Region3988	chr3L	9838375	9838712	.	338	Toll10B	Up	-0.105818884645719	-0.0834993153063103	0.253860986368041	-0.218844534046076
Region3989	chr3L	9853892	9855430	.	1539	Time	Up	-0.553374591001827	0.921090033527624	0.398823055120688	0.179668891554943
Region3990	chr3L	9855642	9856605	.	964	Time	Up	0.0257159948999546	0.914354671337795	0.47483015355167	-0.711746196515918
Region3991	chr3L	9859381	9860043	.	663	Toll10B	Up	-0.167105270539285	0.387980530598068	0.429033238349321	-0.385718472386037
Region3992	chr3L	9888435	9888842	.	408	Time	Up	-0.208654104043778	0.611147098213838	0.505866112161592	-0.439077672597655
Region3993	chr3L	9898307	9899441	.	1135	Time	Up	-0.185043911609936	0.824076962787064	0.171753984634459	0.00534538004546368
Region3994	chr3L	9929836	9930118	.	283	Toll10B	Up	-0.609244658829261	0.695200070573693	1.71558311887029	-1.6221087786681
Region3995	chr3L	9968150	9968673	.	524	Time	Up	-0.195156972772369	0.955266415234143	0.226006200779018	-0.0583279040632863
Region3996	chr3L	10105824	10106196	.	373	Toll9	Down	0.0930869108369021	-1.2646392144938	0.933328084727105	-1.45653337803936
Region3997	chr3L	10109698	10110041	.	344	Toll10B	Up	-1.77850563409352	-1.12098322893024	3.42227245453153	-2.47427934929662
Region3998	chr3L	10189106	10189330	.	225	Time	Down	-0.27812486896993	-0.720049792487401	0.140069489588446	0.17638322263075
Region3999	chr3L	10226016	10226564	.	549	Gd7	Down	-1.24032511782396	0.536648767173787	0.403258646476342	1.1022445772735
Region4000	chr3L	10228334	10228712	.	379	Time	Down	0.120471872118793	-0.764789708361035	0.137095347297732	-0.35836195434449
Region4001	chr3L	10228919	10229400	.	482	Time	Down	-0.0610114230923864	-0.802280436275816	0.541197042199006	-0.689093060854431
Region4002	chr3L	10254123	10254688	.	566	Gd7	Up	1.31189438395858	-0.968218971043495	-0.324999412545518	-1.31059649176524
Region4003	chr3L	10281810	10282173	.	364	Time	Up	-0.275749254640813	0.618027486346003	-0.0269908263642161	0.411351426448708
Region4004	chr3L	10284901	10285217	.	317	Toll9	Down	0.0464150124454156	-0.0616849275726975	0.210599337775333	-0.363017519899643
Region4005	chr3L	10288125	10288599	.	475	Time	Down	0.264793823221991	-2.31763529959445	0.096944838462151	-0.496271949387317
Region4006	chr3L	10289028	10289906	.	879	Gd7	Down	-0.466888827621443	0.369576004578857	0.263548751717767	0.255584910962216
Region4007	chr3L	10290367	10290979	.	613	Time	Down	0.44234303539927	-1.59505177211952	0.239397072969243	-0.93945170327979
Region4008	chr3L	10307910	10308667	.	758	Time	Down	-0.274990622207685	-1.29791616494312	0.105330481004843	0.221673023386684
Region4009	chr3L	10313208	10313879	.	672	Time	Down	0.475341343971881	-1.95684743935026	-0.44608145600137	-0.00677471091027283
Region4010	chr3L	10316234	10316738	.	505	Gd7	Up	0.988654300534007	-0.119235990655659	-0.439785761407567	-0.709856154725442
Region4011	chr3L	10324955	10325919	.	965	Toll10B	Up	-0.812670114340745	-0.0161847111868102	1.89343842215075	-1.60060648535128
Region4012	chr3L	10330428	10331156	.	729	Time	Up	0.45808209456166	1.74724748454063	-0.603870644287437	0.241525907814759
Region4013	chr3L	10335565	10336071	.	507	Gd7	Up	2.06150284557322	0.0136066137390266	-1.93219272790553	-0.0328217365944047
Region4014	chr3L	10337366	10337632	.	267	Toll10B	Down	1.13300899227282	-0.248232229499815	-1.39396816028697	0.455339258416895
Region4015	chr3L	10363730	10364066	.	337	Toll9	Down	0.557501036344604	1.26090815564499	0.602905648368957	-1.61342911169893
Region4016	chr3L	10515776	10516967	.	1192	Toll9	Up	-0.809803043617287	0.514790591799099	0.176314270009665	0.843647623931338
Region4017	chr3L	10517523	10517889	.	367	Toll10B	Up	-0.663440200137541	0.638601252128114	0.679205415124874	-0.0712451309032113
Region4018	chr3L	10525483	10525934	.	452	Toll10B	Up	-1.41394613788511	0.872493480726333	3.77219789772398	-3.46613361664534
Region4019	chr3L	10532319	10532652	.	334	Toll9	Down	1.46939391712124	1.12913016483481	0.121125526157246	-2.15961588496843
Region4020	chr3L	10630930	10631330	.	401	Time	Up	-0.513160307670518	0.679975473490601	0.413506065793912	0.104357040615627
Region4021	chr3L	10638081	10638478	.	398	Toll9	Up	-0.244046134021707	0.325742680046179	-0.0457956836792513	0.39529261412714
Region4022	chr3L	10660145	10661723	.	1579	Gd7	Down	-0.491183329565376	-0.180522206467881	0.481735244433088	-0.0226358075562453
Region4023	chr3L	10664482	10665709	.	1228	Time	Up	-0.447225071887093	0.697316856770625	0.426743562292189	-0.00367397992668849
Region4024	chr3L	10666463	10667020	.	558	Gd7	Up	1.21272775692584	-0.286417771970543	-1.05967027825746	-0.129070806623072
Region4025	chr3L	10673999	10674552	.	554	Gd7	Up	0.559175911442341	0.109924650749946	-0.4944808468367	-0.0511326577063701
Region4026	chr3L	10674884	10675269	.	386	Toll10B	Down	0.823505257702129	-0.163751954748361	-0.930108759472071	0.212520832229491
Region4027	chr3L	10675819	10676237	.	419	Toll10B	Down	1.12085962503759	-0.862591506140294	-1.23207144881609	0.240949027839046
Region4028	chr3L	10677956	10678182	.	227	Gd7	Up	1.58003974570817	-0.627677254944735	-0.915616764926118	-0.83113215767592
Region4029	chr3L	10678844	10679146	.	303	Toll9	Up	-0.232077974895594	0.911687078418373	-0.720816792347257	1.3414974209272
Region4030	chr3L	10681732	10682377	.	646	Toll9	Up	-0.468303009544623	-0.621869082680983	-0.0752552821597918	0.740535432393883
Region4031	chr3L	10690914	10691436	.	523	Toll9	Down	-0.0828060859888422	0.0474753940728457	0.553872126372825	-0.677693224042658
Region4032	chr3L	10693845	10694216	.	372	Toll9	Up	-0.149976084643501	0.388302172467069	-0.558522622666827	0.999093281112373
Region4033	chr3L	10736921	10737709	.	789	Toll9	Down	0.08176513501968	0.633256441476974	1.50227455726537	-2.25237994755268
Region4034	chr3L	10739309	10739751	.	443	Toll9	Down	-0.461839113122618	0.512736432885496	1.56192775569422	-1.6023627722645
Region4035	chr3L	10769267	10769724	.	458	Time	Up	0.365573878489496	2.91593165258458	-0.434063658269101	0.124519703237212
Region4036	chr3L	10771741	10772142	.	402	Gd7	Up	1.33887444664348	0.927321566419903	-1.2779113425255	0.0115024345224568
Region4037	chr3L	10810863	10811525	.	663	Toll9	Down	0.254526633854995	0.134290771612934	1.49225107432516	-2.47169868511478
Region4038	chr3L	10842802	10843256	.	455	Toll9	Down	-0.275965184299076	0.7311120227028	0.88501071384038	-0.888611570401153
Region4039	chr3L	10843624	10844080	.	457	Gd7	Up	0.693680088901543	0.504422225455071	-0.228225777917883	-0.612614251037232
Region4040	chr3L	10844819	10845136	.	318	Time	Up	0.139363189600332	1.31515357463713	0.474089224075582	-0.864364418093188
Region4041	chr3L	10847386	10847725	.	340	Gd7	Up	1.55911362604213	-0.0821709366767083	-0.745204136175637	-1.04579567633041
Region4042	chr3L	10847973	10849396	.	1424	Time	Up	0.706769955327902	1.27802933459804	-0.520418342857449	-0.213730917302602
Region4043	chr3L	10849820	10850108	.	289	Time	Up	0.120198065201917	1.00400734315794	-0.105759074729867	-0.0117503312040867
Region4044	chr3L	10851156	10851866	.	711	Time	Up	-0.24174617581486	0.567515608183381	-0.113252323904711	0.48835658943528
Region4045	chr3L	10852321	10853119	.	799	Time	Up	-0.627453995633952	1.03070759528975	0.378920426006211	0.308215102074886
Region4046	chr3L	10854090	10854508	.	419	Toll9	Up	0.0778999317345377	-0.423844160832487	-0.923626239659792	1.21149163257292
Region4047	chr3L	10855313	10858098	.	2786	Time	Up	-0.585810496111534	0.976440124424117	0.355647531975234	0.285084986359285
Region4048	chr3L	10858708	10859052	.	345	Gd7	Up	0.233626083624177	0.135558624861245	-0.203582266755792	-0.0256604682519379
Region4049	chr3L	10859987	10861210	.	1224	Toll9	Up	-0.116352779129859	0.0799197252719392	-0.841204349712834	1.35665139521613
Region4050	chr3L	10861429	10863493	.	2065	Time	Down	0.0958355978673264	-0.912667103336441	-0.492015831723734	0.571885127023365
Region4051	chr3L	10878817	10879234	.	418	Time	Up	-0.358339639644128	0.45416026934844	0.361183193766181	-0.0303950668595852
Region4052	chr3L	10885837	10886254	.	418	Time	Up	-0.251528358842227	0.289917832629931	0.20044552291517	0.0543401622435821
Region4053	chr3L	10966332	10967036	.	705	Toll10B	Down	3.35189951047756	0.0986158291258371	-3.70818670848164	0.754356984647259
Region4054	chr3L	11008666	11009600	.	935	Time	Up	-0.346604327226336	0.62866997976644	0.391349825306096	-0.0892726853507868
Region4055	chr3L	11010189	11011078	.	890	Time	Up	-0.455584507452278	0.627338728981128	0.455733796854123	-0.0337021239908393
Region4056	chr3L	11045086	11045475	.	390	Time	Up	0.545957799565365	1.3589286234764	-0.785278820623531	0.381336228080654
Region4057	chr3L	11046475	11047005	.	531	Gd7	Down	-0.804455366920298	0.0177563073069355	0.753356696979379	0.0137179676476383
Region4058	chr3L	11047854	11048220	.	367	Toll9	Down	-0.093912211485667	-0.134049819010509	0.36070388228337	-0.38727242713711
Region4059	chr3L	11062339	11062768	.	430	Time	Up	-0.09822136348416	0.477680246754739	0.127916286830601	-0.0495566139660034
Region4060	chr3L	11064785	11065211	.	427	Time	Up	-0.19744658722832	0.766778682618777	0.441853657672397	-0.36296899377877
Region4061	chr3L	11092663	11093367	.	705	Time	Up	-0.289273060908753	0.571538083221905	0.161330175787801	0.161146194540061
Region4062	chr3L	11096340	11096707	.	368	Toll10B	Up	-0.153376803185582	0.352823311330008	0.395529110028987	-0.356514843260817
Region4063	chr3L	11118514	11119029	.	516	Toll9	Down	0.218529980726603	-0.479355627248776	0.159043675659603	-0.522248931238238
Region4064	chr3L	11119585	11120391	.	807	Time	Up	-0.549351867957873	1.02207301449614	0.555724454059429	-0.0494674631391374
Region4065	chr3L	11120637	11121213	.	577	Gd7	Down	-0.486496328977717	0.25284362168627	0.407752387704489	0.0765049211964287
Region4066	chr3L	11122985	11124288	.	1304	Toll10B	Up	-0.277013693192752	0.122781090298077	0.303743787870543	-0.058472345741083
Region4067	chr3L	11126193	11126526	.	334	Time	Down	0.465620531362131	-0.795502229422794	-0.270495463206166	-0.243965875267236
Region4068	chr3L	11132077	11132325	.	249	Time	Down	-0.0407866463596099	-0.727365403135907	-0.429432722874068	0.667401009922892
Region4069	chr3L	11164915	11165233	.	319	Toll9	Up	-0.0318552188007062	-0.050981776068892	-0.0321372901451113	0.0888935036203003
Region4070	chr3L	11169360	11169684	.	325	Gd7	Down	-0.308679780462191	0.308064167825564	0.267998486445267	0.0353094114071688
Region4071	chr3L	11169929	11170288	.	360	Gd7	Up	0.647389835493089	-0.0223010937402138	-0.629595939667532	0.0222195410495676
Region4072	chr3L	11205644	11206198	.	555	Time	Up	0.0568260841304788	0.0683533773302855	-0.0449137415545443	-0.012806421207272
Region4073	chr3L	11210351	11211159	.	809	Toll10B	Up	-0.324729512004362	0.289779279522101	0.465314001034227	-0.224303863910269
Region4074	chr3L	11214948	11216244	.	1297	Toll10B	Down	0.329275625166622	0.427477162643633	-0.650055297107899	0.481545155363453
Region4075	chr3L	11236544	11238434	.	1891	Toll10B	Down	1.70121139185349	-1.55165927475273	-2.20514198350385	0.843515087563635
Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272436	0.169620268480537	-0.542472202131218	-0.557187054671335
Region4077	chr3L	11245992	11246623	.	632	Time	Up	0.0910003740730201	1.76725571700367	-0.0351850553936308	-0.0728874898675597
Region4078	chr3L	11247780	11248092	.	313	Time	Up	-0.150773947010193	1.63487319023953	0.535154415622004	-0.559100444749317
Region4079	chr3L	11248398	11248607	.	210	Toll9	Down	0.481381748573852	0.0562207498831673	-0.0501676356980398	-0.57940316798468
Region4080	chr3L	11251704	11252493	.	790	Gd7	Down	-0.219344281089998	-0.129544865763104	0.211684464989013	-0.00520292245972218
Region4081	chr3L	11253660	11254725	.	1066	Gd7	Up	0.826130205709322	-0.246705311013009	-0.588149373669935	-0.278565531047498
Region4082	chr3L	11256188	11256480	.	293	Toll10B	Down	1.32127638847416	0.17977536218797	-1.63636529013661	0.546352104894842
Region4083	chr3L	11259648	11262413	.	2766	Toll9	Up	0.352452752433108	0.238762248792239	-1.25280444475497	1.30955383803303
Region4084	chr3L	11294684	11295225	.	542	Toll9	Down	0.656032591715509	-0.210847446736812	0.22802493665245	-1.21219086619833
Region4085	chr3L	11342560	11343156	.	597	Time	Up	0.0823073209719128	2.21807016797856	-1.07098682299915	1.415626235887
Region4086	chr3L	11343441	11345277	.	1837	Time	Up	0.262068368617738	2.14240992107743	-1.50933961619423	1.79751850927273
Region4087	chr3L	11356726	11357567	.	842	Time	Down	-1.92186538138602	-4.00426972625933	0.443793910289362	1.96603659270524
Region4088	chr3L	11384271	11384599	.	329	Toll9	Down	0.616194948868641	0.441716940592096	0.11618101789648	-0.998864472381871
Region4089	chr3L	11406431	11407253	.	823	Time	Up	2.37046207094834	2.77597751255459	-1.89836273926758	-0.498830632369696
Region4090	chr3L	11413160	11413719	.	560	Toll9	Up	-2.42731786984081	3.00003272642277	-0.533139766207185	4.04234293164501
Region4091	chr3L	11414766	11415349	.	584	Time	Up	-0.343584913877619	1.69810819465818	-0.124936366278743	0.642721807008074
Region4092	chr3L	11417910	11418329	.	420	Time	Up	-0.951470625666819	2.79968365582913	1.16370138703282	-0.372521809098325
Region4093	chr3L	11421016	11421384	.	369	Time	Down	-0.446128726898694	-0.665437895119144	0.27495166123436	0.211255641441325
Region4094	chr3L	11428400	11428681	.	282	Time	Up	0.189664245709857	1.76054472844319	0.0373981268878656	-0.309784493771953
Region4095	chr3L	11434114	11434355	.	242	Gd7	Down	-2.47613103485817	-0.0312545174834898	1.0209668618327	1.89263412553167
Region4096	chr3L	11435873	11436082	.	210	Gd7	Down	-1.77411598528706	0.0778372246649419	1.14671377076509	0.764084837144664
Region4097	chr3L	11439358	11439613	.	256	Gd7	Down	-2.90763009420053	0.0539611249183271	2.72002039700604	0.0537429220256546
Region4098	chr3L	11471795	11472089	.	295	Toll9	Down	0.0928966695659366	-0.698405351124592	0.64491102176101	-1.04507537725417
Region4099	chr3L	11487266	11487936	.	671	Toll9	Down	0.364740620787825	1.31105254837316	0.57373243946731	-1.31118434946573
Region4100	chr3L	11491491	11491972	.	482	Toll10B	Down	0.661950995412649	-0.668396604067465	-0.929130937222966	0.42958160282505
Region4101	chr3L	11493473	11493769	.	297	Time	Up	0.239203426687602	1.07155015885516	0.386256428608041	-0.874144522745569
Region4102	chr3L	11494444	11494797	.	354	Gd7	Up	0.162751247307635	0.0634417205840277	-0.0559587192331908	-0.140292210678873
Region4103	chr3L	11523353	11523654	.	302	Time	Up	-0.157309253223335	0.410350075817255	0.243201116748882	-0.13402093296486
Region4104	chr3L	11534446	11534757	.	312	Time	Up	0.0399435191628253	0.629763982653882	0.398868569386304	-0.622685131460025
Region4105	chr3L	11552867	11553742	.	876	Time	Up	0.153595746010191	1.93614977998242	-0.234788980287832	0.127049049242098
Region4106	chr3L	11554586	11555120	.	535	Toll9	Up	0.426484806304334	1.00081472271092	-2.17060714439105	2.51797293078101
Region4107	chr3L	11557190	11557653	.	464	Toll10B	Up	-0.37540162509588	0.221765133817471	0.577968249878032	-0.316397597353211
Region4108	chr3L	11561930	11562561	.	632	Time	Up	-0.32434678721075	1.00267838598112	0.0984094291454138	0.298280247181858
Region4109	chr3L	11562846	11562976	.	131	Toll9	Down	-0.00784496676087292	0.0384462349916715	0.054537341765295	-0.0671467262115592
Region4110	chr3L	11586660	11587937	.	1278	Toll9	Down	0.255625445874782	-0.444893174390729	0.122913230544004	-0.520897947916936
Region4111	chr3L	11681802	11682272	.	471	Toll10B	Up	-0.272796428064955	-0.0548626794420931	0.324521712080749	-0.0937983770317406
Region4112	chr3L	11684015	11684609	.	595	Time	Down	0.433968511339459	-0.642973392318273	-0.119482030163299	-0.416468012951439
Region4113	chr3L	11692803	11693427	.	625	Time	Down	3.24803681990866	-4.56781766331715	-1.91898733060326	-1.65608888721209
Region4114	chr3L	11694056	11694557	.	502	Time	Down	1.31058385935915	-3.22994922896814	-0.699734727277782	-0.774558342766245
Region4115	chr3L	11696399	11697141	.	743	Gd7	Up	0.152694941213209	0.148075712395521	-0.0610236514544111	-0.119472845527698
Region4116	chr3L	11708392	11709220	.	829	Toll9	Up	-1.11982293897664	0.594600019550158	-0.776588476370584	2.6214272903856
Region4117	chr3L	11764880	11765419	.	540	Toll10B	Up	-1.05618175155848	0.362759103303663	1.77288687794646	-1.09945601246901
Region4118	chr3L	11793591	11793775	.	185	Gd7	Down	-0.202809922909434	-0.0881551377050852	0.0881600444840924	0.148549910583232
Region4119	chr3L	11795480	11795826	.	347	Time	Up	0.00197301956828832	0.362166075575897	0.061103504952101	-0.0897841622778745
Region4120	chr3L	11819830	11820181	.	352	Toll9	Down	-0.117408996632439	0.069903383586832	0.871976741923177	-1.08442967962632
Region4121	chr3L	11821792	11822163	.	372	Toll10B	Up	-0.474707686254639	0.0198535476111701	0.680445642801293	-0.328218842882677
Region4122	chr3L	11822706	11822939	.	234	Gd7	Down	-0.942512179853282	0.417367048544304	0.920114631754558	-0.0373500072526584
Region4123	chr3L	11832397	11833761	.	1365	Gd7	Down	-0.491349020770633	0.472382916442548	0.474373209112917	-0.0119155888257519
Region4124	chr3L	11876111	11876391	.	281	Time	Down	0.248797603833916	-0.700146500107048	0.0373170312558056	-0.389629438243843
Region4125	chr3L	11925038	11926161	.	1124	Time	Down	0.681435568426232	-3.59458650165818	-0.491757978321987	-0.220335105842249
Region4126	chr3L	11927238	11927805	.	568	Toll10B	Down	1.0397286908874	-1.20540301188527	-1.90636172822784	1.31200116168297
Region4127	chr3L	11931228	11931712	.	485	Time	Down	0.153335952481754	-1.45338808298438	-0.825612100256629	0.969746183647126
Region4128	chr3L	11932883	11933150	.	268	Time	Down	0.919526931827929	-1.2401415136161	-0.896102716472569	0.0341966631753351
Region4129	chr3L	12002391	12003246	.	856	Gd7	Up	0.50687308156532	0.414729885292933	-0.380024041774865	-0.143591256689678
Region4130	chr3L	12056420	12056730	.	311	Time	Up	1.19212952699361	1.86243531629886	-0.269751767297139	-1.22741700634129
Region4131	chr3L	12057040	12057399	.	360	Gd7	Up	2.91115431953272	2.41465830828954	-0.934496199684051	-2.60415841217297
Region4132	chr3L	12077646	12077944	.	299	Toll9	Down	1.09461001397169	1.47020486131379	0.537961556729918	-2.24712002431325
Region4133	chr3L	12081575	12082105	.	531	Time	Up	-0.118624565958973	0.899534832791227	0.0652057937313504	0.0674400861635377
Region4134	chr3L	12082395	12083935	.	1541	Gd7	Down	-0.306777005082675	-0.282698136296053	0.223378011676248	0.0963525790417473
Region4135	chr3L	12099444	12099625	.	182	Toll10B	Up	-1.35814838348737	0.0894276482458339	2.50218017033938	-1.73089944977082
Region4136	chr3L	12101814	12102073	.	260	Toll9	Down	1.31616210984801	0.862741893321405	-0.119623895973388	-1.6091744550851
Region4137	chr3L	12118282	12118587	.	306	Gd7	Down	-0.256363599126588	0.122836953525653	0.184405851743704	0.0837464220255456
Region4138	chr3L	12120084	12120390	.	307	Toll10B	Up	-0.196169295184813	-0.0786300954799733	0.473075653500175	-0.409209849354017
Region4139	chr3L	12124110	12125384	.	1275	Toll10B	Up	-0.485459217404828	0.200367487297448	0.716655176840892	-0.365305046738332
Region4140	chr3L	12131969	12132468	.	500	Time	Up	0.0955819141428456	0.741469176367483	-0.069082749062744	-0.0307542057577512
Region4141	chr3L	12138158	12138618	.	461	Time	Up	-0.252595389573031	0.661566243750428	0.231761708259083	0.0111350297674566
Region4142	chr3L	12145753	12146076	.	324	Toll10B	Up	-0.345240161564585	-0.326509191337636	0.485209679056085	-0.224934793940401
Region4143	chr3L	12146371	12146769	.	399	Time	Up	-0.21232966508355	0.628747773448607	0.212932547194675	-0.0164675485382193
Region4144	chr3L	12163796	12164054	.	259	Toll9	Down	0.785478444982864	-0.22202714543924	0.0336942903407835	-1.11016823834041
Region4145	chr3L	12266590	12266980	.	391	Time	Up	-0.116006637104046	0.614744196701442	-0.0741585548685402	0.262594053056997
Region4146	chr3L	12271059	12271429	.	371	Toll9	Down	0.103938455498895	0.187326434464267	0.166860382631612	-0.378441826508205
Region4147	chr3L	12276961	12277944	.	984	Toll9	Down	0.303457381180847	0.326841082696039	0.248179010864674	-0.764170042768143
Region4148	chr3L	12299931	12300162	.	232	Toll9	Up	-0.223999100818532	-0.648515285262981	-0.430111433787768	0.916109893457392
Region4149	chr3L	12328738	12329249	.	512	Time	Up	-0.996101929163899	1.22652008374031	0.74441533511733	0.285611705811083
Region4150	chr3L	12336287	12336564	.	278	Time	Up	-0.24012891807925	0.652937885706912	0.300447087429167	-0.103648053382528
Region4151	chr3L	12414536	12415010	.	475	Toll9	Up	-0.301710520075389	-0.0115498486899374	0.0512667854675881	0.334883330052833
Region4152	chr3L	12417377	12417662	.	286	Toll10B	Up	-0.180378634519469	0.208465047783528	0.27900247104625	-0.153868900540555
Region4153	chr3L	12433790	12434118	.	329	Toll9	Down	-0.175240907100079	-0.412033426436904	0.82618373732253	-0.940941134135704
Region4154	chr3L	12434452	12434746	.	295	Time	Up	-0.392232988417998	0.792824472229733	0.527257192735264	-0.221338549597832
Region4155	chr3L	12467953	12468368	.	416	Time	Up	0.313194062542212	2.65908630227176	0.0777692217846586	-0.534380131521978
Region4156	chr3L	12484897	12485274	.	378	Toll10B	Up	-0.577113055474041	-1.19874208862695	1.49663591821213	-1.35340089327573
Region4157	chr3L	12504070	12504682	.	613	Time	Up	-0.20105749976004	0.569265940318164	0.411965309334053	-0.315474001594059
Region4158	chr3L	12505877	12506502	.	626	Toll9	Up	-0.514006691380236	-1.08632006765173	-0.653058191940605	1.62611900935463
Region4159	chr3L	12514458	12515350	.	893	Time	Up	-0.25803400428564	0.482470302060197	0.113595623721495	0.186960415023537
Region4160	chr3L	12523599	12524101	.	503	Time	Down	-0.141370343576915	-0.379171049849568	0.293321747648324	-0.227031418259204
Region4161	chr3L	12526209	12526813	.	605	Gd7	Down	-0.399814509261139	0.165125939016768	0.331471418378721	0.0680481050329857
Region4162	chr3L	12529631	12530305	.	675	Time	Up	0.146454710526117	0.56076342556642	-0.473438554270548	0.476951671423378
Region4163	chr3L	12534442	12534851	.	410	Toll9	Down	0.153102523185818	0.0784246144337875	0.125452840188309	-0.385886455832819
Region4164	chr3L	12566181	12566880	.	700	Time	Down	0.292890816877253	-1.23524625468198	0.512480303565452	-1.12670037758964
Region4165	chr3L	12572261	12572741	.	481	Toll9	Up	-0.316346890990712	0.0845334862658244	0.0325714624955521	0.38132895574765
Region4166	chr3L	12580129	12580568	.	440	Time	Up	-0.302897569846073	0.841095092893931	0.400954965702782	-0.16206748577161
Region4167	chr3L	12606160	12606649	.	490	Gd7	Down	-2.8795242937433	2.28615138989488	1.05781836112922	2.38556570716905
Region4168	chr3L	12609203	12609911	.	709	Time	Up	0.17120324608835	0.878287280332277	0.179387014217506	-0.487257189567106
Region4169	chr3L	12615981	12616322	.	342	Time	Up	1.43889677132282	2.96693899265158	-1.99276457664529	0.895429037453237
Region4170	chr3L	12627634	12628102	.	469	Toll9	Down	0.355518142992343	-0.714675827236355	0.775736410120284	-1.58671389349565
Region4171	chr3L	12642304	12642798	.	495	Toll10B	Up	-0.31597017502118	0.0047759936747499	0.587558677439413	-0.41043446710432
Region4172	chr3L	12646970	12647929	.	960	Time	Up	0.893667849617536	1.95189321594981	-1.6481669665809	1.14139336697235
Region4173	chr3L	12648914	12650119	.	1206	Gd7	Up	3.65557770796299	0.668500383418341	-3.15554729178227	-0.444185649630661
Region4174	chr3L	12651528	12651938	.	411	Time	Up	1.54616891627125	1.73528514496442	-0.479739339153046	-1.40676909173943
Region4175	chr3L	12653023	12653572	.	550	Toll9	Down	0.121642715466946	0.664622080713203	0.427412912822087	-0.773855508973187
