Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	PC3	distance	Gd7	Time	Toll10B	Toll9
Region4831	chr3L	21145712	21146550	.	839	Time	Down	-4.41761862522177	1.87703281680286	0.553263811099781	4.83163609535464	-1.1210291955743	-4.74681087340622	0.695155502833608	0.12697817606675
Region4838	chr3L	21276632	21277285	.	654	Time	Up	2.12530001678347	-1.24223697380702	-1.1546557321131	2.71905916083756	1.48618535034979	2.36468123592382	-0.530524144058094	-0.539242602656341
Region4848	chr3L	21449227	21449787	.	561	Time	Down	-1.98145966262337	1.62126100547904	-0.386811012097795	2.58926483805163	-0.101482098626745	-2.33196974721934	-0.599401526482125	0.639676778950967
Region4853	chr3L	21479457	21480794	.	1338	Toll9	Up	-0.770840491660979	1.92139342775436	-0.00696545508789028	2.07026478629338	-0.525480158218398	-1.23567690355227	-1.13416525081116	1.44426177604664
Region4854	chr3L	21481749	21482496	.	748	Time	Down	-2.69085641452138	0.665023637505674	-1.24758794974267	3.03964477765993	0.971739874582948	-2.77921790061275	-0.0218608499139554	-0.660846636712429
Region4873	chr3L	21642846	21643476	.	631	Toll9	Down	0.748966674707026	-4.0817277188193	-0.510760989285412	4.18118751535677	1.60573358686266	1.76259882569381	2.51008708683928	-3.50693454928265
Region4874	chr3L	21644492	21645331	.	840	Toll9	Down	0.240221503286846	-2.97241004494181	-0.844229711060607	3.09929857402443	1.6183570111838	0.985530633272143	1.71404122285778	-2.76078605529755
Region4877	chr3L	21710981	21711430	.	450	Toll10B	Up	-1.05289778252338	-1.20177037378552	1.3915014815283	2.11875485718539	-1.035569714348	-0.702627401541694	2.05110921120043	-1.2190054657332
Region4889	chr3L	21916253	21916690	.	438	Toll9	Up	0.0176854052319009	2.17777581098779	1.3058072924375	2.53932135450886	-1.84381412672278	-0.530495106028559	-0.986368718432545	2.22876765621184
Region4893	chr3L	22065685	22067137	.	1453	Time	Down	-2.09529713230157	0.699419794516548	-0.63881890343257	2.29946683232778	0.387455658712146	-2.20836141078769	0.0151977006319748	-0.286176326490971
Region4894	chr3L	22067739	22068363	.	625	Time	Down	-1.93241572310052	0.786797865671058	-0.392488263533821	2.12304697200096	0.129777350702127	-2.07163472719416	0.00711393602846826	-0.0977732521839052
Region4897	chr3L	22129940	22130288	.	349	Time	Up	1.78178489121292	-1.3174148187598	-0.106068782787653	2.21846563866214	0.490426405572124	2.05828838418462	0.202047695760483	-0.53561643109506
Region4902	chr3L	22141874	22142452	.	579	Toll9	Down	-0.131524310796867	-1.9634723918157	-0.548503611419832	2.04288489384343	1.05478688554056	0.37047348470622	1.25712798061249	-1.93214151586539
Region4903	chr3L	22147770	22148143	.	374	Gd7	Up	1.42699467172376	-0.54174602698811	-2.14471559791175	2.63241477484293	2.2376234297038	1.50455866584193	-1.27359748077181	-0.36154156126092
Region4904	chr3L	22163275	22163843	.	569	Toll9	Down	-0.861951420933361	-1.49273761511239	-1.64321326054833	2.38146502373274	1.96830071699925	-0.462728154718138	0.647499703852972	-1.99468551861356
Region4905	chr3L	22176305	22177195	.	891	Toll9	Down	0.869875546460019	-3.19112745513885	-1.22873204685843	3.5284217922815	2.05926477845147	1.64773538762168	1.42260321875488	-2.79362790613992
Region4915	chr3L	22319763	22320166	.	404	Gd7	Up	-0.137498218915935	-0.300044912397876	-3.05427548155948	3.07205654682922	3.01901670204665	-0.0754694201811805	-1.27064286986827	-0.912414698337564
Region4927	chr3L	22556557	22557126	.	570	Toll10B	Up	-1.80978486893835	-1.52413672095777	1.89047268824926	3.02856418142764	-1.44325143856394	-1.3490518782978	2.86182536369687	-1.70197315247253
Region4930	chr3L	22587858	22588715	.	858	Toll10B	Down	0.562735766150786	1.03390890842227	-1.89371848130862	2.22975533632506	1.55519867542505	0.268402275113135	-1.97689899548918	0.784152617809196
Region4932	chr3L	22623344	22624548	.	1205	Toll10B	Up	-1.9751108148003	-1.76845833914095	1.58145804802477	3.0869916076466	-1.08297087234461	-1.44848271446759	2.95746429478659	-2.04538257928185
Region4933	chr3L	22669392	22670253	.	862	Gd7	Down	0.543472369103958	-0.766806986728507	2.35265972983042	2.53344883019983	-2.04840039850246	0.735862542491254	1.55056153065539	-0.0338639449695824
Region4941	chr3L	22782361	22783409	.	1049	Toll9	Down	-1.73621543772304	-1.96162058543589	-0.0557726972140719	2.62021181608438	0.549908308343579	-1.1784447118866	2.1712303325355	-2.44499084569975
Region4953	chr3L	22943433	22943860	.	428	Toll9	Up	1.85208265414745	2.04658648134214	1.51918060548417	3.15065645469091	-1.97964428147026	1.27794015560138	-1.53876070455422	2.84795045430393
Region4955	chr3L	22947886	22948903	.	1018	Time	Up	1.85568042848291	0.640607758823504	0.442686213634463	2.01243614484073	-0.564210057185741	1.63348775485701	-1.02696511856117	1.36975399955374
Region4956	chr3L	22949440	22949815	.	376	Time	Up	1.5225264611763	-0.799543742909174	1.18539835367473	2.08866614821565	-0.897428931762112	1.6835357793795	0.575751820100257	0.0833918434809318
Region4957	chr3L	22952731	22953075	.	345	Gd7	Up	0.477686033909217	-0.93425838498961	-2.26630259593393	2.49742870433816	2.44273937020376	0.686108651132422	-0.645972793827801	-1.10067533643239
Region4961	chr3L	23112711	23113114	.	404	Toll10B	Up	-2.04240172756104	-0.887287113196747	1.31069248393858	2.58391138111245	-1.06099287620524	-1.74010833032698	2.18260459221247	-1.32588922695017
Region4963	chr3L	23164729	23165106	.	378	Gd7	Down	-0.855302322121109	-0.506520902797981	2.62373490888345	2.80572456939213	-2.40566317847597	-0.681298623172908	2.07155086144094	-0.277406767403117
Region4969	chr3L	23393776	23394154	.	379	Gd7	Down	-0.886766915900808	-0.472167861611013	2.1040432714439	2.33158661447154	-1.91513752467408	-0.723736883948887	1.79423970686445	-0.358449191089411
Region4974	chr3L	24205134	24205602	.	469	Gd7	Down	-1.4904972024545	1.35481129844749	1.72025001380022	2.648840439684	-2.04923509977935	-1.77610206916591	0.470360576298753	0.991228463841065
Region4975	chr3L	24210227	24210505	.	279	Time	Down	-1.42560674603502	2.23822183738334	0.867801568182381	2.79196546350774	-1.46533459382757	-1.9441340180672	-0.656913029982607	1.6508320211701
Region4980	chr3L	24929233	24929467	.	235	Toll10B	Up	-0.631122273042951	-1.86638363803212	2.20111055784612	2.95408038071183	-1.62809833273337	-0.120157108552055	2.78985477038372	-1.50406129087166
Region4984	chr3L	25134570	25135020	.	451	Toll10B	Up	-2.31622687895168	-0.969160946009055	2.47904779300005	3.52843561001555	-2.16896161051015	-1.97666245536782	2.95229700610588	-1.27876555310662
Region4988	chr3L	25217079	25217542	.	464	Toll9	Down	-0.0183535367669212	-2.0170092709339	-1.10734703801974	2.30106078015255	1.60939501854771	0.490063043117517	0.966301817044013	-2.0453133338766
Region4996	chr3L	25675563	25675934	.	372	Gd7	Down	-0.927314107621792	0.149581098575411	2.25805818328241	2.44563135372731	-2.23173736965065	-0.920645427657609	1.42020260205861	0.218366748609144
Region5000	chr3L	25849648	25850143	.	496	Time	Down	-2.31490954783642	0.190329095930955	0.691476532271632	2.42346264136762	-0.760290714937977	-2.2824624569622	1.16722319354414	-0.573772927943733
Region5006	chr3L	27011323	27011581	.	259	Time	Down	-1.91442652433212	1.0994319786049	0.548230168955226	2.27471666604835	-0.859882849790623	-2.12814259213328	0.242376985088975	0.373243328479999
Region5007	chr3L	27088615	27089012	.	398	Time	Down	-2.27970523640226	0.39801024889446	0.510413947856998	2.36980811908303	-0.641269578317354	-2.30255593048607	0.903787762081743	-0.407401617999902
Region5011	chr3L	27298871	27299135	.	265	Time	Down	-2.23996257439728	1.42038564660706	0.227168281575213	2.66205430972805	-0.643329404360635	-2.52680681566749	-0.0283228282270809	0.478095112716775
Region5012	chr3L	27302628	27302943	.	316	Time	Down	-2.30041353424197	1.52373039196426	0.415547190944329	2.79040072459511	-0.853683928684071	-2.61045028937929	0.0145807852466677	0.584946663584949
Region5013	chr3L	27306398	27306721	.	324	Time	Down	-2.5112156853463	1.33840052038833	0.561717560516217	2.90052526089626	-0.948412657253826	-2.76605907252244	0.31614272566576	0.365375861321066
Region5014	chr3L	27310175	27310498	.	324	Time	Down	-2.28313733511576	1.41004984666431	0.372685060639076	2.70921590418724	-0.781457180054971	-2.56500366804703	0.0714033367497867	0.480393830736968
Region5017	chr3L	27365759	27366289	.	531	Toll10B	Up	-2.37115084132481	-0.363321934387163	2.28567446259574	3.31340714209475	-2.14706908337016	-2.18558334448663	2.41946915210233	-0.788765197768547
Region5018	chr3L	27737517	27737730	.	214	Toll10B	Up	-0.565809489989722	-1.23931618934269	2.1282586143445	2.52696057065813	-1.72572196912628	-0.217488641135823	2.25251700726425	-0.92595466739215
Region5019	chr3L	27924384	27924991	.	608	Time	Down	-2.29607888457968	0.389877491981959	-0.355209194269725	2.35587696509401	0.194058024815406	-2.32172395765792	0.476274385227011	-0.58783088824871
Region5021	chr3L	27928475	27929108	.	634	Time	Down	-2.02287051433378	0.479696496735397	0.0468262866164268	2.07949670542165	-0.212133942536655	-2.07797490778534	0.499865571513631	-0.325301849360706
Region5023	chr3L	27937274	27937924	.	651	Time	Down	-2.07654705090958	0.729402468679808	-0.0943289683126252	2.20294656544828	-0.144521471192719	-2.19447957017156	0.261843246683497	-0.146975228923809
Region5025	chr3L	27941313	27941990	.	678	Time	Down	-2.03939662540023	0.578120897810581	0.209259165589204	2.13005909931209	-0.395360786535397	-2.11805537461935	0.51508350411203	-0.211219473008783
Region5027	chr3L	27945450	27946132	.	683	Time	Down	-1.97087727447769	0.770071435669058	-0.174335069545049	2.12314859667412	-0.0764762091985978	-2.10318950292903	0.146667972709238	-0.0854653569522886
Region5029	chr3L	27949487	27950175	.	689	Time	Down	-2.0308429234271	0.775989228261179	-0.284999101389801	2.19264834157333	0.0273590377178489	-2.16337056233156	0.110738374903081	-0.124218508473765
Region5031	chr3L	27953535	27954302	.	768	Time	Down	-2.07810338223797	0.683308278427144	-0.21383231738434	2.1979872908172	-0.017068177676069	-2.18496849071768	0.2364686953349	-0.212304966885196
Region5033	chr3L	27957664	27958287	.	624	Time	Down	-2.05345723426138	0.425277237431356	-0.846178124512679	2.26131925212285	0.661765180987181	-2.09924419870597	0.099238480006269	-0.55828532126397
Region5034	chr3L	27960103	27960477	.	375	Gd7	Up	0.654261603051489	0.293183764281571	-1.90079166260859	2.03150779213572	1.76333427253124	0.545881467336261	-1.45943206044506	0.147378985169607
Region5035	chr3L	27961450	27962090	.	641	Time	Down	-1.96592524119989	0.357329559500916	-0.702704440138354	2.11809820316956	0.543571121980892	-1.99637518571249	0.187252008382997	-0.558859407920025
Region5037	chr3L	27965720	27966073	.	354	Time	Down	-1.7136909890722	0.71798782308219	-1.247572868082	2.23800835148037	0.975700350016392	-1.84794289389415	-0.466644808023842	-0.241773149812491
Region5038	chr3R	306905	307115	.	211	Time	Down	-1.65549570904119	0.684436667174186	1.3681841742517	2.25411790479094	-1.53268178086758	-1.76675857527704	0.865477265583111	0.254171998953381
Region5042	chr3R	655782	656020	.	239	Toll10B	Up	-1.29523401140109	-1.16318197714386	1.45247370252321	2.26722370152659	-1.10919978386118	-0.946401202517476	2.15340741134206	-1.26438499645334
Region5049	chr3R	1153515	1153723	.	209	Time	Down	-1.54959102101702	0.368626812030798	1.49782406091161	2.18645717461155	-1.57041748251003	-1.58295869214929	1.12588815589244	0.0336555152775891
Region5052	chr3R	1588912	1589276	.	365	Time	Down	-1.8224793227284	0.339104993954548	1.37207148415024	2.30629643288016	-1.44648035573483	-1.84005840825167	1.1972358228216	-0.12094330010884
Region5056	chr3R	1806403	1806756	.	354	Time	Down	-2.45028236774169	0.861174854770342	0.622822590695211	2.67084514557374	-0.877501715876495	-2.58497650723763	0.68212492143906	-0.0314737650127401
Region5057	chr3R	1812285	1812662	.	378	Time	Down	-2.69580159547224	0.994579541206152	0.627836561088986	2.94120952218242	-0.922865152010808	-2.8563744436146	0.685717412854326	-0.00306302316807395
Region5059	chr3R	1988839	1989199	.	361	Time	Down	-2.78248516669106	1.01459749395049	0.583658176015752	3.01865676154419	-0.887342565414099	-2.94557083931987	0.684044268830173	-0.0263917606162203
Region5060	chr3R	1994504	1994809	.	306	Time	Down	-2.5334988303411	0.950742164594074	0.482906751970507	2.74876807278741	-0.768478861499793	-2.68916795946256	0.5778186833044	-0.00901430134200003
Region5065	chr3R	2025976	2026443	.	468	Toll10B	Down	0.127936482244227	1.35190030293244	-1.4765025684453	2.00600648233834	1.05967926883007	-0.230533172441101	-1.82445751688212	0.987129198997042
Region5068	chr3R	2038015	2038635	.	621	Toll10B	Down	-0.0888567992149625	1.7468099017504	-1.42294979511737	2.25477858847483	0.897645707114372	-0.540588329093448	-2.00541182585096	1.27240437362469
Region5071	chr3R	2052978	2053555	.	578	Toll10B	Down	-0.0878585497673544	2.45941897143034	-0.905817528246583	2.62239703254054	0.207718374361353	-0.718244592941423	-2.2804712705698	2.01719851025748
Region5073	chr3R	2069277	2069852	.	576	Toll10B	Down	-0.0184402652848352	2.28497661419482	-0.961979384978687	2.47928669337069	0.310098684728407	-0.606960396050343	-2.20616374857703	1.87491244253421
Region5075	chr3R	2088274	2088717	.	444	Toll10B	Up	-2.40411611087377	-4.22390848540709	3.24493312115058	5.84386585475718	-2.03090098531058	-1.22625343602096	5.83456868409625	-4.10926639279158
Region5076	chr3R	2110845	2111230	.	386	Toll10B	Down	0.051296474813197	2.41524326769587	-4.49214188833975	5.10052645473535	3.67521670558154	-0.594849875813618	-4.12952628580706	1.3388076998625
Region5079	chr3R	2143865	2144435	.	571	Toll10B	Up	-1.83686724423927	-1.404687911999	1.09848821903802	2.5600597200926	-0.713406447335534	-1.41067169185693	2.37993761418763	-1.75684581172367
Region5082	chr3R	2308012	2308338	.	327	Time	Down	-2.03483301491953	-0.45406740343146	0.842785190113816	2.24877955392268	-0.727087018971673	-1.84627178539761	1.61446868072115	-1.02124805704501
Region5087	chr3R	2480690	2480974	.	285	Time	Down	-2.49127189439402	0.926073690587996	0.92559919082629	2.81438838724422	-1.1872768185189	-2.63927681829808	0.804185158278655	0.070036193341369
Region5088	chr3R	2487416	2487841	.	426	Time	Down	-3.02978330380688	0.15073976441412	1.63530729965643	3.44623552719662	-1.67171365600744	-2.95764755203442	1.97348523862726	-0.69919102143253
Region5089	chr3R	2568619	2568878	.	260	Toll9	Down	-1.24399099467453	-2.38209788186026	-1.17517819944871	2.93307819773936	1.75020292412784	-0.602223111109249	1.71506083219944	-2.85423009161431
Region5090	chr3R	2598624	2599010	.	387	Time	Down	-2.33899989224074	0.787822176030754	0.556237518540233	2.53001669045479	-0.791546303419897	-2.45907794054705	0.657498787031065	-0.0684066324459101
Region5093	chr3R	2951543	2952013	.	471	Time	Down	-2.4281537997243	0.418844057784705	0.848482503578422	2.60600916704754	-0.975156362035501	-2.44928920389254	1.12157653243647	-0.379772549139134
Region5096	chr3R	3283983	3284321	.	339	Time	Down	-1.65267042623362	1.20808508295549	1.03225142431281	2.29266921041886	-1.3503020112889	-1.89976015861597	0.298214450782332	0.66426580042542
Region5099	chr3R	3488757	3489001	.	245	Time	Down	-1.84349568420247	0.243594843722168	0.801488305168786	2.02489463648939	-0.871763541844454	-1.83957225981491	0.987702644129548	-0.325320994077882
Region5100	chr3R	3574317	3574834	.	518	Time	Down	-1.72674632063513	0.163238251091303	1.35653821161443	2.20192994938903	-1.38234290141419	-1.70271379477255	1.28238857740116	-0.24669181322566
Region5109	chr3R	4174286	4176183	.	1898	Toll9	Down	-1.30957450229691	-1.71532324910621	-0.800996667247949	2.30193720308196	1.20902023768375	-0.833452268855208	1.42943954795166	-2.20374847620395
Region5122	chr3R	4348113	4349010	.	898	Time	Down	-3.95053901147656	1.80747451017931	-0.92207789573343	4.4411654137114	0.326931062390282	-4.28667955247145	-0.19651802948763	-0.042924355687759
Region5123	chr3R	4352381	4353044	.	664	Gd7	Up	-1.39028186880821	1.07363726314943	-2.10983222887337	2.74535474603057	1.71609978318871	-1.63140006644102	-1.30773858148554	0.0366370287094371
Region5125	chr3R	4374797	4375015	.	219	Gd7	Down	0.993992466843344	1.03865976321905	1.67157586674379	2.20476778962135	-1.87077476068122	0.706450646850286	-0.345104076007253	1.63947617801213
Region5137	chr3R	4458153	4458966	.	814	Time	Down	-2.38824694393645	0.20747688531457	0.121026726907828	2.40029531345367	-0.21703929763673	-2.36131289801887	0.894416992119156	-0.696069994145597
Region5140	chr3R	4472397	4473105	.	709	Time	Down	-3.13890049972435	-0.571162096142132	0.852014243677232	3.30224934834851	-0.725035434858993	-2.8838208525808	2.16492507911098	-1.5447624971821
Region5143	chr3R	4545810	4546072	.	263	Toll10B	Up	-1.84852254393044	-0.725343882612257	1.17301424004918	2.30632212642125	-0.968454182248657	-1.59484057493913	1.91002295876288	-1.1322684431783
Region5144	chr3R	4598265	4598564	.	300	Toll9	Down	-2.75319568755282	-1.53111714836074	-1.55957929833455	3.51520892746896	1.86280058826009	-2.28099676055473	1.50252545140203	-2.73162904318884
Region5145	chr3R	4602153	4602489	.	337	Gd7	Up	-0.569573366788578	0.712239465002004	-1.7806220055684	2.00057831698128	1.51184727368045	-0.743596736161937	-1.20751324317102	0.0848423357536944
Region5147	chr3R	4609517	4609848	.	332	Toll10B	Down	0.538629405744601	2.57222151837445	-3.19248719422534	4.13502353821766	2.39067660831063	-0.155596787269666	-3.78861063700696	1.91644838744344
Region5148	chr3R	4613631	4614061	.	431	Toll10B	Up	-2.63562196240858	-2.04769240043912	0.802826449443874	3.43279443070413	-0.270371313965304	-2.0207196337609	3.04565244132968	-2.69898285577753
Region5151	chr3R	4639339	4640516	.	1178	Time	Down	-2.3312486593371	0.377954815482657	0.152736848860284	2.36662179048688	-0.292447776676978	-2.34950998786216	0.758287840852058	-0.514067852746242
Region5155	chr3R	4662709	4663291	.	583	Toll9	Down	-1.77193206066433	-2.55873666030229	-1.60602604270895	3.50231297491306	2.20277590119919	-1.07028946922313	1.84785902613821	-3.29761697788879
Region5157	chr3R	4738853	4739259	.	407	Gd7	Down	0.0865793183288125	-0.304991173377587	3.51820568195153	3.5324618631652	-3.30360050514346	0.18354085534678	1.98437453822713	0.435089942061389
Region5158	chr3R	4739476	4739885	.	410	Gd7	Down	0.349955399725859	0.479926505026723	3.91813205585937	3.96289755597811	-3.89526579451465	0.240383956955615	1.48641429562095	1.32237114852569
Region5172	chr3R	4845292	4845768	.	477	Gd7	Up	-1.59483703912641	0.116840331733868	-1.96353466660392	2.53231617920128	1.8292659801809	-1.58409292991506	-0.426517390032067	-0.878524345318726
Region5174	chr3R	4847251	4848031	.	781	Time	Down	-2.55437958280823	0.17377042803785	-1.09311404980142	2.78387311862471	0.957944132582357	-2.52093108173133	0.370917399150922	-1.0236972969651
Region5175	chr3R	4848708	4849988	.	1281	Time	Down	-4.21080566588209	0.749314154185107	-1.72136225586296	4.61036268349861	1.37680088018681	-4.2732828562283	0.303159187502499	-1.25321961826665
Region5178	chr3R	4857806	4858633	.	828	Toll9	Down	-1.94015169107831	-1.62307595491357	-1.4424572950238	2.91191469445449	1.78999788075301	-1.47068976729419	1.29468399106543	-2.48343969629468
Region5181	chr3R	4862829	4864339	.	1511	Toll10B	Down	-0.229394161506186	1.06513903812932	-2.1357136192703	2.39758535101814	1.76498826559365	-0.50696661681426	-1.79542953909357	0.464892678746289
Region5183	chr3R	4867533	4868739	.	1207	Gd7	Up	-0.854445913425053	0.392387279025678	-2.66438462126022	2.8254187310411	2.44363035336821	-0.942932021699094	-1.29778466775531	-0.483095123548321
Region5187	chr3R	4947710	4948200	.	491	Toll10B	Down	-0.612367751023316	2.75155185098676	-1.19893787055437	3.06324727513328	0.40142015951397	-1.30176018009209	-2.43277374771636	2.02578560038169
Region5189	chr3R	4959835	4960843	.	1009	Time	Down	-2.38160879747339	-1.00722582772498	-1.07735460558325	2.80129564280715	1.2642607362997	-2.05240057669039	1.19859104563611	-2.02354807631425
Region5191	chr3R	4963846	4964303	.	458	Gd7	Up	-0.342714564465926	-0.506672941017329	-2.0423860621863	2.13202053669028	2.09659783294297	-0.214829365177474	-0.514839693658094	-0.982262961563403
Region5197	chr3R	4979956	4980751	.	796	Time	Up	2.1196872763284	-1.54656253438879	2.20793747194753	3.42927364061745	-1.66948893795844	2.45794160339939	1.41236513027343	-0.168562088030763
Region5201	chr3R	4993886	4995150	.	1265	Gd7	Up	0.265441541680681	0.0329655314219169	-2.51568103030299	2.52986106032289	2.41822827429963	0.232505326998638	-1.41483796517249	-0.354259898073943
Region5202	chr3R	4996550	4997012	.	463	Time	Up	1.77111068037283	0.0400057245487032	1.15821671140826	2.11657729618191	-1.09286370121131	1.7094647983305	-0.174622944185421	0.932156439728926
Region5205	chr3R	5025212	5026197	.	986	Time	Up	1.74643306159272	-0.827728912077634	-1.56925955830215	2.48952588896682	1.76659543377753	1.88999345031688	-0.897324779780209	-0.388034030115754
Region5212	chr3R	5055660	5056893	.	1234	Time	Down	-2.09625628531769	0.716923686906431	-0.735484234899479	2.3343536677991	0.475792251894386	-2.21436010373127	-0.0467980121178317	-0.289336516205779
Region5220	chr3R	5089384	5090896	.	1513	Toll9	Down	-0.166697763281272	-3.0207673871424	0.521748869294264	3.07002371881976	0.308594329416726	0.612974279214149	2.61413105805718	-2.69579795756937
Region5224	chr3R	5104195	5104693	.	499	Gd7	Down	0.520286503059982	-0.22666567854532	2.17481329818698	2.24764059784204	-2.02316011708619	0.574491097072772	1.06206365368432	0.411743917778085
Region5227	chr3R	5112752	5113726	.	975	Toll9	Up	1.41570299318117	1.42642221992025	0.490385050154675	2.06866449957443	-0.830119166172144	1.00784885605567	-1.41343043684542	1.92280277991032
Region5229	chr3R	5118428	5119039	.	612	Gd7	Up	-0.718803084467884	-0.884293791065817	-1.76342618719408	2.09960122424234	1.92274969764585	-0.480346342609202	0.067872687222636	-1.41299387198967
Region5235	chr3R	5209285	5210038	.	754	Toll10B	Up	-2.20040627914512	-0.593422527240323	1.25177942597358	2.60017111368239	-1.08641354671752	-1.96823940874848	1.9963248345524	-1.13138374346082
Region5236	chr3R	5211222	5213313	.	2092	Toll9	Down	-0.864306202249619	-1.53089945896228	-1.01628475106434	2.0306435088277	1.37491981878725	-0.45134631866229	0.996258658551976	-1.90926424096204
Region5241	chr3R	5240744	5241239	.	496	Time	Down	-2.22526715487854	-0.673127272888198	0.384399230283563	2.35641189190891	-0.230264951659396	-1.97735959374737	1.62544489999948	-1.38013038319649
Region5249	chr3R	5320772	5321154	.	383	Time	Down	-2.03682459354494	0.507782161965345	-1.5470973586826	2.607682378305	1.31470276345259	-2.10860000379691	-0.326545662422007	-0.612425929471955
Region5252	chr3R	5332030	5332424	.	395	Toll10B	Up	-1.56541908994078	-1.70703312901829	1.15590870559064	2.58855634792392	-0.682144756027348	-1.07070060004321	2.52486009362323	-1.91622325816109
Region5290	chr3R	5727891	5728249	.	359	Time	Down	-1.22140838012237	1.47774747632835	-1.04795711838174	2.18490049127985	0.587953210156366	-1.56460934080233	-1.14237088143177	0.671079857968537
Region5297	chr3R	5791394	5791726	.	333	Toll9	Down	0.480546833612223	-1.87366175268933	-0.686752393351543	2.05259895560717	1.17512330972263	0.938482527250489	0.865440820260985	-1.64505354453141
Region5300	chr3R	5823360	5823591	.	232	Toll10B	Up	-0.359670931615125	-0.963504639828998	2.43485217052612	2.64314385956131	-2.09139544372425	-0.0866485814850121	2.11497459281837	-0.539019658916576
Region5318	chr3R	6425476	6425812	.	337	Toll9	Down	0.769943738039604	-1.75838392883811	-0.711441680680546	2.04716307751779	1.17323315996779	1.18871869939774	0.645993037046399	-1.43559449952653
Region5338	chr3R	6752027	6752294	.	268	Toll9	Up	0.771091759081796	1.95063781878599	0.772286789131366	2.23517276416586	-1.25484800239112	0.252579107961125	-1.39854190423601	2.20658757124341
Region5339	chr3R	6753060	6754978	.	1919	Time	Down	-3.93276600640543	1.3189529226993	0.525182468892717	4.18116035318755	-0.934541850132297	-4.1357777764942	0.901152915459774	-0.199200841209814
Region5340	chr3R	6755414	6755828	.	415	Time	Down	-2.62239664151031	1.2167913882676	-0.156137029290728	2.89515529805959	-0.226550010260566	-2.84701075630056	0.0887260485382211	0.0747512190283597
Region5348	chr3R	6804432	6805184	.	753	Time	Down	-2.84081054880606	0.929154928848012	-0.545726212430794	3.03831376834987	0.22199097442404	-2.98722073492552	0.198048864570627	-0.343542606908327
Region5350	chr3R	6812348	6812985	.	638	Time	Down	-1.51803558957069	1.36638974148967	-1.53391608102617	2.55428101830674	1.0803157001472	-1.82602948293531	-1.18270674012573	0.363991970675988
Region5352	chr3R	6818016	6818592	.	577	Gd7	Up	-1.42638266589151	-0.171134577496254	-1.80120068786782	2.30394845236305	1.75371858215351	-1.34671462349364	-0.196390258417077	-1.04379726622255
Region5355	chr3R	6845410	6846188	.	779	Toll10B	Down	-0.669248317460195	1.58032047103383	-1.0523960711766	2.01316755194888	0.574896368512359	-1.05694673240147	-1.45078574621137	0.972751277759493
Region5360	chr3R	6857037	6858074	.	1038	Time	Down	-3.08580169943458	1.26248070686892	-0.304276405024553	3.34792679043378	-0.104884650183574	-3.30764879010488	0.17085335558689	-0.0884780278771291
Region5361	chr3R	6858862	6859581	.	720	Time	Down	-3.48191206821541	1.18949789578494	-0.163901458409453	3.68313461374	-0.227770100444506	-3.67113310790257	0.461454536027331	-0.277904012208277
Region5363	chr3R	6863575	6866193	.	2619	Time	Down	-2.91963194611173	1.12536723163615	-0.0995338936253065	3.13059245236054	-0.261961885566607	-3.11071344961113	0.309658079920238	-0.109951830108496
Region5364	chr3R	6868044	6868732	.	689	Time	Down	-3.8180214858397	1.39177840193561	0.28853379747618	4.07401361543062	-0.724173860773731	-4.04489922920106	0.678250793763186	-0.135343858971423
Region5365	chr3R	6875355	6875977	.	623	Time	Down	-2.46181864743797	0.114546359466334	0.131834899648785	2.46800574596286	-0.203775960465129	-2.40866405895268	1.00052513429974	-0.806010246133236
Region5367	chr3R	6885162	6885814	.	653	Time	Down	-3.02095144749528	2.10152406389726	-0.548622198559896	3.72069044076711	-0.0945235928293642	-3.46059514244147	-0.613516071451873	0.6481828826604
Region5368	chr3R	6886326	6886723	.	398	Toll9	Down	-0.282346017283084	-2.06173823691719	-0.0254617287026114	2.08113722052885	0.574855115563464	0.252995960256833	1.65989316512911	-1.97751541851205
Region5369	chr3R	6888686	6889206	.	521	Time	Down	-2.94100243993239	0.650400987762237	-0.106430346075334	3.01394164096389	-0.127723443642381	-3.01020967723205	0.673432703697823	-0.549125744798921
Region5372	chr3R	6907197	6907845	.	649	Time	Down	-1.97528695505538	1.14338714642848	-0.156968856293566	2.28773511213076	-0.193883062131026	-2.20261308618679	-0.124389393828644	0.25396599174374
Region5376	chr3R	6916660	6917212	.	553	Toll9	Down	-1.40685469443046	-2.14030082804481	-0.761406353541056	2.67205303109482	1.28361125689678	-0.818809482056472	1.81059134886269	-2.61756679327766
Region5381	chr3R	6948823	6950077	.	1255	Toll9	Down	-1.63420983002223	-1.67699853581074	-1.53848624026614	2.801768328956	1.90270154500587	-1.16172361308901	1.1597698680601	-2.43453218527096
Region5387	chr3R	6978272	6978725	.	454	Time	Up	2.61205858314688	0.310502401808971	0.696029049221387	2.72097743847325	-0.705049981787554	2.4506319964757	-0.962305239328987	1.40721332997425
Region5389	chr3R	6991628	6992307	.	680	Time	Up	1.92141701876749	-0.761905191469051	-0.220517278801629	2.07869448237275	0.453524701519011	2.05081510601703	-0.333243197668575	-0.00204163224532654
Region5390	chr3R	6994267	6995540	.	1274	Time	Down	-2.02916140264	-0.354246579538268	-1.85273845325795	2.77049208864764	1.84143005621434	-1.88311565013881	0.165291995621277	-1.44835257971005
