geneID	SYMBOL	VTID	kmeans_UMAP	stage	Annotation
FBgn0029123	SoxN	VT4454	2	stg13_14	dorsal_epidermis_subset
FBgn0029123	SoxN	VT4454	2	stg15_16	head_epidermis_dorsal_subset
FBgn0029123	SoxN	VT4454	2	stg15_16	dorsal_epidermis_subset
FBgn0261560	Thor	VT1787	5	stg4_6	procephalic_ectoderm_AISN
FBgn0261560	Thor	VT1787	5	stg7_8	ventral_ectoderm_anlage
FBgn0261560	Thor	VT1787	5	stg7_8	posterior_endoderm_anlage
FBgn0261560	Thor	VT1787	5	stg7_8	procephalic_ectoderm_anlage
FBgn0261560	Thor	VT1787	5	stg9_10	head_epidermis_lateral_anlage
FBgn0261560	Thor	VT1787	5	stg9_10	brain_anlage_subset
FBgn0261560	Thor	VT1787	5	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0261560	Thor	VT1787	5	stg9_10	dorsal_epidermis_anlage_broad
FBgn0261560	Thor	VT1787	5	stg9_10	lateral_epidermis_anlage_broad
FBgn0261560	Thor	VT1787	5	stg9_10	ventral_epidermis_anlage_broad
FBgn0261560	Thor	VT1787	5	stg9_10	amnioserosa_anlage
FBgn0261560	Thor	VT1787	5	stg9_10	head_epidermis_ventral_anlage
FBgn0261560	Thor	VT1787	5	stg9_10	head_epidermis_dorsal_anlage
FBgn0261560	Thor	VT1787	5	stg11_12	ventral_midline
FBgn0261560	Thor	VT1787	5	stg11_12	brain_primordium_subset
FBgn0261560	Thor	VT1787	5	stg11_12	ventral_epidermis_primordium_broad
FBgn0261560	Thor	VT1787	5	stg11_12	dorsal_epidermis_primordium_broad
FBgn0261560	Thor	VT1787	5	stg11_12	lateral_epidermis_primordium_broad
FBgn0261560	Thor	VT1787	5	stg11_12	head_epidermis_primordium_broad
FBgn0261560	Thor	VT1787	5	stg13_14	amnioserosa
FBgn0261560	Thor	VT1787	5	stg13_14	ventral_nerve_cord_broad
FBgn0261560	Thor	VT1787	5	stg13_14	brain_subset
FBgn0261560	Thor	VT1787	5	stg15_16	amnioserosa
FBgn0261560	Thor	VT1787	5	stg15_16	brain_broad
FBgn0261560	Thor	VT1787	5	stg15_16	ventral_nerve_cord_broad
FBgn0004110	tin	VT45189	6	stg4_6	ubiquitous
FBgn0004110	tin	VT45189	6	stg7_8	ubiquitous
FBgn0004110	tin	VT45189	6	stg9_10	ubiquitous
FBgn0004110	tin	VT45189	6	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0004110	tin	VT45189	6	stg11_12	brain_primordium_broad
FBgn0004110	tin	VT45189	6	stg11_12	ubiquitous
FBgn0004110	tin	VT45189	6	stg11_12	ventral_nerve_cord_primordium_broad
FBgn0004110	tin	VT45189	6	stg13_14	brain_broad
FBgn0004110	tin	VT45189	6	stg13_14	ubiquitous
FBgn0004110	tin	VT45189	6	stg13_14	ventral_nerve_cord_broad
FBgn0004110	tin	VT45189	6	stg15_16	brain_broad
FBgn0004110	tin	VT45189	6	stg15_16	ventral_nerve_cord_broad
FBgn0004110	tin	VT45192	6	stg4_6	NA
FBgn0004110	tin	VT45192	6	stg7_8	NA
FBgn0004110	tin	VT45192	6	stg9_10	NA
FBgn0004110	tin	VT45192	6	stg11_12	NA
FBgn0004110	tin	VT45192	6	stg13_14	NA
FBgn0004110	tin	VT45192	6	stg15_16	NA
FBgn0004885	tok	VT46946	5	stg4_6	middle
FBgn0004885	tok	VT46946	5	stg4_6	yolk
FBgn0004885	tok	VT46946	5	stg4_6	dorsal_ectoderm_AISN_subset
FBgn0004885	tok	VT46946	5	stg7_8	NA
FBgn0004885	tok	VT46946	5	stg9_10	head_epidermis_lateral_anlage
FBgn0004885	tok	VT46946	5	stg11_12	antenno-maxillary-labial_complex
FBgn0004885	tok	VT46946	5	stg11_12	head_epidermis_lateral_primordium_subset
FBgn0004885	tok	VT46946	5	stg13_14	NA
FBgn0004885	tok	VT46946	5	stg15_16	NA
FBgn0003896	tup	VT9669	5	stg4_6	procephalic_ectoderm_AISN
FBgn0003896	tup	VT9669	5	stg7_8	procephalic_ectoderm_anlage
FBgn0003896	tup	VT9669	5	stg9_10	brain_anlage_subset
FBgn0003896	tup	VT9669	5	stg11_12	NA
FBgn0003896	tup	VT9669	5	stg13_14	NA
FBgn0003896	tup	VT9669	5	stg15_16	NA
FBgn0003896	tup	VT9674	5	stg4_6	NA
FBgn0003896	tup	VT9674	5	stg7_8	NA
FBgn0003896	tup	VT9674	5	stg9_10	NA
FBgn0003896	tup	VT9674	5	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0003896	tup	VT9674	5	stg13_14	ventral_nerve_cord_subset
FBgn0003896	tup	VT9674	5	stg13_14	brain_subset
FBgn0003896	tup	VT9674	5	stg15_16	NA
FBgn0003896	tup	VT9675	5	stg4_6	NA
FBgn0003896	tup	VT9675	5	stg7_8	NA
FBgn0003896	tup	VT9675	5	stg9_10	ventral_nerve_cord_anlage_subset
FBgn0003896	tup	VT9675	5	stg9_10	dorsal_epidermis_anlage_broad
FBgn0003896	tup	VT9675	5	stg11_12	leading_edge_cell_specific_anlage
FBgn0003896	tup	VT9675	5	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0003896	tup	VT9675	5	stg11_12	dorsal_epidermis_primordium_broad
FBgn0003896	tup	VT9675	5	stg13_14	lateral_epidermis_subset
FBgn0003896	tup	VT9675	5	stg13_14	ventral_nerve_cord_subset
FBgn0003896	tup	VT9675	5	stg13_14	amnioserosa
FBgn0003896	tup	VT9675	5	stg13_14	brain_subset
FBgn0003896	tup	VT9675	5	stg13_14	dorsal_epidermis_broad
FBgn0003896	tup	VT9675	5	stg15_16	ventral_nerve_cord_subset
FBgn0003896	tup	VT9675	5	stg15_16	amnioserosa
FBgn0003896	tup	VT9675	5	stg15_16	brain_subset
FBgn0003896	tup	VT9675	5	stg15_16	dorsal_epidermis_broad
FBgn0003896	tup	VT9676	5	stg4_6	NA
FBgn0003896	tup	VT9676	5	stg7_8	NA
FBgn0003896	tup	VT9676	5	stg9_10	head_subset
FBgn0003896	tup	VT9676	5	stg11_12	head_subset
FBgn0003896	tup	VT9676	5	stg11_12	leading_edge_cell_specific_anlage
FBgn0003896	tup	VT9676	5	stg11_12	ventral_nerve_cord_primordium_subset
FBgn0003896	tup	VT9676	5	stg11_12	dorsal_epidermis_primordium_subset
FBgn0003896	tup	VT9676	5	stg13_14	ventral_nerve_cord_subset
FBgn0003896	tup	VT9676	5	stg13_14	leading_edge_cell
FBgn0003896	tup	VT9676	5	stg13_14	brain_subset
FBgn0003896	tup	VT9676	5	stg13_14	dorsal_epidermis_subset
FBgn0003896	tup	VT9676	5	stg15_16	brain_broad
FBgn0003896	tup	VT9676	5	stg15_16	leading_edge_cell
FBgn0003896	tup	VT9676	5	stg15_16	brain_subset
FBgn0003896	tup	VT9676	5	stg15_16	dorsal_epidermis_subset
FBgn0003896	tup	VT9677	5	stg4_6	amnioserosa_AISN
FBgn0003896	tup	VT9677	5	stg4_6	dorsal_ectoderm_AISN_broad
FBgn0003896	tup	VT9677	5	stg7_8	dorsal_ectoderm_anlage_broad
FBgn0003896	tup	VT9677	5	stg7_8	amnioserosa_anlage
FBgn0003896	tup	VT9677	5	stg9_10	amnioserosa_anlage
FBgn0003896	tup	VT9677	5	stg11_12	amnioserosa
FBgn0003896	tup	VT9677	5	stg13_14	trunk_epidermis_subset
FBgn0003896	tup	VT9677	5	stg13_14	head_epidermis_dorsal_subset
FBgn0003896	tup	VT9677	5	stg15_16	head_subset
FBgn0003900	twi	VT21149	4	stg4_6	NA
FBgn0003900	twi	VT21149	4	stg7_8	NA
FBgn0003900	twi	VT21149	4	stg9_10	NA
FBgn0003900	twi	VT21149	4	stg11_12	NA
FBgn0003900	twi	VT21149	4	stg13_14	NA
FBgn0003900	twi	VT21149	4	stg15_16	NA
FBgn0003900	twi	VT21150	4	stg4_6	mesoderm_AISN
FBgn0003900	twi	VT21150	4	stg7_8	trunk_mesoderm_anlage_broad
FBgn0003900	twi	VT21150	4	stg9_10	trunk_mesoderm_anlage
FBgn0003900	twi	VT21150	4	stg11_12	NA
FBgn0003900	twi	VT21150	4	stg13_14	NA
FBgn0003900	twi	VT21150	4	stg15_16	NA
FBgn0003900	twi	VT21151	4	stg4_6	mesoderm_AISN
FBgn0003900	twi	VT21151	4	stg7_8	head_mesoderm_anlage
FBgn0003900	twi	VT21151	4	stg7_8	trunk_mesoderm_anlage_broad
FBgn0003900	twi	VT21151	4	stg9_10	trunk_mesoderm_anlage
FBgn0003900	twi	VT21151	4	stg11_12	trunk_mesoderm_primordium
FBgn0003900	twi	VT21151	4	stg13_14	somatic_muscle
FBgn0003900	twi	VT21151	4	stg15_16	NA
FBgn0003963	ush	VT0248	5	stg4_6	NA
FBgn0003963	ush	VT0248	5	stg7_8	NA
FBgn0003963	ush	VT0248	5	stg9_10	NA
FBgn0003963	ush	VT0248	5	stg11_12	NA
FBgn0003963	ush	VT0248	5	stg13_14	NA
FBgn0003963	ush	VT0248	5	stg15_16	NA
FBgn0003963	ush	VT0249	5	stg4_6	NA
FBgn0003963	ush	VT0249	5	stg7_8	NA
FBgn0003963	ush	VT0249	5	stg9_10	NA
FBgn0003963	ush	VT0249	5	stg11_12	NA
FBgn0003963	ush	VT0249	5	stg13_14	NA
FBgn0003963	ush	VT0249	5	stg15_16	NA
FBgn0003963	ush	VT0250	5	stg4_6	NA
FBgn0003963	ush	VT0250	5	stg7_8	NA
FBgn0003963	ush	VT0250	5	stg9_10	NA
FBgn0003963	ush	VT0250	5	stg11_12	NA
FBgn0003963	ush	VT0250	5	stg13_14	NA
FBgn0003963	ush	VT0250	5	stg15_16	NA
FBgn0003963	ush	VT0251	5	stg4_6	NA
FBgn0003963	ush	VT0251	5	stg7_8	NA
FBgn0003963	ush	VT0251	5	stg9_10	NA
FBgn0003963	ush	VT0251	5	stg11_12	NA
FBgn0003963	ush	VT0251	5	stg13_14	NA
FBgn0003963	ush	VT0251	5	stg15_16	NA
