Enhancer_row	Enhancer_ID	Enhancer_Chr	Enhancer_Start	Enhancer_End	Enhancer_Factor	Enhancer_Direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background	Gene_row	Gene_geneID	Gene_Chr	Gene_Start	Gene_End	Gene_Strand	Gene_Direction	Gene_Factor	Gene_Gd7	Gene_Toll10b	Gene_Toll9	Gene_Time	Distance	PROseq_Classification	ATACseq_Classification	pair_score
3403	Region6171	chr3R	16773067	16773836	Time	Down	None	None	-1.13981246062527	-0.0210436306470349	1.51884516268923	-5.40516027093428	No	854	FBgn0063261	chr3R	16750971	16751273	-	Down	Time	-0.183455218875637	-0.683753077966205	1.1820223004443	-2.5459890756378	21793	Time Down	Time Down	7.95114934657208
3409	Region6184	chr3R	16848469	16849052	Toll9	Up	None	region 4184	-0.403748895086242	-2.92441086113683	3.04089353984785	-1.30936203300973	No	855	FBgn0000014	chr3R	16809690	16828003	-	Up	Toll9	-1.06135825709945	-0.410489233112761	2.00355090983064	0.289421049290226	20465	Toll9 Up	Toll9 Up	5.04444444967849
3410	Region6184	chr3R	16848469	16849052	Toll9	Up	None	region 4185	-0.403748895086242	-2.92441086113683	3.04089353984785	-1.30936203300973	No	855	FBgn0000014	chr3R	16809690	16828003	-	Up	Toll9	-1.06135825709945	-0.410489233112761	2.00355090983064	0.289421049290226	20465	Toll9 Up	Toll9 Up	5.04444444967849
3411	Region6184	chr3R	16848469	16849052	Toll9	Up	None	region 4186	-0.403748895086242	-2.92441086113683	3.04089353984785	-1.30936203300973	No	855	FBgn0000014	chr3R	16809690	16828003	-	Up	Toll9	-1.06135825709945	-0.410489233112761	2.00355090983064	0.289421049290226	20465	Toll9 Up	Toll9 Up	5.04444444967849
3506	Region6372	chr3R	19338868	19340299	Toll9	Up	region 623	region 4454	-1.01033348101639	-0.320130374921029	1.49558229970046	-2.01464045175	Yes	1002	FBgn0000463	chr3R	19304831	19325538	-	Up	Toll9	-1.63260698747653	0.0160527490817	2.19891003047381	0.170423403790314	13329	Toll9 Up	Toll9 Up	3.69449233017427
3507	Region6373	chr3R	19340601	19341163	Toll9	Up	region 623	region 4455	0.434001367037717	-4.02601513860762	4.27691845917388	-1.03838395297955	No	1002	FBgn0000463	chr3R	19304831	19325538	-	Up	Toll9	-1.63260698747653	0.0160527490817	2.19891003047381	0.170423403790314	15062	Toll9 Up	Toll9 Up	6.47582848964769
3508	Region6373	chr3R	19340601	19341163	Toll9	Up	region 623	region 4456	0.434001367037717	-4.02601513860762	4.27691845917388	-1.03838395297955	No	1002	FBgn0000463	chr3R	19304831	19325538	-	Up	Toll9	-1.63260698747653	0.0160527490817	2.19891003047381	0.170423403790314	15062	Toll9 Up	Toll9 Up	6.47582848964769
3509	Region6373	chr3R	19340601	19341163	Toll9	Up	region 623	region 4457	0.434001367037717	-4.02601513860762	4.27691845917388	-1.03838395297955	No	1002	FBgn0000463	chr3R	19304831	19325538	-	Up	Toll9	-1.63260698747653	0.0160527490817	2.19891003047381	0.170423403790314	15062	Toll9 Up	Toll9 Up	6.47582848964769
3613	Region6583	chr3R	22163663	22165265	Time	Up	None	region 4721	-0.97067584565893	-1.5973043231989	3.38008185316684	2.11594161976192	No	1147	FBgn0051163	chr3R	22174368	22294282	+	Up	Time	-1.32626935560407	0.180731851162307	1.55762318324761	2.06870321891485	9102	Time Up	Time Up	4.18464483867677
3614	Region6583	chr3R	22163663	22165265	Time	Up	None	region 4722	-0.97067584565893	-1.5973043231989	3.38008185316684	2.11594161976192	No	1147	FBgn0051163	chr3R	22174368	22294282	+	Up	Time	-1.32626935560407	0.180731851162307	1.55762318324761	2.06870321891485	9102	Time Up	Time Up	4.18464483867677
3615	Region6583	chr3R	22163663	22165265	Time	Up	None	region 4721	-1.7399609116876	-1.43530354264835	3.90608503185023	2.11594161976192	No	1147	FBgn0051163	chr3R	22174368	22294282	+	Up	Time	-1.32626935560407	0.180731851162307	1.55762318324761	2.06870321891485	9102	Time Up	Time Up	4.18464483867677
3616	Region6583	chr3R	22163663	22165265	Time	Up	None	region 4722	-1.7399609116876	-1.43530354264835	3.90608503185023	2.11594161976192	No	1147	FBgn0051163	chr3R	22174368	22294282	+	Up	Time	-1.32626935560407	0.180731851162307	1.55762318324761	2.06870321891485	9102	Time Up	Time Up	4.18464483867677
3985	Region7142	chr3R	31060676	31061710	Time	Up	None	None	-1.23070491372267	1.23117354328481	0.27302970509825	2.00582689242232	Yes	1711	FBgn0002413	chr3R	31056532	31057851	-	Up	Time	-0.322013388181242	0.199237652963278	0.166316847178058	0.857902725966964	2824	Time Up	Time Up	2.86372961838928
3992	Region7160	chr3R	31607329	31607973	Time	Up	None	region 5526	4.67866310136822	-2.02249724142672	-2.55291819332368	3.20715376877367	No	1740	FBgn0011655	chr3R	31611681	31614898	+	Up	Time	0.0185914917347046	-0.0873923228467464	0.0938921178116611	0.229239974813077	3707	Time Up	Time Up	3.43639374358675
4130	Region7778	chrX	2300357	2302709	Time	Up	None	None	0.484195163824157	0.665232977245302	-1.3230274354617	0.740790501978276	Yes	4728	FBgn0023526	chrX	2281581	2292689	-	Up	Time	-0.587773473921629	0.458689907314019	0.173995488872523	0.874083804995243	7667	Time Up	Time Up	1.61487430697352
4131	Region7778	chrX	2300357	2302709	Time	Up	None	None	-0.135930307166368	1.19708902097935	-1.33418537442302	0.740790501978276	Yes	4728	FBgn0023526	chrX	2281581	2292689	-	Up	Time	-0.587773473921629	0.458689907314019	0.173995488872523	0.874083804995243	7667	Time Up	Time Up	1.61487430697352
4230	Region8030	chrX	5679279	5680099	Toll9	Up	None	None	0.263507212544044	-1.14752592518267	1.44988584579393	0.341075829720004	Yes	4854	FBgn0046687	chrX	5673969	5675483	-	Up	Toll9	-0.388804457863222	-0.326305433454507	0.9738835619132	-0.0681412965940794	3795	Toll9 Up	Toll9 Up	2.42376940770713
4313	Region8191	chrX	7299621	7301336	Gd7	Down	None	region 5979	-9.08402758442408	4.37928213415973	5.49764637243547	0.858123010716344	No	4962	FBgn0024250	chrX	7308473	7310584	+	Down	Gd7	-9.29152079676533	3.60956940198495	7.71649711598812	-0.342293787352578	7136	Gd7 Down	Gd7 Down	18.3755483811894
4314	Region8191	chrX	7299621	7301336	Gd7	Down	None	region 5980	-9.08402758442408	4.37928213415973	5.49764637243547	0.858123010716344	No	4962	FBgn0024250	chrX	7308473	7310584	+	Down	Gd7	-9.29152079676533	3.60956940198495	7.71649711598812	-0.342293787352578	7136	Gd7 Down	Gd7 Down	18.3755483811894
4315	Region8191	chrX	7299621	7301336	Gd7	Down	None	region 5979	-9.39575742642271	5.33148309231576	4.74932645713579	0.858123010716344	No	4962	FBgn0024250	chrX	7308473	7310584	+	Down	Gd7	-9.29152079676533	3.60956940198495	7.71649711598812	-0.342293787352578	7136	Gd7 Down	Gd7 Down	18.687278223188
4316	Region8191	chrX	7299621	7301336	Gd7	Down	None	region 5980	-9.39575742642271	5.33148309231576	4.74932645713579	0.858123010716344	No	4962	FBgn0024250	chrX	7308473	7310584	+	Down	Gd7	-9.29152079676533	3.60956940198495	7.71649711598812	-0.342293787352578	7136	Gd7 Down	Gd7 Down	18.687278223188
4327	Region8214	chrX	7704886	7705972	Toll10b	Up	None	None	-1.54987433732145	7.00227994847856	-5.4094434446208	0.247018115144442	No	4968	FBgn0029504	chrX	7685918	7689995	-	Up	Toll10b	-1.74514179444637	2.74061245844346	-1.3636439721292	2.09603360058581	14890	Toll10b Up	Toll10b Up	9.74289240692202
4351	Region8247	chrX	8060854	8061954	Time	Up	None	None	-2.28317537230762	2.29616298833117	0.0668934028052625	1.97613720467251	Yes	4993	FBgn0004657	chrX	8063958	8068932	+	Up	Time	-0.606303950837814	1.00286885716832	-0.542924820772599	2.01424308818267	2003	Time Up	Time Up	3.99038029285518
4372	Region8281	chrX	8412443	8413135	Time	Down	None	None	0.907821387781462	-1.44003623935129	0.450760957766094	-1.58735091718721	Yes	5017	FBgn0262976	chrX	8409756	8409974	-	Down	Time	-0.467644904582522	0.684305122154485	-0.29709690918574	-1.09572558324022	2468	Time Down	Time Down	2.68307650042743
4373	Region8281	chrX	8412443	8413135	Time	Down	None	None	0.13994199245093	-2.26091309601372	2.04141072934467	-1.58735091718721	Yes	5017	FBgn0262976	chrX	8409756	8409974	-	Down	Time	-0.467644904582522	0.684305122154485	-0.29709690918574	-1.09572558324022	2468	Time Down	Time Down	2.68307650042743
4379	Region8288	chrX	8517141	8517610	Time	Up	None	None	-1.50681689066718	1.06641358241112	0.606394835596093	1.85530345691239	Yes	5024	FBgn0264975	chrX	8531947	8551988	+	Up	Time	0.0799752806405809	-0.496340814988485	0.568098682755265	1.46985658230043	14336	Time Up	Time Up	3.32516003921282
4412	Region8374	chrX	9495523	9496580	Toll10b	Down	None	None	2.38717646793584	-3.7782624610892	1.83482641855195	-0.720964024963197	No	5089	FBgn0261260	chrX	9360317	9472416	-	Down	Toll10b	0.464757269188237	-1.32898651917319	1.18021258844843	1.24759934661934	23106	Toll10b Down	Toll10b Down	5.10724898026239
4413	Region8374	chrX	9495523	9496580	Toll10b	Down	None	None	1.73964966455332	-3.25517143018515	1.85816786257283	-0.720964024963197	Yes	5089	FBgn0261260	chrX	9360317	9472416	-	Down	Toll10b	0.464757269188237	-1.32898651917319	1.18021258844843	1.24759934661934	23106	Toll10b Down	Toll10b Down	4.58415794935834
4414	Region8374	chrX	9495523	9496580	Toll10b	Down	None	None	3.1338251750977	-4.59071725906699	2.03488671098201	-0.720964024963197	No	5089	FBgn0261260	chrX	9360317	9472416	-	Down	Toll10b	0.464757269188237	-1.32898651917319	1.18021258844843	1.24759934661934	23106	Toll10b Down	Toll10b Down	5.91970377824018
4415	Region8375	chrX	9496970	9497612	Toll10b	Down	None	None	4.40983441993928	-6.30896794154363	2.36354873526128	-1.0515153845722	No	5089	FBgn0261260	chrX	9360317	9472416	-	Down	Toll10b	0.464757269188237	-1.32898651917319	1.18021258844843	1.24759934661934	24553	Toll10b Down	Toll10b Down	7.63795446071682
4433	Region8424	chrX	10113394	10114002	Toll9	Up	None	None	-4.88955747306525	-5.65559621570872	12.1984178391217	-1.60448210658331	No	5107	FBgn0083940	chrX	10122197	10148445	+	Up	Toll9	-1.77177562140871	-0.612834684006292	3.24586687557616	-0.799666849723261	8194	Toll9 Up	Toll9 Up	15.4442847146979
4434	Region8425	chrX	10115605	10116070	Toll9	Up	region 643	None	-3.75615039647259	-3.10278948717697	7.77671781932534	0.0128554488681	No	5107	FBgn0083940	chrX	10122197	10148445	+	Up	Toll9	-1.77177562140871	-0.612834684006292	3.24586687557616	-0.799666849723261	6126	Toll9 Up	Toll9 Up	11.0225846949015
4456	Region8472	chrX	10815408	10816022	Time	Up	None	None	-1.95008859563433	0.151894176025501	1.60541263274876	1.53813126045486	Yes	5136	FBgn0285926	chrX	10797072	10813361	-	Up	Time	-0.853873271184344	0.485161566122372	0.499864760848603	0.997997325787443	2046	Time Up	Time Up	2.5361285862423
4457	Region8474	chrX	10822082	10823864	Time	Up	None	None	-2.38022360958119	2.95860648632928	-0.33893820095811	2.75992879364341	No	5136	FBgn0285926	chrX	10797072	10813361	-	Up	Time	-0.853873271184344	0.485161566122372	0.499864760848603	0.997997325787443	8720	Time Up	Time Up	3.75792611943085
4458	Region8474	chrX	10822082	10823864	Time	Up	None	None	-2.99529763679669	3.91583210302471	-0.81601616248968	2.75992879364341	No	5136	FBgn0285926	chrX	10797072	10813361	-	Up	Time	-0.853873271184344	0.485161566122372	0.499864760848603	0.997997325787443	8720	Time Up	Time Up	3.75792611943085
4543	Region8645	chrX	12737043	12737860	Time	Up	None	None	1.50449766801846	-0.355792714205628	-1.32298453204273	1.28936263252855	Yes	5242	FBgn0265523	chrX	12687303	12731439	-	Up	Time	-0.143724728235762	-0.17605066547259	0.435595854599918	0.720277843304866	5603	Time Up	Time Up	2.00964047583342
4776	Region9121	chrX	18930894	18931286	Time	Down	None	None	0.422916229887938	-1.68860029484857	1.68168731271275	-1.11699373073535	Yes	5612	FBgn0030974	chrX	18889296	18893452	-	Down	Time	0.864792352745899	-0.687804144179968	-0.238362870491847	-2.72431020822142	37441	Time Down	Time Down	3.84130393895677
4843	Region9206	chrX	19786660	19787270	Toll10b	Down	None	None	6.19164628284427	-7.05530365209103	0.576658139419382	-0.538958503067811	No	5687	FBgn0259789	chrX	19769440	19782286	-	Down	Toll10b	1.61993693968738	-1.62151827585899	0.00778693763562549	-0.573635235583359	4373	Toll10b Down	Toll10b Down	8.67682192795002
