Chr	Start	End	Target	Score	IM_PET
chr3L	17433264	17435264	CG9706	0.946	0
chr3L	17620162	17622162	FBgn0036679	0.971	0
chr3L	17620162	17622162	Cpr73D	0.98	0
chr3L	17620162	17622162	FBgn0036790	0.963	0
chr3L	17620579	17622579	FBgn0036679	0.971	0
chr3L	17620579	17622579	Cpr73D	0.98	0
chr3L	17620579	17622579	FBgn0036790	0.963	0
chr3L	17642345	17644345	FBgn0036679	0.968	0
chr3L	17642345	17644345	Cpr73D	0.98	0
chr3L	17642345	17644345	FBgn0036790	0.965	0
chr3L	17653979	17655979	FBgn0036679	0.961	0
chr3L	17653979	17655979	Cpr73D	0.972	0
chr3L	17653979	17655979	FBgn0036790	0.956	0
chr3L	17800644	17802644	sina	0.963	0
chr3L	17800644	17802644	CG32187	0.976	0
chr3L	17800644	17802644	FBgn0028416	0.963	0
chr3L	17800752	17802752	sina	0.963	0
chr3L	17800752	17802752	FBgn0036756	0.968	0
chr3L	17800752	17802752	FBgn0028416	0.963	0
chr3L	17801276	17803276	sina	0.963	0
chr3L	17801276	17803276	FBgn0036757	0.965	0
chr3L	17801276	17803276	FBgn0028416	0.963	0
chr3L	17803625	17805625	sina	0.963	0
chr3L	17803625	17805625	FBgn0036756	0.96	0
chr3L	17803625	17805625	FBgn0028416	0.963	0
chr3L	17844774	17846774	sina	0.951	0
chr3L	17844774	17846774	FBgn0036790	0.966	0
chr3L	17844774	17846774	GNBP2	0.956	0
chr3L	17845769	17847769	CG42815	0.954	0
chr3L	17845769	17847769	FBgn0036790	0.966	0
chr3L	17845769	17847769	GNBP2	0.956	0
chr3L	18105575	18107575	FBgn0036723	0.966	0
chr3L	18105575	18107575	mus304	0.954	0
chr3L	18105575	18107575	Mkp3	0.952	0
chr3L	18108144	18110144	FBgn0036703	0.946	0
chr3L	18108144	18110144	FBgn0036723	0.967	0
chr3L	18108144	18110144	Mkp3	0.952	0
chr3L	18622427	18624427	CG43085	0.962	0
chr3L	18622427	18624427	Crtc	0.965	0
chr3L	18622427	18624427	not	0.962	0
chr3L	18671481	18673481	Cyp12c1	0.986	0
chr3L	18671481	18673481	CG9368	0.96	0
chr3L	18671481	18673481	ms(3)76Cc	0.963	0
chr3L	18671773	18673773	Cyp12c1	0.969	0
chr3L	18671773	18673773	CG9368	0.96	0
chr3L	18671773	18673773	ms(3)76Cc	0.963	0
chr3L	18672906	18674906	Cpr76Bd	0.947	0
chr3L	18672906	18674906	CG9368	0.957	0
chr3L	18672906	18674906	ms(3)76Cc	0.963	0
chr3L	18745411	18747411	CG42815	0.964	0
chr3L	18745411	18747411	Chd3	0.98	0
chr3L	18745411	18747411	CG9368	0.958	0
chr3L	18818713	18820713	mRpS26	0.97	0
chr3L	18818713	18820713	mus304	0.978	0
chr3L	18818713	18820713	Cyp312a1	0.981	0
chr3L	18871105	18873105	FBgn0036822	0.981	0
chr3L	18871105	18873105	serp	0.959	0
chr3L	18871105	18873105	cyc	0.972	0
chr3L	18871105	18873105	trc	0.959	0
chr3L	18904818	18906818	fz2	0.936	0
chr3L	18904818	18906818	CG8786	0.963	0
chr3L	18904818	18906818	trc	0.957	0
chr3L	19029960	19031960	FBgn0260434	0.967	0
chr3L	19029960	19031960	Usp32	0.965	0
chr3L	19029960	19031960	Gabat	0.967	0
chr3L	19061821	19063821	mus304	0.963	0
chr3L	19061821	19063821	Cyp312a1	0.974	0
chr3L	19061821	19063821	FBgn0260434	0.963	0
chr3L	19061821	19063821	Gabat	0.975	0
chr3L	19082038	19084038	mRpS26	0.96	0
chr3L	19082038	19084038	mus304	0.965	0
chr3L	19082038	19084038	Cyp312a1	0.963	0
chr3L	19082038	19084038	FBgn0036783	0.96	0
chr3L	19084198	19086198	mus304	0.962	0
chr3L	19084198	19086198	Cyp312a1	0.963	0
chr3L	19084198	19086198	FBgn0036783	0.961	0
chr3L	19092193	19094193	FBgn0036783	0.967	0
chr3L	19092193	19094193	CG10424	0.983	0
chr3L	19092193	19094193	FBgn0036849	0.992	0
chr3L	19098931	19100931	Cyp312a1	0.966	0
chr3L	19098931	19100931	FBgn0036783	0.967	0
chr3L	19098931	19100931	CG10424	0.969	0
chr3L	19169534	19171534	FBgn0028416	0.967	0
chr3L	19169534	19171534	Usp32	0.98	0
chr3L	19169534	19171534	FBgn0036938	0.967	0
chr3L	19253564	19255564	FBgn0036790	0.978	0
chr3L	19253564	19255564	FBgn0052219	0.981	0
chr3L	19253564	19255564	FBgn0261507	0.98	0
chr3L	19263939	19265939	FBgn0036790	0.98	0
chr3L	19263939	19265939	FBgn0052219	0.981	0
chr3L	19263939	19265939	FBgn0261507	0.98	0
chr3L	19550715	19552715	CG9279	0.989	0
chr3L	19550715	19552715	Clc	0.97	0
chr3L	19550715	19552715	CG5104	0.966	0
chr3L	19634765	19636765	GNBP2	0.959	0
chr3L	19634765	19636765	FBgn0085285	0.961	0
chr3L	19634765	19636765	CG5955	0.958	0
chr3L	19641751	19643751	GNBP2	0.96	0
chr3L	19641751	19643751	FBgn0085285	0.963	0
chr3L	19641751	19643751	CG5955	0.959	0
chr3L	19870580	19872580	Rab8	0.987	0
chr3L	19870580	19872580	Su(Tpl)	0.965	0
chr3L	19870580	19872580	CG5104	0.964	0
chr3L	19894840	19896840	Mkp3	0.944	0
chr3L	19894840	19896840	kni	0.925	0
chr3L	19894840	19896840	FBgn0037016	0.965	0
chr3L	19909883	19911883	FBgn0085285	0.962	0
chr3L	19909883	19911883	Mkp3	0.952	0
chr3L	19909883	19911883	FBgn0037016	0.959	0
chr3L	19914080	19916080	FBgn0085285	0.962	0
chr3L	19914080	19916080	Mkp3	0.952	0
chr3L	19914080	19916080	FBgn0037016	0.957	0
chr3L	19920820	19922820	FBgn0085285	0.975	0
chr3L	19920820	19922820	Mkp3	0.948	0
chr3L	19920820	19922820	FBgn0037016	0.948	0
chr3L	19927448	19929448	FBgn0085285	0.975	0
chr3L	19927448	19929448	Mkp3	0.948	0
chr3L	19927448	19929448	FBgn0085287	0.975	0
chr3L	19928206	19930206	FBgn0085285	0.975	0
chr3L	19928206	19930206	Mkp3	0.948	0
chr3L	19928206	19930206	FBgn0037016	0.94	0
chr3L	20239800	20241800	Cpr76Bd	0.965	0
chr3L	20239800	20241800	FBgn0270926	0.97	0
chr3L	20239800	20241800	Eip78C	0.951	0
chr3L	20309035	20311035	ms(3)76Cc	0.981	0
chr3L	20309035	20311035	FBgn0037042	0.979	0
chr3L	20309035	20311035	Sin	0.971	0
chr3L	20309437	20311437	ms(3)76Cc	0.981	0
chr3L	20309437	20311437	FBgn0037042	0.979	0
chr3L	20309437	20311437	Sin	0.971	0
chr3L	20309556	20311556	ms(3)76Cc	0.981	0
chr3L	20309556	20311556	FBgn0037042	0.979	0
chr3L	20309556	20311556	Sin	0.971	0
chr3L	20346548	20348548	ms(3)76Cc	0.967	0
chr3L	20346548	20348548	Sin	0.982	0
chr3L	20346548	20348548	FBgn0037069	0.963	0
chr3L	20346998	20348998	ms(3)76Cc	0.967	0
chr3L	20346998	20348998	Sin	0.982	0
chr3L	20346998	20348998	FBgn0037069	0.963	0
chr3L	20355920	20357920	ms(3)76Cc	0.957	0
chr3L	20355920	20357920	Sin	0.98	0
chr3L	20355920	20357920	FBgn0037069	0.963	0
chr3L	20359947	20361947	ms(3)76Cc	0.958	0
chr3L	20359947	20361947	Sin	0.978	0
chr3L	20359947	20361947	FBgn0037069	0.973	0
chr3L	20360576	20362576	ms(3)76Cc	0.958	0
chr3L	20360576	20362576	Sin	0.978	0
chr3L	20360576	20362576	FBgn0037069	0.973	0
chr3L	20374843	20376843	Chd3	0.963	0
chr3L	20374843	20376843	Sin	0.963	0
chr3L	20374843	20376843	CG32436	0.961	0
chr3L	20382598	20384598	Chd3	0.973	0
chr3L	20382598	20384598	Sin	0.965	0
chr3L	20382598	20384598	Eip78C	0.964	0
chr3L	20383428	20385428	Chd3	0.973	0
chr3L	20383428	20385428	Sin	0.961	0
chr3L	20383428	20385428	Eip78C	0.964	0
chr3L	20392094	20394094	Chd3	0.963	0
chr3L	20392094	20394094	FBgn0260434	0.962	0
chr3L	20392094	20394094	Eip78C	0.958	0
chr3L	20392094	20394094	CG32436	0.958	0
chr3L	20397879	20399879	Chd3	0.963	0
chr3L	20397879	20399879	FBgn0260434	0.963	0
chr3L	20397879	20399879	CG32436	0.958	0
chr3L	20400546	20402546	Chd3	0.963	0
chr3L	20400546	20402546	FBgn0260434	0.964	0
chr3L	20400546	20402546	CG32436	0.968	0
chr3L	20400622	20402622	Chd3	0.963	0
chr3L	20400622	20402622	FBgn0260434	0.964	0
chr3L	20400622	20402622	CG32436	0.968	0
chr3L	20401669	20403669	Chd3	0.963	0
chr3L	20401669	20403669	FBgn0260434	0.964	0
chr3L	20401669	20403669	CG32436	0.968	0
chr3L	20405116	20407116	Chd3	0.965	0
chr3L	20405116	20407116	FBgn0260434	0.965	0
chr3L	20405116	20407116	CG5274	0.979	0
chr3L	20405116	20407116	CG32436	0.97	0
chr3L	20405629	20407629	Chd3	0.965	0
chr3L	20405629	20407629	FBgn0260434	0.965	0
chr3L	20405629	20407629	CG32436	0.97	0
chr3L	20426279	20428279	FBgn0052212	0.969	0
chr3L	20426279	20428279	serp	0.968	0
chr3L	20426279	20428279	FBgn0264566	0.953	0
chr3L	20472358	20474358	Cpr76Bd	0.961	0
chr3L	20472358	20474358	ms(3)76Cc	0.961	0
chr3L	20472358	20474358	FBgn0037003	0.963	0
chr3L	20472358	20474358	FBgn0270926	0.971	0
chr3L	20514202	20516202	FBgn0270926	0.96	0
chr3L	20514202	20516202	Eip78C	0.97	0
chr3L	20514202	20516202	CG32436	0.956	0
chr3L	20516361	20518361	CG5104	0.966	0
chr3L	20516361	20518361	Eip78C	0.977	0
chr3L	20516361	20518361	CG32436	0.957	0
chr3L	20525434	20527434	Usp32	0.962	0
chr3L	20525434	20527434	FBgn0037003	0.963	0
chr3L	20525434	20527434	Eip78C	0.98	0
chr3L	20526117	20528117	Usp32	0.962	0
chr3L	20526117	20528117	Eip78C	0.98	0
chr3L	20526117	20528117	CG7202	0.959	0
chr3L	20787123	20789123	FBgn0052219	0.961	0
chr3L	20787123	20789123	FBgn0036938	0.968	0
chr3L	20787123	20789123	CG7202	0.97	0
chr3L	20797701	20799701	FBgn0052219	0.965	0
chr3L	20797701	20799701	FBgn0036938	0.97	0
chr3L	20797701	20799701	CG7202	0.971	0
chr3L	20807834	20809834	Usp32	0.974	0
chr3L	20807834	20809834	FBgn0036938	0.97	0
chr3L	20807834	20809834	CG7202	0.969	0
chr3L	21008222	21010222	Clc	0.924	0
chr3L	21008222	21010222	CG10585	0.933	0
chr3L	21008222	21010222	CG7148	0.94	0
chr3L	21008645	21010645	Clc	0.924	0
chr3L	21008645	21010645	CG10585	0.976	0
chr3L	21008645	21010645	CG7148	0.94	0
chr3L	21024356	21026356	FBgn0262057	0.98	0
chr3L	21024356	21026356	FBgn0037128	0.964	0
chr3L	21024356	21026356	CG7470	0.964	0
chr3L	21046950	21048950	FBgn0036938	0.969	0
chr3L	21046950	21048950	DNApol-alpha60	0.94	0
chr3L	21046950	21048950	CG10581	0.957	0
chr3L	21047445	21049445	FBgn0036938	0.969	0
chr3L	21047445	21049445	DNApol-alpha60	0.94	0
chr3L	21047445	21049445	CG10585	0.98	0
chr3L	21065670	21067670	FBgn0036938	0.957	0
chr3L	21065670	21067670	Clc	0.956	0
chr3L	21065670	21067670	DNApol-alpha60	0.937	0
chr3L	21068877	21070877	FBgn0036938	0.957	0
chr3L	21068877	21070877	Clc	0.956	0
chr3L	21068877	21070877	DNApol-alpha60	0.937	0
chr3L	21134545	21136545	FBgn0261832	0.976	0
chr3L	21134545	21136545	CG5955	0.977	0
chr3L	21134545	21136545	CG7148	0.968	0
chr3L	21143608	21145608	FBgn0261832	0.978	0
chr3L	21143608	21145608	CG5955	0.979	0
chr3L	21143608	21145608	FBgn0259973	0.969	0
chr3L	21144058	21146058	FBgn0261832	0.978	0
chr3L	21144058	21146058	CG5955	0.979	0
chr3L	21144058	21146058	FBgn0259973	0.969	0
chr3L	21145547	21147547	FBgn0261832	0.978	0
chr3L	21145547	21147547	CG5955	0.979	0
chr3L	21145547	21147547	FBgn0259973	0.969	0
chr3L	21286086	21288086	FBgn0261832	0.956	0
chr3L	21286086	21288086	CG5955	0.957	0
chr3L	21286086	21288086	Ddx1	0.954	0
chr3L	21342093	21344093	CG5104	0.957	0
chr3L	21342093	21344093	kni	0.964	0
chr3L	21342093	21344093	Ddx1	0.954	0
chr3L	21346870	21348870	CG5104	0.959	0
chr3L	21346870	21348870	CG4858	0.956	0
chr3L	21346870	21348870	kni	0.962	0
chr3L	21522161	21524161	kni	0.958	0
chr3L	21522161	21524161	Ddx1	0.947	0
chr3L	21522161	21524161	FBgn0037165	0.964	0
chr3L	21522240	21524240	kni	0.958	0
chr3L	21522240	21524240	Ddx1	0.947	0
chr3L	21522240	21524240	FBgn0037165	0.964	0
chr3L	21568796	21570796	CG32441	0.972	0
chr3L	21568796	21570796	Ddx1	0.97	0
chr3L	21568796	21570796	Srpk79D	0.964	0
chr3L	21640446	21642446	kni	0.963	0
chr3L	21640446	21642446	FBgn0037042	0.964	0
chr3L	21640446	21642446	FBgn0037165	0.96	0
chr3L	21679464	21681464	FBgn0037016	0.973	0
chr3L	21679464	21681464	FBgn0037042	0.981	0
chr3L	21679464	21681464	Sin	0.965	0
chr3L	21726537	21728537	Sin	0.982	0
chr3L	21726537	21728537	FBgn0037123	0.999	0
chr3L	21726537	21728537	FBgn0037165	0.959	0
chr3L	21726824	21728824	FBgn0037042	0.957	0
chr3L	21726824	21728824	Sin	0.982	0
chr3L	21726824	21728824	FBgn0037165	0.959	0
chr3L	21879555	21881555	Sin	0.966	0
chr3L	21879555	21881555	FBgn0270926	0.968	0
chr3L	21879555	21881555	Eip78C	0.961	0
chr3L	21941103	21943103	FBgn0037042	0.963	0
chr3L	21941103	21943103	Eip78C	0.97	0
chr3L	21941103	21943103	Chro	0.976	0
chr3L	21941703	21943703	FBgn0037042	0.963	0
chr3L	21941703	21943703	Eip78C	0.97	0
chr3L	21941703	21943703	Chro	0.967	0
chr3L	22068932	22070932	Eip78C	0.964	0
chr3L	22068932	22070932	CG32436	0.961	0
chr3L	22068932	22070932	FBgn0000560	0.952	0
chr3L	22075600	22077600	Eip78C	0.964	0
chr3L	22075600	22077600	CG32436	0.955	0
chr3L	22075600	22077600	FBgn0037204	0.937	0
chr3L	22265129	22267129	FBgn0037069	0.965	0
chr3L	22265129	22267129	CRIF	0.982	0
chr3L	22265129	22267129	CG32441	0.981	0
chr3L	22267741	22269741	FBgn0037069	0.966	0
chr3L	22267741	22269741	CRIF	0.982	0
chr3L	22267741	22269741	CG32441	0.981	0
chr3L	22287710	22289710	CRIF	0.97	0
chr3L	22287710	22289710	CG32441	0.971	0
chr3L	22287710	22289710	FBgn0037107	0.976	0
chr3L	22398438	22400438	CRIF	0.959	0
chr3L	22398438	22400438	CG32441	0.959	0
chr3L	22398438	22400438	FBgn0037107	0.927	0
chr3L	22399367	22401367	CRIF	0.96	0
chr3L	22399367	22401367	CG32441	0.959	0
chr3L	22399367	22401367	FBgn0037107	0.925	0
chr3L	22401781	22403781	CRIF	0.96	0
chr3L	22401781	22403781	CG32441	0.958	0
chr3L	22401781	22403781	FBgn0037175	0.945	0
chr3L	22405885	22407885	CRIF	0.962	0
chr3L	22405885	22407885	CG32441	0.959	0
chr3L	22405885	22407885	FBgn0263036	0.949	0
chr3L	22726346	22728346	CG7148	0.892	0
chr3L	22726346	22728346	FBgn0259973	0.952	0
chr3L	22726346	22728346	FBgn0053770	0.962	0
chr3L	22870026	22872026	FBgn0259973	0.921	0
chr3L	22870026	22872026	Ddx1	0.902	0
chr3L	22870026	22872026	Chro	0.961	0
chr3L	22871951	22873951	FBgn0259973	0.921	0
chr3L	22871951	22873951	FBgn0037197	0.925	0
chr3L	22871951	22873951	FBgn0037204	0.926	0
chr3L	23093816	23095816	Ddx1	0.955	0
chr3L	23093816	23095816	Srpk79D	0.936	0
chr3L	23093816	23095816	FBgn0037165	0.887	0
chr3L	23094252	23096252	Ddx1	0.955	0
chr3L	23094252	23096252	Srpk79D	0.936	0
chr3L	23094252	23096252	FBgn0037165	0.883	0
chr3L	23094791	23096791	Ddx1	0.956	0
chr3L	23094791	23096791	Srpk79D	0.936	0
chr3L	23094791	23096791	FBgn0037165	0.883	0
chr3L	23248526	23250526	Ddx1	0.946	0
chr3L	23248526	23250526	Srpk79D	0.942	0
chr3L	23248526	23250526	FBgn0037165	0.927	0
chr3L	23582720	23584720	Chro	0.979	0
chr3L	23582720	23584720	FBgn0037204	0.966	0
chr3L	23582720	23584720	BoYb	0.953	0
chr3L	23582762	23584762	Chro	0.979	0
chr3L	23582762	23584762	FBgn0037204	0.966	0
chr3L	23582762	23584762	BoYb	0.953	0
chr3L	23670266	23672266	CG14451	0.903	0
chr3L	23670266	23672266	Chro	0.926	0
chr3L	23670266	23672266	FBgn0037204	0.905	0
chr3L	23670443	23672443	CG14451	0.903	0
chr3L	23670443	23672443	Chro	0.926	0
chr3L	23670443	23672443	FBgn0037204	0.905	0
chr3L	23737803	23739803	CkIIalpha	0.894	0
chr3L	23737803	23739803	alpha-Cat	0.889	0
chr3L	23737803	23739803	FBgn0058298	0.968	0
chr3L	24007801	24009801	nAChRalpha4	0.788	0
chr3L	24007801	24009801	FBgn0058470	0.582	0
chr3L	24007801	24009801	FBgn0259697	0.748	0
chr3L	24026521	24028521	nAChRalpha4	0.817	0
chr3L	24026521	24028521	FBgn0058470	0.8	0
chr3L	24026521	24028521	FBgn0259697	0.536	0
chr3L	24535534	24537534	FBgn0058470	0.943	0
chr3L	24535534	24537534	FBgn0259697	0.804	0
chr3L	24535534	24537534	CG45782	0.779	0
chr3L	24973444	24975444	FBgn0259697	0.807	0
chr3L	24973444	24975444	MED21	0.579	0
chr3L	24973444	24975444	UQCR-11	0.661	0
chr3L	25114906	25116906	FBgn0259697	0.709	0
chr3L	25114906	25116906	Set1	0.743	0
chr3L	25114906	25116906	UQCR-11	0.648	0
chr3L	25117079	25119079	FBgn0259697	0.705	0
chr3L	25117079	25119079	CG40472	0.722	0
chr3L	25117079	25119079	MED21	0.668	0
chr3L	25117079	25119079	UQCR-11	0.668	0
chr3L	25215762	25217762	CG40472	0.93	0
chr3L	25215762	25217762	MED21	0.695	0
chr3L	25215762	25217762	CG40178	0.855	0
chr3L	25216460	25218460	CG40472	0.931	0
chr3L	25216460	25218460	MED21	0.693	0
chr3L	25216460	25218460	CG40178	0.855	0
chr3L	25216827	25218827	CG40472	0.929	0
chr3L	25216827	25218827	MED21	0.696	0
chr3L	25216827	25218827	CG40178	0.855	0
chr3L	25223853	25225853	MED21	0.686	0
chr3L	25223853	25225853	CG40178	0.854	0
chr3L	25223853	25225853	CG40160	0.804	0
chr3L	25252060	25254060	CG40472	0.887	0
chr3L	25252060	25254060	CG40178	0.846	0
chr3L	25252060	25254060	CG40160	0.835	0
chr3L	25252934	25254934	CG40472	0.886	0
chr3L	25252934	25254934	CG40178	0.852	0
chr3L	25252934	25254934	CG40160	0.835	0
chr3L	25372890	25374890	UQCR-11	0.159	0
chr3L	25372890	25374890	CG45782	0.25	0
chr3L	25372890	25374890	FASN3	0.264	0
chr3L	25426828	25428828	Set1	0.196	0
chr3L	25426828	25428828	CG45782	0.403	0
chr3L	25426828	25428828	FASN3	0.141	0
chr3L	27267013	27269013	vtd	0.284	0
chr3L	27267013	27269013	RpL15	0.465	0
chr3L	27267013	27269013	Dbp80	0.814	0
chr3L	27859753	27861753	CG40228	0	0
chr3L	27859753	27861753	vtd	0	0
chr3L	27859753	27861753	RpL15	0	0
chr3L	27859753	27861753	Dbp80	0	0
chr3L	27859753	27861753	eIF4B	0.195	0
chr3L	27859753	27861753	CG17514	0.484	0
chr3R	566671	568671	Myo81F	0.454	0
chr3R	2053625	2055625	FBgn0267430	0.433	0
chr3R	4662326	4664326	kkv	0.972	0
chr3R	4662326	4664326	NKCC	0.956	0
chr3R	4662326	4664326	MTA1-like	0.954	0
chr3R	4712646	4714646	kkv	0.978	0
chr3R	4712646	4714646	CG14671	0.966	0
chr3R	4712646	4714646	elm	0.974	0
chr3R	4712646	4714646	plx	0.966	0
chr3R	4713214	4715214	Nep2	0.974	0
chr3R	4713214	4715214	kkv	0.978	0
chr3R	4713214	4715214	elm	0.974	0
chr3R	4909567	4911567	FBgn0000500	0.971	0
chr3R	4909567	4911567	beta-Man	0.971	0
chr3R	4909567	4911567	CG14636	0.977	0
chr3R	4957777	4959777	MTA1-like	0.969	0
chr3R	4957777	4959777	elm	0.981	0
chr3R	4957777	4959777	plx	0.968	0
chr3R	4991380	4993380	hkb	0.959	0
chr3R	4991380	4993380	elm	0.972	0
chr3R	4991380	4993380	plx	0.982	0
chr3R	5024182	5026182	CG12581	0.966	0
chr3R	5024182	5026182	hkb	0.978	0
chr3R	5024182	5026182	plx	0.973	0
chr3R	5027153	5029153	hkb	0.978	0
chr3R	5027153	5029153	plx	0.972	0
chr3R	5027153	5029153	CG1236	0.967	0
chr3R	5056733	5058733	hkb	0.97	0
chr3R	5056733	5058733	CG1090	0.971	0
chr3R	5056733	5058733	Madm	0.97	0
chr3R	5056811	5058811	hkb	0.97	0
chr3R	5056811	5058811	CG1090	0.971	0
chr3R	5056811	5058811	Madm	0.97	0
chr3R	5100396	5102396	abs	0.945	0
chr3R	5100396	5102396	FBgn0037228	0.96	0
chr3R	5100396	5102396	Cont	0.972	0
chr3R	5116301	5118301	CG12581	0.973	0
chr3R	5116301	5118301	CG9804	0.968	0
chr3R	5116301	5118301	CG15580	0.974	0
chr3R	5123076	5125076	FBgn0000500	0.975	0
chr3R	5123076	5125076	CG9804	0.97	0
chr3R	5123076	5125076	FBgn0284081	0.966	0
chr3R	5123076	5125076	CG15580	0.966	0
chr3R	5124909	5126909	FBgn0000500	0.975	0
chr3R	5124909	5126909	CG9804	0.97	0
chr3R	5124909	5126909	FBgn0284081	0.966	0
chr3R	5124909	5126909	FBgn0010403	0.966	0
chr3R	5125890	5127890	FBgn0000500	0.975	0
chr3R	5125890	5127890	CG9804	0.97	0
chr3R	5125890	5127890	FBgn0284081	0.966	0
chr3R	5125890	5127890	FBgn0010403	0.966	0
chr3R	5211104	5213104	FBgn0037228	0.964	0
chr3R	5211104	5213104	CG9780	0.959	0
chr3R	5211104	5213104	Cont	0.962	0
chr3R	5232046	5234046	FBgn0037228	0.966	0
chr3R	5232046	5234046	CG9780	0.974	0
chr3R	5232046	5234046	Cont	0.969	0
chr3R	5232064	5234064	FBgn0037228	0.966	0
chr3R	5232064	5234064	CG9780	0.974	0
chr3R	5232064	5234064	Cont	0.969	0
chr3R	5372979	5374979	CG9804	0.969	0
chr3R	5372979	5374979	kkv	0.97	0
chr3R	5372979	5374979	CG15580	0.979	0
chr3R	5469945	5471945	Fip1	0.946	0
chr3R	5469945	5471945	5-HT2A	0.962	0
chr3R	5469945	5471945	FBgn0037406	0.971	0
chr3R	5482213	5484213	FBgn0037284	0.961	0
chr3R	5482213	5484213	POLDIP2	0.963	0
chr3R	5482213	5484213	FBgn0037406	0.971	0
chr3R	5482886	5484886	5-HT2A	0.958	0
chr3R	5482886	5484886	FBgn0037284	0.961	0
chr3R	5482886	5484886	FBgn0037406	0.971	0
chr3R	5549006	5551006	FBgn0037284	0.97	0
chr3R	5549006	5551006	CG31546	0.977	0
chr3R	5549006	5551006	FBgn0037411	0.97	0
chr3R	5612249	5614249	5-HT2A	0.944	0
chr3R	5612249	5614249	FBgn0044823	0.962	0
chr3R	5612249	5614249	Hr83	0.95	0
chr3R	5671619	5673619	FBgn0037284	0.964	0
chr3R	5671619	5673619	Hr83	0.972	0
chr3R	5671619	5673619	CG42564	0.974	0
chr3R	5684399	5686399	Rab23	0.996	0
chr3R	5684399	5686399	Hr83	0.969	0
chr3R	5684399	5686399	CG42564	0.974	0
chr3R	5733165	5735165	atms	0.916	0
chr3R	5733165	5735165	CG31546	0.943	0
chr3R	5733165	5735165	Sec8	0.925	0
chr3R	5735338	5737338	atms	0.916	0
chr3R	5735338	5737338	FBgn0037284	0.91	0
chr3R	5735338	5737338	CG10280	0.913	0
chr3R	5778325	5780325	FBgn0037456	0.949	0
chr3R	5778325	5780325	sowi	0.966	0
chr3R	5778325	5780325	CG15177	0.962	0
chr3R	5787525	5789525	CG1126	0.951	0
chr3R	5787525	5789525	sowi	0.962	0
chr3R	5787525	5789525	CG15177	0.961	0
chr3R	5788158	5790158	CG1126	0.95	0
chr3R	5788158	5790158	sowi	0.962	0
chr3R	5788158	5790158	CG15177	0.957	0
chr3R	5788991	5790991	CG1126	0.95	0
chr3R	5788991	5790991	sowi	0.96	0
chr3R	5788991	5790991	CG15177	0.957	0
chr3R	5792860	5794860	CG1126	0.945	0
chr3R	5792860	5794860	sowi	0.96	0
chr3R	5792860	5794860	CG15177	0.955	0
chr3R	6366570	6368570	elm	0.971	0
chr3R	6366570	6368570	plx	0.98	0
chr3R	6366570	6368570	FBgn0019828	0.966	0
chr3R	6656840	6658840	FBgn0040679	0.954	0
chr3R	6656840	6658840	CG43290	0.98	0
chr3R	6656840	6658840	FBgn0037506	0.962	0
chr3R	6657396	6659396	FBgn0040679	0.954	0
chr3R	6657396	6659396	CG43290	0.98	0
chr3R	6657396	6659396	FBgn0037506	0.962	0
chr3R	6754413	6756413	jagn	0.955	0
chr3R	6754413	6756413	FBgn0284081	0.958	0
chr3R	6754413	6756413	CG15580	0.981	0
chr3R	6754842	6756842	jagn	0.954	0
chr3R	6754842	6756842	FBgn0284081	0.958	0
chr3R	6754842	6756842	CG15580	0.981	0
chr3R	6755591	6757591	FBgn0284081	0.958	0
chr3R	6755591	6757591	CG15580	0.981	0
chr3R	6755591	6757591	zen	0.964	1
chr3R	6818335	6820335	FBgn0037506	0.972	0
chr3R	6818335	6820335	pyd3	0.963	0
chr3R	6818335	6820335	FBgn0037517	0.967	0
chr3R	6964140	6966140	FBgn0040279	0.967	0
chr3R	6964140	6966140	EMC1	0.976	0
chr3R	6964140	6966140	lds	0.964	0
chr3R	7079415	7081415	CG1943	0.981	0
chr3R	7079415	7081415	pyd3	0.976	0
chr3R	7079415	7081415	FBgn0037517	0.976	0
chr3R	7088206	7090206	pyd3	0.97	0
chr3R	7088206	7090206	FBgn0037517	0.982	0
chr3R	7088206	7090206	ImpE3	0.969	0
chr3R	7088952	7090952	pyd3	0.97	0
chr3R	7088952	7090952	FBgn0037517	0.982	0
chr3R	7088952	7090952	ImpE3	0.969	0
chr3R	7102063	7104063	FBgn0037517	0.982	0
chr3R	7102063	7104063	ImpE3	0.957	0
chr3R	7102063	7104063	FBgn0262363	0.963	0
chr3R	7103139	7105139	FBgn0037517	0.982	0
chr3R	7103139	7105139	ImpE3	0.957	0
chr3R	7103139	7105139	FBgn0262363	0.963	0
chr3R	7124094	7126094	FBgn0037517	0.979	0
chr3R	7124094	7126094	CG17816	0.961	0
chr3R	7124094	7126094	FBgn0262363	0.961	0
chr3R	7126737	7128737	FBgn0037517	0.977	0
chr3R	7126737	7128737	CG17816	0.963	0
chr3R	7126737	7128737	FBgn0262363	0.961	0
chr3R	7149101	7151101	FBgn0037413	0.962	0
chr3R	7149101	7151101	FBgn0040279	0.962	0
chr3R	7149101	7151101	CG17816	0.978	0
chr3R	7149251	7151251	FBgn0037413	0.962	0
chr3R	7149251	7151251	FBgn0040279	0.962	0
chr3R	7149251	7151251	CG17816	0.978	0
chr3R	7154156	7156156	FBgn0037413	0.962	0
chr3R	7154156	7156156	CG17816	0.98	0
chr3R	7154156	7156156	CG7878	0.96	0
chr3R	7185983	7187983	CG17816	0.977	0
